parentPoiId,merchantCount,sampleMerchants,reason
B0I1FHODCU,1,沙土羊肉粉天一国际店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1FHP0IP,1,陈记刀削面(金源街一分店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1FHPYE2,1,老莆仙餐饮店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6ECDH,1,小肥猪地摊火锅(崇才路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6F31F,1,佬断桥青椒鱼(未来方舟店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6F40I,1,八方土黄牛肉粉馆(景秀银座组团店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6FAX3,1,兰姐酸笋火锅(喷水池店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6FI2Z,1,李爆爆天麻籽炖土鸡(半岛国际店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6FQEG,1,张记人剧卤味烫菜(乌当店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6FYU8,1,兴义罗记豆米火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6GFKN,1,留一手特色烤鱼(青山小区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6GFP1,1,自助火锅(碧桂园贵安1号天域苑店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6GKH9,1,班记留一手烤鱼(美的国宾府店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6GUKR,1,贵阳甲秀普寸心源茶室,高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6HFPK,1,智霞铁板烧,高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6HOPN,1,熊大爷现包饺子(乌当新天店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6IBCK,1,五十鼎老贵阳烤鸡(珍珠湾直营店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6IBSK,1,正宗河间驴肉火烧,高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6IHHI,1,刘氏糕点(南厂路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6IPBO,1,苗东家私房菜(远大店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6J58N,1,隐柿私房菜,高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1X6K5VB,1,盘县铜锅牛肉(总店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1XKG9UJ,1,刘关张把子肉(紫林广场店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1XKICSN,1,唐记烙锅上的烤肉(云城尚品A3-3组团店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1XKKLL5,1,花溪惠祥马肉馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1XKKSRS,1,丁记手工粉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0I1XKL06I,1,姐弟家常菜,高德 ID 查询未返回该父 POI；不从地址猜名称
B0I2HC5M2Y,1,食全酒美烙锅屋(贵阳绕城高速店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I32SLG55,1,慕昔提咖啡(福州街店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0I3YCLC1Y,1,品味砂锅酸辣烫(恒大城三期店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA95NSB8,1,筑城大师傅肠旺面(都司路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA95OKYC,1,咕咕鸡云南菌菇土鸡煲(未来方舟店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA95OU2R,1,华莱士·全鸡汉堡(贵阳清镇云梦小镇店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA95P1VS,1,袁记云饺(云岩区未来方舟芳草地小学店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA95PTX1,1,宜胡子烤肉(万科翡翠滨江店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA95PUN2,1,南方丛鹿精酿(酿造工坊),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA95QW8I,1,云梦小镇老年食堂,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA95QWJT,1,塔斯汀中国汉堡(修文上和国际店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA95R0CP,1,谢氏大方特色火锅(大关城市花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9DLEMY,1,望香园菜馆(官井路社区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9DM1T6,1,塔斯汀中国汉堡(优品城邦店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9HM2I8,1,喵次元猫咖店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9HNTUH,1,食佳粉面馆(南垭路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9HODBL,1,喜面,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9HOO89,1,羊码头(中天花园御翠岭店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9HOYHW,1,方氏杭州小笼包(大关城市花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9HP59Z,1,元祖食品(未来方舟店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9HP6HR,1,龙哥的士快餐,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9HPIJ8,1,六龙特色豆干火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9HPLL2,1,东北劲水饺馆(未来方舟店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9HQ6W3,1,杨记苗家凯里酸(开洲大厦店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9HQ7A2,1,肆囍酒馆(大十字广场店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IA9HQU54,1,巷往臭豆腐牛肉火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAC5Q61A,1,浣花糖肆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK49Z9,1,喜柿·STOSMI(利尔·珍珠湾星城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK5CLK,1,李记湘菜馆(洛平新城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK5JJN,1,优品盛宴(盛世明珠店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK5RST,1,黑眼熊寿司(贵阳盘江花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK5ZHE,1,田忞炒鸡坊,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK655G,1,梅老奶素粉(滨河湾店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK6DXA,1,福建特色馄饨(云景世家店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK6JH2,1,付记干锅青菜牛肉(阳关小区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK6N4A,1,渔城烧烤大排档(渔安新城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK6QLG,1,黄记烙锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK7070,1,癫公小馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK70IH,1,熊猫叮咚·会跳舞的生日蛋糕(白云店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK73WB,1,西山公园面包厂(汇金店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK78QX,1,红旗芊白香私厨,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK7BTG,1,罗老吉火锅店(利海·米兰春天店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK7CD7,1,羊城西饼(花溪榕筑花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK7DHA,1,向记兴仁地摊火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK7JTY,1,卤当家鸭头鸭脖辣卤(中天渔安新城B组团店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK7MU4,1,彝家土鸡,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK7O36,1,奶奶外婆家乡菜,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK7PFL,1,贤哥砂锅羊肉粉(贵大南苑店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK7W4H,1,得食辣鸡粉面(改茶路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK7ZH2,1,友家红米饭(银河世纪店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK82W8,1,臻味道烧烤(美林湾店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK82YM,1,中坝大排档,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK84OR,1,一家亲正宗新疆烤羊肉串(会展城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK8AUU,1,鹏亮(盘江花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK8BCS,1,遵义李记本味香羊肉粉(朝庭四季花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK8C10,1,杨大方干锅鹅掌翅(总店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK8CQ5,1,漆二川菜馆(黑土坝花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK8DHN,1,胖三缘血浆鸭辣子鸡(花溪贵大南苑店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK8V5X,1,绝味鸭脖(贵阳优品城邦店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK8Y0G,1,A COFFEE SHOP咖啡小铺,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK8Z80,1,NOWWA挪瓦咖啡(24客贵阳未来方舟10店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK94I1,1,甜啦啦鲜果茶(万科城C区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK9887,1,贵安新区雅食轩家常菜,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK98HR,1,茶百道(贵阳未来方舟H组团店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK99HL,1,海红土菜馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK9GCK,1,食友食府(扶风花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK9OUP,1,羊城西饼(万科玲珑湾店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMK9XMP,1,鲁记正宗盘县普田铜锅牛肉(金龙星岛国际店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMKA2YQ,1,小段家常菜(中建华府店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMKBD18,1,九聚楼(银河世纪尚玺店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMKBDII,1,秦在黔肉夹馍(小河店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMKBDW4,1,古茗(云岩未来方舟店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IAMKBT0N,1,喜哥炒鸡,高德 ID 查询未返回该父 POI；不从地址猜名称
B0ID066YSV,1,菌好遇见你(中天·金融城国际社区-1期店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0ID067HXX,1,向哥烤肉(中天未来方舟F10组团店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0ID0683UV,1,刘姐大方豆干火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0ID069AHA,1,可可同学私房蛋糕,高德 ID 查询未返回该父 POI；不从地址猜名称
B0ID069AVQ,1,小街郑家牛肉粉(富力店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0ID069H7B,1,书亦烧仙草(贵阳清水江路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0ID069H8A,1,好食鲜,高德 ID 查询未返回该父 POI；不从地址猜名称
B0ID0KCS33,1,巷子里烧烤(观山湖区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0ID0KCY5F,1,金顶山筒骨清水烫(首钢贵州之光6号地块店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0ID0NEZUK,1,鸭块面猪脚粉(和谐水乡店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0ID0NF4ZA,1,一颗嘎嘎牙签肉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0ID0NFJD4,1,书亦烧仙草(贵阳观山湖观山府店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0ID0NJAW9,1,花园里茶馆(麒龙城市花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7DU24,1,陈氏烤鸡(未来方舟店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7DUD7,1,黑八清汤(阳晨美林花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7E35R,1,原滋味烧椒牛肉火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7EA2S,1,烟火人间·烤鲫铺,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7EH0R,1,唐记织金八步土烙锅(上寨新苑店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7EKDV,1,堡来乐(松溪园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7ES1O,1,超哥富硒牛肉馆(麒龙香岸美域店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7EUWU,1,暖燕·姨妈热饮·鲜炖燕窝(未来方舟店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7EYBO,1,鹊鸣咖啡店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7FIXR,1,酱香烤鱼城(畔山丽苑店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7FLDJ,1,汪蹄花·粉面,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7FO5W,1,安妮贝可生日蛋糕(云岩区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7FYAR,1,开阳喜食酸辣烫(紫江花园正大门店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7FZ6W,1,尊宝比萨(新添寨店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7G42X,1,薇姐厨房(碧海乾图花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7G7FY,1,孙老头·地摊火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7GAOM,1,飘香老上海馄饨铺(万科大都会012分店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7GCFU,1,华莱士·全鸡汉堡(阳晨美林店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7GIAB,1,米兰西饼生日蛋糕(南明店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7GRJF,1,源味老凯里酸汤鱼(酸汤牛肉)总店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7GZ9R,1,好心情私房菜,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7GZB7,1,沁渔坊三文鱼店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7H37F,1,肾肠王(幸福大院店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7H9JH,1,张老五蹄花粉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7HAGH,1,觉素谧,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7HSLT,1,张记凯里味正酸汤(新天太阳城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7HVOK,1,山林咖啡(梵华里奥特莱斯店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7HVTP,1,洵凡黔味餐馆(贵棉小区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7I3X7,1,回味小菜馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGC7IAIM,1,蹋皮哥牛肉馆(星河社区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGCRHBB4,1,粥多点(利尔·上河城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGCRHBXQ,1,谦和舍国学茶苑(中天花园御景湾店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGCRHQJZ,1,红状元重庆老火锅(清镇店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGCRHQTR,1,方脑壳特色留一手烤鱼(花溪店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGCRHYR0,1,霸王茶姬(贵州贵阳清镇三角花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGCRIODZ,1,修文县菲姐大方豆干火锅(阳明苑店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGCRIOHJ,1,大树脚特色餐饮,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGCRJ3VT,1,凯里正宗特色鹅肉馆(开阳店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IGCUC5XS,1,冉林禾土黄牛肉粉(富力新天地店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNA0V0,1,隆江猪脚饭(阳光嘉园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNAFDY,1,熹焱·石板烧,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNBBJV,1,陈明顺幺铺毛肚火锅(万科城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNC1FH,1,来坐拿手咖啡(花溪碧桂园英格兰小镇店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNC43F,1,华莱士·全鸡汉堡(万科理想城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNCKTY,1,刘老四烤鸡(保利温泉店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNCNLY,1,吴记重庆留一手烤鱼(铝兴社区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNCNN9,1,享之味丝娃娃(清水江生活小区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNCPDW,1,老贵阳坨坨糯米饭(锦绣蓝湾店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNCR00,1,蜜雪冰城(恒大城三期店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNCWS1,1,开阳老谭香辣鱼庄,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNCYPA,1,品味砂锅酸辣烫(贵阳恒大未来城一期店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRND6L0,1,二妹鱼片火锅(阳晨美林花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNDALI,1,柒火锅(清镇店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNDRB6,1,几木卤粉川味套饭,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNDTJ2,1,大嘴巴土豆(云关小区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNDTOA,1,盘县黄牛肉馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNE6JL,1,豪来聚酸辣烫(中国邮政小区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNETM4,1,香香家常菜(阳关城市花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNFGFB,1,榕江味道强哥家特色餐馆(恒大中央公园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNFOFW,1,杨记农家杀猪饭(董家田公租房店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNFVH3,1,黔城豆花面(碧桂园·西南上城观山府店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IRRNG3PQ,1,周记惠水干锅马肉(花石路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3K6EG7,1,花溪·花溪牛肉粉中央厨房(锦·花溪店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3K6LLU,1,优蔚涞蛋糕(龙源聚乐汇店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3K9BL6,1,榕江忠诚侗家生态牛瘪火锅(恒大都会广场店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3K9ZAR,1,段大锅焖烧鱼火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3KA1JW,1,龙湖居私房菜余庆剔骨鸭(小碧路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3KA4ND,1,邓府私厨(世纪新城半山居店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3KADUF,1,黔天下食府(学府1号店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3KAE17,1,BE Outdoor餐吧(电力巷28号院店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3KAELQ,1,彩荷云饭店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3KAJHD,1,地摊豆花鸡,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3KANOA,1,花溪辣鸡面•我嘉丈母娘,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3KCAHO,1,老家常酒楼(中环国际B3组团店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3KCAXS,1,黄焖鸡米饭(碧桂园·学府1号小区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3KD3FS,1,梓然Cafe&kitchen,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3KDASH,1,乐乐土黄牛肉粉(旭辉观云·魔立方店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3KEG2A,1,贵州龙(甲秀店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3NAHPK,1,味燃食尚烧烤吧(恒大都会广场店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3NAOSP,1,满口福麻辣香锅(三桥商业街店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3NBGVQ,1,六马砂锅香肉馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3NBXG9,1,仄间咖啡Z-LEVEL ALERT(富力中心店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3NCJZ6,1,唐记原味烧烤,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3NCLI2,1,聚福缘(扶风花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3ND00F,1,远洋一家菜(总店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3NDM1I,1,晨茶古道(龙洞堡店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3NEUYP,1,杨小平幺铺毛肚火锅(总店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3NFFQW,1,豆是爱你,高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3NFG8G,1,有家水城羊肉粉(恒大雅苑店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3NFIEO,1,星火土灶柴火鸡(贝地领航店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3NFWFI,1,陈大师烤鸡(未来方舟店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0IU3NG2TW,1,天津灌汤小笼包(星河社区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J0LHROSX,1,国宁烘焙(息烽开磷城A区北区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J15C26GW,1,西引の牛排手作意面·焗饭,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J15C3VHB,1,盘县原味牛肉(碧桂园印象花溪店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J15CXGTZ,1,天津灌汤包(首钢贵州之光10号地块店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J15CXHPB,1,一品夜焰(碧桂园·云顶壹品一期店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J15CXP9M,1,老贵阳李记息烽阳朗鸡(交通街店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J15CYZNI,1,隔壁老杨(装修中),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J1MAW87Y,1,周周遵义豆花面,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J26CM87A,1,广大牛肉粉四店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J26CQHT9,1,息烽李晋辣子鸡店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J26HQNCX,1,喻姐盖饭,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J2HS1192,1,老熊留一手烤鱼(清东路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J2HS324V,1,东北劲水饺馆(麟鑫商业广场店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J2HS6BEA,1,凯里鹅肉粉店(明珠大道店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J2HS76HJ,1,阿亮烧烤(甘平路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J2HSC1JM,1,广东原味汤粉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J2M7UQK6,1,花溪区黔聚帮餐饮屋,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J2P7DBCQ,1,品和友,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J2XKAP0F,1,资丰茶舍,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J2XKB406,1,黔牛汇·酸汤跳水牛肉(大学城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J2XKB42V,1,贵大锅灰豆腐自助地摊火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J2XKBZVK,1,贵州西江传说苗侗餐饮活态博物馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J3CZ8MBJ,1,小安妹古法秘制坨坨牛腩煲,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6DSBIAS,1,釜沸·红豆渣渣牛肉火锅(远大店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6S602VR,1,惠诚滋知(开阳三店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6S60AYK,1,余庆剔骨鸭赤水黑豆花火锅店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6S613VI,1,澳洲味道(清镇旗舰店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6S6WH7O,1,旺签火锅串串,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6S6X3B9,1,云顶茶咖(南湖里·翡翠湾店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6S6Y6EN,1,老久特色湖南粉面馆(西湖巷19号院店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6S6YIV3,1,荣晴盛精品全牛火锅馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6S6YSPG,1,老孔家烙锅(清水江生活小区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6S6YY8A,1,沙县小吃,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6S6ZDVD,1,稻香村炒菜馆(大西南富力中心B5座店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SK0ZPC,1,张记怪噜粉面馆(麓湖宫店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SK1ICO,1,御香源,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SK1QTH,1,贵州山货,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SK2SKU,1,有间烤鱼鲜货卤烤,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SK3FQ3,1,渝黔饭店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SK3OXB,1,蜜雪冰城(广大城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SK4K6Q,1,大牛盘县牛肉馆(碧桂园·西南上城天悦府店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SK4RGU,1,烹百味(地矿新庄店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SK5D6U,1,遵义老吴汤圆米粉店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKWI5L,1,甄聚德北京烤鸭,高德 ID 查询未返回该父 POI；不从地址猜名称
