id,name,type,amapPoiId,amapTypecode,address,district,adcode,rating,averageSpend,openingHours,locatedInAdminArea,latitude,longitude,coordinateSystem,h3Index,h3IndexCoarse,geoPrecision,identityStatus,identityResolutionMethod,sourceId,batchId,externalIds,lastVerifiedAt,dataQuality,contentHash,lastSeenAt,placeAliasId,normalizedAlias,targetCellR8,targetCellR9
food_45d3057f-2dd7-4674-aa20-7378e9ed0b79,枫栖小菜馆(云城尚品A3-2组团店),正餐,B0H391TUZF,050118,金欣路与金融东路交叉口南260米,白云区,520113,3.5,17,周一至周日 09:30-21:00,admin_520113_f1397b22,26.675825,106.651289,GCJ02,89400c72927ffff,87400c774ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0H391TUZF""]",2026-09-16 07:44:20.521000,needs_review,bf68ced2d8642f15eeafdf178828e446db39318cbaa9a41339e9318007e0068b,2026-09-16 07:44:20.521000,alias_e6e8f846-8f0e-468f-8fc3-8a0a1bf68a4b,枫栖小菜馆云城尚品a32组团店,88400c7293fffff,89400c72927ffff
food_bacca5df-c56f-4beb-afae-335f0ee3dc57,福建馄饨(恒大城店),小吃,B0K21BWMTH,050100,恒大城三期,白云区,520113,3.5,17,,admin_520113_f1397b22,26.691329,106.621504,GCJ02,89400c77073ffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0K21BWMTH""]",2026-09-16 07:44:20.521000,needs_review,f134e852fa02bfc68e798fcef8e457f1810e196da92b2718cb2571a8f47f4e3c,2026-09-16 07:44:20.521000,alias_a904a608-4ffc-4105-b8d7-d61bd56b9de1,福建馄饨恒大城店,88400c7707fffff,89400c77073ffff
food_af456a4c-bc92-448f-985f-e3b22398c0c4,福建千里香馄饨,小吃,B0HARH0LU4,050100,云城街道白金大道中天金融城国际社区B9组团负1-17号,白云区,520113,3.5,12,周一至周日 07:00-21:00,admin_520113_f1397b22,26.674106,106.656794,GCJ02,89400c72933ffff,87400c729ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0HARH0LU4""]",2026-09-16 07:44:20.521000,needs_review,3ae08312d08fd1c72f4abb4d56189be440579ca008f2def43df1fdee425829ec,2026-09-16 07:44:20.521000,alias_410c983a-8148-474d-ad96-a51dc5b7695c,福建千里香馄饨,88400c7293fffff,89400c72933ffff
food_777dd649-f240-4195-920c-3a840248b44e,福建千里香馄饨王(大兴路),小吃,B0FFG0AWIL,050118,麦架政府大兴路,白云区,520113,3.5,11,,admin_520113_f1397b22,26.711203,106.623181,GCJ02,89400c7722bffff,87400c772ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFG0AWIL""]",2026-09-16 07:44:20.521000,needs_review,ace8eeab498144b731e0781c8966daac91fe79750fb41deb2cf5d2ae5d33ef62,2026-09-16 07:44:20.521000,alias_1d068ff8-4fa8-45a1-8464-bde4bb0057f3,福建千里香馄饨王大兴路,88400c7723fffff,89400c7722bffff
food_383541fb-072a-43c2-aee0-b2a41d7d50c8,付雪花辣子鸡,正餐,B0HG6LF3GS,050100,小店街与龚中路交叉口南100米,白云区,520113,3.5,,,admin_520113_f1397b22,26.685241,106.653753,GCJ02,89400c7768bffff,87400c776ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0HG6LF3GS""]",2026-09-16 07:44:20.521000,needs_review,1ce2c8801a9b79a7ca51251cb38d192de87d1207d12368e1e62fa65fe93b563d,2026-09-16 07:44:20.521000,alias_c8b548c9-73e5-47de-85ac-c9bb960ed59d,付雪花辣子鸡,88400c7769fffff,89400c7768bffff
food_00c52b89-2467-4119-bbbe-53609afa975f,葛记平价早餐店,小吃,B0L6HHG1MC,050100,龚西路100号108,白云区,520113,3.5,,周一至周日 06:30-21:00,admin_520113_f1397b22,26.685616,106.647644,GCJ02,89400c7768fffff,87400c776ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0L6HHG1MC""]",2026-09-16 07:44:20.521000,needs_review,6500687c6c3c4d6be8add30c47a1f51a361407f5a0696937ff8802b3df5c950d,2026-09-16 07:44:20.521000,alias_80a23948-de73-4e18-ba06-7712d3ecfd7c,葛记平价早餐店,88400c7769fffff,89400c7768fffff
food_c2413f9e-4b72-485e-a891-1faff6bddc34,龚家寨铁签烤肉,正餐,B0M6ZA18UY,050100,龚中路与蓝宝石街交叉口东20米,白云区,520113,3.5,19,周一至周日 17:00-02:00,admin_520113_f1397b22,26.686675,106.651075,GCJ02,89400c7768bffff,87400c776ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0M6ZA18UY""]",2026-09-16 07:44:20.521000,needs_review,dd1af498d8bdf146ef3c162a06ecb865180f4201258a5e30328fe4fa194e8c43,2026-09-16 07:44:20.521000,alias_a0d11a2a-22e1-45c4-8038-d684d974b265,龚家寨铁签烤肉,88400c7769fffff,89400c7768bffff
food_e0ecb121-f4e9-493c-9a71-ec71ac7f3829,关岭带皮牛肉花江狗肉,正餐,B0G13G0VEC,050100,麦架镇卫生院东北门旁,白云区,520113,3.5,,,admin_520113_f1397b22,26.710082,106.621127,GCJ02,89400c77223ffff,87400c772ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0G13G0VEC""]",2026-09-16 07:44:20.521000,needs_review,7f3d62ea3b7b35551ea5bb3e253056359d1f5d81d73ace46f6d6c2bd212378bd,2026-09-16 07:44:20.521000,alias_36c08a4a-986d-4844-9dcb-60e94ab281b2,关岭带皮牛肉花江狗肉,88400c7723fffff,89400c77223ffff
food_b14cca4c-1e39-48ae-8ff3-8bd58c77855e,贵阳老肠旺面(盖饭大山洞店),正餐,B0FFHXNE64,050100,温州城东门旁(白云中路地铁站1号口步行160米),白云区,520113,3.5,18,,admin_520113_f1397b22,26.682137,106.633836,GCJ02,89400c7746fffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFHXNE64""]",2026-09-16 07:44:20.521000,needs_review,b0a8919e1cf59e39f20b18f208924d55a9971cabee5334ceb8ae88e03389f816,2026-09-16 07:44:20.521000,alias_823181db-cf5e-4e9d-834b-c5c17d9e2e5b,贵阳老肠旺面盖饭大山洞店,88400c770dfffff,89400c7746fffff
food_c9900399-1633-4714-a8e8-33d43dfd30fb,贵阳市白云区紫竹轩,正餐,B0LROHWOP7,050000,麦架镇小桥村大门一组80号,白云区,520113,3.5,,,admin_520113_f1397b22,26.73801,106.604193,GCJ02,89400c750d7ffff,87400c750ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LROHWOP7""]",2026-09-16 07:26:50.841000,needs_review,bb526f61da8cb4777de5a65d41bbfb12c1ffd2ca2a6146185cb3e6586442d533,2026-09-16 07:26:50.841000,alias_b5550611-1f1e-40cf-886d-589cfaf8ec4e,贵阳市白云区紫竹轩,88400c750dfffff,89400c750d7ffff
food_af9b322b-27ed-4174-ac41-ceec3bc55d97,郭记大鲜牛,火锅,B0MUAD1IHK,050117,沙文镇共享农创城盐沙路18号楼负一楼,白云区,520113,3.5,,,admin_520113_f1397b22,26.724735,106.694396,GCJ02,89400c70e93ffff,87400c701ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MUAD1IHK""]",2026-09-16 07:26:50.841000,needs_review,7b7c21a002ef4f0857c4e2c374edcd4823d9d8aa927e3cc1e36216a7dfed95d0,2026-09-16 07:26:50.841000,alias_5fb45a1e-bd6b-49f8-9e43-c10aa0dc1ad8,郭记大鲜牛,88400c70e9fffff,89400c70e93ffff
food_acea0502-3a13-4e32-b64c-1882d0c434b9,豪博凯里酸汤砂锅粉店(七彩湖花园店),正餐,B0FFFS10X8,050100,铝建路七彩湖花园14B幢7号,白云区,520113,3.5,16,周一至周日 09:00-22:00,admin_520113_f1397b22,26.680719,106.641308,GCJ02,89400c776b7ffff,87400c774ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFFS10X8""]",2026-09-16 07:44:20.521000,needs_review,be3250b4d1ac9e95e61b98c647f738a35156186f10b66ba8f4747300d8eb84cc,2026-09-16 07:44:20.521000,alias_1b28479b-3ed0-4948-8d32-fb7e16af6d0f,豪博凯里酸汤砂锅粉店七彩湖花园店,88400c776bfffff,89400c776b7ffff
food_38e711a0-38f9-4a3e-aaa3-59a59054fde9,好食汇砂锅酸辣烫,正餐,B0FFIBYMYE,050100,龚西路与龚北路交叉口东南60米,白云区,520113,3.5,31,09:00-22:00,admin_520113_f1397b22,26.687036,106.649826,GCJ02,89400c7768fffff,87400c776ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFIBYMYE""]",2026-09-16 07:44:20.521000,needs_review,a3b5a371597b79f0500d2ce45b01f95034c162f51f36f2ec17b61a78a8bfd6f7,2026-09-16 07:44:20.521000,alias_aeb69232-8caa-4936-9fc8-341a5d6d6624,好食汇砂锅酸辣烫,88400c7761fffff,89400c7768fffff
food_95d70cad-c005-4958-8371-f07f6f85c824,红姐家常菜馆,正餐,B0LUHZB8IY,050000,科新北街681号,白云区,520113,3.5,,周一至周日 09:00-23:00,admin_520113_f1397b22,26.760468,106.680128,GCJ02,89400c70a5bffff,87400c70affffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LUHZB8IY""]",2026-09-16 07:26:50.841000,needs_review,4d567184acfc44eae3ee26d8c3ce568d61a3cf949c2cc03cd98a5163b494a9a3,2026-09-16 07:26:50.841000,alias_d7c03fc6-1e6f-4acb-846c-90c926ce071c,红姐家常菜馆,88400c70a5fffff,89400c70a5bffff
food_e5e3fd93-50e3-4a73-a614-11f8963d8f57,鸿婷粉面馆(糯米饭冰粉龚家寨店),小吃,B0GU3XMIML,050300,中坝小店街2号门面,白云区,520113,3.5,10,周一至周日 07:00-19:00,admin_520113_f1397b22,26.685804,106.654007,GCJ02,89400c7768bffff,87400c776ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0GU3XMIML""]",2026-09-16 07:44:20.521000,needs_review,2f6e5a97182d93ff885ebad4a6937ab75460655340b6d9f9dcdc724a4a35ac5f,2026-09-16 07:44:20.521000,alias_5aecb5f5-d8b6-42ac-b054-55da1383e8da,鸿婷粉面馆糯米饭冰粉龚家寨店,88400c7769fffff,89400c7768bffff
food_c0183d4a-53ea-471f-9c68-fa0f0d037fbe,华仔破酥包,小吃,B0MDNUEJKY,050300,云城尚品莲花街123号110号门面,白云区,520113,3.5,18,,admin_520113_f1397b22,26.674906,106.65034,GCJ02,89400c77453ffff,87400c774ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MDNUEJKY""]",2026-09-16 07:44:20.521000,needs_review,484147d07dabe6c9c8ae59827f4b4e973ea33419316ee0caa2bb9442ba941d1f,2026-09-16 07:44:20.521000,alias_7bf93bc2-a91d-407b-b614-313ce71b3427,华仔破酥包,88400c7745fffff,89400c77453ffff
food_5b1e242c-05ec-4f91-a645-70beef4f40ee,黄果树传统破酥包(数博大道云博路店),小吃,B0FFFZDDMQ,050100,白云一中对面,白云区,520113,3.5,7,,admin_520113_f1397b22,26.694009,106.655713,GCJ02,89400c77653ffff,87400c776ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFFZDDMQ""]",2026-09-16 07:44:20.521000,needs_review,c95d81b5623c4e9b4caa57f7716c1c9a496b8ddb8cc66291ade30431ce36bb2c,2026-09-16 07:44:20.521000,alias_ccc8fcc6-20ae-4027-b025-4cd304c8bc9e,黄果树传统破酥包数博大道云博路店,88400c7765fffff,89400c77653ffff
food_2d2d1094-5793-4953-a8bd-69b84b07f766,黄记夜猫子小黄鱼(朝阳路店),小吃,B0MGV9G0HE,050100,艳山红镇鸡场村朝阳路133栋8号,白云区,520113,3.5,25,,admin_520113_f1397b22,26.683331,106.63453,GCJ02,89400c770d3ffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MGV9G0HE""]",2026-09-16 07:44:20.521000,needs_review,61ef7eec9e14c8d289872baf69c21b813c34b45a6d341b5644c792aed8e98176,2026-09-16 07:44:20.521000,alias_68f654c4-22e1-4e58-989e-027b65d70be5,黄记夜猫子小黄鱼朝阳路店,88400c770dfffff,89400c770d3ffff
food_726916be-0350-492b-880f-d39cb5302571,黄三锅,正餐,B0L3TZ7J8F,050118,麦架镇大坝路36号贵州电子信息职业技术学院商业街6号楼8号门面,白云区,520113,3.5,11,周一至周日 07:30-21:00,admin_520113_f1397b22,26.712308,106.62392,GCJ02,89400c7722bffff,87400c772ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0L3TZ7J8F""]",2026-09-16 07:44:20.521000,needs_review,56b6708163a14af008ba5575c20304221b464b962efc241392d876e1e370ee9c,2026-09-16 07:44:20.521000,alias_d96e9479-0178-4582-81dc-afaec4125e78,黄三锅,88400c7723fffff,89400c7722bffff
food_0de88cb6-f8cd-4393-8210-ab4cf66ec56d,吉缘茶社,茶馆,B0L1AOK2KG,050600,云城尚品A1一2组团16栋,白云区,520113,3.5,,周一至周日 10:00-22:00,admin_520113_f1397b22,26.674632,106.648965,GCJ02,89400c77453ffff,87400c774ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0L1AOK2KG""]",2026-09-16 07:44:20.521000,needs_review,c71b2e0c2d8e75238e01fe219b8b0a57d3cd077e735b710cea192ca874187b74,2026-09-16 07:44:20.521000,alias_d216e489-c6f8-495a-b3a1-33f07aa0d178,吉缘茶社,88400c7745fffff,89400c77453ffff
food_3c2c31fe-24cf-4893-af6e-fe5d45812989,家门口黔味牛肉粉(白云青龙大道店),正餐,B0MAYH1L5J,050000,艳山红镇鸡场村青龙大道三标段鸡场街汽车场1一1、1-2、1-3号,白云区,520113,3.5,12,周一至周日 07:00-20:00,admin_520113_f1397b22,26.676969,106.642057,GCJ02,89400c77447ffff,87400c774ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MAYH1L5J""]",2026-09-16 07:44:20.521000,needs_review,aacdba30960ec390dcf5e257581d6f7226898e0af124eaa10764b36924142947,2026-09-16 07:44:20.521000,alias_57c17b34-8838-4914-ba8b-57b1ccf14822,家门口黔味牛肉粉白云青龙大道店,88400c7745fffff,89400c77447ffff
food_fde19fd0-9503-4f5c-86e1-552b0f77e7a7,凯旋餐厅(粑粑坳街店),正餐,B0FFF4O4S4,050100,粑粑坳坳街01号,白云区,520113,3.5,19,周一至周日 09:00-21:00,admin_520113_f1397b22,26.661705,106.660045,GCJ02,89400c0da4fffff,87400c0daffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFF4O4S4""]",2026-09-16 07:44:20.521000,needs_review,6f8230671015c9f9b57480d6631db89fbd913da1f739a4634cadf5bce87553d5,2026-09-16 07:44:20.521000,alias_091ab94b-8218-487d-a007-78004d175a75,凯旋餐厅粑粑坳街店,88400c0da5fffff,89400c0da4fffff
food_78c555fa-c703-4746-b743-f5c67998d126,客多相约烧烤店,正餐,B0H1PANZBA,050118,云中路156号利海·米兰春天三期合力超市旁客多相约烧烤店,白云区,520113,3.5,,周一至周日 20:00-02:00,admin_520113_f1397b22,26.684556,106.616372,GCJ02,89400c77033ffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0H1PANZBA""]",2026-09-16 07:44:20.521000,needs_review,06a341075ea856004156d0671131b09403aa9acc76a00a5ee85df4744167666a,2026-09-16 07:44:20.521000,alias_5e084e5c-4d2c-4dd7-8f91-334ee84cb915,客多相约烧烤店,88400c770bfffff,89400c77033ffff
food_9b0d6ef9-ac93-4e18-ad69-cf73475e9242,库迪咖啡(骨科医院白云院区店),咖啡,B0MACAUZRE,050500,云城街道思贤街北京积水潭医院贵州医院发热门诊2层图书阅览室内,白云区,520113,3.5,9,周一至周日 07:00-20:00,admin_520113_f1397b22,26.671714,106.657957,GCJ02,89400c72933ffff,87400c729ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MACAUZRE""]",2026-09-16 07:26:50.841000,needs_review,5cf934a3058dd2c67db44a46b26a93e8c194d2f80e24f770a61aa887546453de,2026-09-16 07:26:50.841000,alias_f52b3353-1645-41b9-8424-5123f213c2d4,库迪咖啡骨科医院白云院区店,88400c729bfffff,89400c72933ffff
food_2531ebc5-ca00-463f-ac82-abfdd37a246f,老贵阳肠旺面(马掌坡路店),小吃,B0FFKZP4WD,050300,马掌坡路542号,白云区,520113,3.5,15,,admin_520113_f1397b22,26.699521,106.611135,GCJ02,89400c7738bffff,87400c773ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFKZP4WD""]",2026-09-16 07:44:20.521000,needs_review,767291d58f8be7568dda9e935987075cf308fa15f918cf6b44fed6206c6c150a,2026-09-16 07:44:20.521000,alias_d6e03dde-5c57-4a0c-a6ef-b3c7a9284895,老贵阳肠旺面马掌坡路店,88400c7739fffff,89400c7738bffff
food_541ad25e-cf80-4f18-a401-73f0f3628351,老贵阳邱妈妈叉烧圆子粉,正餐,B0MA37ZI3G,050100,长宁街65号,白云区,520113,3.5,12,周一至周日 06:00-20:00,admin_520113_f1397b22,26.676265,106.635445,GCJ02,89400c77477ffff,87400c774ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MA37ZI3G""]",2026-09-16 07:44:20.521000,needs_review,602e7d1fa9e1abc3bbe8e4819c0fdfd93796ea3a5519ec12ca09b050ac361a17,2026-09-16 07:44:20.521000,alias_25800d4b-74a5-45fb-8bc8-3625284fe6a5,老贵阳邱妈妈叉烧圆子粉,88400c7747fffff,89400c77477ffff
food_4bb982a8-9926-453c-b2ba-9921a0337e63,老沈阳东北铁锅炖(白云店),正餐,B0K0MDM58B,050100,翡翠湾街128号南湖里·天鹅湖,白云区,520113,3.5,46,,admin_520113_f1397b22,26.673417,106.610024,GCJ02,89400c77567ffff,87400c775ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0K0MDM58B""]",2026-09-16 07:44:20.521000,needs_review,c6a5173d18ce6698092179ec8836e9a99d81aa46dfdff0a2b0bc2551060d1e11,2026-09-16 07:44:20.521000,alias_da3f8e3d-1128-470d-9f7a-6f4605cf925f,老沈阳东北铁锅炖白云店,88400c7757fffff,89400c77567ffff
food_e96adc30-94c1-4722-ab27-608a412bf373,老谢水城羊肉粉,正餐,B0MBK7R2DB,050100,铝兴南路168号,白云区,520113,3.5,,,admin_520113_f1397b22,26.68315,106.67045,GCJ02,89400c7294bffff,87400c729ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MBK7R2DB""]",2026-09-16 07:44:20.521000,needs_review,196f239ec7abcf0e412fc141d52d51a865a554acf1b2032b2081218db4d41f04,2026-09-16 07:44:20.521000,alias_b47d3f8f-71b8-4690-931d-7d66ce3a4663,老谢水城羊肉粉,88400c7295fffff,89400c7294bffff
food_621d6a8f-a603-40c9-8f44-e292b2c1c2ca,雷老四湄潭米豆腐,正餐,B0LA3ALTG3,050100,天一观山阅东区9幢负1层24号,白云区,520113,3.5,13,周一至周日 07:00-23:00,admin_520113_f1397b22,26.708327,106.651574,GCJ02,89400c70dabffff,87400c70dffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LA3ALTG3""]",2026-09-16 07:26:50.841000,needs_review,a47505115b019ed94c6a8a5a50f926e372511e7a0609fc181056a1702797be2b,2026-09-16 07:26:50.841000,alias_d09f1dbc-8c58-4ccd-9a10-6cea34a987ce,雷老四湄潭米豆腐,88400c70dbfffff,89400c70dabffff
food_22fba403-75c9-41da-98bd-f1b939e32927,李记留一手烤鱼(麦架小吃一条街店),小吃,B0JA95J407,050100,麦架镇麦架村委会对面,白云区,520113,3.5,49,周一至周日 12:30-01:00,admin_520113_f1397b22,26.720691,106.62812,GCJ02,89400c709a7ffff,87400c709ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0JA95J407""]",2026-09-16 07:44:20.521000,needs_review,964b64aa6d52dce66f3cab83e63234157fad744d8c1532d313ec2949d2ccaafc,2026-09-16 07:44:20.521000,alias_e3542360-ce90-4a4c-9ac4-50e142acf416,李记留一手烤鱼麦架小吃一条街店,88400c709bfffff,89400c709a7ffff
food_3820193c-5b97-4799-8bc8-c66358b9f950,刘记山东大饼(梵华里云锦云玺店),小吃,B0JRFZR8JP,050000,翡翠巷与龙井路交叉口东南60米,白云区,520113,3.5,,,admin_520113_f1397b22,26.668585,106.613098,GCJ02,89400c7750fffff,87400c775ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0JRFZR8JP""]",2026-09-16 07:26:50.841000,needs_review,01aa6fffc414983d96866af59af515a970af6c224910dff75426abbb543d7fc2,2026-09-16 07:26:50.841000,alias_b0fc37c1-80c0-4395-a2f6-1047be2790b7,刘记山东大饼梵华里云锦云玺店,88400c7751fffff,89400c7750fffff
food_214c8a73-c2b2-4fca-8597-a6a867841006,柳州大牌大骨螺蛳粉,正餐,B0LKLZ7WG6,050100,绿地·新都会,白云区,520113,3.5,,,admin_520113_f1397b22,26.706875,106.660925,GCJ02,89400c70d8bffff,87400c70dffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LKLZ7WG6""]",2026-09-16 07:26:50.841000,needs_review,6b823a3b9821d3eebb41a180d9fa6a5abebcdad20f7d546d447efe9dff828d9b,2026-09-16 07:26:50.841000,alias_5f48be82-af85-417d-864b-1acb268e3b79,柳州大牌大骨螺蛳粉,88400c70d9fffff,89400c70d8bffff
food_c171cfc1-5b8d-4651-ab9e-d522f3b40ea0,陆哥辣鸡猪蹄饭,小吃,B0M6XYOBXL,050100|050300,云环路127号贵阳恒大·悦府,白云区,520113,3.5,,,admin_520113_f1397b22,26.672673,106.60748,GCJ02,89400c77567ffff,87400c775ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0M6XYOBXL""]",2026-09-16 07:44:20.521000,needs_review,0bbf4b837f00ad5b41962e1d9762f745546fe46c2123f77fb2fd830a40b3f830,2026-09-16 07:44:20.521000,alias_49d4d153-b731-450d-8aaf-c246dd0a4a68,陆哥辣鸡猪蹄饭,88400c7757fffff,89400c77567ffff
food_4be58967-fefe-468f-920e-ff9c1e9edc66,陆记饭店,正餐,B0IDAS2MGN,050100,白云北路与碧桃街交叉口南100米,白云区,520113,3.5,27,,admin_520113_f1397b22,26.693474,106.624484,GCJ02,89400c77047ffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0IDAS2MGN""]",2026-09-16 07:44:20.521000,needs_review,6374c5a9cf15b7071d1789cff0598267ab85cd4c7424e99116a2c7d0b390397f,2026-09-16 07:44:20.521000,alias_439c0784-1352-49c8-a85e-271f0ee07107,陆记饭店,88400c7705fffff,89400c77047ffff
food_31178dbc-0066-4477-975a-ca2216eec6f5,路边饭店摊,正餐,B0KACLT8RJ,050100,210国道辅路与粑粑坳街交叉口南60米,白云区,520113,3.5,24,,admin_520113_f1397b22,26.660427,106.659215,GCJ02,89400c0da47ffff,87400c0daffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0KACLT8RJ""]",2026-09-16 07:44:20.521000,needs_review,7f6c560e7fd06b7a7019c61365a9cd9ac5a05989fe9282d10cf8b401a5b6d39f,2026-09-16 07:44:20.521000,alias_bbb3d132-3ea5-4ab9-8636-da7cccd4bdef,路边饭店摊,88400c0da5fffff,89400c0da47ffff
food_6cf50c90-1735-45fd-87fa-c1974596ec8a,罗记夜猫子小黄鱼,正餐,B0M6PRN9FI,050100,恒大城一二期,白云区,520113,3.5,,,admin_520113_f1397b22,26.692075,106.619125,GCJ02,89400c77077ffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0M6PRN9FI""]",2026-09-16 07:44:20.521000,needs_review,80653b4468369c2217ee413ec189528f2a1021fd6c24bcfbb34d98f0564ff16d,2026-09-16 07:44:20.521000,alias_06028986-e5d2-4dde-9818-3454ed783c78,罗记夜猫子小黄鱼,88400c7707fffff,89400c77077ffff
food_a0c109d7-ba37-4840-bdfd-b33cf860872e,妹幺辣鸡粉面馆,正餐,B0M6A5YLX1,050000,云环中路与大氧路交叉口西380米,白云区,520113,3.5,13,,admin_520113_f1397b22,26.695389,106.632457,GCJ02,89400c7705bffff,87400c770ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0M6A5YLX1""]",2026-09-16 07:44:20.521000,needs_review,06182b04ccb3ca12a741681f44c894b329bc9c361cb3b6dfa81ec449a6a34ed3,2026-09-16 07:44:20.521000,alias_3b8926bb-e6b5-42e6-9e33-d96c01dc4ea3,妹幺辣鸡粉面馆,88400c7705fffff,89400c7705bffff
food_aa610ac7-604b-4648-b7eb-9e04e4471fde,苗家砂锅酸辣烫,正餐,B0FFL29DHI,050100,大山洞街道马掌坡路542号绿地花都,白云区,520113,3.5,,,admin_520113_f1397b22,26.699573,106.610559,GCJ02,89400c7738bffff,87400c773ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFL29DHI""]",2026-09-16 07:44:20.521000,needs_review,fd54787d370e13199f38d103055a2438ea2b5a6530f03cefae35e589d9d9b35d,2026-09-16 07:44:20.521000,alias_1254f157-745e-406f-a164-12a48433b9ee,苗家砂锅酸辣烫,88400c7739fffff,89400c7738bffff
food_eb128827-a3be-449d-bce3-22fd8aaa037c,苗家砂锅酸辣烫(同心东路店),火锅,B0IATPKLVY,050117,艳山红镇白云村白金一号242号,白云区,520113,3.5,33,周一至周日 10:30-23:00,admin_520113_f1397b22,26.682961,106.648878,GCJ02,89400c77687ffff,87400c776ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0IATPKLVY""]",2026-09-16 07:44:20.521000,needs_review,daee9e0b78a9362a9b1ba40bc1a9e0d93a1c04fafbf8f2e466a4b0a885ce655b,2026-09-16 07:44:20.521000,alias_4e2fd3ad-2f5a-4771-950c-e00189aaecea,苗家砂锅酸辣烫同心东路店,88400c7769fffff,89400c77687ffff
food_7d5befa4-eefa-4d08-8221-e9ba98edd980,苗家砂锅酸辣烫(悠山悦景店),正餐,B0J1F7A3YZ,050100,都拉街道润都路188号华润置地悠山悦景A1-A3栋负2层16号,白云区,520113,3.5,32,周一至周日 10:00-22:00,admin_520113_f1397b22,26.655453,106.680865,GCJ02,89400c72d17ffff,87400c72dffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0J1F7A3YZ""]",2026-09-16 07:26:50.841000,needs_review,0085af735a5220b5939719f279ee88db4822b03b0c922500c9841bd94ecc95e0,2026-09-16 07:26:50.841000,alias_d2b8a353-530c-4c81-9335-3eb2b1e50f1d,苗家砂锅酸辣烫悠山悦景店,88400c72d1fffff,89400c72d17ffff
