采集任务ID,酒店ID,酒店名称,热度等级,标准平台ID,平台名称,原始平台名称,是否官网,平台酒店ID,详情URL模板,入住日期,离店日期,间夜数,成人数,儿童数,房间数,币种,POS,语言,采集通道,采集优先级,刷新周期小时,模板口径状态,模板口径问题,任务状态,不可执行原因,生成批次ID,任务哈希
task_462d34b9698328dc8b828d46,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,agoda,Agoda,Agoda,否,87300891,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=83&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=87300891&RoomID=&masterRoomId=6969196&PriceTotal=23.03&PriceTax=1.51&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=TH&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=K2RMamVTZ21WTzI1eEVrQlM2REpGZEZOcmlOL0t2VVVsaTI5dm5oU25leHc4RnowRHR5OEU2cGtsdkdVRFN3NXk3b1MzWlR5Z2VwUw&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-09-18,2026-09-19,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,462d34b9698328dc8b828d46d6a7d9d21cb61fe3653813e50f01dd9f7ec7d02c
task_0888e35b0ae93e8698253a9b,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,agoda,Agoda,Agoda,否,87300891,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=83&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=87300891&RoomID=&masterRoomId=6969196&PriceTotal=23.03&PriceTax=1.51&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=TH&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=K2RMamVTZ21WTzI1eEVrQlM2REpGZEZOcmlOL0t2VVVsaTI5dm5oU25leHc4RnowRHR5OEU2cGtsdkdVRFN3NXk3b1MzWlR5Z2VwUw&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-10-04,2026-10-05,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,0888e35b0ae93e8698253a9b5bb6061aca426e003a197bcbca21ff46b5531d01
task_babe2c0f5516fd6f4f497b93,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,agoda,Agoda,Agoda,否,87300891,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=83&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=87300891&RoomID=&masterRoomId=6969196&PriceTotal=23.03&PriceTax=1.51&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=TH&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=K2RMamVTZ21WTzI1eEVrQlM2REpGZEZOcmlOL0t2VVVsaTI5dm5oU25leHc4RnowRHR5OEU2cGtsdkdVRFN3NXk3b1MzWlR5Z2VwUw&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-11-03,2026-11-04,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,babe2c0f5516fd6f4f497b9319c113ee7c8178677d4df93fc01b3af89f8a9c02
task_f0feaa6b1577c5e1b29faa0e,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,hotels,Hotels.com,Hotels.com,否,128462465,https://www.hotels.com/Hotel-Search?selected=128462465&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.128462465.20261125.20261126.DDT.83.CID..AUDID.&adults=2&children=&mctc=10&mpf=19.07&mpg=USD&mpl=USD&mpj=3.10&mpr=1.75&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.128462465USen-20261125-D-ABW%3D83-camp%3D-aud%3D-N&rateplanid=409106895&mpm=24&mpn=328495827&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-05,2026-09-06,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,f0feaa6b1577c5e1b29faa0e2dfd2550e386ba229633fd3a6501d2f0fd82aa65
task_735eb15dfb20aecc4b580b2f,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,hotels,Hotels.com,Hotels.com,否,128462465,https://www.hotels.com/Hotel-Search?selected=128462465&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.128462465.20261125.20261126.DDT.83.CID..AUDID.&adults=2&children=&mctc=10&mpf=19.07&mpg=USD&mpl=USD&mpj=3.10&mpr=1.75&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.128462465USen-20261125-D-ABW%3D83-camp%3D-aud%3D-N&rateplanid=409106895&mpm=24&mpn=328495827&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-07,2026-09-08,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,735eb15dfb20aecc4b580b2f489adf70fe083ec9c187bb53213edb1598829c2a
task_242661d95a30e27128ccb905,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,hotels,Hotels.com,Hotels.com,否,128462465,https://www.hotels.com/Hotel-Search?selected=128462465&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.128462465.20261125.20261126.DDT.83.CID..AUDID.&adults=2&children=&mctc=10&mpf=19.07&mpg=USD&mpl=USD&mpj=3.10&mpr=1.75&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.128462465USen-20261125-D-ABW%3D83-camp%3D-aud%3D-N&rateplanid=409106895&mpm=24&mpn=328495827&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-11,2026-09-12,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,242661d95a30e27128ccb905c426027b5b07cc1539dd147d99f2601b8cec3772
task_b311bca02a6ae30b6d6f16a0,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,hotels,Hotels.com,Hotels.com,否,128462465,https://www.hotels.com/Hotel-Search?selected=128462465&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.128462465.20261125.20261126.DDT.83.CID..AUDID.&adults=2&children=&mctc=10&mpf=19.07&mpg=USD&mpl=USD&mpj=3.10&mpr=1.75&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.128462465USen-20261125-D-ABW%3D83-camp%3D-aud%3D-N&rateplanid=409106895&mpm=24&mpn=328495827&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-18,2026-09-19,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,b311bca02a6ae30b6d6f16a0a30268a609b2e7fb1deb45b369fe964ec6bf01a1
task_a7b07d1bb8879235dd67e87e,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,hotels,Hotels.com,Hotels.com,否,128462465,https://www.hotels.com/Hotel-Search?selected=128462465&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.128462465.20261125.20261126.DDT.83.CID..AUDID.&adults=2&children=&mctc=10&mpf=19.07&mpg=USD&mpl=USD&mpj=3.10&mpr=1.75&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.128462465USen-20261125-D-ABW%3D83-camp%3D-aud%3D-N&rateplanid=409106895&mpm=24&mpn=328495827&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-10-04,2026-10-05,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,a7b07d1bb8879235dd67e87ec9da0df1a7269a237b2f04a8a5819b6ef41bb594
task_0e528e893caf1e658de3eeb3,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,hotels,Hotels.com,Hotels.com,否,128462465,https://www.hotels.com/Hotel-Search?selected=128462465&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.128462465.20261125.20261126.DDT.83.CID..AUDID.&adults=2&children=&mctc=10&mpf=19.07&mpg=USD&mpl=USD&mpj=3.10&mpr=1.75&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.128462465USen-20261125-D-ABW%3D83-camp%3D-aud%3D-N&rateplanid=409106895&mpm=24&mpn=328495827&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-11-03,2026-11-04,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,0e528e893caf1e658de3eeb30daf582caf44d941439717886f5d8c5fb07b2865
task_4c0d38201e1aea8a03e85314,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,booking,Booking.com,Booking.com,否,1476223,https://www.booking.com/searchresults.en.html?dest_id=1476223&highlighted_hotels=1476223&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=20.45&ext_price_tax=1.51&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788291752&edgtid=7ftsHJK4Rw6cd03yQcPt-g&efpc=Z0tTpnS1OnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-1476223&utm_content=dev-desktop_los-1_bw-83_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ABaGfw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261125_ppt-GBdB&aid=2127489&label=metagha-link-MRUS-hotel-1476223_dev-desktop_los-1_bw-83_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ABaGfw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261125_ppt-GBdB,2026-09-05,2026-09-06,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,4c0d38201e1aea8a03e85314583c82010287c8418c2d7e331864eb16bce49f6f
task_21c7f91ac90de318917982a7,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,booking,Booking.com,Booking.com,否,1476223,https://www.booking.com/searchresults.en.html?dest_id=1476223&highlighted_hotels=1476223&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=20.45&ext_price_tax=1.51&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788291752&edgtid=7ftsHJK4Rw6cd03yQcPt-g&efpc=Z0tTpnS1OnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-1476223&utm_content=dev-desktop_los-1_bw-83_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ABaGfw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261125_ppt-GBdB&aid=2127489&label=metagha-link-MRUS-hotel-1476223_dev-desktop_los-1_bw-83_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ABaGfw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261125_ppt-GBdB,2026-09-07,2026-09-08,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,21c7f91ac90de318917982a732b6e057dee4379cbf02c0b978db404acb0890d7
task_6b9b2f7257f5514b2c404d53,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,booking,Booking.com,Booking.com,否,1476223,https://www.booking.com/searchresults.en.html?dest_id=1476223&highlighted_hotels=1476223&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=20.45&ext_price_tax=1.51&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788291752&edgtid=7ftsHJK4Rw6cd03yQcPt-g&efpc=Z0tTpnS1OnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-1476223&utm_content=dev-desktop_los-1_bw-83_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ABaGfw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261125_ppt-GBdB&aid=2127489&label=metagha-link-MRUS-hotel-1476223_dev-desktop_los-1_bw-83_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ABaGfw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261125_ppt-GBdB,2026-09-11,2026-09-12,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,6b9b2f7257f5514b2c404d53a30faf149e603b1ae258cccc4696c0ba31f6b1d6
task_58e9af62fc9d4c5960f4e333,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,booking,Booking.com,Booking.com,否,1476223,https://www.booking.com/searchresults.en.html?dest_id=1476223&highlighted_hotels=1476223&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=20.45&ext_price_tax=1.51&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788291752&edgtid=7ftsHJK4Rw6cd03yQcPt-g&efpc=Z0tTpnS1OnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-1476223&utm_content=dev-desktop_los-1_bw-83_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ABaGfw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261125_ppt-GBdB&aid=2127489&label=metagha-link-MRUS-hotel-1476223_dev-desktop_los-1_bw-83_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ABaGfw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261125_ppt-GBdB,2026-09-18,2026-09-19,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,58e9af62fc9d4c5960f4e333a19c6554377cfbc6eedc1b8775e8ceab27ba5886
task_17afc53f7c181109fffd7edc,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,booking,Booking.com,Booking.com,否,1476223,https://www.booking.com/searchresults.en.html?dest_id=1476223&highlighted_hotels=1476223&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=20.45&ext_price_tax=1.51&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788291752&edgtid=7ftsHJK4Rw6cd03yQcPt-g&efpc=Z0tTpnS1OnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-1476223&utm_content=dev-desktop_los-1_bw-83_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ABaGfw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261125_ppt-GBdB&aid=2127489&label=metagha-link-MRUS-hotel-1476223_dev-desktop_los-1_bw-83_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ABaGfw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261125_ppt-GBdB,2026-10-04,2026-10-05,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,17afc53f7c181109fffd7edc323111150a15947decdd8cc1081af9df27ab23af
task_026d80d1217ad583bab7084e,ChIJu11e0m2Z4jARjsEXyQcFUS4,Villa Guesthouse,A,booking,Booking.com,Booking.com,否,1476223,https://www.booking.com/searchresults.en.html?dest_id=1476223&highlighted_hotels=1476223&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=20.45&ext_price_tax=1.51&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788291752&edgtid=7ftsHJK4Rw6cd03yQcPt-g&efpc=Z0tTpnS1OnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-1476223&utm_content=dev-desktop_los-1_bw-83_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ABaGfw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261125_ppt-GBdB&aid=2127489&label=metagha-link-MRUS-hotel-1476223_dev-desktop_los-1_bw-83_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ABaGfw_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261125_ppt-GBdB,2026-11-03,2026-11-04,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,026d80d1217ad583bab7084e8cb87a606336ca977abe5d2987b0b7c81a1a0722
task_069d703d5a5f63da9e543ba5,ChIJu1DK-BqZ4jARCBKet__Mb10,大皇宫旅馆,A,agoda,Agoda,Agoda,否,428344,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=0&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=428344&RoomID=10974745&masterRoomId=10974745&PriceTotal=21.22&PriceTax=1.67&PriceFee=0.00&RatePlan=90282769-4822-f591-273e-4c45cf7cd796&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=cjdRRVVtOThENU5UWURnOFF4M2dEeDdmUldEd0V4SFhUNnpMd0RDbC8yUjZUaUtkZ0VsR2hOU2JGWEJ3UEZMZmZVaHI0TTBwTHUrSg&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_false,2026-09-05,2026-09-06,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,069d703d5a5f63da9e543ba550a28fc98cb45b78e148376fce829f2c977ece27
task_3c8acabfbeb36950a7018a8e,ChIJu1DK-BqZ4jARCBKet__Mb10,大皇宫旅馆,A,agoda,Agoda,Agoda,否,428344,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=0&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=428344&RoomID=10974745&masterRoomId=10974745&PriceTotal=21.22&PriceTax=1.67&PriceFee=0.00&RatePlan=90282769-4822-f591-273e-4c45cf7cd796&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=cjdRRVVtOThENU5UWURnOFF4M2dEeDdmUldEd0V4SFhUNnpMd0RDbC8yUjZUaUtkZ0VsR2hOU2JGWEJ3UEZMZmZVaHI0TTBwTHUrSg&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_false,2026-09-07,2026-09-08,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,3c8acabfbeb36950a7018a8ed6a600a57b2a10b46b3a2e650d185feb30ee0f2d
task_6350e61395831912a7690cdc,ChIJu1DK-BqZ4jARCBKet__Mb10,大皇宫旅馆,A,agoda,Agoda,Agoda,否,428344,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=0&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=428344&RoomID=10974745&masterRoomId=10974745&PriceTotal=21.22&PriceTax=1.67&PriceFee=0.00&RatePlan=90282769-4822-f591-273e-4c45cf7cd796&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=cjdRRVVtOThENU5UWURnOFF4M2dEeDdmUldEd0V4SFhUNnpMd0RDbC8yUjZUaUtkZ0VsR2hOU2JGWEJ3UEZMZmZVaHI0TTBwTHUrSg&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_false,2026-09-11,2026-09-12,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,6350e61395831912a7690cdca7b184c9ee8c9b440d2a7d7b1a0d07edd264f9aa
task_c9793c8cf40aa1de189861e1,ChIJu1DK-BqZ4jARCBKet__Mb10,大皇宫旅馆,A,agoda,Agoda,Agoda,否,428344,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=0&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=428344&RoomID=10974745&masterRoomId=10974745&PriceTotal=21.22&PriceTax=1.67&PriceFee=0.00&RatePlan=90282769-4822-f591-273e-4c45cf7cd796&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=cjdRRVVtOThENU5UWURnOFF4M2dEeDdmUldEd0V4SFhUNnpMd0RDbC8yUjZUaUtkZ0VsR2hOU2JGWEJ3UEZMZmZVaHI0TTBwTHUrSg&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_false,2026-09-18,2026-09-19,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,c9793c8cf40aa1de189861e1df286347096c91b0d060d0731daf18d40497cb03
