异常ID,严重级别,实体类型,酒店ID,标准平台ID,原始平台名称,实体记录哈希,规则代码,异常描述,证据字段,处理状态,数据质量等级,发现批次ID,发现时间
268978e198753824b59f25b0970cd8dff045b815d4752ab1e732561863f194a3,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,220cd88da4b2827d600745fe68f14e58c9c5f6a3d4d4dded8c60ad1072dd79c4,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""26.60"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
2797cb7d17514f46e6e3c962f79c9bff163da42379f08b531991bd73344a3fe1,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,fbf41e28502dfc0748a0002e899dbf24804c4df569b455754b8c90d9916cb67d,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""21.79"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
2ca21a1c1f256372e6df45f74e2de17458ab67dc45e3dcb0c7b372c4308430f9,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,2ef1d2c51eaad72d883b4c0753f3c32c07206de32a70d4c869077b9aab47fe3d,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Executive 2 Beds,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
2d9f30db20eb8228b19da1ab9782889cad437cced803a134552dbbd8ff6167d9,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,b95974628f0321fec47d226733b2e82d2252c066483efed0fec64ee7354734bd,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""21.92"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
2e2f742d55ead32189613689da2c1b692c3103189c74e55b794a65514fdf1f4a,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,b84970e9eb0eecdf4f31271ec253f357db5d0789d8ab0e6556ebc85e5d44fd0d,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Grand Deluxe Double Room (Full Double Bed) (King Size Bed),待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
330f88dc17e193f2754bdcd8124d69f5b9f1340f133c30c782c875886a51a0f9,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,2014bacc67acb8e79d4354b820fbffc693457dcd124588439a1e626d36bd2110,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""33.64"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
333430385b155c36b273dbde16ed84814ad803bf2581658aa108d2addef166ac,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,e0f63893eb0972cb5b207ac2d2c4eee3058774eeacdb682bc3efb08a0d515a7a,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Grand Deluxe Skyline View Twin Room (Twin Beds),待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
3598ce8ef7496d2781f878d0b272b4b833ccb62f38a340de41c2e88f0efa452a,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,6a8b642e67358fe439e645fb2b2d1e370e737f878c4a78050dcfd797803e392f,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Premier Club Double Room (Full Double Bed) (Bed Type Is Subject To Availability),待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
3a7a9a497061718f71fe9804c0e0b9a911f2400136d3b7e0d17bd814b1abe7c9,P0,房型,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,ef153527cf7f871ed3499480b6f95e24d26d7adb275ed24cca10e43dd0d385ac,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Matini Grand Station Hostel,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
3dfa2969cb368392d8378d1af20b8636cad81c0c1925235b4537eb33263a3635,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,fdf1441a3531a2312301e95e3287179b134f06f943d3ab0ffecab7d4e4ba7dbd,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Grand Deluxe Twin Room (Twin Beds),待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
3f1f324cbf6f0d62035a5968f8114b8e0027b3a3005a48a2d95d8c2e676fe1e7,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,92b24060178cd999947fc348e66f9974786ef27205c0d15f7b5536a933b3b3ec,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Executive 2 Beds,待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
478c1b0fa129bfe04a631bfb17bff9e8eaa12d97a2587caf81f28d57bddd65c5,P0,房型,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,e541270bc84d3600a2905a68b686fc6b42900b931f3e54590ba6efb5bc4cdbad,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,S Ratchada Leisure Hotel - SHA PLUS,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
4a4fb558da561534a5df0d610ff1cbee24575ed9d812f689b25b10cfa329d362,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,8f530848e63c380b32fe905ae2c5220c9eb8eeda62c84abfd8144ca41673263b,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,2 Bedrooms Corner Club Suite (Corner Room),待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
4d470860acb9f99c1018dde9510c1fb4671eff57acc22e5feb9443e847493bdb,P0,房型,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,1fd79e9a191739736f42644f03920049da7edf3bf3076119fc1e484bf0ce8485,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,WAAN Apartment,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
4d4fd267b7d2d005910393b227c6687c911f23979ad7833cb8070642f9fcfc5a,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,68e2a47c81cb22b0e9a5237b31704960c940b3a57f8a2fb25e0fbcb5a6531e34,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Premier Club Twin Room (Twin Beds) (Bed Type Is Subject To Availability),待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
4fbd1f773223c5c9c41cd5e2b0c2041854acd76bf0234ae621dfc3fe713bfa42,P0,房型,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,3c399fa461b318871619e7cb08646f7491d4a73a610fe7f1eac8ee9df0b86b15,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,You May Also Like,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
5015353bdee87ab5b51eceb55350209c941821937a5e0ffcb185f8704238cd0e,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,f1d93f52d4a81cd70cb370ec2e5fb89285f19ef68b3bf69b1157ad14b30ff86f,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Grand Deluxe Twin Room (Twin Beds),待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
5de09f9f809557996d697efd17fcacf9143c014e8c7175b633198ac859675d51,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,8aaed2e95bd1674945789d8d1bbc1a25c3cb61a59c5460b72d61145ce5cf7be6,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Premier Twin Room (Twin Beds),待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
60e02d044148d481d7173b82f5f606d6b1581658e2db0fdca8178cf27fbe6c46,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,afac369c58c20a01a20a05beb33dc3b33d4b48c7196b55e8fa1f18418100dd62,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,"1 Bedroom Corner Club Double Suite (Full Double Bed) (King Size Bed, Corner Room)",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
65452186f7a5aebbda966bc6e7b3af227fac3e2aa8d8dcff4e4c237bb7ff3aee,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,8014aebf4ec1e3f0a0a816b92d26f9e747d91ededdc4bcc4c8c81d8b1365aba2,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,King Executive Room With Lounge Access,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
65b5eb00fb466ab5ea168101933a68c9a1d9592f949909b806e5abee7602e2d5,P0,房型,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,6d497d4e22d626d5b0ca581e4bafea6299a233430d124f5d94c56206142aac4b,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Bud Brew Beyond,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
682551ec986fb2c9c8265ba67e5cb8bcd66949a811a003399aed185c28e09a0c,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,5ca44f03bc9b253983ffb966f5f963457f3df5e494f85e93317eb2187aa438a5,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""21.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
76af0ae37ccb272ce841ae551fbe927ceeeef90ac80f3f0e454ed6db201dea3c,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,1d9fbd8709f191d303c7d251f3232b55ac7db7493cdc2a713f74bee4f5622cd5,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Deluxe Twin Room (Twin Beds),待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
76f6e40c951c04445e4f317c7d71fdaa5b04c3fd3ca5d36ef89fab2a0e876b17,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,f59fc68846abf20aea4ef768670440d354a80efb82752b906d4d68ed37d70453,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""30.27"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
7bdbf12543758c824da189e39d5c76893daef9235a278f278601ab24ec67814c,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,975f14eadd82ad1ccabb28919360355ebba9656b5b5cf8798d8e9100c5b41574,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Premier Club Twin Room (Twin Beds) (Bed Type Is Subject To Availability),待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
7da4d333afdd97f118f4a513467136f926b3396a32138eebcc660aae21b35e13,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,e4f66fd3f4c099b92a19164ee4b995d20a7afd8c227574c9ec9069886c0b3cbd,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Premier Double Room (Full Double Bed) (King Size Bed),待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
8008dd39c467ec8cbd591ffec9f8ed94808102089cf50001a7bfb4f1f4f69a92,P0,房型,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,f6bbcca5afaa217f347571c015364600c2c04056b39ef83550ecbd93d4fba455,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Bangkok Teak,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
8465191427683e70e78f9ea1b59daa9f737ef931984af922d8e6afe38125aa2b,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,92945490c51aae8e2ed5045854666dc04ba13ea0ccf0395262ba0cd1efd4492d,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,King Family Room,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
8a04407ea925e3da70df48d600ef82dca60a18e177180043c6df88b6eb689152,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,4706d13bcff9f6c7f794419ec798e8dd551f4cccf98b4bbfc10b123a849b33e8,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Panoramic Executive Suite With Lounge Access,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
8b816122daf9dff75a69586270ce9a02f258bb0c77945c2465da0d388d50c18d,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,01202f2cf134237b45986bf12f9b77f2786553d36ad2ce2ed3bf16a7a2373e3e,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,"1 Bedroom Corner Club Double Suite (Full Double Bed) (King Size Bed, Corner Room)",待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
8dedcf3d9c85f30f255467299e671cc5659bcc92609c90822ca887d6678f63ae,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,321b82b60ab4428e0a6d15e0a52e6f6054e9bb509b0cabfcaa88282467b05d31,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Premier Double Room (Full Double Bed) (King Size Bed),待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
931cde95969ad591a50dc83e147779a0a4246e21bf1beb1fa2e1c09541f8879e,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,03a0b2d7245083abf5f948bed4d330f4ade83d131003d0ac67bcf7f43c1aca80,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Family Suite,待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
94f6641a7197f823445df84f3c28afff977ff63eabcee4ced2984f2324ca2897,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,673bd6aec5a16ca4a5b860cd2d030bb8e0114ba33e18df583c04846637aacb93,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""31.58"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
96dfa69196f60751985938ed66823767a1a99c68127b39c47d4b00648378d949,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,128d4b79e72e45b76a38b491281c1ba9144c3c4aa3aad830f7a60559861e5333,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Executive 1 King Bed,待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
a19bc582d1d33b5317ce4c15f6a73d4636ba931988e56db0f1aaef9219d65827,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,3f8b000e56d431cc366bc58a26cfaf074cf64358b45d4db3268d91bf0194af06,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""22.63"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
a5457d616635b4fef7a81ebfc9126d9df484ff42357bd4b0289770575e1017d4,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,0076e92a649c6b4605596903b14d979fb23221205d5251a3a051567a2e7ee649,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Panoramic Executive Suite,待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
b124b15e6e382d0bd3db23d05fd80c5d69c6adbd2de36bfae897c5094ccac60c,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,bf62f6a155c59a8bf35398f8aa2d36d4312c463f9ece859f60c310c3f9b6ed1c,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""26.60"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
b2296fc3aa376b002288c6ddc009c0e6d6c0516064df992361a8de5257f08213,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,ea92ec49da38aad1c50d064ab3be8c23f3627913b8fc41bc5ee1740e82e68ee0,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,King Family Room,待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
b619768ea2c81e0df97c8de00a8dc7329694eaffe37273feab7bc878585852ff,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,a1914c4295b46895a20f7f475ba9c4df49741629aa716c37e45b202bfdd59986,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""21.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
ba98e2e5ed82bb381c1f72c0c4edc16cc4f4cdfff515d64348446eba5e6fd16e,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,8d8c0e33fbe43796179c314ac4ffb3ea6ef1fbbcc8171fe7b31f47f5387e62cd,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Deluxe Double Room (Full Double Bed) (King Size Bed),待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
c4b9bd6f482d61b642ebc57e4d760d650acdf087ea5bf6cfc90b172d9517f7b6,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,638d03c6bbb4aa8386e6fde90f5273b56c501a7602067e649886b70a4e7ce0ec,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Family,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
c7360585a3dcd78e02185588d247596ef922b8bd510fa197cbbb0ae3d76f33da,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,0d77f4eb9363675526e61d703cebca23be56c01f9df1d936f413e8f1c7ec0ec0,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,King Executive Room With Lounge Access,待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
c99fa1180645c0193aa82504ec992154e7bc5af28dc246edce7d6496d6be96b1,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,e25d0961b1127151ff8f48351adea05aa55f3ac84da58216f691fd3884d664ff,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""21.92"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
ca6554e4a322817c7ad61b4a4f061543e06a551a3e4994289d0fbaba0af6deb0,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,29aaaf458c7f9cfd921f42474abbc7e284c9f00e68b5bb2bef4fd6268b2c1b1a,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""31.58"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
ce4059154009e2f98b25509283c0dccf27ecc4f0047003f176e61dd04b61f74f,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,90a02a81f4862941d9916c1867372665684a327bf70eead75f77e8debe1081ae,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,2 Bedrooms Corner Club Suite (Corner Room),待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
d32eedcf37bea5851fdb14c76c49d12dfe20f3042e64774c850d29433fe29067,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,436e0817fa1ef10f5a2f51486f4c7c14014e2d0038853ce26765a08c89bd59bb,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""33.64"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
d473b4ed563c7b450ee2def447ecf4ba3cc8a3f7292076a0ea8dd1501fbc92da,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,e5d0a5fa95ba551fa9c1e436b34ad5edf54ad4dc81dd8f939bc1dd9cc80a6445,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Family Suite,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
d7f3ef6ccfec9bf0538d5147a3c9db3d37c44db9b7e4282217d68398c32d6ca7,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,1d304b7f4af8620e415856a76cc85b75e27170f6f0a4fa990c7c4fbcaff840b0,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""22.63"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
dcabbbb1d2db33f09f2ab315a28a5cbd3b46b315d4aaaf8053c66e913febc08d,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,7d5d76afb10a9c051fa47b7d87c8580cb4ba19fd8eb6d1f3b1b75badbad2ced7,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""30.27"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
ddc65cae7cb961eaa75211009969b282326beb99d439a13b43f7f16f74d30b92,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,536144e10740daa4db37376292dcd318bc7afda1a7c2a5ed20000aafaea0472e,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,1 Bedroom Executive Club Double Suite (Full Double Bed) (Bed Type Is Subject To Availability),待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
e44eba4ff6d8d35b286d81251e99f8af929fd9900a69ed4edeb0ef6cb288455c,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,11e24e21dfcbffd20deb65150bf511b078085df08eb0c0696b3081cbd9cc83b3,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Executive 1 King Bed,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
e48517d6664c225f94e65f8b8dec521123b2f484963f17ae48cc7d116426fadf,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,bffc3590a4288415e2d0810a1e63d3888ca21fa7909236905cf6eb14cd6a1550,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Grand Deluxe Skyline View Twin Room (Twin Beds),待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
