酒店ID,标准平台ID,平台标准名称,原始平台名称,是否官网,平台酒店ID,ID来源,平台Slug,平台城市代码,平台入口URL,最终详情URL,详情URL模板,URL形态,固化路径,落地层级,名称指纹,地址指纹,纬度指纹,经度指纹,星级指纹,名称匹配分,坐标匹配分,地址匹配分,身份匹配总分,结构核验状态,可达性核验状态,身份核验状态,数据质量等级,URL解析状态,首次发现时间,最近核验时间,漂移开始时间,采集批次ID,记录哈希
ChIJ-6FuuG6Z4jARsMd39e0lG4w,goseek,goseek.com,goseek.com,否,1974610,upstream_adapter:meta_redirect,,,https://deals.goseek.com/?sig=34c47a49c3e8320dca5a5dda0da2a460c1bc23afde972e2894a4ff0b6052fb53383131303836353931&turl=https%3A%2F%2Fwww.goseek.com%2FHotel%2FSearch%3FcheckIn%3D2026-10-04%26checkOut%3D2026-10-05%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D1974610%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D41.63%26deviceType%3Ddesktop%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D1974610%2526day%253D04%2526month%253D10%2526year%253D2026%2526los%253D1%2526price%253D41.63%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3DFKa3HfOu7NwWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAQwreTk1AY,https://www.goseek.com/Hotel/Search?checkIn=2026-10-04&checkOut=2026-10-05&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src=gha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&&cp=FKa3HfOu7NwWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAQwreTk1AY,https://www.goseek.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=FKa3HfOu7NwWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAQwreTk1AY,redirect,C,L0,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,0bd1a8a89cfac9b24d522ae352c9461dcf650b22de281e3b67e819d7b8f39e62
ChIJ-6FuuG6Z4jARsMd39e0lG4w,hostelworld,Hostelworld,Hostelworld,否,315074,upstream_adapter:hostelworld,,,https://www.hostelworld.com/pwa/hosteldetails.php/315074?from=2026-10-04&to=2026-10-05&HostelNumber=315074&guests=2&Type=0&aff2=US_x_desktop&utm_medium=metasearch&utm_source=googlehotelfinder&utm_content=hpa_04_10_2026_1_mapresults_315074_US_desktop_default___2&utm_campaign=US&lead_time=31&campaign_id=&hpa_click_type=hotel&hpa_date_search_type=default&hpa_site_property=mapresults&hpa_occupancy=2&hpa_d_tax=0.00&hpa_d_total=62.90&hpa_rateplan_id=&hpa_u_country=US&hpa_u_currency=USD&hpa_u_lang=en&hpa_u_list_id=&number_of_guests=2&hpa_room_id=&hpa_pos=en,https://www.hostelworld.com/pwa/hosteldetails.php/315074?from=2026-10-04&to=2026-10-05&HostelNumber=315074&guests=2&Type=0&aff2=US_x_desktop&utm_medium=metasearch&utm_source=googlehotelfinder&utm_content=hpa_04_10_2026_1_mapresults_315074_US_desktop_default___2&utm_campaign=US&lead_time=31&campaign_id=&hpa_click_type=hotel&hpa_date_search_type=default&hpa_site_property=mapresults&hpa_occupancy=2&hpa_d_tax=0.00&hpa_d_total=62.90&hpa_rateplan_id=&hpa_u_country=US&hpa_u_currency=USD&hpa_u_lang=en&hpa_u_list_id=&number_of_guests=2&hpa_room_id=&hpa_pos=en,https://www.hostelworld.com/pwa/hosteldetails.php/315074?from={checkin}&to={checkout}&HostelNumber=315074&guests=2&Type=0&aff2=US_x_desktop&utm_medium=metasearch&utm_source=googlehotelfinder&utm_content=hpa_04_10_2026_1_mapresults_315074_US_desktop_default___2&utm_campaign=US&lead_time=31&campaign_id=&hpa_click_type=hotel&hpa_date_search_type=default&hpa_site_property=mapresults&hpa_occupancy=2&hpa_d_tax=0.00&hpa_d_total=62.90&hpa_rateplan_id=&hpa_u_country=US&hpa_u_currency=USD&hpa_u_lang=en&hpa_u_list_id=&number_of_guests=2&hpa_room_id=&hpa_pos=en,direct,A,L2,,,,,,,,,,通过,已确认,待核验,T1,静态详情URL已确认,2026-09-06T09:20:48-07:00,2026-09-06T09:20:48-07:00,,20260906-092202-csv-fb22d95c,621555a12cf862b6df0f72cd8f911b2e79002a3d66a94659f5264482bad0d50d
ChIJ-6FuuG6Z4jARsMd39e0lG4w,hotels,Hotels.com,Hotels.com,否,7811824,upstream_adapter:expedia_family,,,https://www.hotels.com/Hotel-Search?selected=7811824&startDate=2026-10-04&endDate=2026-10-05&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.7811824.20261004.20261005.DDT.31.CID..AUDID.&adults=2&children=&mctc=10&mpf=40.72&mpg=USD&mpl=USD&mpj=7.25&mpr=4.09&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd=GGMETA.7811824USen-20261004-D-ABW=31-camp=-aud=-N&rateplanid=395799802&mpm=24&mpn=200659843&mpo=EC&mpp=1&locale=en_US&siteid=300000001,https://www.hotels.com/Hotel-Search?selected=7811824&startDate=2026-10-04&endDate=2026-10-05&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.7811824.20261004.20261005.DDT.31.CID..AUDID.&adults=2&children=&mctc=10&mpf=40.72&mpg=USD&mpl=USD&mpj=7.25&mpr=4.09&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd=GGMETA.7811824USen-20261004-D-ABW=31-camp=-aud=-N&rateplanid=395799802&mpm=24&mpn=200659843&mpo=EC&mpp=1&locale=en_US&siteid=300000001,https://www.hotels.com/Hotel-Search?selected=7811824&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.7811824.20261004.20261005.DDT.31.CID..AUDID.&adults=2&children=&mctc=10&mpf=40.72&mpg=USD&mpl=USD&mpj=7.25&mpr=4.09&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.7811824USen-20261004-D-ABW%3D31-camp%3D-aud%3D-N&rateplanid=395799802&mpm=24&mpn=200659843&mpo=EC&mpp=1&locale=en_US&siteid=300000001,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,cccfb2beaf40457ab88f26984cb65b75ec4293aba4217c8f157614838aa5f2cc
ChIJ-6FuuG6Z4jARsMd39e0lG4w,hotelscombined,Hotelscombined.com,Hotelscombined.com,否,726517,upstream_adapter:hotelscombined,,,https://www.hotelscombined.com/semi/ha/hotel_ads/726517/en.html?utm_source=google&utm_medium=cpc&utm_term=726517&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci=2026-10-04&co=2026-10-05&gs=mapresults&l=1&pc=USD&rid=&pdtax=8.34&pdtotal=45.56&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=UFJJQ0VMSU5FQ09SRQ&k_pc=~UFJJQ0VMSU5FQ09SRQ&k_rt=&k_sid=1GDEIllbBT&k_kct=1788404581&k_gct=1788419578&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,https://www.hotelscombined.com/semi/ha/hotel_ads/726517/en.html?utm_source=google&utm_medium=cpc&utm_term=726517&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci=2026-10-04&co=2026-10-05&gs=mapresults&l=1&pc=USD&rid=&pdtax=8.34&pdtotal=45.56&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=UFJJQ0VMSU5FQ09SRQ&k_pc=~UFJJQ0VMSU5FQ09SRQ&k_rt=&k_sid=1GDEIllbBT&k_kct=1788404581&k_gct=1788419578&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,https://www.hotelscombined.com/semi/ha/hotel_ads/726517/en.html?utm_source=google&utm_medium=cpc&utm_term=726517&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci={checkin}&co={checkout}&gs=mapresults&l=1&pc=USD&rid=&pdtax=8.34&pdtotal=45.56&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=UFJJQ0VMSU5FQ09SRQ&k_pc=~UFJJQ0VMSU5FQ09SRQ&k_rt=&k_sid=1GDEIllbBT&k_kct=1788404581&k_gct=1788419578&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,direct,A,L2,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,389d0a2da059162e93ab9d71440f60fc2542bddc47083e11b164dd6dee262d53
ChIJ-6FuuG6Z4jARsMd39e0lG4w,hutchgo,hutchgo (Hutchison Travel Limited),hutchgo (Hutchison Travel Limited),否,1037035,upstream_adapter:hutchgo,,,https://www.hutchgo.com/affiliate/r.aspx?region=CA&lang_id=1&product=RH&currency=USD&check_in=04/10/2026&check_out=05/10/2026&affiliate_id=210034&banner_id=860018&u_id=&room=2_0_0&searchtype=HOTEL-PROPERTY&code=1037035&tid=03e02ce9-8f20-4c77-ab06-72766c100cfe,https://www.hutchgo.com/affiliate/r.aspx?region=CA&lang_id=1&product=RH&currency=USD&check_in=04/10/2026&check_out=05/10/2026&affiliate_id=210034&banner_id=860018&u_id=&room=2_0_0&searchtype=HOTEL-PROPERTY&code=1037035&tid=03e02ce9-8f20-4c77-ab06-72766c100cfe,https://www.hutchgo.com/affiliate/r.aspx?region=CA&lang_id=1&product=RH&currency=USD&check_in={checkin_ddmmyyyy}&check_out={checkout_ddmmyyyy}&affiliate_id=210034&banner_id=860018&u_id=&room=2_0_0&searchtype=HOTEL-PROPERTY&code=1037035&tid=03e02ce9-8f20-4c77-ab06-72766c100cfe,redirect,C,L0,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,c521c91a2676586c22e283ddc6d9b4d87d1a8704d42b61f0f8f91a76006ec10b
ChIJ-6FuuG6Z4jARsMd39e0lG4w,kayak,KAYAK.com,KAYAK.com,否,726517,upstream_adapter:kayak_family,,,https://www.kayak.com/semi/ha/hotel_ads/726517/en.html?utm_source=google&utm_medium=cpc&utm_term=726517&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci=2026-10-04&co=2026-10-05&gs=mapresults&l=1&pc=USD&rid=&pdtax=8.34&pdtotal=45.56&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=UFJJQ0VMSU5FQ09SRQ&k_pc=~UFJJQ0VMSU5FQ09SRQ&k_rt=&k_sid=1GBkKcXKay&k_kct=1788404581&k_gct=1788419588&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,https://www.kayak.com/semi/ha/hotel_ads/726517/en.html?utm_source=google&utm_medium=cpc&utm_term=726517&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci=2026-10-04&co=2026-10-05&gs=mapresults&l=1&pc=USD&rid=&pdtax=8.34&pdtotal=45.56&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=UFJJQ0VMSU5FQ09SRQ&k_pc=~UFJJQ0VMSU5FQ09SRQ&k_rt=&k_sid=1GBkKcXKay&k_kct=1788404581&k_gct=1788419588&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,https://www.kayak.com/semi/ha/hotel_ads/726517/en.html?utm_source=google&utm_medium=cpc&utm_term=726517&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci={checkin}&co={checkout}&gs=mapresults&l=1&pc=USD&rid=&pdtax=8.34&pdtotal=45.56&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=UFJJQ0VMSU5FQ09SRQ&k_pc=~UFJJQ0VMSU5FQ09SRQ&k_rt=&k_sid=1GBkKcXKay&k_kct=1788404581&k_gct=1788419588&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,direct,A,L2,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,147e968f8c7c7c449c6d47c221cfabb54e452c6c96f9d97dde3705847076acaa
ChIJ-6FuuG6Z4jARsMd39e0lG4w,momondo,momondo.com,momondo.com,否,726517,upstream_adapter:kayak_family,,,https://www.momondo.com/semi/ha/hotel_ads/726517/en.html?utm_source=google&utm_medium=cpc&utm_term=726517&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci=2026-10-04&co=2026-10-05&gs=mapresults&l=1&pc=USD&rid=&pdtax=8.34&pdtotal=45.56&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=UFJJQ0VMSU5FQ09SRQ&k_pc=~UFJJQ0VMSU5FQ09SRQ&k_rt=&k_sid=1GDECTjoln&k_kct=1788404581&k_gct=1788419588&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,https://www.momondo.com/semi/ha/hotel_ads/726517/en.html?utm_source=google&utm_medium=cpc&utm_term=726517&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci=2026-10-04&co=2026-10-05&gs=mapresults&l=1&pc=USD&rid=&pdtax=8.34&pdtotal=45.56&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=UFJJQ0VMSU5FQ09SRQ&k_pc=~UFJJQ0VMSU5FQ09SRQ&k_rt=&k_sid=1GDECTjoln&k_kct=1788404581&k_gct=1788419588&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,https://www.momondo.com/semi/ha/hotel_ads/726517/en.html?utm_source=google&utm_medium=cpc&utm_term=726517&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci={checkin}&co={checkout}&gs=mapresults&l=1&pc=USD&rid=&pdtax=8.34&pdtotal=45.56&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=UFJJQ0VMSU5FQ09SRQ&k_pc=~UFJJQ0VMSU5FQ09SRQ&k_rt=&k_sid=1GDECTjoln&k_kct=1788404581&k_gct=1788419588&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,direct,A,L2,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,8c1a5badc96fe1fde52d04c7f897742aa829146126e6c19c26e3efc16fe1fa47
ChIJ-6FuuG6Z4jARsMd39e0lG4w,orbitz,Orbitz.com,Orbitz.com,否,7811824,upstream_adapter:expedia_family,,,https://www.orbitz.com/Hotel-Search?selected=7811824&startDate=2026-10-04&endDate=2026-10-05&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.7811824.20261004.20261005.DDT.31.CID..AUDID..mapresults&mpg=USD&mpf=41.63&mpj=7.25&mpr=4.09&mctc=10&rateplanid=395799804&mpm=24&mpn=200645495&mpo=EC&mpp=1,https://www.orbitz.com/Hotel-Search?selected=7811824&startDate=2026-10-04&endDate=2026-10-05&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.7811824.20261004.20261005.DDT.31.CID..AUDID..mapresults&mpg=USD&mpf=41.63&mpj=7.25&mpr=4.09&mctc=10&rateplanid=395799804&mpm=24&mpn=200645495&mpo=EC&mpp=1,https://www.orbitz.com/Hotel-Search?selected=7811824&startDate={checkin}&endDate={checkout}&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.7811824.20261004.20261005.DDT.31.CID..AUDID..mapresults&mpg=USD&mpf=41.63&mpj=7.25&mpr=4.09&mctc=10&rateplanid=395799804&mpm=24&mpn=200645495&mpo=EC&mpp=1,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,eba1361ce126ed6bb31e7e2fe4f53a10477f85c35af3b0eb5e2796a4e26026ce
ChIJ-6FuuG6Z4jARsMd39e0lG4w,priceline,Priceline,Priceline,否,46985505,upstream_adapter:priceline,,,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP%7C46985505_mapresults_1%7C20261004%7Cdesktop%7Cdefaultdate|public|||31%7C2%7C0|0|EN&hotelid=46985505&checkin=20261004&checkout=20261005&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=t8Jx_a1tiPh4VR7ZtB3zvT-3POWSSXOpq45ufFT6k06152irHJ5TIA_NnoOYNjZndW8n5d3rcQXTqDWXJzOQuYV8Akv0S8QZ4YtkJ55HElLMc6Xg2bUgCx-GV5XSOwCgBwPeODSas7wqC9PlbKlUMlgHPi1wBrpxqMdF9_Tz6-lOgFd05BlsvyKbLoYbl4J3HLKWt5nE10B8AM9OiheL0vP0tAEA0VpP-RzH9vfyHp43cNqQAMobSNdido-rryersmOc2_mWI7wIfmp8KAKmPjQdjBqtdPg85C2ZmR44qjOfMrKkjpEcPVlCizO6ac4SL6XdSWF-9xby2LqSLDGjXhK8YBL7n-mHxU9JOjmecvkzg9KP0M1UQ9AbSiztfac2Cu60dL0j0jMdq4PExQr3EcbO1tCLFb3pVFbTPFgIqJLVdQjaLM3OoXmtlbPzReHsP60R8-5QP7uf0AwuPhY2Qon-eGQ8AjFyLAZ3FOZ9rW_YsKXOO-vjTVEmcBdl9C95&dblcnt=true&hc=1&pdtax=6.40&pdf=3.62&pdt=44.58&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP%7C46985505_mapresults_1%7C20261004%7Cdesktop%7Cdefaultdate|public|||31%7C2%7C0|0|EN&hotelid=46985505&checkin=20261004&checkout=20261005&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=t8Jx_a1tiPh4VR7ZtB3zvT-3POWSSXOpq45ufFT6k06152irHJ5TIA_NnoOYNjZndW8n5d3rcQXTqDWXJzOQuYV8Akv0S8QZ4YtkJ55HElLMc6Xg2bUgCx-GV5XSOwCgBwPeODSas7wqC9PlbKlUMlgHPi1wBrpxqMdF9_Tz6-lOgFd05BlsvyKbLoYbl4J3HLKWt5nE10B8AM9OiheL0vP0tAEA0VpP-RzH9vfyHp43cNqQAMobSNdido-rryersmOc2_mWI7wIfmp8KAKmPjQdjBqtdPg85C2ZmR44qjOfMrKkjpEcPVlCizO6ac4SL6XdSWF-9xby2LqSLDGjXhK8YBL7n-mHxU9JOjmecvkzg9KP0M1UQ9AbSiztfac2Cu60dL0j0jMdq4PExQr3EcbO1tCLFb3pVFbTPFgIqJLVdQjaLM3OoXmtlbPzReHsP60R8-5QP7uf0AwuPhY2Qon-eGQ8AjFyLAZ3FOZ9rW_YsKXOO-vjTVEmcBdl9C95&dblcnt=true&hc=1&pdtax=6.40&pdf=3.62&pdt=44.58&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP|46985505_mapresults_1|20261004|desktop|defaultdate|public|||31|2|0|0|EN&hotelid=46985505&checkin={checkin_yyyymmdd}&checkout={checkout_yyyymmdd}&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=t8Jx_a1tiPh4VR7ZtB3zvT-3POWSSXOpq45ufFT6k06152irHJ5TIA_NnoOYNjZndW8n5d3rcQXTqDWXJzOQuYV8Akv0S8QZ4YtkJ55HElLMc6Xg2bUgCx-GV5XSOwCgBwPeODSas7wqC9PlbKlUMlgHPi1wBrpxqMdF9_Tz6-lOgFd05BlsvyKbLoYbl4J3HLKWt5nE10B8AM9OiheL0vP0tAEA0VpP-RzH9vfyHp43cNqQAMobSNdido-rryersmOc2_mWI7wIfmp8KAKmPjQdjBqtdPg85C2ZmR44qjOfMrKkjpEcPVlCizO6ac4SL6XdSWF-9xby2LqSLDGjXhK8YBL7n-mHxU9JOjmecvkzg9KP0M1UQ9AbSiztfac2Cu60dL0j0jMdq4PExQr3EcbO1tCLFb3pVFbTPFgIqJLVdQjaLM3OoXmtlbPzReHsP60R8-5QP7uf0AwuPhY2Qon-eGQ8AjFyLAZ3FOZ9rW_YsKXOO-vjTVEmcBdl9C95&dblcnt=true&hc=1&pdtax=6.40&pdf=3.62&pdt=44.58&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,redirect,C,L0,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,1a6656c4a7060fb7f2ab420700535834dd2b822d4b965bf99b21e7fe621f7721
ChIJ-6FuuG6Z4jARsMd39e0lG4w,reserving,Reserving,Reserving,否,7103,upstream_adapter:reserving,,,"https://h-en.reserving.com/search?i=7103&rf=GOOGLEHOTELS&portal=rsvcom&lang=en&auto=1&tipo=S&id=309228&numero_habs=1&no_adultos_hab1=2&no_ninos_hab1=0&fecha_entrada=04%2F10%2F2026&fecha_salida=05%2F10%2F2026&refp=46.20&campaing-id=&tp=&moneda=USD&device=desktop&pais_dom=US&sg=b=39.83,bclx=25,bhab=27,big=2026-09-02T16:57:00+02:00,bmid=95,bpd=es,bpt=6.23,breg=12,bwp=x4oJ7cXbgek,ts=2026-09-02T16:57:11+02:00/B:4E1B05C8F0C23771B5B1C45631CD8FC9B7304A015EC84524FB9D58DF&c3=mode=P,d=2,ts_id=3610312577593242&r=CAMPAIGN-ID=;TRACKING-PARAM=;CUSTOM1=;PRICE-DISPLAYED-TOTAL=46.20;DEFAULT-DATE=1;CLICK-TYPE=hotel;USER-COUNTRY=US;DEVICE=desktop;SITE=mapresults;USER-LANGUAGE=en;USER-CURRENCY=USD;POS=ALL-ALL-ALL-RSVCOM;AD-CLICK=0;PAYMENT-ID=free;C2=b=39.83,bclx=25,bhab=27,big=2026-09-02T16:57:00+02:00,bmid=95,bpd=es,bpt=6.23,breg=12,bwp=x4oJ7cXbgek,ts=2026-09-02T16:57:11+02:00/B:4E1B05C8F0C23771B5B1C45631CD8FC9B7304A015EC84524FB9D58DF;C3=mode=P,d=2,ts_id=3610312577593242","https://h-en.reserving.com/search?i=7103&rf=GOOGLEHOTELS&portal=rsvcom&lang=en&auto=1&tipo=S&id=309228&numero_habs=1&no_adultos_hab1=2&no_ninos_hab1=0&fecha_entrada=04%2F10%2F2026&fecha_salida=05%2F10%2F2026&refp=46.20&campaing-id=&tp=&moneda=USD&device=desktop&pais_dom=US&sg=b=39.83,bclx=25,bhab=27,big=2026-09-02T16:57:00+02:00,bmid=95,bpd=es,bpt=6.23,breg=12,bwp=x4oJ7cXbgek,ts=2026-09-02T16:57:11+02:00/B:4E1B05C8F0C23771B5B1C45631CD8FC9B7304A015EC84524FB9D58DF&c3=mode=P,d=2,ts_id=3610312577593242&r=CAMPAIGN-ID=;TRACKING-PARAM=;CUSTOM1=;PRICE-DISPLAYED-TOTAL=46.20;DEFAULT-DATE=1;CLICK-TYPE=hotel;USER-COUNTRY=US;DEVICE=desktop;SITE=mapresults;USER-LANGUAGE=en;USER-CURRENCY=USD;POS=ALL-ALL-ALL-RSVCOM;AD-CLICK=0;PAYMENT-ID=free;C2=b=39.83,bclx=25,bhab=27,big=2026-09-02T16:57:00+02:00,bmid=95,bpd=es,bpt=6.23,breg=12,bwp=x4oJ7cXbgek,ts=2026-09-02T16:57:11+02:00/B:4E1B05C8F0C23771B5B1C45631CD8FC9B7304A015EC84524FB9D58DF;C3=mode=P,d=2,ts_id=3610312577593242","https://h-en.reserving.com/search?i=7103&rf=GOOGLEHOTELS&portal=rsvcom&lang=en&auto=1&tipo=S&id=309228&numero_habs=1&no_adultos_hab1=2&no_ninos_hab1=0&fecha_entrada={checkin_ddmmyyyy_slash}&fecha_salida={checkout_ddmmyyyy_slash}&refp=46.20&campaing-id=&tp=&moneda=USD&device=desktop&pais_dom=US&sg=b%3D39.83,bclx%3D25,bhab%3D27,big%3D2026-09-02T16:57:00+02:00,bmid%3D95,bpd%3Des,bpt%3D6.23,breg%3D12,bwp%3Dx4oJ7cXbgek,ts%3D2026-09-02T16:57:11+02:00/B:4E1B05C8F0C23771B5B1C45631CD8FC9B7304A015EC84524FB9D58DF&c3=mode%3DP,d%3D2,ts_id%3D3610312577593242&r=CAMPAIGN-ID%3D%3BTRACKING-PARAM%3D%3BCUSTOM1%3D%3BPRICE-DISPLAYED-TOTAL%3D46.20%3BDEFAULT-DATE%3D1%3BCLICK-TYPE%3Dhotel%3BUSER-COUNTRY%3DUS%3BDEVICE%3Ddesktop%3BSITE%3Dmapresults%3BUSER-LANGUAGE%3Den%3BUSER-CURRENCY%3DUSD%3BPOS%3DALL-ALL-ALL-RSVCOM%3BAD-CLICK%3D0%3BPAYMENT-ID%3Dfree%3BC2%3Db%3D39.83,bclx%3D25,bhab%3D27,big%3D2026-09-02T16:57:00+02:00,bmid%3D95,bpd%3Des,bpt%3D6.23,breg%3D12,bwp%3Dx4oJ7cXbgek,ts%3D2026-09-02T16:57:11+02:00/B:4E1B05C8F0C23771B5B1C45631CD8FC9B7304A015EC84524FB9D58DF%3BC3%3Dmode%3DP,d%3D2,ts_id%3D3610312577593242",redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:48-07:00,,,20260906-092202-csv-fb22d95c,e1f5b2d78e6b16febe0b20fb31623eeb7d90f699388e8cd353fa0246aa0a7e4c
