sourceId,sourceType,sourceName,relationType,targetId,targetType,targetName,seq,direction,isTerminal,routeId,role,propertiesJson
transitstop_bus_e013cfd0ad3793185017,TransitStop,市交校,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e013cfd0ad3793185017,TransitStop,市交校,NextStop,transitstop_bus_9e0059ca95f2997f9345,TransitStop,花冠北路口,1,,,transitroute_bus_d91fe2f9ca76ad780141,,"{""routeId"":""transitroute_bus_d91fe2f9ca76ad780141"",""seq"":1}"
transitstop_bus_e013cfd0ad3793185017,TransitStop,市交校,REF_LOCATED_IN_ADMIN_AREA,admin_520111,AdminArea,花溪区,,,,,,{}
transitstop_bus_e013cfd0ad3793185017,TransitStop,市交校,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_e013cfd0ad3793185017,TransitStop,市交校,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_e04847aec31b1002d7e9,TransitStop,铝创路,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e04847aec31b1002d7e9,TransitStop,铝创路,NextStop,transitstop_bus_47658dca8c1476da963f,TransitStop,同心东路,10,,,transitroute_bus_6c91277265e821b022ee,,"{""routeId"":""transitroute_bus_6c91277265e821b022ee"",""seq"":10}"
transitstop_bus_e04847aec31b1002d7e9,TransitStop,铝创路,REF_LOCATED_IN_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,,,,,{}
transitstop_bus_e04847aec31b1002d7e9,TransitStop,铝创路,REF_SPATIAL_FACILITY,transitfacility_amap_BV09387884,TransitFacility,铝创路(公交站),,,,,,{}
transitstop_bus_e04847aec31b1002d7e9,TransitStop,铝创路,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""externalIds"",""geoPrecision"",""locatedInAdminArea"",""name"",""province"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceCoordinateText"",""sourceMode"",""sourcePlaceId"",""spatialFacility"",""type""]}"
transitstop_bus_e048561ef1e390fd93c2,TransitStop,通化路口,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e048561ef1e390fd93c2,TransitStop,通化路口,NextStop,transitstop_bus_273ecbd67ba28cefaf39,TransitStop,大山洞,3,,,transitroute_bus_970a8c7ebcc1b592e30e,,"{""routeId"":""transitroute_bus_970a8c7ebcc1b592e30e"",""seq"":3}"
transitstop_bus_e048561ef1e390fd93c2,TransitStop,通化路口,REF_LOCATED_IN_ADMIN_AREA,admin_520113,AdminArea,白云区,,,,,,{}
transitstop_bus_e048561ef1e390fd93c2,TransitStop,通化路口,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_e048561ef1e390fd93c2,TransitStop,通化路口,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_e04a4b5c5a915c5e8293,TransitStop,贵安站,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e04a4b5c5a915c5e8293,TransitStop,贵安站,NextStop,transitstop_bus_1d4c251956902b36f5b7,TransitStop,中山一院贵州医院,1,,,transitroute_bus_3950fc91616dc3e9d643,,"{""routeId"":""transitroute_bus_3950fc91616dc3e9d643"",""seq"":1}"
transitstop_bus_e04a4b5c5a915c5e8293,TransitStop,贵安站,NextStop,transitstop_bus_1d4c251956902b36f5b7,TransitStop,中山一院贵州医院,1,,,transitroute_bus_d7d974a4fba036b66faf,,"{""routeId"":""transitroute_bus_d7d974a4fba036b66faf"",""seq"":1}"
transitstop_bus_e04a4b5c5a915c5e8293,TransitStop,贵安站,NextStop,transitstop_bus_1d4c251956902b36f5b7,TransitStop,中山一院贵州医院,1,,,transitroute_bus_e633c3f09b449cf22bab,,"{""routeId"":""transitroute_bus_e633c3f09b449cf22bab"",""seq"":1}"
transitstop_bus_e04a4b5c5a915c5e8293,TransitStop,贵安站,REF_LOCATED_IN_ADMIN_AREA,admin_520111,AdminArea,花溪区,,,,,,{}
transitstop_bus_e04a4b5c5a915c5e8293,TransitStop,贵安站,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_e04a4b5c5a915c5e8293,TransitStop,贵安站,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_e04dfa251e093dd3e673,TransitStop,浣纱桥,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e04dfa251e093dd3e673,TransitStop,浣纱桥,NextStop,transitstop_bus_e51803b58647bf62761d,TransitStop,延安西路,7,,,transitroute_bus_9fd748b54562118fa790,,"{""routeId"":""transitroute_bus_9fd748b54562118fa790"",""seq"":7}"
transitstop_bus_e04dfa251e093dd3e673,TransitStop,浣纱桥,NextStop,transitstop_bus_114cd243fdf7584cd54f,TransitStop,头桥3,19,,,transitroute_bus_7bdcfb4830f6fa781650,,"{""routeId"":""transitroute_bus_7bdcfb4830f6fa781650"",""seq"":19}"
transitstop_bus_e04dfa251e093dd3e673,TransitStop,浣纱桥,REF_LOCATED_IN_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,,,,,{}
transitstop_bus_e04dfa251e093dd3e673,TransitStop,浣纱桥,REF_SPATIAL_FACILITY,transitfacility_amap_BV11448548,TransitFacility,浣纱桥(公交站),,,,,,{}
transitstop_bus_e04dfa251e093dd3e673,TransitStop,浣纱桥,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""externalIds"",""geoPrecision"",""locatedInAdminArea"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceCoordinateText"",""sourceMode"",""sourcePlaceId"",""spatialFacility"",""type""]}"
transitstop_bus_e0624ca5b774fc521260,TransitStop,兴龙广场,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e0624ca5b774fc521260,TransitStop,兴龙广场,NextStop,transitstop_bus_538594dd5d864782603f,TransitStop,龙里工行,3,,,transitroute_bus_903b04844ea6b9209174,,"{""routeId"":""transitroute_bus_903b04844ea6b9209174"",""seq"":3}"
transitstop_bus_e0624ca5b774fc521260,TransitStop,兴龙广场,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_e0930571c3957ee77850,TransitStop,招呼站,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e0930571c3957ee77850,TransitStop,招呼站,NextStop,transitstop_bus_d1cd77b776bde515a843,TransitStop,招呼站(曹刚润滑油),16,,,transitroute_bus_69692a796200c4d8c115,,"{""routeId"":""transitroute_bus_69692a796200c4d8c115"",""seq"":16}"
transitstop_bus_e0930571c3957ee77850,TransitStop,招呼站,REF_LOCATED_IN_ADMIN_AREA,admin_520181,AdminArea,清镇市,,,,,,{}
transitstop_bus_e0930571c3957ee77850,TransitStop,招呼站,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_e0930571c3957ee77850,TransitStop,招呼站,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_e0999ee51d5f937339fa,TransitStop,轨道四方河站,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e0999ee51d5f937339fa,TransitStop,轨道四方河站,NextStop,transitstop_bus_93b8da97b84579d381ca,TransitStop,庙冲路口,3,,,transitroute_bus_96ff6b4031dcf4e086f3,,"{""routeId"":""transitroute_bus_96ff6b4031dcf4e086f3"",""seq"":3}"
transitstop_bus_e0999ee51d5f937339fa,TransitStop,轨道四方河站,NextStop,transitstop_bus_93b8da97b84579d381ca,TransitStop,庙冲路口,35,,,transitroute_bus_def39f5a03abeb701e25,,"{""routeId"":""transitroute_bus_def39f5a03abeb701e25"",""seq"":35}"
transitstop_bus_e0999ee51d5f937339fa,TransitStop,轨道四方河站,REF_LOCATED_IN_ADMIN_AREA,admin_520102,AdminArea,南明区,,,,,,{}
transitstop_bus_e0999ee51d5f937339fa,TransitStop,轨道四方河站,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_e0999ee51d5f937339fa,TransitStop,轨道四方河站,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_e0a6b7e9785c39ad2db1,TransitStop,皂角井,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e0a6b7e9785c39ad2db1,TransitStop,皂角井,NextStop,transitstop_bus_4699705c600ef82e74ce,TransitStop,凤凰翠堤,11,,,transitroute_bus_e1b10714d7ebc5646f65,,"{""routeId"":""transitroute_bus_e1b10714d7ebc5646f65"",""seq"":11}"
transitstop_bus_e0a6b7e9785c39ad2db1,TransitStop,皂角井,REF_LOCATED_IN_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,,,,,{}
transitstop_bus_e0a6b7e9785c39ad2db1,TransitStop,皂角井,REF_SPATIAL_FACILITY,transitfacility_amap_BV11332269,TransitFacility,皂角井(公交站),,,,,,{}
transitstop_bus_e0a6b7e9785c39ad2db1,TransitStop,皂角井,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""externalIds"",""geoPrecision"",""locatedInAdminArea"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceCoordinateText"",""sourceMode"",""sourcePlaceId"",""spatialFacility"",""type""]}"
transitstop_bus_e0cb023ea869682a9fda,TransitStop,锦花溪,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e0cb023ea869682a9fda,TransitStop,锦花溪,NextStop,transitstop_bus_bd23fe04149e0ff54a14,TransitStop,招呼站(鑫尘农家垂钓场),13,,,transitroute_bus_66129887b3809506cb32,,"{""routeId"":""transitroute_bus_66129887b3809506cb32"",""seq"":13}"
transitstop_bus_e0cb023ea869682a9fda,TransitStop,锦花溪,REF_LOCATED_IN_ADMIN_AREA,admin_520111,AdminArea,花溪区,,,,,,{}
transitstop_bus_e0cb023ea869682a9fda,TransitStop,锦花溪,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_e0cb023ea869682a9fda,TransitStop,锦花溪,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_e0e3c11f374a0e421b4b,TransitStop,诚信南路(北),COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e0e3c11f374a0e421b4b,TransitStop,诚信南路(北),NextStop,transitstop_bus_500094e28eb74e3df9d2,TransitStop,金阳新世界,3,,,transitroute_bus_6b4c260a8f733e005f9a,,"{""routeId"":""transitroute_bus_6b4c260a8f733e005f9a"",""seq"":3}"
transitstop_bus_e0e3c11f374a0e421b4b,TransitStop,诚信南路(北),NextStop,transitstop_bus_46167f64451c3c37cc4f,TransitStop,轨道诚信路站,17,,,transitroute_bus_e002609cbeb6f942ef4d,,"{""routeId"":""transitroute_bus_e002609cbeb6f942ef4d"",""seq"":17}"
transitstop_bus_e0e3c11f374a0e421b4b,TransitStop,诚信南路(北),REF_LOCATED_IN_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,,,,,{}
transitstop_bus_e0e3c11f374a0e421b4b,TransitStop,诚信南路(北),REF_SPATIAL_FACILITY,transitfacility_amap_BV10605550,TransitFacility,诚信南路(北)(公交站),,,,,,{}
transitstop_bus_e0e3c11f374a0e421b4b,TransitStop,诚信南路(北),SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""externalIds"",""geoPrecision"",""locatedInAdminArea"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceCoordinateText"",""sourceMode"",""sourcePlaceId"",""spatialFacility"",""type""]}"
transitstop_bus_e0f541af8bf52db2337d,TransitStop,尚礼东路,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e0f541af8bf52db2337d,TransitStop,尚礼东路,NextStop,transitstop_bus_8212093a4e2f78b4aeac,TransitStop,尚礼南路(东),11,,,transitroute_bus_653ec89872bc35c4969c,,"{""routeId"":""transitroute_bus_653ec89872bc35c4969c"",""seq"":11}"
transitstop_bus_e0f541af8bf52db2337d,TransitStop,尚礼东路,NextStop,transitstop_bus_6b621ea9ceb2f3e22031,TransitStop,水东路(中),19,,,transitroute_bus_6b1f273f363ea84bee9b,,"{""routeId"":""transitroute_bus_6b1f273f363ea84bee9b"",""seq"":19}"
transitstop_bus_e0f541af8bf52db2337d,TransitStop,尚礼东路,REF_LOCATED_IN_ADMIN_AREA,admin_520103,AdminArea,云岩区,,,,,,{}
transitstop_bus_e0f541af8bf52db2337d,TransitStop,尚礼东路,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_e0f541af8bf52db2337d,TransitStop,尚礼东路,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_e1060be90f9a8db01eab,TransitStop,孟关大道口,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e1060be90f9a8db01eab,TransitStop,孟关大道口,NextStop,transitstop_bus_952faa89bb26e1480924,TransitStop,孟关大道(南),32,,,transitroute_bus_a27b90cb4fe170860ab1,,"{""routeId"":""transitroute_bus_a27b90cb4fe170860ab1"",""seq"":32}"
transitstop_bus_e1060be90f9a8db01eab,TransitStop,孟关大道口,REF_LOCATED_IN_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,,,,,{}
transitstop_bus_e1060be90f9a8db01eab,TransitStop,孟关大道口,REF_SPATIAL_FACILITY,transitfacility_amap_BV11175701,TransitFacility,孟关大道口(公交站),,,,,,{}
transitstop_bus_e1060be90f9a8db01eab,TransitStop,孟关大道口,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""externalIds"",""geoPrecision"",""locatedInAdminArea"",""name"",""province"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceCoordinateText"",""sourceMode"",""sourcePlaceId"",""spatialFacility"",""type""]}"
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),NextStop,transitstop_bus_9ce85ec46f2abc7c3582,TransitStop,新村,3,,,transitroute_bus_39dc4048b17308dcde54,,"{""routeId"":""transitroute_bus_39dc4048b17308dcde54"",""seq"":3}"
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),NextStop,transitstop_bus_aaa8d61086060ef00148,TransitStop,黄河路口,3,,,transitroute_bus_54fc624f54566de0ea61,,"{""routeId"":""transitroute_bus_54fc624f54566de0ea61"",""seq"":3}"
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),NextStop,transitstop_bus_aaa8d61086060ef00148,TransitStop,黄河路口,5,,,transitroute_bus_7bdcfb4830f6fa781650,,"{""routeId"":""transitroute_bus_7bdcfb4830f6fa781650"",""seq"":5}"
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),NextStop,transitstop_bus_aaa8d61086060ef00148,TransitStop,黄河路口,8,,,transitroute_bus_04dfe11a73c707028aa8,,"{""routeId"":""transitroute_bus_04dfe11a73c707028aa8"",""seq"":8}"
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),NextStop,transitstop_bus_33059fcf035701a9cdef,TransitStop,黄河路(南),11,,,transitroute_bus_67b00c4a699dcfcaa69c,,"{""routeId"":""transitroute_bus_67b00c4a699dcfcaa69c"",""seq"":11}"
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),NextStop,transitstop_bus_152377d2e5dee44c162b,TransitStop,小河平桥,14,,,transitroute_bus_152c57f54a0e12ba6cb7,,"{""routeId"":""transitroute_bus_152c57f54a0e12ba6cb7"",""seq"":14}"
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),NextStop,transitstop_bus_33059fcf035701a9cdef,TransitStop,黄河路(南),16,,,transitroute_bus_22b548309f7b8f0689e5,,"{""routeId"":""transitroute_bus_22b548309f7b8f0689e5"",""seq"":16}"
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),NextStop,transitstop_bus_33059fcf035701a9cdef,TransitStop,黄河路(南),20,,,transitroute_bus_e3814c1af083a2683c7a,,"{""routeId"":""transitroute_bus_e3814c1af083a2683c7a"",""seq"":20}"
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),NextStop,transitstop_bus_33059fcf035701a9cdef,TransitStop,黄河路(南),22,,,transitroute_bus_7cb143ce3649415019fb,,"{""routeId"":""transitroute_bus_7cb143ce3649415019fb"",""seq"":22}"
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),NextStop,transitstop_bus_1eb83ddb485c11de0599,TransitStop,新村,26,,,transitroute_bus_1596ffadb02e8c11905c,,"{""routeId"":""transitroute_bus_1596ffadb02e8c11905c"",""seq"":26}"
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),NextStop,transitstop_bus_1a2ffcaa25a5f5137fb4,TransitStop,黄河路(南),30,,,transitroute_bus_160fcac4904e6426b1a8,,"{""routeId"":""transitroute_bus_160fcac4904e6426b1a8"",""seq"":30}"
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),REF_LOCATED_IN_ADMIN_AREA,admin_520100,AdminArea,贵阳市,,,,,,{}
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),REF_SPATIAL_FACILITY,transitfacility_amap_BV10582147,TransitFacility,黄河路(北)(公交站),,,,,,{}
transitstop_bus_e10f8fd8b8da8f0e10cd,TransitStop,黄河路(北),SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""externalIds"",""geoPrecision"",""locatedInAdminArea"",""name"",""province"",""qualityNotes"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceCoordinateText"",""sourceMode"",""sourcePlaceId"",""spatialFacility"",""type""]}"
transitstop_bus_e1146aabc5c1b9dee866,TransitStop,王家桥1,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e1146aabc5c1b9dee866,TransitStop,王家桥1,REF_LOCATED_IN_ADMIN_AREA,admin_520103,AdminArea,云岩区,,,,,,{}
transitstop_bus_e1146aabc5c1b9dee866,TransitStop,王家桥1,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_e1146aabc5c1b9dee866,TransitStop,王家桥1,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_e11578fa3fafb9694011,TransitStop,大林村,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e11578fa3fafb9694011,TransitStop,大林村,NextStop,transitstop_bus_cf0f7d77757f6afe4833,TransitStop,招呼站,2,,,transitroute_bus_ab01a3f633a05f4eecd3,,"{""routeId"":""transitroute_bus_ab01a3f633a05f4eecd3"",""seq"":2}"
transitstop_bus_e11578fa3fafb9694011,TransitStop,大林村,REF_LOCATED_IN_ADMIN_AREA,admin_520113,AdminArea,白云区,,,,,,{}
transitstop_bus_e11578fa3fafb9694011,TransitStop,大林村,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitstop_bus_e11578fa3fafb9694011,TransitStop,大林村,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,主来源,"{""role"":""主来源"",""fields"":[""amapPoiId"",""city"",""coordinateMethod"",""coordinateSource"",""coordinateSystem"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""qualityStatus"",""routeShortNames"",""servedDirectionCount"",""servedLineCount"",""sourceMode"",""sourcePlaceId"",""type""]}"
transitstop_bus_e126392b83a0e0133fda,TransitStop,鉴湖路口,COLLECTED_IN,batch_transport_structured_20260907,CollectionBatch,贵阳交通结构化数据集,,,,,主批次,"{""role"":""主批次""}"
transitstop_bus_e126392b83a0e0133fda,TransitStop,鉴湖路口,NextStop,transitstop_bus_54a4d01d09c0504f2646,TransitStop,八匹马(南),11,,,transitroute_bus_dd50925e1b61ff849b80,,"{""routeId"":""transitroute_bus_dd50925e1b61ff849b80"",""seq"":11}"
transitstop_bus_e126392b83a0e0133fda,TransitStop,鉴湖路口,NextStop,transitstop_bus_54a4d01d09c0504f2646,TransitStop,八匹马(南),12,,,transitroute_bus_61a1fc02c243ab5efaa0,,"{""routeId"":""transitroute_bus_61a1fc02c243ab5efaa0"",""seq"":12}"
transitstop_bus_e126392b83a0e0133fda,TransitStop,鉴湖路口,NextStop,transitstop_bus_54a4d01d09c0504f2646,TransitStop,八匹马(南),12,,,transitroute_bus_d309e810fdcf1a7fd647,,"{""routeId"":""transitroute_bus_d309e810fdcf1a7fd647"",""seq"":12}"
transitstop_bus_e126392b83a0e0133fda,TransitStop,鉴湖路口,NextStop,transitstop_bus_54a4d01d09c0504f2646,TransitStop,八匹马(南),20,,,transitroute_bus_c08e84c10fa84ffddf49,,"{""routeId"":""transitroute_bus_c08e84c10fa84ffddf49"",""seq"":20}"
transitstop_bus_e126392b83a0e0133fda,TransitStop,鉴湖路口,NextStop,transitstop_bus_2a44b6622e9297bdf435,TransitStop,黎阳家园,24,,,transitroute_bus_e1b10714d7ebc5646f65,,"{""routeId"":""transitroute_bus_e1b10714d7ebc5646f65"",""seq"":24}"
