id,name,shortDesc,description,type,facilityClassCode,facilityClassName,detailType,amapPoiId,amapType,amapTypecode,province,city,district,adcode,address,telephone,website,openingHours,sourceUrl,qualityStatus,qualityNotes,rating,averageCost,tags,locatedInAdminArea,latitude,longitude,coordinateSystem,h3Index,h3IndexCoarse,geoPrecision,visitorDemandScenarios,ugcPoiSubtype,ugcLocationDescription,externalMapName,directMentionCount,identityStatus,identityResolutionMethod,possibleSameAs,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
transitfacility_amap_B035301UGV,停车场(金朱西路),,,停车场,,,,B035301UGV,交通设施服务;停车场;公共停车场,150904,贵州省,贵阳市,观山湖区,520115,金朱西路百花湖风景区,,,,,,,,,,admin_520115,26.654348,106.537673,GCJ02,89400c76e33ffff,87400c76effffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035301UGV""]",,,needs_review,7c74f46b483cd03caceacadbd83242d722932bd31c54f7cdc7e0b81614210170,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B035301UGY,黔灵山公园西门停车场(暂停营业),,,停车场,,,,B035301UGY,交通设施服务;停车场;公共停车场,150904,贵州省,贵阳市,云岩区,520103,枣山路187号黔灵山公园内(西南角),,,24小时营业,,,,,,,admin_520103,26.593396,106.685599,GCJ02,89400c0c28fffff,87400c0c2ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""openingHours:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""openingHours:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035301UGY""]",,,needs_review,bcbf2bc173c0fdb2c3715ce3884f825753d86c89f8000b4e18db70506ea15e39,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B035301UH7,红枫湖苗寨停车场,,,停车场,,,,B035301UH7,交通设施服务;停车场;公共停车场,150904,贵州省,贵阳市,清镇市,520181,红枫湖-苗寨,,,,,,,,,,admin_520181,26.526853,106.422741,GCJ02,89400c23663ffff,87400c236ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035301UH7""]",,,needs_review,9a7044d573b6bf4f56302e78f964f601d8646cebf0f2b9a8f20ef3135c4ac7fc,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B035301UH9,凯宏家居停车场,,,停车场,,,,B035301UH9,交通设施服务;停车场;公共停车场,150904,贵州省,贵阳市,花溪区,520111,贵阳凯宏家居综合超市广场(凯宏苑店),,,24小时营业,,,,,,,admin_520111,26.506601,106.677635,GCJ02,89400c05243ffff,87400c052ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""openingHours:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""openingHours:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035301UH9""]",,,needs_review,573a1807e13da230954ba1508fded3b6737594725cb851fd47b1baafb8b52b89,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B035301UHL,花果园C区1-14栋停车场,,,停车场,,,,B035301UHL,交通设施服务;停车场;公共停车场,150904,贵州省,贵阳市,南明区,520102,花果园C区东北门西北80米,,,24小时营业,,,,,,,admin_520102,26.562575,106.686957,GCJ02,89400c0c433ffff,87400c0c4ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""openingHours:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""openingHours:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035301UHL""]",,,needs_review,dbb0a4b64a78ef81858ab64819925cf24529561794f91f76ab9768bc4b8de716,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B035301UHZ,天河潭旅游度假区3号停车场,,,停车场,,,,B035301UHZ,交通设施服务;停车场;专用停车场,150905,贵州省,贵阳市,花溪区,520111,石板镇天河潭风景区,,,24小时营业,,,,,,,admin_520111,26.445711,106.579446,GCJ02,89400c04eabffff,87400c04effffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""openingHours:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""openingHours:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035301UHZ""]",,,needs_review,91ab613d7cdd76439be192986655160a3fdf1c49675df7948c26ad27bf2e2e03,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B035302D7B,曦阳山庄停车场,,,停车场,,,,B035302D7B,交通设施服务;停车场;公共停车场,150904,贵州省,贵阳市,云岩区,520103,黄山冲路曦阳山庄,,,24小时营业,,,,,,,admin_520103,26.613071,106.725948,GCJ02,89400c0d467ffff,87400c0d4ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""openingHours:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""openingHours:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035302D7B""]",,,needs_review,e7cc9a07183374b075e393f4e61aad814b0ad058d0b7ae47eef29db0589ba131,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B035302DDW,筑城广场东门停车场,,,停车场,,,,B035302DDW,交通设施服务;停车场;公共停车场,150904,贵州省,贵阳市,南明区,520102,遵义路9号(河滨公园地铁站A口步行380米),,,24小时营业,,,,,,,admin_520102,26.568965,106.711655,GCJ02,89400c0f13bffff,87400c0f1ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""openingHours:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""openingHours:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035302DDW""]",,,needs_review,1ec54dd464ad69c5adc70ee2a30e57561d647c4a4e55416448f6bb352940f53e,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B035302DP0,贵阳龙洞堡国际机场T1航站楼(国际港澳台出发),,,机场,,,,B035302DP0,交通设施服务;机场相关;机场出发/到达,150105,贵州省,贵阳市,南明区,520102,机场路1号贵阳龙洞堡国际机场2层,,,,,,,,,,admin_520102,26.540823,106.799417,GCJ02,89400c0ad07ffff,87400c0adffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035302DP0""]",,,needs_review,71c4981bedf2f57ec129feeb845b0fa9e33321458b1398e4f5abba6897f693bd,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B035302DRY,花溪平桥停车场,,,停车场,,,,B035302DRY,交通设施服务;停车场;公共停车场,150904,贵州省,贵阳市,花溪区,520111,贵筑街道大寨村东南106米,,,,,,,,,,admin_520111,26.429388,106.665288,GCJ02,89400c07173ffff,87400c071ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035302DRY""]",,,needs_review,e6180a501fde076f84db3cf3297a6a02c62379dc3029eb6544a22bd518624a29,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B035302E3I,贵阳龙洞堡国际机场,,,机场,airport,机场,飞机场,B035302E3I,交通设施服务;机场相关;飞机场,150104,贵州省,贵阳市,南明区,520102,机场路1号,0851-96967,,24小时营业,https://www.amap.com/search?query=%E8%B4%B5%E9%98%B3%E9%BE%99%E6%B4%9E%E5%A0%A1%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&city=520100,VALID,,,,,admin_520102,26.537812,106.805223,GCJ02,89400c0ad13ffff,87400c0adffffff,exact,,,,,,confirmed_match,shared_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""telephone:src_amap_spatial"",""openingHours:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""name:src_transport_dataset"",""type:src_transport_dataset"",""facilityClassCode:src_transport_dataset"",""facilityClassName:src_transport_dataset"",""detailType:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""amapType:src_transport_dataset"",""amapTypecode:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""district:src_transport_dataset"",""adcode:src_transport_dataset"",""address:src_transport_dataset"",""telephone:src_transport_dataset"",""openingHours:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""telephone:2026-08-26"",""openingHours:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""name:2026-05-12"",""type:2026-05-12"",""facilityClassCode:2026-05-12"",""facilityClassName:2026-05-12"",""detailType:2026-05-12"",""amapPoiId:2026-05-12"",""amapType:2026-05-12"",""amapTypecode:2026-05-12"",""province:2026-05-12"",""city:2026-05-12"",""district:2026-05-12"",""adcode:2026-05-12"",""address:2026-05-12"",""telephone:2026-05-12"",""openingHours:2026-05-12"",""sourceUrl:2026-05-12"",""qualityStatus:2026-05-12"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035302E3I"",""transport-airport:amap:B035302E3I""]",,,needs_review,63577f690980f0c3bfd9348c078ad583b072967c1d54cf42955cc9916c6c7486,2026-08-26,2026-08-26,2026-08-26,1,,
transitfacility_amap_B035302HRS,都拉营站,,,火车站,,,,B035302HRS,交通设施服务;火车站;货运火车站,150210,贵州省,贵阳市,白云区,520113,,0851-88182844,,24小时营业,,,,,,,admin_520113,26.692386,106.713661,GCJ02,89400c705b7ffff,87400c72effffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""telephone:src_amap_spatial"",""openingHours:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""telephone:2026-08-26"",""openingHours:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035302HRS""]",,,needs_review,83a08b658cea9f96112fdab9e9ed398745c26f8da00f2132107b537d52670eba,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B035302N2A,大十字广场地下停车场,,,停车场,,,,B035302N2A,交通设施服务;停车场;公共停车场,150904,贵州省,贵阳市,云岩区,520103,延中社区服务中心中华中路4号大十字广场(西北角),,,24小时营业,,,,,,,admin_520103,26.578818,106.710855,GCJ02,89400c0c6d7ffff,87400c0c6ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""openingHours:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""openingHours:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035302N2A""]",,,needs_review,2382290d562898231433102e791fc4154138c463d3cf97e468dfa88671be5163,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B035302O08,贵阳市政务服务大厅停车场,,,停车场,,,,B035302O08,交通设施服务;停车场;公共停车场,150904,贵州省,贵阳市,观山湖区,520115,林城东路金阳行政中心二期综合办公大楼,,,24小时营业,,,,,,,admin_520115,26.645782,106.632566,GCJ02,89400c0db17ffff,87400c0dbffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""openingHours:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""openingHours:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035302O08""]",,,needs_review,002e1b50b027a7a0aaa38e7676bc9b15d9c9fb3b899b4e8335f31f1d2d3717bb,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B035302QN8,贵州森林野生动物园停车场,,,停车场,,,,B035302QN8,交通设施服务;停车场;公共停车场,150904,贵州省,贵阳市,修文县,520123,156县道附近,,,24小时营业,,,,,,,admin_520123,26.865666,106.696184,GCJ02,89400c7899bffff,87400c789ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""openingHours:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""openingHours:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B035302QN8""]",,,needs_review,eaef65a03eab5684903c6bb0a60a91cfd4b379e73c7b088da943f5dd0a0ed476,2026-08-26,2026-08-26,2026-08-26,0,,
