id,alias,normalizedAlias,targetType,targetId,resolveMode,geocodeLat,geocodeLng,targetCell,targetCellR9,cellComputedAt,adminScope,priority,mentionCount,aliasSource,status,sourceId,externalIds,batchId,dataQuality,createdAt,updatedAt,lastSeenAt,contentHash
pa_7a4b817a45e4,金阳北路(北)(公交站),金阳北路,TransitFacility,transitfacility_amap_BV11117297,点半径,,,88400c775dfffff,89400c775c3ffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳北路(北)(公交站):TransitFacility:transitfacility_amap_BV11117297""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,eb01bec81aafebea6af56ce1c1f8ad2f61973fa435a045eb8454beb9285b4bf4
pa_9be01de7519c,金阳医院(地铁站),金阳医院,TransitFacility,transitfacility_amap_BV10786424,点半径,,,88400c0ca1fffff,89400c0ca0bffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳医院(地铁站):TransitFacility:transitfacility_amap_BV10786424""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,7efbb156a66ba9ee644398031e8e17dc20b4b94b1609f04d06b569e1cb54dd63
pa_457573e1e272,金阳医院,金阳医院,TransitStop,transitstop_bus_789f3ed819417956f9b3,点半径,,,88400c0ca1fffff,89400c0ca0bffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳医院:TransitStop:transitstop_bus_789f3ed819417956f9b3""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,34c66ee02a479cf8824a7b690bc732f87590c9c833ddb153e73e5baaac84e3ae
pa_5222098f49e8,金阳医院,金阳医院,TransitStop,transitstop_bus_519df0e53da1dfff4d10,点半径,,,88400c0ca5fffff,89400c0ca0bffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳医院:TransitStop:transitstop_bus_519df0e53da1dfff4d10""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,f71700c63d77bd2598b77c3432a93808e4b3d67d82fad7aa33a7b61d258f7223
pa_c1ca4b7b7e0e,金阳医院,金阳医院,TransitStop,transitstop_bus_8f8f149b467d6042eddb,点半径,,,88400c0ca1fffff,89400c0ca0bffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳医院:TransitStop:transitstop_bus_8f8f149b467d6042eddb""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,4f05dc0dac4c481e68b5f6f36953a32374ba8937a333b8e48a8985ba5cc5a025
pa_f6763bcaa8bc,金阳医院,金阳医院,TransitStop,transitstop_bus_14a73c5b8b3dca0cedd6,点半径,,,88400c0ca5fffff,89400c0ca0bffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳医院:TransitStop:transitstop_bus_14a73c5b8b3dca0cedd6""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,fa2f53f237f0eaa052932443a99954eacc1cc28075a77a9e0a9ad95271d41aa6
alias_f5917012-83b8-4586-9c18-6f60cabd42ce,金阳医院体检中心食堂,金阳医院体检中心食堂,FoodAndBeverage,food_3c79aa32-6fe4-4c63-80a2-6aa4d5f0b466,点半径,,,88400c0ca7fffff,89400c0ca73ffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:金阳医院体检中心食堂:FoodAndBeverage:food_3c79aa32-6fe4-4c63-80a2-6aa4d5f0b466""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,85fd8063f8f8337c2107e4335c3067f804d676a91af80a1a857a04decdf05865
pa_40cddb0ec7d4,金阳南站,金阳南站,TransitFacility,transitfacility_amap_B0FFL9UXLP,点半径,,,88400c0cb3fffff,89400c0cb37ffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳南站:TransitFacility:transitfacility_amap_B0FFL9UXLP""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,2dd419542d9814069de607c501a5cd2a212b1b5f34f87cfd4f21a2dc9413ca93
pa_c1fc22479b5c,金阳南站,金阳南站,TransitStop,transitstop_bus_0e7021ac78055e128912,点半径,,,88400c0cb3fffff,89400c0cb37ffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳南站:TransitStop:transitstop_bus_0e7021ac78055e128912""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,f5b589d9985bf0f88aef0600fafb768c9e3fcbb3dddb981e714594ca52c672db
pa_efa639c54c70,金阳南站,金阳南站,TransitStop,transitstop_bus_00ffdc33208358d15d5c,点半径,,,88400c0cb3fffff,89400c0cbafffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳南站:TransitStop:transitstop_bus_00ffdc33208358d15d5c""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,6ad09d62034b593395fe3478eab11be31bd89dccea78ce304d24d73fd313983a
pa_741a680fa7f1,金阳南路(中)(公交站),金阳南路,TransitFacility,transitfacility_amap_BV10564895,点半径,,,88400c0ca5fffff,89400c0ca4fffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳南路(中)(公交站):TransitFacility:transitfacility_amap_BV10564895""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,08717b68d63c987a4899ec737dff6e357239d21aa61bcce4841dea1b4e138b12
pa_f153452ddd8d,金阳南路(地铁站),金阳南路,TransitFacility,transitfacility_amap_BV10786422,点半径,,,88400c0ca9fffff,89400c0ca8fffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳南路(地铁站):TransitFacility:transitfacility_amap_BV10786422""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,182cd35cb308198b47cb5938676a1a7f4c907d3f381f932cee1c20ed7a56ac04
pa_848ee5c8964e,金阳南路(南),金阳南路,TransitStop,transitstop_bus_a30415003461235fe487,点半径,,,88400c0ca9fffff,89400c0ca87ffff,2026-09-16,admin_520103,60,,官方名,启用,src_grid_derive,"[""alias:金阳南路(南):TransitStop:transitstop_bus_a30415003461235fe487""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,6119ba332a413c45a458befc54ef870db8d73c3cdd9a2aff89defde875e044b1
pa_8af3f7ae4483,金阳南路,金阳南路,TransitStop,transitstop_bus_5566583bc36a51872c17,点半径,,,88400c0ca9fffff,89400c0ca8fffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳南路:TransitStop:transitstop_bus_5566583bc36a51872c17""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,c1c4a85b71b8f78522478fa9abb6294d23c7cf131f81f914ba6ce58eacfe1886
pa_e35cd19e6c57,金阳南路(南),金阳南路,TransitStop,transitstop_bus_0cdf201f58bc0a8a7f5d,点半径,,,88400c0ca9fffff,89400c0ca87ffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳南路(南):TransitStop:transitstop_bus_0cdf201f58bc0a8a7f5d""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,d931793f64892d44985fc7ac318c8b0ff3098e1f6badcbcffec51b60405090b3
alias_ef22aefc-11f7-44ac-bc86-2c6afdebf919,金阳厨房(金融城1期店),金阳厨房,FoodAndBeverage,food_7a480d2c-fb72-4857-9a2c-1bbf4528979c,点半径,,,88400c0dbdfffff,89400c0dbdbffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:金阳厨房(金融城1期店):FoodAndBeverage:food_7a480d2c-fb72-4857-9a2c-1bbf4528979c""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,cc05b8354a16e89bc1f84fe438140c302364b66771ff4bea3a070d84b0362de2
pa_a7ec9c3f7087,金阳商业步行街B区停车场,金阳商业步行街B区停车场,TransitFacility,transitfacility_amap_B03530OYGW,点半径,,,88400c0d93fffff,89400c0d92bffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳商业步行街B区停车场:TransitFacility:transitfacility_amap_B03530OYGW""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,48398a61ed2c4c6aff5da5602fc87b5082729c1186494c6b2b56ea8e588cba59
alias_de11b816-9d33-47dd-a788-a392768daa12,金阳大酒店-中餐厅,金阳大酒店-中餐厅,FoodAndBeverage,food_4c03d357-c6a8-4580-bc92-1a276738b9a5,点半径,,,88400c0db3fffff,89400c0db37ffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:金阳大酒店-中餐厅:FoodAndBeverage:food_4c03d357-c6a8-4580-bc92-1a276738b9a5""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,ba6647ba9e6e8199445d296554a6042c4564f4f8d5ec8863bb7c33c17e5b6eb1
pa_594abab8aa83,金阳客站,金阳客站,TransitStop,transitstop_bus_4c22df550d58406a13b1,点半径,,,88400c0c97fffff,89400c0c96fffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳客站:TransitStop:transitstop_bus_4c22df550d58406a13b1""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,aca324e31b0c53eff52c63efdd4ff7c6e6ea1539a0b7ad93c57e7c1cebd6ca37
pa_8de3b6bb95e2,金阳客站,金阳客站,TransitStop,transitstop_bus_8e9b07e07915837db988,点半径,,,88400c0c97fffff,89400c0c96fffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳客站:TransitStop:transitstop_bus_8e9b07e07915837db988""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,b959311a2254addebf337bcf2c7e35414eb238460433084f6710cf397a09b671
pa_a25ab8eca9f0,金阳客站,金阳客站,TransitStop,transitstop_bus_3b1355b22df5d2a873ab,点半径,,,88400c0c97fffff,89400c0c96fffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳客站:TransitStop:transitstop_bus_3b1355b22df5d2a873ab""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,d290e52fa93b1bb5919e300baa907dce67b5cc8dee529f691f18cbe2b75e7869
pa_b054b432c73b,金阳客站,金阳客站,TransitStop,transitstop_bus_4117328ae2350917f0e3,点半径,,,88400c0c97fffff,89400c0c96fffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳客站:TransitStop:transitstop_bus_4117328ae2350917f0e3""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,75a9220f7778642566334306b78e866e18503fce99a4164e0396f4d2222d9f60
pa_e9472f41e883,金阳客站,金阳客站,TransitStop,transitstop_bus_5dc77c6c673088f90d13,点半径,,,88400c396dfffff,89400c396d7ffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳客站:TransitStop:transitstop_bus_5dc77c6c673088f90d13""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,067c7690b193de77eeb57c4a2d3ad5490a9b45aeb4a7fdba5818f45cdc36f34d
pa_ed8f98f32b70,金阳客站,金阳客站,TransitStop,transitstop_bus_5dbf70fdce280a668c9b,点半径,,,88400c0c97fffff,89400c0c963ffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:金阳客站:TransitStop:transitstop_bus_5dbf70fdce280a668c9b""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,c59ade1414372f74a8aa2b3e7813c94e93180591bee07372cf9f53c680d50a01
pa_a384f8a1f068,金阳客车站办公区停车场,金阳客车站办公区停车场,TransitFacility,transitfacility_amap_B0FFL80OEH,点半径,,,88400c3969fffff,89400c3969bffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳客车站办公区停车场:TransitFacility:transitfacility_amap_B0FFL80OEH""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,231fb1d539c40d4a107e69af4359d44127eb0ec523d342927c0e86c8a2bd570b
alias_15313319-236c-4e83-8c91-9ecb556b4269,金阳客车站员工食堂,金阳客车站员工食堂,FoodAndBeverage,food_ab9179df-fac1-4f2e-bb57-e5c72a27f192,点半径,,,88400c3969fffff,89400c3969bffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:金阳客车站员工食堂:FoodAndBeverage:food_ab9179df-fac1-4f2e-bb57-e5c72a27f192""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,44f38879442567ded2a8d55f0fc2a048f21702279d610de760e313501d92bfc4
pa_f83094243209,金阳客车站延伸服务点(贵阳北站),金阳客车站延伸服务点,TransitFacility,transitfacility_amap_B0J6DMF2BQ,点半径,,,88400c0dc5fffff,89400c0dccfffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳客车站延伸服务点(贵阳北站):TransitFacility:transitfacility_amap_B0J6DMF2BQ""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,0c1e7c0afb9a6c3fae75fae12ab975230aaf6ec1378cc69c0fc151d258366a58
pa_126cf0753162,金阳客车站老客车站延伸服务点,金阳客车站老客车站延伸服务点,TransitFacility,transitfacility_amap_B0K11AM2BP,点半径,,,88400c0c61fffff,89400c0c607ffff,2026-09-16,admin_520103,65,,官方名,启用,src_grid_derive,"[""alias:金阳客车站老客车站延伸服务点:TransitFacility:transitfacility_amap_B0K11AM2BP""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,904bd9025b506d37c1d724401d1225fc788a117c8f8082fecd51d29a3a6f611d
pa_77bf8f1e05d9,金阳客车站飞机坝延伸服务点,金阳客车站飞机坝延伸服务点,TransitFacility,transitfacility_amap_B03530PQQL,点半径,,,88400c0c4dfffff,89400c0c4d3ffff,2026-09-16,admin_520102,65,,官方名,启用,src_grid_derive,"[""alias:金阳客车站飞机坝延伸服务点:TransitFacility:transitfacility_amap_B03530PQQL""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,3d193a7ab1a2abd130daf5800ebe5da5b68b346f524b543f1270ee525d95ec87
pa_080a034f9c54,金阳新世界(公交站),金阳新世界,TransitFacility,transitfacility_amap_BV10285291,点半径,,,88400c7665fffff,89400c7665bffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳新世界(公交站):TransitFacility:transitfacility_amap_BV10285291""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,30c388c0f64ade870cfa73866e60c19368cdb6fd432d7f541204e993a1b04765
pa_7977cbfac663,金阳新世界珑玥地下停车场(出入口),金阳新世界珑玥地下停车场,TransitFacility,transitfacility_amap_B0FFJPZIE7,点半径,,,88400c7759fffff,89400c7758bffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳新世界珑玥地下停车场(出入口):TransitFacility:transitfacility_amap_B0FFJPZIE7""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,b284e988ed408e7006fd2e0551e1299e4c09a334a59ca01647e6b666a8ea6894
pa_ee43cb324af9,金阳新世界珑玥地下停车场,金阳新世界珑玥地下停车场,TransitFacility,transitfacility_amap_B0KDASDZCD,点半径,,,88400c7759fffff,89400c7758bffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳新世界珑玥地下停车场:TransitFacility:transitfacility_amap_B0KDASDZCD""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,2ac543b7d7c46e4ae885e161c80ef6ad4386569f60dda2b2550f2663ceda6fed
pa_591b290ab0c3,金阳枢纽楼停车场,金阳枢纽楼停车场,TransitFacility,transitfacility_amap_B0H1ZH67K2,点半径,,,88400c0d93fffff,89400c0d92fffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳枢纽楼停车场:TransitFacility:transitfacility_amap_B0H1ZH67K2""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,3a4426e2f124512dd58246cbfce0f3d9de162915f4760c7051c1efb02f83b3f7
pa_35aaee6eb6b2,金阳站(出站口),金阳站,TransitFacility,transitfacility_amap_B0IG0H721Y,点半径,,,88400c7605fffff,89400c76047ffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳站(出站口):TransitFacility:transitfacility_amap_B0IG0H721Y""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,784c8aee65887f031bc1298b74337937dcafffd35db64fb1630aa899c978af48
pa_62231b4bbc4b,金阳站,金阳站,TransitFacility,transitfacility_amap_B0FFKJ4O86,点半径,,,88400c7605fffff,89400c76047ffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳站:TransitFacility:transitfacility_amap_B0FFKJ4O86""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,287e244219acb81a7463485d83dea62d89239de94d48b9c818aa01f330a1b525
pa_633f8d688ad0,金阳站(公交站),金阳站,TransitFacility,transitfacility_amap_BV10976718,点半径,,,88400c7605fffff,89400c76043ffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳站(公交站):TransitFacility:transitfacility_amap_BV10976718""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,75c12e5e908a3bf0b376c5070f820658598aeb2a7c4226c856fd6874bf1b09cf
pa_8c42cd82eb32,金阳站(进站口),金阳站,TransitFacility,transitfacility_amap_B0IG0H9FV7,点半径,,,88400c7605fffff,89400c76047ffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳站(进站口):TransitFacility:transitfacility_amap_B0IG0H9FV7""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,e7b0af84a05760b41a6d0c0b9fc2a695dc0cda0dba319aaaffde9a35e1ea27b7
pa_ef769ac271a2,金阳站(老湾塘路)(公交站),金阳站,TransitFacility,transitfacility_amap_BV09420101,点半径,,,88400c7605fffff,89400c76043ffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳站(老湾塘路)(公交站):TransitFacility:transitfacility_amap_BV09420101""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,90e635de7a36b1ffd5596bc1fa9e4f73fc308d53f5eaf1b70ab6917f50482761
pa_dec07e138172,金阳站停车场,金阳站停车场,TransitFacility,transitfacility_amap_B0IG0H6U08,点半径,,,88400c7605fffff,89400c76043ffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳站停车场:TransitFacility:transitfacility_amap_B0IG0H6U08""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,cac61f95e4947e00c427a7a16934ca99c21100683c6dec73974c39bc67e3dbb8
pa_e68657bcce84,金阳站站前广场,金阳站站前广场,Area,area_amap_B0G04C6MCH,点半径,,,88400c7605fffff,89400c76057ffff,2026-09-16,admin_520115,80,0,官方名,启用,src_grid_derive,"[""alias:金阳站站前广场:Area:area_amap_B0G04C6MCH""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,5ca8ce9477390bc3d47c2954a0f895f716389c4480c75594d8858d89b6b63fb2
pa_c4d728c92187,金阳行政中心二期综合办公大楼地面停车场,金阳行政中心二期综合办公大楼地面停车场,TransitFacility,transitfacility_amap_B0HRXZRVYY,点半径,,,88400c0db1fffff,89400c0db17ffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳行政中心二期综合办公大楼地面停车场:TransitFacility:transitfacility_amap_B0HRXZRVYY""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,625b3f4410fa74cc0012722435669543bce980672c69db99de8e59dcddfb458a
alias_ccf674b3-3ff5-425d-99c6-6e79fe216473,金阳赤水黑豆花火锅(城北路店),金阳赤水黑豆花火锅,FoodAndBeverage,food_42b64404-4732-4f7e-ad93-a5669c247bba,点半径,,,88400eb1dbfffff,89400eb1da3ffff,2026-09-16,admin_520121,70,,平台别名,启用,src_amap,"[""alias:金阳赤水黑豆花火锅(城北路店):FoodAndBeverage:food_42b64404-4732-4f7e-ad93-a5669c247bba""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,662612b35ab3974dce5dcd51bb94b197a03efa652f06f7c555298ebbfcad600a
pa_bd3a8f53095b,金阳车辆段停车场,金阳车辆段停车场,TransitFacility,transitfacility_amap_B0KDOSNG8V,点半径,,,88400c7639fffff,89400c76383ffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳车辆段停车场:TransitFacility:transitfacility_amap_B0KDOSNG8V""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,ca3851f3183d2abb38e77586b2f461f8a8928455ed437993939b13a868b1d816
alias_2caff936-d586-46d5-a529-57769f73dee7,金阳车辆段食堂,金阳车辆段食堂,FoodAndBeverage,food_010e402d-b849-4a3e-8c31-342757d9cade,点半径,,,88400c7639fffff,89400c76383ffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:金阳车辆段食堂:FoodAndBeverage:food_010e402d-b849-4a3e-8c31-342757d9cade""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,874656267cd917c37473ffbedcbc85a12122d8b3286ca73e32a5bfdcd79861b2
pa_cb8fc8f9cc19,金阳远大(公交站),金阳远大,TransitFacility,transitfacility_amap_BV10285292,点半径,,,88400c0d8bfffff,89400c0d8abffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:金阳远大(公交站):TransitFacility:transitfacility_amap_BV10285292""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,e1871e5c81060acf543aa9ed33bf6e4105cb1a409f80611b89e666cfc78503fd
alias_070dc63b-9889-4feb-acf9-579373bd024e,金阳餐厅(金利大厦店),金阳餐厅,FoodAndBeverage,food_b870da44-73e8-46b6-bec2-c14dae66eafb,点半径,,,88400c0dd5fffff,89400c0dd57ffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:金阳餐厅(金利大厦店):FoodAndBeverage:food_b870da44-73e8-46b6-bec2-c14dae66eafb""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,276a67f56268f5f8526762cb490fcbc3147b0e6b92b887419059bff3f3dbba8d
alias_58f4f06a-edde-4de7-a162-4f8cf7de4c5b,金阳餐厅(G210国道店),金阳餐厅,FoodAndBeverage,food_dfefdce8-81a1-40be-b6b6-79154cda57da,点半径,,,88400c0d85fffff,89400c0d857ffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:金阳餐厅(G210国道店):FoodAndBeverage:food_dfefdce8-81a1-40be-b6b6-79154cda57da""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,24126d94cd317f2386bae0a3cc0c0007e639309f7f0e7830ba56dd8e5ad596e0
alias_1e30cfb0-7653-4b8e-84b4-bb26a81bb79e,金阳餐馆,金阳餐馆,FoodAndBeverage,food_fbc63beb-26a4-40e3-8ded-d54aae216223,点半径,,,88400c7641fffff,89400c7640fffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:金阳餐馆:FoodAndBeverage:food_fbc63beb-26a4-40e3-8ded-d54aae216223""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,c8a0d62d6e748a4fea72524e8947958a4d9e65d39ace2e6fe8eae18cdd5d1930
pa_7bfda5f7753c,金际酒店(贵阳龙洞堡机场砂之船奥特莱斯店),金际酒店,Accommodation,hotel_ctrip_131705100,点半径,,,88400c01a7fffff,89400c01a73ffff,2026-09-16,admin_520102_e4faf8f5,45,0,平台别名,启用,src_grid_derive,"[""alias:金际酒店(贵阳龙洞堡机场砂之船奥特莱斯店):Accommodation:hotel_ctrip_131705100""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,08904e49adeeeceb2606a8eb3b0066294a5e15747f13bd22a6a969410495acf2
pa_937fb667b410,金际酒店,金际酒店,Accommodation,hotel_ctrip_131705100,点半径,,,88400c01a7fffff,89400c01a73ffff,2026-09-16,admin_520102,35,0,人工补录,启用,src_grid_derive,"[""alias:金际酒店:Accommodation:hotel_ctrip_131705100""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,0796bedb95ee1c5b1b6ada4834a8ae022e00561d74699b9fde30b567aa17bc38
alias_f8f88a81-0946-4552-9cfc-e49170b72089,金陵小笼包汤包,金陵小笼包汤包,FoodAndBeverage,food_1e47c221-52ec-4c64-bd33-65323f2aa996,点半径,,,88400c7ab7fffff,89400c7ab6bffff,2026-09-16,admin_520123,70,,平台别名,启用,src_amap,"[""alias:金陵小笼包汤包:FoodAndBeverage:food_1e47c221-52ec-4c64-bd33-65323f2aa996""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,d8d13d1418f9947b2b299b8566b403875d3b9476fb7d70630f361f396112e1cd
alias_cfc5160f-81c9-4901-b556-f021194d2b1e,金陵灌汤小笼包(中南·林樾店),金陵灌汤小笼包,FoodAndBeverage,food_34246568-4087-4eb2-ab9b-ef2e6bb9866a,点半径,,,88400c01a5fffff,89400c01a53ffff,2026-09-16,admin_520102,70,,平台别名,启用,src_amap,"[""alias:金陵灌汤小笼包(中南·林樾店):FoodAndBeverage:food_34246568-4087-4eb2-ab9b-ef2e6bb9866a""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,eba9ef1e0431ac8cc5cff6709e74960d36cd9f08540a11c21b247ba891ca7407
alias_6b26b9d6-9109-4c63-a4f6-cf3e6c8dc33f,金顶山,金顶山,FoodAndBeverage,food_5b89f7f6-ba4a-4163-9939-cf83316aafc6,点半径,,,88400c0c6bfffff,89400c0c6afffff,2026-09-16,admin_520103,70,,平台别名,启用,src_amap,"[""alias:金顶山:FoodAndBeverage:food_5b89f7f6-ba4a-4163-9939-cf83316aafc6""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,4ec920e8435af0c965162486c06801bd9723d62494b3cafb6bf20c6b6890099e
alias_593abe0f-972c-4789-b80a-6ecb96b3238b,金顶山七哥清水烫(国电金海域店),金顶山七哥清水烫,FoodAndBeverage,food_326309f8-0ed3-4043-b6c2-386d9445620b,点半径,,,88400c0dd9fffff,89400c0dd8bffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:金顶山七哥清水烫(国电金海域店):FoodAndBeverage:food_326309f8-0ed3-4043-b6c2-386d9445620b""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,669dd52e1bf605e45417c7c66ee3d235de24091de6db9913da21c3778a01faf7
