id,name,shortName,type,sourceMode,basicFare,isTouristLine,operator,lineCode,evidenceStatus,directionCount,servedStopCount,operators,coverageStatus,qualityStatus,qualityNotes,completenessStatus,dataStatus,sourceUrl,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
transitline_bus_62268dbe6608b24743b1,18路,18路,公交,公交,2,否,贵阳公交集团云岩客运分公司,,AMAP_CURRENT_ACTIVE,2,38,"[""贵阳公交集团云岩客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:18路""]",,,needs_review,31abe31b015202e20eec77f003a74a5d38e59a059041299390d32bf400a3f537,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_201d7cdbe8de6326f822,21路,21路,公交,公交,,否,,,AMAP_CURRENT_STOPPED,0,0,,CURRENT_API_STOPPED_EXCLUDED,WARNING_STOPPED,2026-09-07精确线路名匹配结果均为status=0（停运）；旧方向已从当前主数据移出，详见公交API校对差异。,NO,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:21路""]",,,needs_review,82f3feed0f4b9d13b2b98717998b8eac8edd51a286f8dce6ee45c45b272491cf,2026-09-07,2026-09-07,2026-09-07,0,,
transitline_bus_903e01754a2ddbebee6d,27路,27路,公交,公交,2,否,贵阳公交集团云岩客运分公司,,AMAP_CURRENT_ACTIVE,2,31,"[""贵阳公交集团云岩客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:27路""]",,,needs_review,a769f1f6fc8a664fa2da65c9f9315ce0ee45e07fb1747f2866871b1f92d9f4d6,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_296e3908b193db4a2a2d,28路,28路,公交,公交,,否,,,AMAP_CURRENT_STOPPED,0,0,,CURRENT_API_STOPPED_EXCLUDED,WARNING_STOPPED,2026-09-07精确线路名匹配结果均为status=0（停运）；旧方向已从当前主数据移出，详见公交API校对差异。,NO,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:28路""]",,,needs_review,800774c17ffe6e568a0d54159d47aa6cce926902f5ddeca1a1fcd674998de6e5,2026-09-07,2026-09-07,2026-09-07,0,,
transitline_bus_2a817155841db58f2300,29路,29路,公交,公交,2,否,贵阳公交集团金阳客运分公司,,AMAP_CURRENT_ACTIVE,2,64,"[""贵阳公交集团金阳客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:29路""]",,,needs_review,a4373c73407a2ffabf21601518507d2203f20414a695f8c3d93486e524b7d06d,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_f5ff9144a081278532e2,32路,32路,公交,公交,2,否,贵阳公交集团,,AMAP_CURRENT_ACTIVE,2,42,"[""贵阳公交集团"",""贵阳公交集团金阳客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:32路""]",,,needs_review,7992642bac64d0bab2e15b98b2e36ba0a57febee6143e1cdba531bfae306997e,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_ba46455d5092acfd9c79,34路,34路,公交,公交,2,否,贵阳公交集团,,AMAP_CURRENT_ACTIVE,2,36,"[""贵阳公交集团"",""贵阳公交集团南明客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:34路""]",,,needs_review,928319383b0d63cc22152e982478d65464b0eb692467f951d567f60f6c6eab75,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_129d0648b3a95d5a0fdf,35路,35路,公交,公交,2,否,贵阳公交集团,,AMAP_CURRENT_ACTIVE,2,34,"[""贵阳公交集团"",""贵阳公交集团南明客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:35路""]",,,needs_review,673e13a581d5dc10475bd8fb273d6a904fcc753e475e08db81a6b4050a10fc40,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_8b4e27408b06480a243e,38路,38路,公交,公交,2,否,贵阳公交集团,,AMAP_CURRENT_ACTIVE,2,44,"[""贵阳公交集团""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:38路""]",,,needs_review,0988b7a9d65463871139d0514dadcea31576fa9dffdb09de98ef78e7cb06fa1a,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_ceebc9d011e1c7ff94fc,41路,41路,公交,公交,2,否,贵阳公交集团小河客运分公司,,AMAP_CURRENT_ACTIVE,2,49,"[""贵阳公交集团小河客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:41路""]",,,needs_review,3b7693e282f66214161818447eaa9b3a728996c143e0f5aeb46f2c3899cff1bc,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_2f8f0abbbf3c4875b30d,43路,43路,公交,公交,2,否,贵阳公交集团小河客运分公司,,AMAP_CURRENT_ACTIVE,2,47,"[""贵阳公交集团小河客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:43路""]",,,needs_review,0eb4d258f89b7a4148d39860f0c46c6df06d611b517fe23fde4bbf4a85cd236b,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_96acc18cd7b7f6ec9891,45路,45路,公交,公交,2,否,贵阳公交集团云岩客运分公司,,AMAP_CURRENT_ACTIVE,2,24,"[""贵阳公交集团云岩客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:45路""]",,,needs_review,57273222517471f99285fbb318544a2913d9a93b20380834ae71d6d390d71ddb,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_f1789e7c8e38f0f6ec86,47路,47路,公交,公交,2,否,贵阳公交集团金阳客运分公司,,AMAP_CURRENT_ACTIVE,2,72,"[""贵阳公交集团金阳客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:47路""]",,,needs_review,fe58128f3e0d5ce2428dc66de092c5be35c477eb2f5208b9971912258292c2eb,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_907a375b18eec4448019,48路,48路,公交,公交,2,否,贵阳公交集团,,AMAP_CURRENT_ACTIVE,2,59,"[""贵阳公交集团"",""贵阳公交集团金阳客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:48路""]",,,needs_review,a4dc517bf645d8f916a58adb933908353fdaa356ff47f9385ed91a22afd9798b,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_ac087daa4065e89ee196,50路,50路,公交,公交,2,否,贵阳公交集团,,AMAP_CURRENT_ACTIVE,2,51,"[""贵阳公交集团""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:50路""]",,,needs_review,7a26570e324899510e13bdbe5a2a200a90d12018724bf987964af699c92abc32,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_8c3f67db7bc1c5ded615,51路,51路,公交,公交,2,否,贵阳公交集团云岩客运分公司,,AMAP_CURRENT_ACTIVE,2,48,"[""贵阳公交集团云岩客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:51路""]",,,needs_review,2d5fe1ae3967ce0b2c19008c28975068dd67bea41ca15337fd8ba44c95d0bdc5,2026-09-07,2026-09-07,2026-09-07,2,,
