id,name,type,sourceMode,hasShelter,sourcePlaceId,amapPoiId,address,province,city,district,adcode,coordinateSystem,servedLineCount,servedDirectionCount,routeShortNames,coordinateSource,coordinateMethod,qualityStatus,qualityNotes,dataStatus,sourceUrl,sourceCoordinateText,spatialFacility,locatedInAdminArea,latitude,longitude,h3Index,h3IndexCoarse,geoPrecision,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
transitstop_metro_44a3d729f0e1790c215e,贵阳北站,地铁,地铁,,BV10805832,BV10805832,,贵州省,贵阳市,观山湖区,520115,,1,,"[""1号线""]",高德POI快照,高德原始GCJ-02,VALID,官网坐标按BD-09转换后与高德相差36.5米,MATCHED_BY_NAME_AND_COORDINATE,,latitude=26.619512;longitude=106.675334;coordinateSystem=GCJ02,transitfacility_amap_BV10805832,admin_520115_a1dc1c89,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""district:src_transport_dataset"",""adcode:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""dataStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""sourcePlaceId:2026-05-12"",""amapPoiId:2026-05-12"",""province:2026-05-12"",""city:2026-05-12"",""district:2026-05-12"",""adcode:2026-05-12"",""servedLineCount:2026-05-12"",""routeShortNames:2026-05-12"",""coordinateSource:2026-05-12"",""coordinateMethod:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""dataStatus:2026-05-12"",""locatedInAdminArea:2026-05-12"",""externalIds:2026-05-12"",""spatialFacility:2026-05-12"",""sourceCoordinateText:2026-05-12"",""geoPrecision:2026-05-12""]",transport-structured-20260907,"[""transport-metro-stop:GY-RAIL-ST-011"",""amap:BV10805832""]",,,needs_review,bf5bdc1a1ee1e7c56e7e43c1aef3dc41a8d5d7e350519ada3e5595c35c16d7ab,2026-05-12,2026-05-12,2026-05-12,2,,
transitstop_metro_e1762a00d87115986fc5,雅关,地铁,地铁,,BV10955716,BV10955716,,贵州省,贵阳市,云岩区,520103,,1,,"[""1号线""]",高德POI快照,高德原始GCJ-02,VALID,官网坐标按BD-09转换后与高德相差30.8米,MATCHED_BY_NAME_AND_COORDINATE,,latitude=26.636544;longitude=106.70233;coordinateSystem=GCJ02,transitfacility_amap_BV10955716,admin_520103_a3fc0032,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""district:src_transport_dataset"",""adcode:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""dataStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""sourcePlaceId:2026-05-12"",""amapPoiId:2026-05-12"",""province:2026-05-12"",""city:2026-05-12"",""district:2026-05-12"",""adcode:2026-05-12"",""servedLineCount:2026-05-12"",""routeShortNames:2026-05-12"",""coordinateSource:2026-05-12"",""coordinateMethod:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""dataStatus:2026-05-12"",""locatedInAdminArea:2026-05-12"",""externalIds:2026-05-12"",""spatialFacility:2026-05-12"",""sourceCoordinateText:2026-05-12"",""geoPrecision:2026-05-12""]",transport-structured-20260907,"[""transport-metro-stop:GY-RAIL-ST-012"",""amap:BV10955716""]",,,needs_review,3345455f779de591960774b71074b90158a9a85e0d52e52ade86efd0c370bf42,2026-05-12,2026-05-12,2026-05-12,2,,
transitstop_metro_90d43037cfaa16f0f742,南垭路,地铁,地铁,,,,,贵州省,贵阳市,,,GCJ02,1,,"[""1号线""]",贵阳交通运营集团官网,官网坐标按BD-09推断转换为GCJ-02,VALID_WITH_INFERRED_SOURCE_CRS,官网未显式声明坐标系；按BD-09特征推断并转换，待运营方确认,OFFICIAL_ONLY,,,,admin_520103,26.615705,106.70486,89400c0d1d3ffff,87400c0d1ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""dataStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""dataStatus:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-metro-stop:GY-RAIL-ST-013""]",,,needs_review,e0ca2d80a4f7e3d81c91f1aef3ca6618734a812912d83cb98d58bb32afe8348b,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_metro_d45340be19565aec3e7a,八鸽岩,地铁,地铁,,BV10955708,BV10955708,,贵州省,贵阳市,云岩区,520103,,1,,"[""1号线""]",高德POI快照,高德原始GCJ-02,VALID,官网坐标按BD-09转换后与高德相差39.7米,MATCHED_BY_NAME_AND_COORDINATE,,latitude=26.596991;longitude=106.703119;coordinateSystem=GCJ02,transitfacility_amap_BV10955708,admin_520103_a3fc0032,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""district:src_transport_dataset"",""adcode:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""dataStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""sourcePlaceId:2026-05-12"",""amapPoiId:2026-05-12"",""province:2026-05-12"",""city:2026-05-12"",""district:2026-05-12"",""adcode:2026-05-12"",""servedLineCount:2026-05-12"",""routeShortNames:2026-05-12"",""coordinateSource:2026-05-12"",""coordinateMethod:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""dataStatus:2026-05-12"",""locatedInAdminArea:2026-05-12"",""externalIds:2026-05-12"",""spatialFacility:2026-05-12"",""sourceCoordinateText:2026-05-12"",""geoPrecision:2026-05-12""]",transport-structured-20260907,"[""transport-metro-stop:GY-RAIL-ST-014"",""amap:BV10955708""]",,,needs_review,495b12d58d237f47fa2e24696ce841484c432df76e7329c3edbb4de2773e8d87,2026-05-12,2026-05-12,2026-05-12,2,,
transitstop_metro_f705b43f75d906d07342,北京路,地铁,地铁,,BV10955715,BV10955715,,贵州省,贵阳市,云岩区,520103,,2,,"[""1号线"",""3号线""]",高德POI快照,高德原始GCJ-02,VALID,官网坐标按BD-09转换后与高德相差49.5米,MATCHED_BY_NAME_AND_COORDINATE,,latitude=26.592936;longitude=106.706252;coordinateSystem=GCJ02,transitfacility_amap_BV10955715,admin_520103_a3fc0032,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""district:src_transport_dataset"",""adcode:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""dataStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""sourcePlaceId:2026-05-12"",""amapPoiId:2026-05-12"",""province:2026-05-12"",""city:2026-05-12"",""district:2026-05-12"",""adcode:2026-05-12"",""servedLineCount:2026-05-12"",""routeShortNames:2026-05-12"",""coordinateSource:2026-05-12"",""coordinateMethod:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""dataStatus:2026-05-12"",""locatedInAdminArea:2026-05-12"",""externalIds:2026-05-12"",""spatialFacility:2026-05-12"",""sourceCoordinateText:2026-05-12"",""geoPrecision:2026-05-12""]",transport-structured-20260907,"[""transport-metro-stop:GY-RAIL-ST-015"",""amap:BV10955715""]",,,needs_review,545dd45a294dbb0a0fdb42f48c16b16755fbf6796777a8fe8f3dad79004aa3c2,2026-05-12,2026-05-12,2026-05-12,4,,
transitstop_metro_83260775bbff759ed89f,喷水池,地铁,地铁,,BV10805833,BV10805833,,贵州省,贵阳市,云岩区,520103,,2,,"[""1号线"",""2号线""]",高德POI快照,高德原始GCJ-02,VALID,官网坐标按BD-09转换后与高德相差63.0米,MATCHED_BY_NAME_AND_COORDINATE,,latitude=26.583644;longitude=106.710377;coordinateSystem=GCJ02,transitfacility_amap_BV10805833,admin_520103_a3fc0032,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""district:src_transport_dataset"",""adcode:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""dataStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""sourcePlaceId:2026-05-12"",""amapPoiId:2026-05-12"",""province:2026-05-12"",""city:2026-05-12"",""district:2026-05-12"",""adcode:2026-05-12"",""servedLineCount:2026-05-12"",""routeShortNames:2026-05-12"",""coordinateSource:2026-05-12"",""coordinateMethod:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""dataStatus:2026-05-12"",""locatedInAdminArea:2026-05-12"",""externalIds:2026-05-12"",""spatialFacility:2026-05-12"",""sourceCoordinateText:2026-05-12"",""geoPrecision:2026-05-12""]",transport-structured-20260907,"[""transport-metro-stop:GY-RAIL-ST-016"",""amap:BV10805833""]",,,needs_review,e5c691595b542ca2d04f8f0c6aac941457cbb725ff8f53e6fb82e704be561319,2026-05-12,2026-05-12,2026-05-12,4,,
transitstop_metro_d906fcff1a073e3e1529,中山西路,地铁,地铁,,BV10955717,BV10955717,,贵州省,贵阳市,南明区,520102,,1,,"[""1号线""]",高德POI快照,高德原始GCJ-02,VALID,官网坐标按BD-09转换后与高德相差25.4米,MATCHED_BY_NAME_AND_COORDINATE,,latitude=26.57715;longitude=106.70978;coordinateSystem=GCJ02,transitfacility_amap_BV10955717,admin_520102_e4faf8f5,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""district:src_transport_dataset"",""adcode:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""dataStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""sourcePlaceId:2026-05-12"",""amapPoiId:2026-05-12"",""province:2026-05-12"",""city:2026-05-12"",""district:2026-05-12"",""adcode:2026-05-12"",""servedLineCount:2026-05-12"",""routeShortNames:2026-05-12"",""coordinateSource:2026-05-12"",""coordinateMethod:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""dataStatus:2026-05-12"",""locatedInAdminArea:2026-05-12"",""externalIds:2026-05-12"",""spatialFacility:2026-05-12"",""sourceCoordinateText:2026-05-12"",""geoPrecision:2026-05-12""]",transport-structured-20260907,"[""transport-metro-stop:GY-RAIL-ST-017"",""amap:BV10955717""]",,,needs_review,33230e9620e2237d08df429729c53b26c06dd9a4342c4ae8fb7650e34b8b6182,2026-05-12,2026-05-12,2026-05-12,2,,
transitstop_metro_39983b1c6be01cc22c9e,河滨公园,地铁,地铁,,BV10955709,BV10955709,,贵州省,贵阳市,南明区,520102,,1,,"[""1号线""]",高德POI快照,高德原始GCJ-02,VALID,官网坐标按BD-09转换后与高德相差26.2米,MATCHED_BY_NAME_AND_COORDINATE,,latitude=26.569234;longitude=106.70784;coordinateSystem=GCJ02,transitfacility_amap_BV10955709,admin_520102_e4faf8f5,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""district:src_transport_dataset"",""adcode:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""dataStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""sourcePlaceId:2026-05-12"",""amapPoiId:2026-05-12"",""province:2026-05-12"",""city:2026-05-12"",""district:2026-05-12"",""adcode:2026-05-12"",""servedLineCount:2026-05-12"",""routeShortNames:2026-05-12"",""coordinateSource:2026-05-12"",""coordinateMethod:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""dataStatus:2026-05-12"",""locatedInAdminArea:2026-05-12"",""externalIds:2026-05-12"",""spatialFacility:2026-05-12"",""sourceCoordinateText:2026-05-12"",""geoPrecision:2026-05-12""]",transport-structured-20260907,"[""transport-metro-stop:GY-RAIL-ST-018"",""amap:BV10955709""]",,,needs_review,25ffefe849464d4f341cbf501158d9fac8ebdbcb3a5ffd8577a0dba2c23e1f58,2026-05-12,2026-05-12,2026-05-12,2,,
transitstop_metro_59356a3299d6cc0310a2,贵阳火车站,地铁,地铁,,BV10955710,BV10955710,,贵州省,贵阳市,南明区,520102,,1,,"[""1号线""]",高德POI快照,高德原始GCJ-02,VALID,官网坐标按BD-09转换后与高德相差26.9米,MATCHED_BY_NAME_AND_COORDINATE,,latitude=26.557631;longitude=106.703395;coordinateSystem=GCJ02,transitfacility_amap_BV10955710,admin_520102_e4faf8f5,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""district:src_transport_dataset"",""adcode:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""dataStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""sourcePlaceId:2026-05-12"",""amapPoiId:2026-05-12"",""province:2026-05-12"",""city:2026-05-12"",""district:2026-05-12"",""adcode:2026-05-12"",""servedLineCount:2026-05-12"",""routeShortNames:2026-05-12"",""coordinateSource:2026-05-12"",""coordinateMethod:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""dataStatus:2026-05-12"",""locatedInAdminArea:2026-05-12"",""externalIds:2026-05-12"",""spatialFacility:2026-05-12"",""sourceCoordinateText:2026-05-12"",""geoPrecision:2026-05-12""]",transport-structured-20260907,"[""transport-metro-stop:GY-RAIL-ST-019"",""amap:BV10955710""]",,,needs_review,8ee5d01945008343e2ff92e5854f9c7e80a7d03606873f385c891fe67a51b760,2026-05-12,2026-05-12,2026-05-12,2,,
transitstop_metro_f503b3646b67efeaa042,沙冲路,地铁,地铁,,BV10955711,BV10955711,,贵州省,贵阳市,南明区,520102,,1,,"[""1号线""]",高德POI快照,高德原始GCJ-02,VALID,官网坐标按BD-09转换后与高德相差16.0米,MATCHED_BY_NAME_AND_COORDINATE,,latitude=26.549737;longitude=106.703009;coordinateSystem=GCJ02,transitfacility_amap_BV10955711,admin_520102_e4faf8f5,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""district:src_transport_dataset"",""adcode:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""dataStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""sourcePlaceId:2026-05-12"",""amapPoiId:2026-05-12"",""province:2026-05-12"",""city:2026-05-12"",""district:2026-05-12"",""adcode:2026-05-12"",""servedLineCount:2026-05-12"",""routeShortNames:2026-05-12"",""coordinateSource:2026-05-12"",""coordinateMethod:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""dataStatus:2026-05-12"",""locatedInAdminArea:2026-05-12"",""externalIds:2026-05-12"",""spatialFacility:2026-05-12"",""sourceCoordinateText:2026-05-12"",""geoPrecision:2026-05-12""]",transport-structured-20260907,"[""transport-metro-stop:GY-RAIL-ST-020"",""amap:BV10955711""]",,,needs_review,11c467ffb83531c79b7202302ed7a16e5f0dec23911d6d652bfab252c19422e9,2026-05-12,2026-05-12,2026-05-12,2,,
transitstop_metro_85a218bb0d4ada71bd28,望城坡,地铁,地铁|市域铁路,,,,,贵州省,贵阳市,,,GCJ02,2,,"[""1号线"",""S1线""]",贵阳交通运营集团官网,官网坐标按BD-09推断转换为GCJ-02,VALID_WITH_INFERRED_SOURCE_CRS,官网未显式声明坐标系；按BD-09特征推断并转换，待运营方确认,OFFICIAL_ONLY,,,,admin_520102,26.536778,106.711944,89400c0e287ffff,87400c0e2ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""dataStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""dataStatus:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-metro-stop:GY-RAIL-ST-021""]",,,needs_review,e3198e4285e7579fb881575c4d83ddf6112aa04308ff9fc821af6f50f158bf7b,2026-09-07,2026-09-07,2026-09-07,4,,
transitstop_metro_85c94d0b7c0ce28de203,珠江路,地铁,地铁,,,,,贵州省,贵阳市,,,GCJ02,1,,"[""1号线""]",贵阳交通运营集团官网,官网坐标按BD-09推断转换为GCJ-02,VALID_WITH_INFERRED_SOURCE_CRS,官网未显式声明坐标系；按BD-09特征推断并转换，待运营方确认,OFFICIAL_ONLY,,,,admin_520111,26.526224,106.7109,89400c0e0cfffff,87400c0e0ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""dataStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""dataStatus:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-metro-stop:GY-RAIL-ST-022""]",,,needs_review,1f2ad440d88387c797d215599b8f84c0d735ba64f6dd01c2c2761e495220456a,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_metro_06d00f0e7ea0899665e1,长江路,地铁,地铁,,BV10955712,BV10955712,,贵州省,贵阳市,花溪区,520111,,1,,"[""1号线""]",高德POI快照,高德原始GCJ-02,VALID,官网坐标按BD-09转换后与高德相差15.1米,MATCHED_BY_NAME_AND_COORDINATE,,latitude=26.517896;longitude=106.711012;coordinateSystem=GCJ02,transitfacility_amap_BV10955712,admin_520111_74414d97,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""district:src_transport_dataset"",""adcode:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""dataStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""sourcePlaceId:2026-05-12"",""amapPoiId:2026-05-12"",""province:2026-05-12"",""city:2026-05-12"",""district:2026-05-12"",""adcode:2026-05-12"",""servedLineCount:2026-05-12"",""routeShortNames:2026-05-12"",""coordinateSource:2026-05-12"",""coordinateMethod:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""dataStatus:2026-05-12"",""locatedInAdminArea:2026-05-12"",""externalIds:2026-05-12"",""spatialFacility:2026-05-12"",""sourceCoordinateText:2026-05-12"",""geoPrecision:2026-05-12""]",transport-structured-20260907,"[""transport-metro-stop:GY-RAIL-ST-023"",""amap:BV10955712""]",,,needs_review,4f9996c3e7d696c33e3c4ba2c4169630498964943021a6c69461c8a9608a17a0,2026-05-12,2026-05-12,2026-05-12,2,,
