行政区,POI业务类型,POI名称,POI细分类型,外文/地图名,地理位置描述,游客需求场景,名称直接命中帖子数（非热度）,来源阶段,证据URL,证据内容,重要口径
素叻他尼府,景点观光,神秘内陆湖,自然景观与户外,Talay Nai,主岛内部,自然观光/户外体验,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6a2ea84d000000002200924d?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：🌊答应我！去苏梅岛一定要去这片“果冻海”
正文：安通国家海洋公园（Mu Koh Ang Thong）。这里不仅是电影《海滩》的灵感原型地，更是那种肉眼看比照片还要震撼万倍的存在！👇
✨ 窒息级美景：这三个地方必去！
• 上帝视角的绝美观景台（Wua Ta Lap）
虽然爬上去需要流点汗（山路陡峭，建议穿运动鞋）
• 穿梭石灰岩的皮划艇探险
划着独木舟穿梭在奇形怪状的孤岛与天然溶洞之间
• 神秘的神秘内陆湖（Talay Nai）
隐藏在海岛内部的绿色咸水湖，四周被高耸的石灰岩峭壁环绕
🎒海上的紫外线不是开玩笑的，物理防晒（帽子、墨镜）和海洋友好型防晒霜必须焊在身上。
如果你想找一个避开城市喧嚣、感受纯粹大自然力量的地方，听我的，直接闭眼冲安通吧！📸
#泰国吃喝玩乐[话题]# #泰国旅行[话题]# #泰国[话题]# #苏梅岛[话题]# #人生建议去海岛[话题]# #把夏天留给海边[话题]# #好视频扶持计划[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
素叻他尼府,景点观光,苏梅岛,海岛海滩与水上,koh samui,暹罗湾,海岛度假/海滩/水上体验,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a8c6dcc000000002d0084ad?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8125d50000000022032759?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7d50a4000000002800a917?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：泰国普吉岛VS苏梅岛
正文：苏梅岛10天）

「2*混合贴」
标题：苏梅岛六天行程体验感拉满
正文：我们是两个人自由行，从重庆出发先飞曼谷转机到素叻他尼机场(曼谷直飞苏梅岛的机票1000多被垄断了，所以有点贵，曼谷飞素叻才200)，机场直接车船联运到苏梅岛。我们都是临时买票，不需要提前预约。
基本上交通行程会花掉一天的时间。
下了码头之后跟别人拼车300铢两个人，如果是包车的话，从码头到酒店要六百多株

「3*混合贴」
标题：南洋游记首站｜放弃普吉，第一站沦陷在苏梅岛
正文：第一站，交给了苏梅岛——

落地苏梅机场那一刻就懂了，被绿植包裹的花园机场，连等行李都像在逛植物园🌿",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
素叻他尼府,景点观光,坦萨德瀑布,自然景观与户外,Than Sadet Waterfall,内陆,自然观光/户外体验,2,20260831小红书点点AI增量采集,"https://www.xiaohongshu.com/explore/699b37ec0000000009039a3a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a58aa090000000001032abd?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：🌴泰国帕岸岛·治愈之旅  4个奇妙体验
正文：⚠️地址：Google map搜🌳Mother Tree & Than Sadet Waterfall 建议下午前往，光线最美

「2*混合贴」
标题：还在问泰国安不安全？帕岸岛满月派对夯爆了
正文：坦萨德国家公园，多位泰国国王曾到访过。坦萨德瀑布是系列层叠瀑布，帕恩瀑布是岛上最大的瀑布，天然水潭可以游泳。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
素叻他尼府,景点观光,涛岛,海岛海滩与水上,koh tao,帕岸县；暹罗湾,海岛度假/海滩/水上体验,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a61ad43000000001d023bb2?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a241fcf0000000022019bdf?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68ddae0c0000000004007d7b?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：🐢泰国涛岛｜真的可以和海龟一起游泳！
正文：如果你喜欢浮潜，那一定不要错过 Koh Tao（涛岛）！

涛岛位于泰国素叻他尼府（Surat Thani）帕岸县（Ko Pha-ngan District），虽然面积不大，却是世界有名的潜水天堂。

这里的海水清澈见底，珊瑚保存得很好，运气好的话，还能遇见野生海龟🐢。

这次我真的太幸运了！ 在浮潜的时候，一只海龟慢慢从身边游过，那一刻真的超级治愈🥹💙

「2*混合贴」
标题：涛岛（Koh Tao）值得去吗
正文：✈️路线：曼谷过去可以选择飞素勒他尼或者春蓬，也可以坐一晚大巴到春蓬，然后码头坐船🚢大概2小时到涛岛；🏨住：建议用Agoda订会便宜一些，选海边的基本都不错，不过有不少酒店建在半山上路比较陡，骑🛵要注意安全；
🍽️吃：KingFish餐厅不错，晚餐要早点去不然排队很久；

「3*混合贴」
标题：涛岛这里真的太适合发发呆了⛰️Mango view
正文：标题：泰国涛岛隐藏版机位！芒果观景点美到失语🥭
🌅 100泰铢买一场粉色日落，值哭了！",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
素叻他尼府,景点观光,通奈潘海滩,海岛海滩与水上,Thong Nai Pan,南部,海岛度假/海滩/水上体验,0,20260831小红书点点AI增量采集,,,小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
素叻他尼府,景点观光,西海岸观景台,自然景观与户外,West-Coast Viewpoint,中心,自然观光/户外体验,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/66d28ee9000000001d01a51c?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：涛岛八大无敌海景观景点
正文：离西海岸观景台不远，又换到了岛东侧，需要徒步过去.
2.月亮舞（moon dance）餐厅",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
素叻他尼府,景点观光,银海滩,海岛海滩与水上,Silver Beach,南部,海岛度假/海滩/水上体验,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/69a2875e0000000022023b32?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：苏梅岛海滩选对不踩雷🌊
正文：🏖️银海滩 Silver Beach
🌟🌟🌟🌟🌟🌟
我个人很喜欢的一片小众海滩💙。
面积不算大，但海水清澈通透，有种玻璃海的感觉。
很多人会带着毛巾躺一天，听海浪声发呆🌊，时间过得特别慢。
——",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
素叻他尼府,景点观光,约翰苏万观景台,自然景观与户外,John-Suwan Viewpoint,西侧,自然观光/户外体验,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6920090d000000001b022e51?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：🌴✨来涛岛必做的10件事
正文：John Suwan Viewpoint：需要短途徒步，可看到棕榈树与海湾的全景。门票约 50 泰铢。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
素叻他尼府,景点观光,自由海滩,海岛海滩与水上,Freedom Beach,南部,海岛度假/海滩/水上体验,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6920090d000000001b022e51?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：🌴✨来涛岛必做的10件事
正文：自由海滩（Freedom Beach）：可以打车前往，安静清澈的海。
3. 观景台
徒步之旅，流汗也值得🥹🌅",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
素叻他尼府,景点观光,Secret Beach,海岛海滩与水上,Secret Beach/Haad Son Beach,西南角,海岛度假/海滩/水上体验,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/69de323f000000001a030aa3?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：苏梅宝藏小众岛屿🏝️一边吃饭一边浮潜喂鱼
正文：带老妈来苏梅岛玩，顺路去了旁边的帕岸岛，意外踩点了一个本地人才知道的隐藏海滩🤫 不是那种拍照摆拍的网红店，是真正的secret spot——重点是：不用坐船出海，岸边直接浮潜，带老人小孩完全不怕晕船！
🧊 果冻海｜能见度5米+
不是滤镜，是肉眼可见的透！从岸上就能看到水底小鱼群游来游去，阳光穿过水面像碎玻璃在闪✨ 浮潜完上来，冰镇椰子水已经备好了🥥
👣 面粉级细沙
踩下去会陷进去的那种软，不是硌脚的珊瑚沙，光脚跑来跑去完全OK，和老妈玩到完全不想走
📍 怎么找
Secret Beach（秘密海滩）/ Haad Son Beach
• 位于帕岸岛西南角，Haad Son附近
• 导航直接搜 ""Secret Beach Bar & Restaurant""
• 路有点绕，骑摩托慢行注意安全
💸 省钱提醒
帕岸岛打车是刺客价🥷 去哪都贵，强烈建议提前租摩托车，提前规划好路线再出发！
人均消费：餐厅吃饭+椰子水大概100-150泰铢/人（仅供参考，具体以当天为准）
这趟帕岸岛一日游真的超值，中国人少、海水清、不用出海——最适合带长辈的泰国行程之一🙈
#帕岸岛[话题]##苏梅岛周边[话题]##泰国小众岛屿[话题]# #带父母出游[话题]##小朋友浮潜[话题]##海岛的正确打开方式[话题]# #泰兰德[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
素叻他尼府,景点观光,Zen Beach,海岛海滩与水上,Zen Beach,西海岸,海岛度假/海滩/水上体验,3,20260831小红书点点AI增量采集,"https://www.xiaohongshu.com/explore/6a58aa090000000001032abd?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a34bf400000000021023eb5?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a06d21000000001d01034e?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：还在问泰国安不安全？帕岸岛满月派对夯爆了
正文：Zen Beach：傍晚看日落
通奈潘 ：棕榈树成荫的新月形海湾，远离喧嚣。

「2*混合贴」
标题：帕岸岛不止满月派对✨泰国松弛感海岛天花板
正文：✅Zen Beach日落
西海岸绝美落日点！夕阳把海面染成橘粉色，海风温柔，安静治愈，超级适合发呆放空。
✅雨林轻徒步
岛上植被茂密，空气清新，随处都是绿意，小众瀑布、观景台人超少，很适合慢节奏散步。

「3*混合贴」
标题：2.19-23帕岸岛沙滩
正文：【未在原帖标题或正文中定位到当前POI相关段落；该证据URL需复核】",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
素叻他尼府,景点观光,渔人村(Fisherman's Village),目的地城市与度假区,Fisherman's Village,苏梅岛,城市/古镇/度假区漫游,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/68cc5928000000001302a1aa?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：泰国苏梅岛泰服 | 哪里租最划算
正文：👗 苏梅岛泰服租赁 · 价格参考
单人：￥120–220（含服装+饰品，部分店含简单妆发）
情侣：￥220–420（颜色呼应，适合海边拍浪漫氛围👫）
母女/三人：￥320–550（家庭/闺蜜组合最实用）
摄影套餐：￥450 起（含服装+妆容+摄影+修图，出片更高级📸）

🎨 拍摄场景推荐
大佛寺（Big Buddha Temple） 🛕 金色大佛为背景，推荐宝蓝/红色泰服，庄重又吸睛。
渔人村（Fisherman’s Village） 🏘️ 彩色小屋+海边街道，穿粉色/浅蓝泰服，出片复古温柔。
拉迈/查汶海滩日落 🌅 海风吹拂的丝绸裙摆，配红色/橙色/金色泰服，梦幻感拉满。

🌟 小Tips
苏梅岛更潮湿，选轻薄丝绸，不要太厚重。
推荐加妆发，海边风大，造型更容易定型。
预约摄影套餐最好提前一天确认，避免遇到大雨或满档。

🏠 店铺推荐
① 轻松体验 — “海风衣坊”
基础租赁￥130 起，含饰品。
适合随租随拍的游客。
② 高档出片 — “暹罗华服馆”
豪华泰服+全套饰品，妆发可选。
情侣套餐￥380–450，适合拍纪念大片。
③ 一站式摄影 — “椰林映像”
包含服装+化妆+摄影+修图。
单人套餐￥480 起，情侣￥650+。
适合想省心、要高质感成片的人。
④ 平价快体验 — “渔人衣舍”
简单款泰服￥120–150，租赁灵活。
适合预算有限，只想体验氛围的人。

约拍流程
🍎感兴趣的宝宝~~ 👉我们获取更多
#5h飞行逃离[话题]##人生体验清单[话题]# #旅游万粉扶持计划[话题]# #泰妆[话题]# #旅游编辑部[话题]# #甲米普吉岛苏梅岛化妆师[话题]# #曼谷泰服写真[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
乌隆府,景点观光,Ban Chiang National Museum,博物馆,บ้านเชียงพิพิธภัณฑ์แห่งชาติ,班清县,历史爱好者,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/68e9f1b600000000050030fd?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：泰国东北🇹🇭乌隆他尼自由行～
正文：2. 班清国家博物馆Ban Chiang：很多古代出土的陶器，有冷气不怕热！

👍景点：",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
乌隆府,景点观光,Phu Phra Bat Historical Park,历史公园,ภูพระบาทประวัติศาสตร์公园,乌隆他尼,自然/历史爱好者,2,20260901二三线目的地缺口续采,"https://www.xiaohongshu.com/explore/68e9f1b600000000050030fd?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69323359000000001e0010c3?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：泰国东北🇹🇭乌隆他尼自由行～
正文：1. 普帕拉历史公园Phu Phra Bat Historical Park：很多奇特巨石，有些地方上坡可能不适合长辈
2. 班清国家博物馆Ban Chiang：很多古代出土的陶器，有冷气不怕热！

👍景点：

「2*混合贴」
标题：Udon Thani乌隆他尼两日半
正文：D2🚌Phu Phrabat historical park",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
乌隆府,景点观光,Red Lotus Lake,湖泊,บึงหนองหาน,乌隆他尼,拍照打卡,2,20260901二三线目的地缺口续采,"https://www.xiaohongshu.com/explore/68e9f1b600000000050030fd?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69323359000000001e0010c3?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：泰国东北🇹🇭乌隆他尼自由行～
正文：【未在原帖标题或正文中定位到当前POI相关段落；该证据URL需复核】

「2*混合贴」
标题：Udon Thani乌隆他尼两日半
正文：D3🚗red lotus lake(红莲湖)
D4🚞去廊开，想把口罩换成防毒面具🆘，快给我🫁咳出来了
❤️💚💙🧡❤️💚💙🧡
Tips",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
