采集任务ID,酒店ID,酒店名称,热度等级,标准平台ID,平台名称,原始平台名称,是否官网,平台酒店ID,详情URL模板,入住日期,离店日期,间夜数,成人数,儿童数,房间数,币种,POS,语言,采集通道,采集优先级,刷新周期小时,模板口径状态,模板口径问题,任务状态,不可执行原因,生成批次ID,任务哈希
task_f89ca4eac320b847362f60db,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,hotels,Hotels.com,Hotels.com,否,11930157,https://www.hotels.com/Hotel-Search?selected=11930157&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.11930157.20260907.20260908.DDT.4.CID..AUDID.&adults=2&children=&mctc=10&mpf=63.70&mpg=USD&mpl=USD&mpj=10.82&mpr=6.11&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.11930157USen-20260907-D-ABW%3D4-camp%3D-aud%3D-N&rateplanid=401197927&mpm=24&mpn=326450047&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-28,2026-09-29,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,f89ca4eac320b847362f60db1b464da59851ad037d827079c099dc39a323ab88
task_21c5375482e2bea57051405d,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,hotels,Hotels.com,Hotels.com,否,11930157,https://www.hotels.com/Hotel-Search?selected=11930157&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.11930157.20260907.20260908.DDT.4.CID..AUDID.&adults=2&children=&mctc=10&mpf=63.70&mpg=USD&mpl=USD&mpj=10.82&mpr=6.11&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.11930157USen-20260907-D-ABW%3D4-camp%3D-aud%3D-N&rateplanid=401197927&mpm=24&mpn=326450047&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-10-07,2026-10-08,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,21c5375482e2bea57051405d3df1ec23b0ab414c575d4db50038d8d611ad4f44
task_678507a7e9b1e168d075d5cf,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,hotels,Hotels.com,Hotels.com,否,11930157,https://www.hotels.com/Hotel-Search?selected=11930157&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.11930157.20260907.20260908.DDT.4.CID..AUDID.&adults=2&children=&mctc=10&mpf=63.70&mpg=USD&mpl=USD&mpj=10.82&mpr=6.11&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.11930157USen-20260907-D-ABW%3D4-camp%3D-aud%3D-N&rateplanid=401197927&mpm=24&mpn=326450047&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-10-22,2026-10-23,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,678507a7e9b1e168d075d5cf4f81028936cdd1e4f29325dcc754f438939d8aee
task_24bf46b693ac73c37ca8aee9,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,hotels,Hotels.com,Hotels.com,否,11930157,https://www.hotels.com/Hotel-Search?selected=11930157&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.11930157.20260907.20260908.DDT.4.CID..AUDID.&adults=2&children=&mctc=10&mpf=63.70&mpg=USD&mpl=USD&mpj=10.82&mpr=6.11&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.11930157USen-20260907-D-ABW%3D4-camp%3D-aud%3D-N&rateplanid=401197927&mpm=24&mpn=326450047&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-11-06,2026-11-07,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,24bf46b693ac73c37ca8aee9ef3e626c09fc6b831e5ebc025a819ec9958e2ea4
task_4bd5cd930f4acc60093fbd8d,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,booking,Booking.com,Booking.com,否,3001802,https://www.booking.com/searchresults.en.html?dest_id=3001802&highlighted_hotels=3001802&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=300180204_414194205_2_41_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.62&ext_price_tax=8.98&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788422457&edgtid=N8IqzE8YSM64DSJvnvL4xA&efpc=F2i5ShdouUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-3001802&utm_content=dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB&aid=2127489&label=metagha-link-MRUS-hotel-3001802_dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,4bd5cd930f4acc60093fbd8dec6553698e71547f5bd716a0115b9e39d1368f2b
task_187cad2f36dbb327c4f70079,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,booking,Booking.com,Booking.com,否,3001802,https://www.booking.com/searchresults.en.html?dest_id=3001802&highlighted_hotels=3001802&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=300180204_414194205_2_41_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.62&ext_price_tax=8.98&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788422457&edgtid=N8IqzE8YSM64DSJvnvL4xA&efpc=F2i5ShdouUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-3001802&utm_content=dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB&aid=2127489&label=metagha-link-MRUS-hotel-3001802_dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB,2026-09-10,2026-09-11,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,187cad2f36dbb327c4f700792eec30d13930bdefd16b1237d07757a9b5139de9
task_615f933906a3831a9b0c4d71,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,booking,Booking.com,Booking.com,否,3001802,https://www.booking.com/searchresults.en.html?dest_id=3001802&highlighted_hotels=3001802&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=300180204_414194205_2_41_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.62&ext_price_tax=8.98&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788422457&edgtid=N8IqzE8YSM64DSJvnvL4xA&efpc=F2i5ShdouUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-3001802&utm_content=dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB&aid=2127489&label=metagha-link-MRUS-hotel-3001802_dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB,2026-09-14,2026-09-15,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,615f933906a3831a9b0c4d717e34cd592d8472bd0a86311bec540af791e66aa5
task_4971061ce92fcf3a53caf062,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,booking,Booking.com,Booking.com,否,3001802,https://www.booking.com/searchresults.en.html?dest_id=3001802&highlighted_hotels=3001802&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=300180204_414194205_2_41_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.62&ext_price_tax=8.98&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788422457&edgtid=N8IqzE8YSM64DSJvnvL4xA&efpc=F2i5ShdouUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-3001802&utm_content=dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB&aid=2127489&label=metagha-link-MRUS-hotel-3001802_dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB,2026-09-21,2026-09-22,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,4971061ce92fcf3a53caf0621ed39f20d33655c27b4ebc08ee28cfd6cb68011e
task_b4cb2d811db6ff56c2435f1a,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,booking,Booking.com,Booking.com,否,3001802,https://www.booking.com/searchresults.en.html?dest_id=3001802&highlighted_hotels=3001802&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=300180204_414194205_2_41_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.62&ext_price_tax=8.98&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788422457&edgtid=N8IqzE8YSM64DSJvnvL4xA&efpc=F2i5ShdouUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-3001802&utm_content=dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB&aid=2127489&label=metagha-link-MRUS-hotel-3001802_dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB,2026-09-28,2026-09-29,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,b4cb2d811db6ff56c2435f1ad29b381f91cdad9020fc08954103002f6153bf69
task_29055a06c40c32f3bc25a19a,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,booking,Booking.com,Booking.com,否,3001802,https://www.booking.com/searchresults.en.html?dest_id=3001802&highlighted_hotels=3001802&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=300180204_414194205_2_41_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.62&ext_price_tax=8.98&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788422457&edgtid=N8IqzE8YSM64DSJvnvL4xA&efpc=F2i5ShdouUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-3001802&utm_content=dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB&aid=2127489&label=metagha-link-MRUS-hotel-3001802_dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB,2026-10-07,2026-10-08,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,29055a06c40c32f3bc25a19af472891046ae3f2278493fd5573980849998f224
task_1c791364d22bffd05c90dc3a,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,booking,Booking.com,Booking.com,否,3001802,https://www.booking.com/searchresults.en.html?dest_id=3001802&highlighted_hotels=3001802&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=300180204_414194205_2_41_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.62&ext_price_tax=8.98&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788422457&edgtid=N8IqzE8YSM64DSJvnvL4xA&efpc=F2i5ShdouUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-3001802&utm_content=dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB&aid=2127489&label=metagha-link-MRUS-hotel-3001802_dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB,2026-10-22,2026-10-23,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,1c791364d22bffd05c90dc3a191cb2fa79841dbaa42e7dd09161829414485ceb
task_8368a108f349a0e4cb4cce73,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,booking,Booking.com,Booking.com,否,3001802,https://www.booking.com/searchresults.en.html?dest_id=3001802&highlighted_hotels=3001802&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=300180204_414194205_2_41_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.62&ext_price_tax=8.98&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788422457&edgtid=N8IqzE8YSM64DSJvnvL4xA&efpc=F2i5ShdouUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-3001802&utm_content=dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB&aid=2127489&label=metagha-link-MRUS-hotel-3001802_dev-desktop_los-1_bw-4_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AC3Nyg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-GEdB,2026-11-06,2026-11-07,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,8368a108f349a0e4cb4cce739153a9555eb260e273cd655235811c77e37a57d1
task_d61821b8e0ee4897a7c1d2e5,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,trip,Trip.com,Trip.com,否,4036596,https://us.trip.com/hotels/redirect?hotelid=4036596&city=359&shoppingid=MxflhuNPBJl3&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=07_09_2026_1_mapresults_4036596_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5GKSYBJi4mCUsuc48b7rMZtFk0cAxwzGL-u_Me5gZDrAyHSRcdZMIKh0dXjI2Po6cIecq6fDC8bTvVNbmRawMC5kPXsGBFgcpHh8K9JyMkr9Apy8cowVGDV-P3xyhc2DMYjN3NnFzNIxSoaL2dkvUpABDD7YSzGHBrsoPhGRPfn0vpRDEmtqnm5ocMY30S5GJg_GVYwMnxj5kQ2MNzWdxMRoCACypUT2sQAAAA]fgt[1]&br=50.54&tf=7.59&display=exavg&locale=en_us&crn=1&roomid=1818408904&allianceid=15214&sid=1209572,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,d61821b8e0ee4897a7c1d2e590cfb23d7d79be72a7cfc01ec1071a117c9dae15
task_72394f75d15155b1f571eaec,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,trip,Trip.com,Trip.com,否,4036596,https://us.trip.com/hotels/redirect?hotelid=4036596&city=359&shoppingid=MxflhuNPBJl3&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=07_09_2026_1_mapresults_4036596_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5GKSYBJi4mCUsuc48b7rMZtFk0cAxwzGL-u_Me5gZDrAyHSRcdZMIKh0dXjI2Po6cIecq6fDC8bTvVNbmRawMC5kPXsGBFgcpHh8K9JyMkr9Apy8cowVGDV-P3xyhc2DMYjN3NnFzNIxSoaL2dkvUpABDD7YSzGHBrsoPhGRPfn0vpRDEmtqnm5ocMY30S5GJg_GVYwMnxj5kQ2MNzWdxMRoCACypUT2sQAAAA]fgt[1]&br=50.54&tf=7.59&display=exavg&locale=en_us&crn=1&roomid=1818408904&allianceid=15214&sid=1209572,2026-09-10,2026-09-11,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,72394f75d15155b1f571eaec5519dacd5441f2f2be76f59c0b37a7083e34e567
task_222b03072e90a30ba81b24eb,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,trip,Trip.com,Trip.com,否,4036596,https://us.trip.com/hotels/redirect?hotelid=4036596&city=359&shoppingid=MxflhuNPBJl3&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=07_09_2026_1_mapresults_4036596_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5GKSYBJi4mCUsuc48b7rMZtFk0cAxwzGL-u_Me5gZDrAyHSRcdZMIKh0dXjI2Po6cIecq6fDC8bTvVNbmRawMC5kPXsGBFgcpHh8K9JyMkr9Apy8cowVGDV-P3xyhc2DMYjN3NnFzNIxSoaL2dkvUpABDD7YSzGHBrsoPhGRPfn0vpRDEmtqnm5ocMY30S5GJg_GVYwMnxj5kQ2MNzWdxMRoCACypUT2sQAAAA]fgt[1]&br=50.54&tf=7.59&display=exavg&locale=en_us&crn=1&roomid=1818408904&allianceid=15214&sid=1209572,2026-09-14,2026-09-15,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,222b03072e90a30ba81b24eb5aea9da3cf8df00827c2dafc59b2fbd95caa9cac
task_ce3a0e126184dde6acf632b5,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,trip,Trip.com,Trip.com,否,4036596,https://us.trip.com/hotels/redirect?hotelid=4036596&city=359&shoppingid=MxflhuNPBJl3&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=07_09_2026_1_mapresults_4036596_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5GKSYBJi4mCUsuc48b7rMZtFk0cAxwzGL-u_Me5gZDrAyHSRcdZMIKh0dXjI2Po6cIecq6fDC8bTvVNbmRawMC5kPXsGBFgcpHh8K9JyMkr9Apy8cowVGDV-P3xyhc2DMYjN3NnFzNIxSoaL2dkvUpABDD7YSzGHBrsoPhGRPfn0vpRDEmtqnm5ocMY30S5GJg_GVYwMnxj5kQ2MNzWdxMRoCACypUT2sQAAAA]fgt[1]&br=50.54&tf=7.59&display=exavg&locale=en_us&crn=1&roomid=1818408904&allianceid=15214&sid=1209572,2026-09-21,2026-09-22,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,ce3a0e126184dde6acf632b512bb49392b9202de7446876c7805ebf07894701f
task_99c6d5df2607c1ddd4b9bd13,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,trip,Trip.com,Trip.com,否,4036596,https://us.trip.com/hotels/redirect?hotelid=4036596&city=359&shoppingid=MxflhuNPBJl3&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=07_09_2026_1_mapresults_4036596_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5GKSYBJi4mCUsuc48b7rMZtFk0cAxwzGL-u_Me5gZDrAyHSRcdZMIKh0dXjI2Po6cIecq6fDC8bTvVNbmRawMC5kPXsGBFgcpHh8K9JyMkr9Apy8cowVGDV-P3xyhc2DMYjN3NnFzNIxSoaL2dkvUpABDD7YSzGHBrsoPhGRPfn0vpRDEmtqnm5ocMY30S5GJg_GVYwMnxj5kQ2MNzWdxMRoCACypUT2sQAAAA]fgt[1]&br=50.54&tf=7.59&display=exavg&locale=en_us&crn=1&roomid=1818408904&allianceid=15214&sid=1209572,2026-09-28,2026-09-29,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,99c6d5df2607c1ddd4b9bd1376c2daf4d74994a70758deed9131231b1dfad736
task_714b704843c1045dda5e06b3,ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,新暹罗河滨酒店,S,trip,Trip.com,Trip.com,否,4036596,https://us.trip.com/hotels/redirect?hotelid=4036596&city=359&shoppingid=MxflhuNPBJl3&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=07_09_2026_1_mapresults_4036596_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5GKSYBJi4mCUsuc48b7rMZtFk0cAxwzGL-u_Me5gZDrAyHSRcdZMIKh0dXjI2Po6cIecq6fDC8bTvVNbmRawMC5kPXsGBFgcpHh8K9JyMkr9Apy8cowVGDV-P3xyhc2DMYjN3NnFzNIxSoaL2dkvUpABDD7YSzGHBrsoPhGRPfn0vpRDEmtqnm5ocMY30S5GJg_GVYwMnxj5kQ2MNzWdxMRoCACypUT2sQAAAA]fgt[1]&br=50.54&tf=7.59&display=exavg&locale=en_us&crn=1&roomid=1818408904&allianceid=15214&sid=1209572,2026-10-07,2026-10-08,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,714b704843c1045dda5e06b377c5ae0191c704042ca6094aa2e0d2a10e32b4e8
