核验记录ID,酒店ID,酒店名称,标准平台ID,原始平台名称,平台酒店ID,房型ID,房型名称,床型,窗户,面积,楼层,可住人数,房型设施,售卖方案ID,早餐,取消政策,确认政策,支付方式,入住人数,原价,当前价,税费,币种,价格计价单位,税费包含状态,入住日期,离店日期,最终详情URL,页面显示原文,房型质量等级,方案质量等级,系统预判,是否可比,不可比原因,房型记录哈希,方案记录哈希,采集批次ID,人工核验结论,人工核验人,人工核验时间,人工核验备注
aaa100267a5ac44eda70db4e281f79441dd11a168a7e3750e84e56198dd53de9,ChIJ-Vw_G8yZ4jARHG4N56HvjF4,Victora Hostel,official_other,Victora Hostel,,room_3cd76aafbd09dc28c7,Victora Hostel,,,,,,"Victora Hostel Your Stay Check-in 26 Sep 2026 Check-out 27 Sep 2026 No. of Nights 1 No. of Rooms 1 Edit dates & guests Refine your search Price range: ฿ 2,500 - 3,500 Room Type: Superior Room (Vividtier) Deluxe Room with Temple View (Black Marquina) Rate type: Room Only for 2 persons Room Only for 3 persons",rate_6ff5831ecf9987009a,,,,,2 Adults,,0.00,,THB,未知,未知,2026-09-26,2026-09-27,https://ibe.hoteliers.guru/ibe/en/Victora-Hostel-Phra-Nakhon-Bangkok-TH/search?tid=7803ba2132c6188c868ac0fc85c54a12,"{""优惠标签"": """", ""入住人数"": ""2 Adults"", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""0.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,80f86dea4e906704b85bd27acb2f08c63316a6673c2c7ad634828607d5a4565e,1b8e09a627e1e1f136af75bcb6a7ca651c7d95e0ecbcac3ce8ab79b43e56ae6c,20260907-001955-csv-a75a6c42,,,,
076de762e18a4cab8ff65957536f8f6ef12c747b73a60e25a0f1f62513a8d1c6,ChIJ-Vw_G8yZ4jARHG4N56HvjF4,Victora Hostel,official_other,Victora Hostel,,room_3cd76aafbd09dc28c7,Victora Hostel,,,,,,"Victora Hostel Your Stay Check-in 26 Sep 2026 Check-out 27 Sep 2026 No. of Nights 1 No. of Rooms 1 Edit dates & guests Refine your search Price range: ฿ 2,500 - 3,500 Room Type: Superior Room (Vividtier) Deluxe Room with Temple View (Black Marquina) Rate type: Room Only for 2 persons Room Only for 3 persons",rate_8e893938900eb69d51,,,,,,,2920.00,,THB,未知,未知,2026-09-26,2026-09-27,https://ibe.hoteliers.guru/ibe/en/Victora-Hostel-Phra-Nakhon-Bangkok-TH/search?tid=7803ba2132c6188c868ac0fc85c54a12,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""2920.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,80f86dea4e906704b85bd27acb2f08c63316a6673c2c7ad634828607d5a4565e,92b4b3c16d5d77f6a2f4aa41156646e8d9e1370226aaf1211d51595d693a8680,20260907-001955-csv-a75a6c42,,,,
52d27efe97daab171653bb5903449c1fa00262f104dfd115798db1f905f80621,ChIJ-Vw_G8yZ4jARHG4N56HvjF4,Victora Hostel,official_other,Victora Hostel,,room_3cd76aafbd09dc28c7,Victora Hostel,,,,,,"Victora Hostel Your Stay Check-in 26 Sep 2026 Check-out 27 Sep 2026 No. of Nights 1 No. of Rooms 1 Edit dates & guests Refine your search Price range: ฿ 2,500 - 3,500 Room Type: Superior Room (Vividtier) Deluxe Room with Temple View (Black Marquina) Rate type: Room Only for 2 persons Room Only for 3 persons",rate_d61b7aa42a21d59920,,,,,,,3215.00,,THB,未知,未知,2026-09-26,2026-09-27,https://ibe.hoteliers.guru/ibe/en/Victora-Hostel-Phra-Nakhon-Bangkok-TH/search?tid=7803ba2132c6188c868ac0fc85c54a12,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""3215.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,80f86dea4e906704b85bd27acb2f08c63316a6673c2c7ad634828607d5a4565e,7700d1901876b4efcb5e3b11dca2b9fd8f7c9da940613daea40e7121ec80885c,20260907-001955-csv-a75a6c42,,,,
b3593f71f754e273f467878c4fe9f7bd565a0e0e9b600dc00e3795746c43fc23,ChIJ-Vw_G8yZ4jARHG4N56HvjF4,Victora Hostel,official_other,Victora Hostel,,room_3cd76aafbd09dc28c7,Victora Hostel,,,,,,"Victora Hostel Your Stay Check-in 26 Sep 2026 Check-out 27 Sep 2026 No. of Nights 1 No. of Rooms 1 Edit dates & guests Refine your search Price range: ฿ 2,500 - 3,500 Room Type: Superior Room (Vividtier) Deluxe Room with Temple View (Black Marquina) Rate type: Room Only for 2 persons Room Only for 3 persons",rate_ebee58eba8afc2ea3b,,,,,,,3020.00,,THB,未知,未知,2026-09-26,2026-09-27,https://ibe.hoteliers.guru/ibe/en/Victora-Hostel-Phra-Nakhon-Bangkok-TH/search?tid=7803ba2132c6188c868ac0fc85c54a12,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""3020.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,80f86dea4e906704b85bd27acb2f08c63316a6673c2c7ad634828607d5a4565e,5a4faa0885ac0f46af263c065c5bc47b189ed5d909cc611ea2699f20b5b9ce15,20260907-001955-csv-a75a6c42,,,,
37fce7849b9823a9eccf58ae4ad08124b4e46d436f5737804c123eb8d23cb823,ChIJ-Vw_G8yZ4jARHG4N56HvjF4,Victora Hostel,official_other,Victora Hostel,,room_3cd76aafbd09dc28c7,Victora Hostel,,,,,,"Victora Hostel Your Stay Check-in 26 Sep 2026 Check-out 27 Sep 2026 No. of Nights 1 No. of Rooms 1 Edit dates & guests Refine your search Price range: ฿ 2,500 - 3,500 Room Type: Superior Room (Vividtier) Deluxe Room with Temple View (Black Marquina) Rate type: Room Only for 2 persons Room Only for 3 persons",rate_f26deff504053a30c2,,,,,,,2920.00,,THB,未知,未知,2026-09-26,2026-09-27,https://ibe.hoteliers.guru/ibe/en/Victora-Hostel-Phra-Nakhon-Bangkok-TH/search?tid=7803ba2132c6188c868ac0fc85c54a12,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""2920.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,80f86dea4e906704b85bd27acb2f08c63316a6673c2c7ad634828607d5a4565e,1a07040580869be8b5b46591e6762dca00ab60d50a3b57a950cb7b2d0730165e,20260907-001955-csv-a75a6c42,,,,
a2eedfa5fd6b79ec9791ff57c087cfa7421fbaee61e1ad83311ce1cfd0af305a,ChIJ-Vw_G8yZ4jARHG4N56HvjF4,Victora Hostel,official_other,Victora Hostel,,room_3cd76aafbd09dc28c7,Victora Hostel,,,,,,"Victora Hostel Your Stay Check-in 26 Sep 2026 Check-out 27 Sep 2026 No. of Nights 1 No. of Rooms 1 Edit dates & guests Refine your search Price range: ฿ 2,500 - 3,500 Room Type: Superior Room (Vividtier) Deluxe Room with Temple View (Black Marquina) Rate type: Room Only for 2 persons Room Only for 3 persons",rate_fc5f291b7b54ca2586,,,,,,,2500,,THB,未知,未知,2026-09-26,2026-09-27,https://ibe.hoteliers.guru/ibe/en/Victora-Hostel-Phra-Nakhon-Bangkok-TH/search?tid=7803ba2132c6188c868ac0fc85c54a12,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""2500"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,80f86dea4e906704b85bd27acb2f08c63316a6673c2c7ad634828607d5a4565e,0f8be2e896a5cb6cb4158c61f10b3f8550b64c29674b22ee6a8276c676241c46,20260907-001955-csv-a75a6c42,,,,
6fdd4c5b1f3afdbc5559d0f715cbeee296f66e0a0a2ffd7e5e90ced680a23ba1,ChIJ-Vw_G8yZ4jARHG4N56HvjF4,Victora Hostel,official_other,Victora Hostel,,room_3cd76aafbd09dc28c7,Victora Hostel,,,,,,"Victora Hostel Your Stay Check-in 26 Sep 2026 Check-out 27 Sep 2026 No. of Nights 1 No. of Rooms 1 Edit dates & guests Refine your search Price range: ฿ 2,500 - 3,500 Room Type: Superior Room (Vividtier) Deluxe Room with Temple View (Black Marquina) Rate type: Room Only for 2 persons Room Only for 3 persons",tab-all,,,,,2 Adult,,2920.00,,THB,未知,未知,2026-09-26,2026-09-27,https://ibe.hoteliers.guru/ibe/en/Victora-Hostel-Phra-Nakhon-Bangkok-TH/search?tid=7803ba2132c6188c868ac0fc85c54a12,"{""优惠标签"": """", ""入住人数"": ""2 Adult"", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""2920.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,80f86dea4e906704b85bd27acb2f08c63316a6673c2c7ad634828607d5a4565e,8e6cc57ca12f82a64615db5551b35b6cb387b7633c4384047130b201ed1e2d4c,20260907-001955-csv-a75a6c42,,,,
698f0957fb84f71cbbc0a323d8a963bc1fe273bb055b62a43a6601687bde53a8,ChIJ-Vw_G8yZ4jARHG4N56HvjF4,Victora Hostel,official_other,Victora Hostel,,room_6009c2cabdef93d1a0,Booking Summary,,,,,2,Booking Summary 26 Sep 2026 - 27 Sep 2026 1 Night Room No.1: 2 Adults ฿ 0.00 No Room Rates/Packages selected. Grand Total (1 Room ) 0/1 Room added ฿0.00 W/Taxes & Fees View Price Breakdown CONFIRM,rate_d124a89d38ab3cf00c,,,,,2 Adults,,0.00,,THB,未知,未知,2026-09-26,2026-09-27,https://ibe.hoteliers.guru/ibe/en/Victora-Hostel-Phra-Nakhon-Bangkok-TH/search?tid=7803ba2132c6188c868ac0fc85c54a12,"{""优惠标签"": """", ""入住人数"": ""2 Adults"", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""0.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,34f736d13cfd332c725280133e98d7fdc48bf5b87445e57dc20e7cbf918ff945,17931d3e618ca52c80f7a0028da2bafc1ad1a0f4d946bc45b8adb4231a287bf9,20260907-001955-csv-a75a6c42,,,,
bb56d30d67c3a5116b43ba64fd9ce0e902e60e948268b82bed43e29dd46ce357,ChIJ-Vw_G8yZ4jARHG4N56HvjF4,Victora Hostel,official_other,Victora Hostel,,room_712e0ba64de02624df,Price Breakdown Package,,,,,2,Price Breakdown Package Room No. 1 Arrival Date: 26 Sep 2026 - 27 Sep 2026 (Total Nights 1 Nights) Guest: 2 Adult 0 Children (Age of children N/A) Package Name: Room Type: Meal Plan: Room Only ฿ 0.00 Package Rate ฿ NaN Adult Rate ฿ NaN Child Rate ฿ NaN Compulsory Extra Bed for Adult ฿ NaN Compulsory Extra Bed for Child Package rate for children who share existing bed with adult. ฿ NaN undefined Extended Night ฿ NaN Surcharge NaN .currency-note { font-size: .75rem; line-height: 1.25; margin-top: 1em; } AED - Arab Emirate DirhamAUD - Australia DollarCHF - Switzerland FrancCNY - Chinese YuanDKK - Denmark KroueEUR - Euro Member CountriesGBP - UK PoundHKD - Hong Kong DollarIDR - Indonesia RupiahINR - India RupeeJPY - Japan YenKRW - Korean WonLAK - Laotian KipMMK - Myanmar KyatMXN - Mexico PesoMYR - Malaysia RinggitNZD - New Zealand DollarPHP - Philippines PesoRUB - Russia RubleSEK - Sweden KronaSGD - Singapore DollarTHB - Thai BahtTWD - Taiwan New DollarUSD - US DollarVND - Viet Nam Dong The currency that is displaying here is just for your reference only. Package Total Price ฿ 0.00 Discount (Code applied ) - ฿ 0.00 Grand Total ฿ 0.00 W/Taxes & Fees,rate_18e3ea31bbb20393a8,,,,,,,0.00,,THB,未知,未知,2026-09-26,2026-09-27,https://ibe.hoteliers.guru/ibe/en/Victora-Hostel-Phra-Nakhon-Bangkok-TH/search?tid=7803ba2132c6188c868ac0fc85c54a12,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""0.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,32b051946d7ce2c9b7a377e52fa96bce358cff00b877059e2de3a7b7071755b3,fd66a9702177b5f7e596d5e531c46b72148ab7a2741aac1c5a9fb3a3635a63ce,20260907-001955-csv-a75a6c42,,,,
e5379392cb3430ba0b0ebc4d08540ed4f69e880399bf236421490ed71df60ce9,ChIJ-Vw_G8yZ4jARHG4N56HvjF4,Victora Hostel,official_other,Victora Hostel,,room_b4f6a078e22da94d04,Room No. 1,,,,,2,Room No. 1 Arrival Date: 26 Sep 2026 - 27 Sep 2026 (Total Nights 1 Nights) Guest: 2 Adult 0 Children (Age of children N/A) Promotion Name: Room Type: Meal Plan: Room Only Discount - ฿ 0.00 Discount per booking - ฿ 0.00 Surcharge ฿ NaN,rate_c7978535b344444e81,,,,,,,0.00,,THB,未知,未知,2026-09-26,2026-09-27,https://ibe.hoteliers.guru/ibe/en/Victora-Hostel-Phra-Nakhon-Bangkok-TH/search?tid=7803ba2132c6188c868ac0fc85c54a12,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""0.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,55c51ea02e8c0bfd3013815ca911f8341310b5e4c349093a3ae6d114b2f4252e,df9d0c07dd03fa9413031f8e1ca7e46804e3891dde60b769abbca97b272b895e,20260907-001955-csv-a75a6c42,,,,
e7ff1805506213d99f78290f2cd5422a5dd74571a62eea423ee61dd82f9911a0,ChIJ-Vw_G8yZ4jARHG4N56HvjF4,Victora Hostel,official_other,Victora Hostel,,room_f6ecbce190e286afad,Price Breakdown Rate,,,,,2,Price Breakdown Rate Room No. 1 Arrival Date: 26 Sep 2026 - 27 Sep 2026 (Total Nights 1 Nights) Guest: 2 Adult 0 Children (Age of children N/A) Promotion Name: Room Type: Meal Plan: Room Only Discount - ฿ 0.00 Discount per booking - ฿ 0.00 Surcharge ฿ NaN .currency-note { font-size: .75rem; line-height: 1.25; margin-top: 1em; } AED - Arab Emirate DirhamAUD - Australia DollarCHF - Switzerland FrancCNY - Chinese YuanDKK - Denmark KroueEUR - Euro Member CountriesGBP - UK PoundHKD - Hong Kong DollarIDR - Indonesia RupiahINR - India RupeeJPY - Japan YenKRW - Korean WonLAK - Laotian KipMMK - Myanmar KyatMXN - Mexico PesoMYR - Malaysia RinggitNZD - New Zealand DollarPHP - Philippines PesoRUB - Russia RubleSEK - Sweden KronaSGD - Singapore DollarTHB - Thai BahtTWD - Taiwan New DollarUSD - US DollarVND - Viet Nam Dong The currency that is displaying here is just for your reference only. Room Total Price ฿ NaN Discount (Code applied ) - ฿ 0.00 Grand Total ฿ NaN W/Taxes & Fees,rate_b2b02d55ab2353f019,,,,,,,0.00,,THB,未知,未知,2026-09-26,2026-09-27,https://ibe.hoteliers.guru/ibe/en/Victora-Hostel-Phra-Nakhon-Bangkok-TH/search?tid=7803ba2132c6188c868ac0fc85c54a12,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""0.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,10beae38e7a5adbb663375aee4ce6df9750582fb7d23b6e0df51b8b0d57cb7db,849f9697bba388771e8aededf9cedbde81fc37bd52da26ca91d4af38b4755287,20260907-001955-csv-a75a6c42,,,,
3f3cc4b33ff4627b3c8edc7bd5fd2fa2dc8657479992ac018fdab23eac616bea,ChIJ69UzUM-e4jARwyvJBkeTbr0,曼谷阿玛丽水门酒店,tripening,Tripening Hotels,4662450,2005102302000,2 Bedrooms Corner Club Suite (Corner Room),,,,,2,2 Bedrooms Corner Club Suite (Corner Room),,,,,,,,,,,未知,未知,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,2 Bedrooms Corner Club Suite (Corner Room),R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,90a02a81f4862941d9916c1867372665684a327bf70eead75f77e8debe1081ae,,20260903-195559-csv-ce63de57,,,,
5a15b03f4182f9b4fb507388fdbedbeb7b544539ffbb0f7b2b2aac0b67edfa72,ChIJ69UzUM-e4jARwyvJBkeTbr0,曼谷阿玛丽水门酒店,tripening,Tripening Hotels,4662450,2323002000000,Grand Deluxe Double Room (Full Double Bed) (King Size Bed),,,,,2,Grand Deluxe Double Room (Full Double Bed) (King Size Bed),,,,,,,,,,USD,未知,未知,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,Grand Deluxe Double Room (Full Double Bed) (King Size Bed),R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,b84970e9eb0eecdf4f31271ec253f357db5d0789d8ab0e6556ebc85e5d44fd0d,,20260907-003922-csv-f52bd5d0,,,,
6fc7aa9303420ed50bf7345b2f2c722d27383725d8fe3248725b7758f3d69857,ChIJ69UzUM-e4jARwyvJBkeTbr0,曼谷阿玛丽水门酒店,tripening,Tripening Hotels,4662450,232300600000,Deluxe Double Room (Full Double Bed) (King Size Bed),,,,,2,Deluxe Double Room (Full Double Bed) (King Size Bed),,,,,,,,,,,未知,未知,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,Deluxe Double Room (Full Double Bed) (King Size Bed),R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,9ecc5ce3b0bc7677d88ee2e478508e6fe5445e2a9358f8e7356b4ae2a9eea271,,20260903-195559-csv-ce63de57,,,,
9b795efa882c77c2099dba5757fe32bcff9ce6a41829ac4020045e5b50d149b1,ChIJ69UzUM-e4jARwyvJBkeTbr0,曼谷阿玛丽水门酒店,tripening,Tripening Hotels,4662450,232300700000,Premier Double Room (Full Double Bed) (King Size Bed),,,,,2,Premier Double Room (Full Double Bed) (King Size Bed),,,,,,,,,,,未知,未知,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,Premier Double Room (Full Double Bed) (King Size Bed),R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,e4f66fd3f4c099b92a19164ee4b995d20a7afd8c227574c9ec9069886c0b3cbd,,20260903-195559-csv-ce63de57,,,,
9f367674121840bafa01c33e4b021bed0b30ae3d5a8b2207da8baaa5e829c912,ChIJ69UzUM-e4jARwyvJBkeTbr0,曼谷阿玛丽水门酒店,tripening,Tripening Hotels,4662450,2323012000000,Grand Deluxe Skyline View Double Room (Full Double Bed) (King Size Bed),,,,,2,Grand Deluxe Skyline View Double Room (Full Double Bed) (King Size Bed),,,,,,,,,,USD,未知,未知,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,Grand Deluxe Skyline View Double Room (Full Double Bed) (King Size Bed),R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,87119b369426d60bc17740f97d81b69e4c2b3ea0fd3db0b8e443806c8f56a7f8,,20260907-003922-csv-f52bd5d0,,,,
4c75cd301ae05e34e30ed3036b36d618aef4a37b187169464dbb57dd48f36a38,ChIJ69UzUM-e4jARwyvJBkeTbr0,曼谷阿玛丽水门酒店,tripening,Tripening Hotels,4662450,232310700000,Premier Club Double Room (Full Double Bed) (Bed Type Is Subject To Availability),,,,,2,Premier Club Double Room (Full Double Bed) (Bed Type Is Subject To Availability),,,,,,,,,,,未知,未知,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,Premier Club Double Room (Full Double Bed) (Bed Type Is Subject To Availability),R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,d838ff6793616d63424cf4ec3084659fd81a619828b830dc39f77b395542d47d,,20260903-195559-csv-ce63de57,,,,
6b2a0306245385529233d610e7afda9b9d941240cb871e3bd8360f8f38f7af7e,ChIJ69UzUM-e4jARwyvJBkeTbr0,曼谷阿玛丽水门酒店,tripening,Tripening Hotels,4662450,2325102301000,"1 Bedroom Corner Club Double Suite (Full Double Bed) (King Size Bed, Corner Room)",,,,,2,"1 Bedroom Corner Club Double Suite (Full Double Bed) (King Size Bed, Corner Room)",,,,,,,,,,USD,未知,未知,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,"1 Bedroom Corner Club Double Suite (Full Double Bed) (King Size Bed, Corner Room)",R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,afac369c58c20a01a20a05beb33dc3b33d4b48c7196b55e8fa1f18418100dd62,,20260907-003922-csv-f52bd5d0,,,,
066971698e08f106bf0edeb9dadb4584c3211edff71cb13e5ca32d750869dbed,ChIJ69UzUM-e4jARwyvJBkeTbr0,曼谷阿玛丽水门酒店,tripening,Tripening Hotels,4662450,232510801000,1 Bedroom Executive Club Double Suite (Full Double Bed) (Bed Type Is Subject To Availability),,,,,2,1 Bedroom Executive Club Double Suite (Full Double Bed) (Bed Type Is Subject To Availability),,,,,,,,,,,未知,未知,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,1 Bedroom Executive Club Double Suite (Full Double Bed) (Bed Type Is Subject To Availability),R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,dcf500b269b12d00bc60615d4c5ee6a06f4e6317e2a64858fe98aef66f37a90c,,20260903-195559-csv-ce63de57,,,,
170ead8b460640313639f2f7a3541bcf6065b9ddea4ab1171e38b7be6913f272,ChIJ69UzUM-e4jARwyvJBkeTbr0,曼谷阿玛丽水门酒店,tripening,Tripening Hotels,4662450,2423002000000,Grand Deluxe Twin Room (Twin Beds),,,,,2,Grand Deluxe Twin Room (Twin Beds),,,,,,,,,,,未知,未知,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,Grand Deluxe Twin Room (Twin Beds),R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,fdf1441a3531a2312301e95e3287179b134f06f943d3ab0ffecab7d4e4ba7dbd,,20260903-195559-csv-ce63de57,,,,
8d9bdc6da4224b10dc2dd8d55c3ef7c46bc295a76de09c9ed2b0e5895f0f90a4,ChIJ69UzUM-e4jARwyvJBkeTbr0,曼谷阿玛丽水门酒店,tripening,Tripening Hotels,4662450,242300600000,Deluxe Twin Room (Twin Beds),,,,,2,Deluxe Twin Room (Twin Beds),,,,,,,,,,,未知,未知,2026-10-26,2026-10-27,https://www.tripening.com/hotels/th-10-bangkok/4662450-amari-bangkok?checkin-date=2026-10-26&checkout-date=2026-10-27&adults=2&currency=USD&lang=zh&google-package-id=&rate-rule-id=&google-displayed-price=143.52&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,Deluxe Twin Room (Twin Beds),R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,4ff2668c4f27fc69064e3791748aebd79dcd9290f46e4dfbbb7a52ad9388c185,,20260903-195559-csv-ce63de57,,,,
