id,alias,normalizedAlias,targetType,targetId,resolveMode,geocodeLat,geocodeLng,targetCell,targetCellR9,cellComputedAt,adminScope,priority,mentionCount,aliasSource,status,sourceId,externalIds,batchId,dataQuality,createdAt,updatedAt,lastSeenAt,contentHash
pa_6a06e55fe77b,延安西路32号,延安西路32号,Zone,zone_fd30b00606,片区格集,,,88400c0c43fffff,89400c0c423ffff,2026-09-16,admin_520103,45,5,用户问法,启用,src_xhs_posts,"[""alias:延安西路32号:Zone:zone_fd30b00606:用户问法""]",alias-ctrip-hotel-20260916,needs_review,2026-09-15,2026-09-15,2026-09-16,043db1e86d8bf8bc903b6594fe452bf22a581b98e39a43edc1949fc892ce4817
pa_cf9f949f8ec7,开阳县,开阳,AdminArea,admin_520121,辖区格集,,,88400eb1dbfffff,89400eb1da3ffff,2026-09-16,admin_520100,60,0,官方名,启用,src_grid_derive,"[""alias:开阳县:AdminArea:admin_520121""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,c81fd55ecbf2e5842a4710aa8ef10a1cdd64527f051a49652aeefc8a0c08478c
pa_4db4832f0b34,开阳,开阳,AdminArea,admin_520121,辖区格集,,,88400eb1dbfffff,89400eb1da3ffff,2026-09-16,admin_520100,55,35,人工补录,启用,src_grid_derive,"[""alias:开阳:AdminArea:admin_520121""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,08c530983c0d1985df87b9e3508837e4a74a6f5fa30a67fb99933acf66a7c0ac
pa_12f40ca5b8a7,开阳 · 近云开广场 · 开阳县汽车客运站,开阳 · 近云开广场 · 开阳县汽车客运站,Zone,zone_58514568e1,片区格集,,,88400eb1dbfffff,89400eb1da3ffff,2026-09-16,admin_520121,40,0,平台别名,启用,src_grid_derive,"[""alias:开阳 · 近云开广场 · 开阳县汽车客运站:Zone:zone_58514568e1""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,ec4f6f6c75df2bc802ff6cdd7e2c99b092e6f1095eefdde9ef460da19228634d
pa_baa177b57ce9,开阳 · 近峰糖关,开阳 · 近峰糖关,Zone,zone_48d8097799,片区格集,,,88400c48e7fffff,89400c48e63ffff,2026-09-16,admin_520121,50,0,官方名,启用,src_grid_derive,"[""alias:开阳 · 近峰糖关:Zone:zone_48d8097799""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,d9375b92e4e359dc155877fa84fbcb2272154d1062b323fc3499796c3edc2048
pa_22bf0267dcff,开阳 · 近开阳站 · 云开广场,开阳 · 近开阳站 · 云开广场,Zone,zone_58514568e1,片区格集,,,88400eb1dbfffff,89400eb1da3ffff,2026-09-16,admin_520121,40,0,平台别名,启用,src_grid_derive,"[""alias:开阳 · 近开阳站 · 云开广场:Zone:zone_58514568e1""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,7d4788f779afcfeda2b18af36b7f06553ff499a26dfceafa1c77eadd0fe70aea
pa_99076a0d5b21,开阳 · 近开阳站 · 开阳县城乡规划馆,开阳 · 近开阳站 · 开阳县城乡规划馆,Zone,zone_58514568e1,片区格集,,,88400eb1dbfffff,89400eb1da3ffff,2026-09-16,admin_520121,40,0,平台别名,启用,src_grid_derive,"[""alias:开阳 · 近开阳站 · 开阳县城乡规划馆:Zone:zone_58514568e1""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,cceae065559c1b866d34dca37829a4acb21296f1ff754c5f0b1ce5b593b50d69
pa_0190e48365a5,开阳 · 近开阳高寨风电场0215观景台,开阳 · 近开阳高寨风电场0215观景台,Zone,zone_465eb19af8,片区格集,,,88400c4a41fffff,89400c4a403ffff,2026-09-16,admin_520121,50,0,官方名,启用,src_grid_derive,"[""alias:开阳 · 近开阳高寨风电场0215观景台:Zone:zone_465eb19af8""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,e3d81b0a8f64cd4407f34e830d1c88ffc299c10bfd89a2d23b885afb9b7b41de
pa_5c75d1d34e55,开阳 · 近西江越农庄 · 云开广场,开阳 · 近西江越农庄 · 云开广场,Zone,zone_58514568e1,片区格集,,,88400eb1dbfffff,89400eb1da3ffff,2026-09-16,admin_520121,40,0,平台别名,启用,src_grid_derive,"[""alias:开阳 · 近西江越农庄 · 云开广场:Zone:zone_58514568e1""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,1efdd4e4f7302ea9995391649c4bae1f3e90da6b6abaa08adce5e9d44b746d97
pa_fc715443efde,开阳 · 近青龙十里画廊旅游区 · 香火岩景区,开阳 · 近青龙十里画廊旅游区 · 香火岩景,Zone,zone_4515002f6f,片区格集,,,88400c4dd1fffff,89400c4dd03ffff,2026-09-16,admin_520121,50,0,官方名,启用,src_grid_derive,"[""alias:开阳 · 近青龙十里画廊旅游区 · 香火岩景区:Zone:zone_4515002f6f""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,f1855ab7a771eb0964dc31217bf80479b7b6f3182beff140a588339956d64f3c
pa_a32eaf931fa0,徐家冲,徐家冲,Zone,zone_8dc66209d3,片区格集,,,88400c0715fffff,89400c07143ffff,2026-09-16,admin_520111,50,2,官方名,启用,src_grid_derive,"[""alias:徐家冲:Zone:zone_8dc66209d3""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,d917118791def34d1ec591cdb494e2c1a4d2865a1e435175fabd8d273531c867
pa_bb53c695a02a,恒峰,恒峰,Zone,zone_cf7cdf05fc,片区格集,,,88400c0c69fffff,89400c0c683ffff,2026-09-16,admin_520102,42,6,平台别名,启用,src_grid_derive,"[""alias:恒峰:Zone:zone_cf7cdf05fc""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,f5aeeb5121a435175a9789c14b73f57ee0def5c9bfeaf3dac1b8268e3aadce9b
pa_6c44db8a66ec,息烽县,息烽,AdminArea,admin_520122,辖区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520100,60,0,官方名,启用,src_grid_derive,"[""alias:息烽县:AdminArea:admin_520122""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,9089e1edaa3f31429c8435acab39afa827e8832469c3362a1549e34018c181fa
pa_cc056779a1db,息烽,息烽,AdminArea,admin_520122,辖区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520100,55,52,人工补录,启用,src_grid_derive,"[""alias:息烽:AdminArea:admin_520122""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,35346208b319fdc51bbf8b04008f8caaa3a623f3f7bab261d29b6516f030b307
pa_b06034482d11,息烽 · 距开阳中心直线距离19.1公里,息烽 · 距开阳中心直线距离19.1公里,Zone,zone_08f47a55a7,片区格集,,,88400ea189fffff,89400ea1883ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离19.1公里:Zone:zone_08f47a55a7""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,74d381d1a4659789888257e40d19475bb8efb7f119ba1c8258765019cc04b749
pa_8af07fba7f29,息烽 · 距开阳中心直线距离19公里,息烽 · 距开阳中心直线距离19公里,Zone,zone_08f47a55a7,片区格集,,,88400ea189fffff,89400ea1883ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离19公里:Zone:zone_08f47a55a7""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,a23cf214daf439270c45caaca1dab191de302fcb91190839b14edee010486482
pa_f82fde609626,息烽 · 距开阳中心直线距离20.4公里,息烽 · 距开阳中心直线距离20.4公里,Zone,zone_6b88686ab4,片区格集,,,88400ea183fffff,89400ea1823ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离20.4公里:Zone:zone_6b88686ab4""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,fc3c8a1e32a06ffd4fd3dff954946771cae1061852146f3036fba41f4d0ed2af
pa_7bc929939259,息烽 · 距开阳中心直线距离21.5公里,息烽 · 距开阳中心直线距离21.5公里,Zone,zone_dea6c135d0,片区格集,,,88400ea197fffff,89400ea1963ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离21.5公里:Zone:zone_dea6c135d0""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,61196b457d3a2a43c410a0c46e89fa38732b4ff19ee7a55b645631cdd3404dc6
pa_435350e76649,息烽 · 距开阳中心直线距离21.7公里,息烽 · 距开阳中心直线距离21.7公里,Zone,zone_71d4bf3d83,片区格集,,,88400ea60dfffff,89400ea60c3ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离21.7公里:Zone:zone_71d4bf3d83""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,b672bf1237c9fd123738d6b3e15cdd9c08b7bec7021eba51775a3e79425a89d4
pa_15e020fb47fd,息烽 · 距开阳中心直线距离21.8公里,息烽 · 距开阳中心直线距离21.8公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离21.8公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,3c722aa134065c409352a77d35223212dc50d48be6f4c535871cf8ec0fb31fdf
pa_9c8bb2c1e124,息烽 · 距开阳中心直线距离21.8公里,息烽 · 距开阳中心直线距离21.8公里,Zone,zone_71d4bf3d83,片区格集,,,88400ea60dfffff,89400ea60c3ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离21.8公里:Zone:zone_71d4bf3d83""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,d6fde06bcf5672b5ce8c8d611b50d7997bde8d835e23c21f729a733cc87096a1
pa_7773512b3e18,息烽 · 距开阳中心直线距离21.9公里,息烽 · 距开阳中心直线距离21.9公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离21.9公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,784a4b94487fc71fb2538cbfd3ad7e61bc685bee299aa773e016a10cf8ac8ede
pa_86ff7a77462f,息烽 · 距开阳中心直线距离22.1公里,息烽 · 距开阳中心直线距离22.1公里,Zone,zone_4c66b8ec09,片区格集,,,88400eb4b7fffff,89400eb4b63ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离22.1公里:Zone:zone_4c66b8ec09""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,5572f287b970e91361721b41c233668a8cb65d60e5eccf874668492406d5e71e
pa_0b75964bf3e8,息烽 · 距开阳中心直线距离22.2公里,息烽 · 距开阳中心直线距离22.2公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离22.2公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,547a29d21bb04e29c9bb05ef922cb7452027330e8d98c870506ea4c37556395a
pa_7fc82ddd8116,息烽 · 距开阳中心直线距离22.3公里,息烽 · 距开阳中心直线距离22.3公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离22.3公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,b79d8fc1167e9bf91467acadb51813f397c77f7a1878301e7363587dc0b6d232
pa_94b6ee63be04,息烽 · 距开阳中心直线距离22.5公里,息烽 · 距开阳中心直线距离22.5公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离22.5公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,9eb8107b76a297750dd070408bd09e7e60a5857a39fbf5d71f549a7eda049a37
pa_93fb60a35c39,息烽 · 距开阳中心直线距离22.8公里,息烽 · 距开阳中心直线距离22.8公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离22.8公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,b00c3752cb7b5e016646bcca9b484a2d046b19cc829476345bbd8baae74f4ce1
pa_d5873c1a1c8e,息烽 · 距开阳中心直线距离22.9公里,息烽 · 距开阳中心直线距离22.9公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离22.9公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,306e81d1809d5eff18f0226a4a0511fecf4c4c0e75ea3c72b9aaa749c7467f2f
pa_f9e89614b8f8,息烽 · 距开阳中心直线距离22公里,息烽 · 距开阳中心直线距离22公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离22公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,0d948e0806e286a90926b5b06364b3ea60a7a1bd69a819ae483e1eef5154dbe6
pa_b52f3f8ed4e3,息烽 · 距开阳中心直线距离23.1公里,息烽 · 距开阳中心直线距离23.1公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离23.1公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,4133fe2ce8a2517a1932e9fc252a5a6dca26dfb12989730e5757dd868c4f1140
pa_ffd11d27a4f6,息烽 · 距开阳中心直线距离23.2公里,息烽 · 距开阳中心直线距离23.2公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离23.2公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,9583a67d090dc302bb1a8fdda4905d6e0aba5e89811d28507783d07ac868c1c2
pa_ed4bd5d8ef14,息烽 · 距开阳中心直线距离23.3公里,息烽 · 距开阳中心直线距离23.3公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离23.3公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,1d9c19582ba5ad5a74dcf4bbf0bdcd2c2a26c51e5f586457dc503cf4c245aec7
pa_9f40e4a3cc29,息烽 · 距开阳中心直线距离23.4公里,息烽 · 距开阳中心直线距离23.4公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离23.4公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,4088a0f5ef9622f850d10be5fc673aca966815ce4a2a72cdcb106d3d3a296ed6
pa_d861fedf850f,息烽 · 距开阳中心直线距离23.5公里,息烽 · 距开阳中心直线距离23.5公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离23.5公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,bf5450a3a263a9cf5ab2c8f1fa4856ce0daf41c3c072d8fa25c7fa279805c93a
pa_2b9dc9f17580,息烽 · 距开阳中心直线距离23公里,息烽 · 距开阳中心直线距离23公里,Zone,zone_3f636add57,片区格集,,,88400ea623fffff,89400ea6223ffff,2026-09-16,admin_520122,40,0,平台别名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离23公里:Zone:zone_3f636add57""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,e8670fe90e039f3ff622d198b91548080567250ed8346aa699a15696b0b249c7
pa_61507be5fd65,息烽 · 距开阳中心直线距离24.5公里,息烽 · 距开阳中心直线距离24.5公里,Zone,zone_4c0b2067b0,片区格集,,,88400eb491fffff,89400eb4903ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离24.5公里:Zone:zone_4c0b2067b0""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,fb879384c8f8ac0fb2b0eb39c76a41d1854503a72a407e94bbfab9ad132f01be
pa_44766298617e,息烽 · 距开阳中心直线距离25.3公里,息烽 · 距开阳中心直线距离25.3公里,Zone,zone_df0125c0cf,片区格集,,,88400ea633fffff,89400ea6323ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离25.3公里:Zone:zone_df0125c0cf""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,79b2c9a48829eddf9708c278769d278caf5f785156ac504fa941ce766aa2b543
pa_926cbdb5dd4f,息烽 · 距开阳中心直线距离26.9公里,息烽 · 距开阳中心直线距离26.9公里,Zone,zone_d29a42fad7,片区格集,,,88400eae23fffff,89400eae223ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离26.9公里:Zone:zone_d29a42fad7""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,2ba999cdfa13265ccbcd4de8f56e4c652b43b8ebe24532cad7d925c4255015b1
pa_f2c456145fea,息烽 · 距开阳中心直线距离28.1公里,息烽 · 距开阳中心直线距离28.1公里,Zone,zone_5cf6a1e9f6,片区格集,,,88400c6953fffff,89400c69523ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离28.1公里:Zone:zone_5cf6a1e9f6""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,240eeaf17f0aea1f7f41c37011d0a695064ba57b1b46ede326128ad98bc4418c
pa_2be56d533097,息烽 · 距开阳中心直线距离28.5公里,息烽 · 距开阳中心直线距离28.5公里,Zone,zone_fd40203445,片区格集,,,88400c6919fffff,89400c69183ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离28.5公里:Zone:zone_fd40203445""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,d63b442cb7b7ca2c52308eb8e0fbc9fe7702d2d0a2b377999ddde60c3418444b
pa_235306bbafb4,息烽 · 距开阳中心直线距离28公里,息烽 · 距开阳中心直线距离28公里,Zone,zone_5587f3f382,片区格集,,,88400c691dfffff,89400c691c3ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离28公里:Zone:zone_5587f3f382""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,fcc96e4bdcd9b8a153ef7db49d24c87d7a232c81334d7f2c25dfd5d4b5d6d39a
pa_8438f720c8d8,息烽 · 距开阳中心直线距离29.2公里,息烽 · 距开阳中心直线距离29.2公里,Zone,zone_3728d8a171,片区格集,,,88400c69e1fffff,89400c69e03ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 距开阳中心直线距离29.2公里:Zone:zone_3728d8a171""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,7d2f756a131a283f4d405e44de77dde684f3a9733bbad979810c32af34c985f6
pa_a32c49c2e99c,息烽 · 近中国工农红军南渡乌江纪念碑 · 流长镇前奔梨园,息烽 · 近中国工农红军南渡乌江纪念碑 · 流长镇前奔梨园,Zone,zone_1f2d4a769d,片区格集,,,884008d867fffff,894008d8663ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 近中国工农红军南渡乌江纪念碑 · 流长镇前奔梨园:Zone:zone_1f2d4a769d""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,7281aab656978ff53fe0b9a1c143e471bb6670af44bb7eaa64af27cfeea56f77
pa_cd8cfdecdee3,息烽 · 近南山天沐温泉 · 天龙观,息烽 · 近南山天沐温泉 · 天龙观,Zone,zone_377f617181,片区格集,,,88400c686dfffff,89400c686c3ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 近南山天沐温泉 · 天龙观:Zone:zone_377f617181""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,1755db315c59d5654ba26c86aa933c8484190e93725bd0efb16631aaf32a4384
pa_a0eb14c71cc7,息烽 · 近息烽温泉 · 樱花谷,息烽 · 近息烽温泉 · 樱花谷,Zone,zone_2858386776,片区格集,,,88400ea18bfffff,89400ea18a3ffff,2026-09-16,admin_520122,50,0,官方名,启用,src_grid_derive,"[""alias:息烽 · 近息烽温泉 · 樱花谷:Zone:zone_2858386776""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,3144ff4178a0132e0cb00e3f8fd6ad6bd23576ca75e8d961da4bdd00ee21239b
pa_95e4cf1bdba7,情人谷,情人谷,ScenicArea,scenic_amap_B0FFGYAZIA,点半径,,,88400c08c5fffff,89400c08c5bffff,2026-09-16,admin_520112,90,,官方名,启用,src_grid_derive,"[""alias:情人谷:ScenicArea:scenic_amap_B0FFGYAZIA""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,6c75418945d8034e66d8b486370c6f8afc79444ef55dbde053ec46bb7685a4b3
pa_9f1cf762bf81,扎佐街道,扎佐,AdminArea,admin_520123_2ab30e0d,辖区格集,,,88400c7ab9fffff,89400c7ab83ffff,2026-09-16,admin_520123,70,0,官方名,启用,src_grid_derive,"[""alias:扎佐街道:AdminArea:admin_520123_2ab30e0d""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,860f254f35ed820496d047c4c12471b3fffab5f7f6c143917282c92212900004
pa_ffe55a76ff76,扎佐,扎佐,AdminArea,admin_520123_2ab30e0d,辖区格集,,,88400c7ab9fffff,89400c7ab83ffff,2026-09-16,admin_520123,65,2,人工补录,启用,src_grid_derive,"[""alias:扎佐:AdminArea:admin_520123_2ab30e0d""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,b93a544e3e25aafc8f16350ed97d0610a9cfd9e8f1ca4c843545b9ebb595f7ff
pa_68d70f1f8b69,扎佐街道,扎佐,Zone,zone_3e39da4906,片区格集,,,88400c7ab7fffff,89400c7ab63ffff,2026-09-16,admin_520123,50,0,官方名,启用,src_grid_derive,"[""alias:扎佐街道:Zone:zone_3e39da4906""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,1b074d55d2ff6395ac8f6f17066fa44a31ab51f17dee6014907d1b90cd4b28c0
pa_8cda3128fd94,扎佐镇,扎佐,Zone,zone_c871634e68,片区格集,,,88400c7899fffff,89400c78983ffff,2026-09-16,admin_520123,50,0,官方名,启用,src_grid_derive,"[""alias:扎佐镇:Zone:zone_c871634e68""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,98a80ae14b17b05b39a8eeb85ba81f38cd2c60432485880a9115265daf8419bd
pa_5fca36a14cc7,护国路,护国路,Zone,geocode_护国路,地理编码兜底,26.575508,106.715952,88400c0f17fffff,89400c0f16bffff,2026-09-16,,95,70,平台别名,启用,src_grid_derive,"[""alias:护国路:Zone:geocode_护国路""]",alias-ctrip-hotel-20260916,needs_review,2026-09-15,2026-09-15,2026-09-16,6152b457b6e426b8a893f16e5f5a3e53e9718ea6d00a9ebc5d6dd20e82b9ebd4
pa_583568de5a0f,护国路,护国路,Zone,zone_bc09dfc675,片区格集,,,88400c0f17fffff,89400c0f163ffff,2026-09-16,admin_520102,48,70,平台别名,启用,src_grid_derive,"[""alias:护国路:Zone:zone_bc09dfc675""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,9a25e09c61aeefd429402048820b7585627e81799a9e17e4fb11845d387bf1e3
pa_793a0e109e40,护国路,护国路,Zone,zone_a8367ca7d1,片区格集,,,88400c0f3bfffff,89400c0f3a3ffff,2026-09-16,admin_520103,48,70,平台别名,启用,src_grid_derive,"[""alias:护国路:Zone:zone_a8367ca7d1""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,e7bd068ebd53959e25a02f1ee2971eada08e2a2424def5e862a7a6392d792d35
pa_563d930c83f9,文昌北路,文昌北路,Zone,zone_bc09dfc675,片区格集,,,88400c0f17fffff,89400c0f163ffff,2026-09-16,admin_520102,42,8,平台别名,启用,src_grid_derive,"[""alias:文昌北路:Zone:zone_bc09dfc675""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,d69d631f9201d0a6df1541119a98f2a0faedcc95bab7cd8a4ae5ebba6507430e
pa_586b2cd20b5f,文昌北路,文昌北路,Zone,zone_1490d577c5,片区格集,,,88400c0f33fffff,89400c0f323ffff,2026-09-16,admin_520103,42,8,平台别名,启用,src_grid_derive,"[""alias:文昌北路:Zone:zone_1490d577c5""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,fd774fd2bec4e2116b3a8ed96493b84cf8c0731ed06adb58da6b7960921bf0d7
pa_6b274b412cbd,文昌北路,文昌北路,Zone,zone_a8367ca7d1,片区格集,,,88400c0f3bfffff,89400c0f3a3ffff,2026-09-16,admin_520103,42,8,平台别名,启用,src_grid_derive,"[""alias:文昌北路:Zone:zone_a8367ca7d1""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,3465b01f424593052c1137462167f1effe015119745656a89949c99f9a17811d
pa_b4d916e515d5,文昌北路,文昌北路,Zone,zone_4c33416cdc,片区格集,,,88400c0f31fffff,89400c0f303ffff,2026-09-16,admin_520103,42,8,平台别名,启用,src_grid_derive,"[""alias:文昌北路:Zone:zone_4c33416cdc""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,0adf391c374381293fa5f725031b0f684204cbfe9e059b3d588ffb5c785d3f14
