id,h3Resolution,centerLatitude,centerLongitude,parentCell,locatedInAdminArea,adminAmbiguous,adminPurity,adminPoiMix,adminEvidence,adminAssignMethod,township,townshipId,townshipAdcode,townshipSource,townshipRegistryStatus,townshipLagRisk,townshipCandidate,poiSourceMix,dominantZone,zoneNameSeen,zoneConfidence,zoneAssignMethod,zoneEvidence,zoneAliasesSeen,landmarkNames,clusterLandmarks,poiCount,categoryMix,dominantCategory,nightActive,collectionCoverage,poiCountAt,sourceId,batchId,externalIds,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
88400c004bfffff,8,26.438745,106.807958,87400c004ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c004bfffff""]",needs_review,50e5978cca9c38346bb6aaabaa7e771ce2f066f97b0ebf3561416e786d0e46f8,2026-09-15,2026-09-16,2026-09-16,0,,
88400c1561fffff,8,26.366765,106.808595,87400c156ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c1561fffff""]",needs_review,3ca9b1b92b9df9b62e2fabfb6970b6740356c790a76585213c65966bc7ceed14,2026-09-15,2026-09-16,2026-09-16,0,,
88400c05cbfffff,8,26.466382,106.610662,87400c05cffffff,admin_520111,否,0.315,"[""黔陶布依族苗族乡:37"",""花溪区:17""]",本次挂载后格内 54 个精确 POI 按自身行政区统计；与格心归属一致率 31.5%。分区统计仍须按 POI 逐条计。,边界匹配,石板镇,admin_520111_7b692f2d,520111102000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:47"",""ctrip:7""]",zone_8d7273ad2a,石板,1,POI标签众数,本次挂载后格内 37 个可判片区 POI 中，37 个指向 石板，占 100.0%,"[""amap:石板"",""amap:花溪公园/十里河滩"",""amap_regeo:石板"",""mounted:石板""]","[""贵阳阳静园宾馆"",""聚乾商务宾馆(贵阳天河潭店)"",""贵阳金汇大酒店"",""山西刀削面"",""米饭香(地利店)""]","[""amap:B0JRT6Z7LH:美食城""]",54,"[""餐饮:30"",""交通:17"",""住宿:7""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c05cbfffff""]",needs_review,9792e92ab30dc20f12db8cfd99150f55120a7ca8af08c3bce21c10cd96070291,2026-09-15,2026-09-16,2026-09-16,0,,
88400c311dfffff,8,26.448669,106.479343,87400c311ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c311dfffff""]",needs_review,08f8c4c767a0a80e0ba4bcbe1e04cad9b4363dc5d70df1c4ab1827db72714047,2026-09-15,2026-09-16,2026-09-16,0,,
88400c3025fffff,8,26.435827,106.468198,87400c302ffffff,admin_520111,否,1,"[""花溪区:1""]",本次挂载后格内 1 个精确 POI 按自身行政区统计；与格心归属一致率 100.0%。分区统计仍须按 POI 逐条计。,边界匹配,湖潮苗族布依族乡,admin_520111_a3265011,520111204000,amap_regeo@2026-09-15,官方名单在册,否,,"[""transport:1""]",,,,未判定,,,"[""汤庄安置房""]",,1,"[""交通:1""]",交通,未知,偏低,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c3025fffff""]",needs_review,75497e2d15e42f192c231bb037a82cf645e282ac28a59c74416f9a8dd4b8bf25,2026-09-15,2026-09-16,2026-09-16,0,,
88400c8d87fffff,8,26.262473,106.83388,87400c8d8ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c8d87fffff""]",needs_review,1ddaa576c8ef27a1d7c6c9a2e71e3fe6b2e90b1eb183dcd80087d710857df342,2026-09-15,2026-09-16,2026-09-16,0,,
88400c3315fffff,8,26.402326,106.502353,87400c331ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c3315fffff""]",needs_review,90a50bcdb53130128be7f4891e0e87f324d82dcbed561c801b66f0b8e60b18ac,2026-09-15,2026-09-16,2026-09-16,0,,
88400c1545fffff,8,26.352627,106.806845,87400c154ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c1545fffff""]",needs_review,3fb7659f27846c49313735aed770d3ea7d257320af10fe9738c90398f220cd27,2026-09-15,2026-09-16,2026-09-16,0,,
88400c10bbfffff,8,26.364122,106.827366,87400c10bffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c10bbfffff""]",needs_review,bf6cddb63b769e386130ab505a4d72c1da58d8e4e2d1a747d4558121440c7730,2026-09-15,2026-09-16,2026-09-16,0,,
88400cab27fffff,8,26.310668,106.644052,87400cab2ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400cab27fffff""]",needs_review,ec48c12b2e66de71f5c1cbaf32ac47f9f0d06395a6776954106ded1e83ca6361,2026-09-15,2026-09-16,2026-09-16,0,,
88400c06d3fffff,8,26.371319,106.570269,87400c06dffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c06d3fffff""]",needs_review,d3b7b4bea3fc136f657fa7627ebd3e3cc02bb681454a6b4fbb93c29be4c6ccd5,2026-09-15,2026-09-16,2026-09-16,0,,
88400caa93fffff,8,26.243962,106.502048,87400caa9ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400caa93fffff""]",needs_review,cae748e12d1547d092df7523bd0bfcdbd44a038c717b39f63fda555b56947606,2026-09-15,2026-09-16,2026-09-16,0,,
88400c053dfffff,8,26.495802,106.657324,87400c053ffffff,admin_520111,否,0.25,"[""黔陶布依族苗族乡:24"",""花溪区:8""]",本次挂载后格内 32 个精确 POI 按自身行政区统计；与格心归属一致率 25.0%。分区统计仍须按 POI 逐条计。,边界匹配,金筑街道,admin_520111_be1fc113,520111008000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:28"",""ctrip:3"",""transport:1""]",zone_edca0aae0b,金竹,1,POI标签众数,本次挂载后格内 24 个可判片区 POI 中，24 个指向 金竹，占 100.0%,"[""amap:金竹"",""mounted:金竹""]","[""湘西田记干锅羊肉"",""贵阳秘密酒店"",""梦情烤鱼"",""农科公社"",""金筑夜市""]","[""amap:B0L12LUS7V:金筑夜市""]",32,"[""餐饮:21"",""交通:8"",""住宿:3""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c053dfffff""]",needs_review,b92d756d2c1b493a9e7340f9fdaa3197512d351dd8b2ecd06f53eecc0bbda7ae,2026-09-15,2026-09-16,2026-09-16,0,,
88400c04d5fffff,8,26.430513,106.558426,87400c04dffffff,admin_520111,否,1,"[""花溪区:1""]",本次挂载后格内 1 个精确 POI 按自身行政区统计；与格心归属一致率 100.0%。分区统计仍须按 POI 逐条计。,边界匹配,石板镇,admin_520111_7b692f2d,520111102000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:1""]",zone_07edc7d964,贵安新区,0.9,邻格传播,,,"[""芦荻村(公交站)""]",,1,"[""交通:1""]",交通,未知,偏低,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c04d5fffff""]",needs_review,2344dcfb369a751312e2bcfda86782114e9d9bff6631531b7b9bf6a6081c5aeb,2026-09-15,2026-09-16,2026-09-16,0,,
88400c02a9fffff,8,26.429899,106.76865,87400c02affffff,admin_520111,否,1,"[""花溪区:1""]",格内 1 个 POI 的 district 全部为花溪区，与官方边界判定一致,边界匹配,孟关苗族布依族乡,admin_520111_77a9c78a,520111201000,amap_regeo@2026-09-15,官方名单在册,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c02a9fffff""]",needs_review,4df1fb79ebc2f639f3f1bab372247efae9ac1327cf9626300429d87ad8c33913,2026-09-15,2026-09-16,2026-09-16,0,,
88400caa67fffff,8,26.248914,106.62212,87400caa6ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400caa67fffff""]",needs_review,221d2b70b899533bb561ebc6def6bbe6bef18479aeeaf7c9858d2056d569a9d8,2026-09-15,2026-09-16,2026-09-16,0,,
88400c04bbfffff,8,26.454987,106.537525,87400c04bffffff,admin_520111,否,1,"[""花溪区:2""]",本次挂载后格内 2 个精确 POI 按自身行政区统计；与格心归属一致率 100.0%。分区统计仍须按 POI 逐条计。,边界匹配,湖潮苗族布依族乡,admin_520111_a3265011,520111204000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:2""]",zone_07edc7d964,贵安新区,1,POI标签众数,本次挂载后格内 1 个可判片区 POI 中，1 个指向 贵安新区，占 100.0%,"[""amap:贵安新区"",""mounted:贵安新区""]","[""元方营盘遗址"",""元方村村民委员会西南侧停车场""]",,2,"[""景点:1"",""交通:1""]",景点,未知,偏低,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c04bbfffff""]",needs_review,0bbb908a53cc5221b001eea96b7d4ecc68df96e21d25078cce79e3a05da0c2d1,2026-09-15,2026-09-16,2026-09-16,0,,
88400c06b5fffff,8,26.413757,106.575491,87400c06bffffff,admin_520111,否,1,"[""花溪区:1""]",本次挂载后格内 1 个精确 POI 按自身行政区统计；与格心归属一致率 100.0%。分区统计仍须按 POI 逐条计。,边界匹配,石板镇,admin_520111_7b692f2d,520111102000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:1""]",zone_07edc7d964,贵安新区,0.9,邻格传播,,,"[""贵阳市长城职业学校停车场""]",,1,"[""交通:1""]",交通,未知,偏低,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c06b5fffff""]",needs_review,0a94ea43e2449d581ea3bb75739d8955d01f0ffd104ecc046d248628e2d5cc6c,2026-09-15,2026-09-16,2026-09-16,0,,
88400c3a61fffff,8,26.502498,106.557723,87400c3a6ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c3a61fffff""]",needs_review,186bda8da36dd0558c72ec80bc3b61da7f0b1ad20bbea084e3333b9ee326fd09,2026-09-15,2026-09-16,2026-09-16,0,,
88400c1291fffff,8,26.295861,106.852328,87400c129ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c1291fffff""]",needs_review,a403f2fb3b44065fe8d21fddee20a7bd9edcaa1713e62bc70ebc54a2740e4e5f,2026-09-15,2026-09-16,2026-09-16,0,,
88400c3b69fffff,8,26.539641,106.600569,87400c3b6ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c3b69fffff""]",needs_review,3a4fbc482755dcbf301497bfe0d982d44bcd33d6fc9b6b21b512888e2ec6a416,2026-09-15,2026-09-16,2026-09-16,0,,
88400c12b1fffff,8,26.316414,106.859645,87400c12bffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c12b1fffff""]",needs_review,cdc57fc103196f3b9957bd07d4acf63871ac32e4b4d6b5b1d684f44d152ce018,2026-09-15,2026-09-16,2026-09-16,0,,
88400c3a63fffff,8,26.503805,106.548317,87400c3a6ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c3a63fffff""]",needs_review,b8f76976fc1a3c96921405bacbb0604f88ed450da6ff8966f68ed3c13053d18f,2026-09-15,2026-09-16,2026-09-16,0,,
88400c3347fffff,8,26.39069,106.5344,87400c334ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c3347fffff""]",needs_review,6c84177ab0624900919b5c9fee53a539488ab5da785efc8b4b67bb065aaae74d,2026-09-15,2026-09-16,2026-09-16,0,,
88400caf61fffff,8,26.259433,106.494384,87400caf6ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400caf61fffff""]",needs_review,1231de6de6237e72ff7104195b501c9331e8f30291cc602489c9623f739635e6,2026-09-15,2026-09-16,2026-09-16,0,,
88400ca909fffff,8,26.32875,106.617608,87400ca90ffffff,admin_520111,否,0,"[""黔陶布依族苗族乡:5""]",本次挂载后格内 5 个精确 POI 按自身行政区统计；与格心归属一致率 0.0%。分区统计仍须按 POI 逐条计。,边界匹配,,,,,未取得,否,,"[""amap:4"",""ctrip:1""]",,,,未判定,,,"[""张记味远带皮牛肉粉店"",""蒸有味特色包点"",""一家地摊火锅"",""小金哥烧烤烙锅"",""贵阳赢鑫农庄""]",,5,"[""餐饮:4"",""住宿:1""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400ca909fffff""]",needs_review,fbdc4cf45dc18622e9519f79f15e75d1792b9792675134d017d0fc9895bfc0bd,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0235fffff,8,26.43102,106.811777,87400c023ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0235fffff""]",needs_review,b82e013f893e471ec4a27855f7272a2d40cdeac4bbc47c1e68bbc515fb0340cb,2026-09-15,2026-09-16,2026-09-16,0,,
88400c16a1fffff,8,26.293752,106.713619,87400c16affffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c16a1fffff""]",needs_review,e2ffe32fd7692cfce220af48c8ae980f9666c35486fd8f232f99d3f9977134be,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0547fffff,8,26.471326,106.678203,87400c054ffffff,admin_520111,否,1,"[""花溪区:14""]",本次挂载后格内 14 个精确 POI 按自身行政区统计；与格心归属一致率 100.0%。分区统计仍须按 POI 逐条计。,边界匹配,溪北街道,admin_520111_bbc4bdde,520111004000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:14""]",zone_dfebf59aee,花溪公园/十里河滩,0.9,邻格传播,,,"[""儒学馆"",""六艺学宫"",""勤事堂"",""塘边寨9号红色大铁门"",""大成殿""]",,14,"[""景点:12"",""交通:2""]",景点,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0547fffff""]",needs_review,99a2d3362992383cac84c0ae0b3153ed73b934a6a567ff66e3441747639a0ac8,2026-09-15,2026-09-16,2026-09-16,0,,
88400ca847fffff,8,26.282468,106.588022,87400ca84ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400ca847fffff""]",needs_review,8aeff047ac810f1308f28c095425f0a509c7ea2c7944ea1494df5cccc93ab5fe,2026-09-15,2026-09-16,2026-09-16,0,,
88400c05adfffff,8,26.50877,106.615891,87400c05affffff,admin_520111,否,1,"[""花溪区:2""]",格内 2 个 POI 的 district 全部为花溪区，与官方边界判定一致,边界匹配,久安乡,admin_520111_b73d6d87,520111205000,amap_regeo@2026-09-15,官方名单在册,否,,,zone_8d7273ad2a,石板,0.81,邻格传播,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c05adfffff""]",needs_review,5ea096c79d2dacd8563012a6ded33ab9f1db3800bb6a955071450685805523b0,2026-09-15,2026-09-16,2026-09-16,0,,
88400c14b3fffff,8,26.345392,106.653107,87400c14bffffff,admin_520111,否,0,"[""黔陶布依族苗族乡:1""]",本次挂载后格内 1 个精确 POI 按自身行政区统计；与格心归属一致率 0.0%。分区统计仍须按 POI 逐条计。,边界匹配,青岩镇,admin_520111_f99ef789,520111101000,amap_regeo@2026-09-15,官方名单在册,否,,"[""ctrip:1""]",zone_47577bfafd,青岩古镇,1,POI标签众数,本次挂载后格内 1 个可判片区 POI 中，1 个指向 青岩古镇，占 100.0%,"[""amap:青岩古镇"",""mounted:青岩古镇""]","[""青岩古镇林溪居民宿""]",,1,"[""住宿:1""]",住宿,未知,偏低,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c14b3fffff""]",needs_review,868ce817feac53fcf1de1cade0f930005f88cfd108d73684e9393c04645c6cfd,2026-09-15,2026-09-16,2026-09-16,0,,
88400c12cbfffff,8,26.276421,106.888095,87400c12cffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c12cbfffff""]",needs_review,9b7872a0db434590f0965f0a7f264f09e8ebe90bbe4e983b5006b1891e61f15c,2026-09-15,2026-09-16,2026-09-16,0,,
88400c3151fffff,8,26.433223,106.487014,87400c315ffffff,admin_520111,否,1,"[""花溪区:2""]",本次挂载后格内 2 个精确 POI 按自身行政区统计；与格心归属一致率 100.0%。分区统计仍须按 POI 逐条计。,边界匹配,湖潮苗族布依族乡,admin_520111_a3265011,520111204000,amap_regeo@2026-09-15,官方名单在册,否,,"[""transport:2""]",zone_07edc7d964,贵安新区,0.729,邻格传播,,,"[""月亮湖公园(南)"",""月亮湖公园南""]",,2,"[""交通:2""]",交通,未知,偏低,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c3151fffff""]",needs_review,08fd436ccc41577ecb68e26774e9a9026ded0df6b9f1ac36da2059fcccb52bdc,2026-09-15,2026-09-16,2026-09-16,0,,
88400c045bfffff,8,26.408524,106.613093,87400c045ffffff,admin_520111,否,0.529,"[""花溪区:9"",""黔陶布依族苗族乡:8""]",本次挂载后格内 17 个精确 POI 按自身行政区统计；与格心归属一致率 52.9%。分区统计仍须按 POI 逐条计。,边界匹配,党武街道,admin_520111_50a9d263,520111009000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:17""]",zone_07edc7d964,贵安新区,1,POI标签众数,本次挂载后格内 8 个可判片区 POI 中，8 个指向 贵安新区，占 100.0%,"[""amap:贵安新区"",""mounted:贵安新区""]","[""半山烤鱼"",""水城羊肉粉(恒大文化旅游城店)"",""许记私房菜(半山御景店)"",""大方豆干火锅"",""黔梦满城香烧烤""]",,17,"[""交通:9"",""餐饮:8""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c045bfffff""]",needs_review,fa20c558e6b6b25d5fac231864ff40af11681c7e70244913755169f45cd0619a,2026-09-15,2026-09-16,2026-09-16,0,,
88400c1631fffff,8,26.280757,106.754991,87400c163ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c1631fffff""]",needs_review,9105fcf6a02c7b41f016043a3f21bb22173e48d024b883503a0124e78c75fe92,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0655fffff,8,26.367268,106.651025,87400c065ffffff,admin_520111,否,1,"[""花溪区:2""]",格内 2 个 POI 的 district 全部为花溪区，与官方边界判定一致,边界匹配,党武街道,admin_520111_50a9d263,520111009000,amap_regeo@2026-09-15,官方名单在册,否,,,zone_a912f947fb,花溪大学城,1,POI标签众数,格内 1 个带 business_area 的 POI 中，1 个标注为花溪大学城，占 100.0%,"[""amap:花溪大学城"",""amap_regeo:花溪大学城""]",,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0655fffff""]",needs_review,0205a1d9e9075c7977c5d72586342282e8ef0eaa0b63b5b809a2be29e46be05a,2026-09-15,2026-09-16,2026-09-16,0,,
88400caa9bfffff,8,26.236225,106.50588,87400caa9ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400caa9bfffff""]",needs_review,e7ea489f9ac402c681aa0c440c34ac8db04a88413660fe470f5430d28dfb2304,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0011fffff,8,26.458154,106.772148,87400c001ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0011fffff""]",needs_review,a897de24a59480109ad82f548ffecf9bc440cb3206f2afac57249a7e38481b75,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0481fffff,8,26.444653,106.560166,87400c048ffffff,admin_520111,否,1,"[""花溪区:12""]",格内 12 个 POI 的 district 全部为花溪区，与官方边界判定一致,边界匹配,石板镇,admin_520111_7b692f2d,520111102000,amap_regeo@2026-09-15,官方名单在册,否,,,zone_07edc7d964,贵安新区,0.9,邻格传播,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0481fffff""]",needs_review,7814093866c2e3207eecd87f86879d02e2f3770b3bfcf902dba631171ff85195,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0631fffff,8,26.398177,106.635718,87400c063ffffff,admin_520111,否,0.185,"[""黔陶布依族苗族乡:22"",""花溪区:5""]",本次挂载后格内 27 个精确 POI 按自身行政区统计；与格心归属一致率 18.5%。分区统计仍须按 POI 逐条计。,边界匹配,贵筑街道,admin_520111_f0ae4650,520111001000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:26"",""ctrip:1""]",zone_07edc7d964,贵安新区,1,POI标签众数,本次挂载后格内 23 个可判片区 POI 中，23 个指向 贵安新区，占 100.0%,"[""amap:花溪大学城"",""amap:贵安新区"",""amap_regeo:花溪大学城"",""mounted:贵安新区""]","[""大学城无名先生的电竞民宿"",""贵州大学明德学院花溪校区-学生第1食堂"",""杨记安顺牛肉粉(暂停营业)"",""贵阳信息科技学院二食堂(后门)"",""面之味重庆小面馆""]",,27,"[""餐饮:21"",""交通:4"",""景点:1"",""住宿:1""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0631fffff""]",needs_review,4a33865a5f9ab2e7a628fb93a409947c0ed0bfc455991d9f0d336122b86df811,2026-09-15,2026-09-16,2026-09-16,0,,
88400c3305fffff,8,26.406141,106.526735,87400c330ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c3305fffff""]",needs_review,b4b0790f67f5f2decfa8b3059899d6480a9bee7944f2c2a179cd6a25c760be57,2026-09-15,2026-09-16,2026-09-16,0,,
88400c14c9fffff,8,26.302798,106.700406,87400c14cffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c14c9fffff""]",needs_review,071c5f5cecc73091b9fcbfda27927ed8ea20411d3d49d4d2461d7490db2c0d9b,2026-09-15,2026-09-16,2026-09-16,0,,
88400c316dfffff,8,26.456293,106.528119,87400c316ffffff,admin_520111,否,0.75,"[""花溪区:9"",""黔陶布依族苗族乡:3""]",本次挂载后格内 12 个精确 POI 按自身行政区统计；与格心归属一致率 75.0%。分区统计仍须按 POI 逐条计。,边界匹配,湖潮苗族布依族乡,admin_520111_a3265011,520111204000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:7"",""transport:3"",""ctrip:2""]",zone_07edc7d964,贵安新区,1,POI标签众数,本次挂载后格内 3 个可判片区 POI 中，3 个指向 贵安新区，占 100.0%,"[""amap:贵安新区"",""mounted:贵安新区""]","[""慢享时光酒店(贵安新区星月湖地铁站店)"",""贵阳星湖酒店"",""王老三蔬菜豆花烤鱼"",""东数西算贵安新区算力产业集群地上停车场"",""星月湖(地铁站)""]",,12,"[""交通:9"",""住宿:2"",""餐饮:1""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c316dfffff""]",needs_review,54bee4e7ac7a23e8f8e15c2e056e80fc021fd0407bc81dbee0d1f0a8582ef0f9,2026-09-15,2026-09-16,2026-09-16,0,,
88400caa85fffff,8,26.252925,106.541384,87400caa8ffffff,admin_520111,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400caa85fffff""]",needs_review,8db9bb0b199d01594cdca7a1b877f05881430694d8ef171544f52eadb3f653f1,2026-09-15,2026-09-16,2026-09-16,0,,
