id,name,zoneType,aliases,h3Cells,anchorPoiIds,cellCount,shortDesc,description,locatedInAdminArea,nightActivity,latitude,longitude,coordinateSystem,h3Index,h3IndexCoarse,geoPrecision,picture,pictureDesc,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
zone_31a6541fc6,二戈寨,商圈,"[""amap:二戈寨"",""amap_regeo:二戈寨"",""amap_regeo:二戈寨村"",""amap_regeo:清水江路""]","[""88400c00a7fffff"",""88400c0193fffff"",""88400c0195fffff"",""88400c0197fffff"",""88400c019bfffff"",""88400c0e45fffff"",""88400c0e49fffff"",""88400c0e4dfffff""]","[""area_amap_B0FFI9SFL8"",""area_amap_B0FFLAGGLC"",""area_amap_B0G0GSI6QL"",""hotel_ctrip_1122152"",""hotel_ctrip_124562678""]",8,,,admin_520102,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:二戈寨""]",,,needs_review,067a2a3b02fae5749b4a4dd40bfc746b1da117f5c7c5f4a23cc633f39d2b3cf3,2026-09-16,2026-09-16,2026-09-16,111,,
zone_a5c8c1b5ac,清水江路,商圈,"[""amap:小河转盘/万科"",""amap:清水江路"",""amap:漓江路"",""amap_regeo:二戈寨"",""amap_regeo:二戈寨村"",""amap_regeo:清水江路"",""amap_regeo:漓江路""]","[""88400c0e0bfffff"",""88400c0e41fffff"",""88400c0e43fffff"",""88400c0e47fffff"",""88400c0e55fffff"",""88400c0e57fffff"",""88400c0e5dfffff"",""88400c0e6bfffff""]","[""area_amap_B03530QJ4B"",""area_amap_B0FFKKTZ1V"",""area_amap_B0FFLO0R8H"",""area_amap_B0G1TAUSQL"",""area_amap_B0H6U5TVUC""]",8,,,admin_520111,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:清水江路""]",,,needs_review,79af99e7b103966d6a5a8df7bcfb3a56a2c6579fb6baeebeeb7b73f15f064b80,2026-09-16,2026-09-16,2026-09-16,593,,
zone_50950a5de9,近凤凰寨旅游点 · 舍凤凰寨,商圈,"[""amap:近凤凰寨旅游点 · 舍凤凰寨""]","[""88400c4d85fffff"",""88400c4d87fffff"",""88400c4d8dfffff"",""88400c4da1fffff"",""88400c4da9fffff"",""88400c4dabfffff"",""88400c4de1fffff"",""88400c4de3fffff""]","[""hotel_ctrip_25650904"",""food_4a68ed07-a1c5-43d4-8cdb-fdcce5091520"",""food_98a30818-f068-4e71-96b2-fa449587c16c""]",8,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近凤凰寨旅游点 · 舍凤凰寨""]",,,needs_review,fc7d2db35917ec02e1826aac30346a4e606306483674cc9d1f34500d4467a567,2026-09-16,2026-09-16,2026-09-16,11,,
zone_5cf6a1e9f6,息烽 · 距开阳中心直线距离28.1公里,商圈,"[""amap:息烽 · 距开阳中心直线距离28.1公里""]","[""88400c6829fffff"",""88400c682dfffff"",""88400c6867fffff"",""88400c6951fffff"",""88400c6953fffff"",""88400c6955fffff"",""88400c6957fffff"",""88400c695bfffff""]","[""hotel_ctrip_109631841"",""hotel_ctrip_124663902"",""food_d7e55326-9cc8-46c0-9c48-ca6d42b7cfd6""]",8,,,admin_520122,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:息烽 · 距开阳中心直线距离28.1公里""]",,,needs_review,cc280e9da3b67dac113529129d973e852b795ae0b0f6d2e7163f03b14fa1bb4c,2026-09-16,2026-09-16,2026-09-16,11,,
zone_f611bf0004,花果园地区,商圈,"[""amap:狮峰路"",""amap:花果园"",""amap:花果园地区"",""amap_regeo:二桥"",""amap_regeo:湘雅村"",""amap_regeo:花果园"",""amap_regeo:解放路""]","[""88400c0c47fffff"",""88400c0c51fffff"",""88400c0c59fffff"",""88400c0c5bfffff"",""88400c0c5dfffff"",""88400c0e37fffff"",""88400c0ee5fffff""]","[""area_amap_B035301FUY"",""area_amap_B0FFF31W9X"",""area_amap_B0FFIMOUAV"",""area_amap_B0FFK8BNI3"",""area_amap_B0FFKLHGCH""]",7,,,admin_520102,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:花果园地区""]",,,needs_review,18cc9bc33b9da8ec28decc572f7aeb46e894ef5063139d0db71cfbf0da47100b,2026-09-16,2026-09-16,2026-09-16,1156,,
zone_5ce81303b8,市北路,商圈,"[""amap:市北路"",""amap_regeo:宅吉村"",""amap_regeo:宅吉路"",""amap_regeo:市北路""]","[""88400c0c25fffff"",""88400c0d11fffff"",""88400c0d15fffff"",""88400c0d17fffff"",""88400c0d19fffff"",""88400c0d1dfffff"",""88400c0d53fffff""]","[""area_amap_B03530P5GQ"",""area_amap_B0FFG23TJD"",""area_amap_B0FFG7P2QD"",""area_amap_B0FFJ2NUYU"",""area_amap_B0FFJITPRY""]",7,,,admin_520103,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:市北路""]",,,needs_review,2d45c4a66e0ed8bb6525a7963855f176e49e3a8947e1d7242f0fa6b4424d11bb,2026-09-16,2026-09-16,2026-09-16,53,,
zone_860e860c69,火车站/沙冲路/鸿通城购物中心,交通枢纽片区,"[""amap:火车站/沙冲路/鸿通城购物中心"",""amap_regeo:宝山北路/宝山南路"",""amap_regeo:市南路"",""amap_regeo:沙冲""]","[""88400c0e31fffff"",""88400c0e33fffff"",""88400c0e35fffff"",""88400c0f43fffff"",""88400c0f51fffff"",""88400c0f55fffff"",""88400c0f5dfffff""]","[""area_amap_B035301U2H"",""area_amap_B03530P25S"",""area_amap_B0JUZM2YHO"",""area_amap_B0L2B5K7HO"",""hotel_ctrip_101934142""]",7,,,admin_520102,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:火车站/沙冲路/鸿通城购物中心""]",,,needs_review,04127567a975f71442d9ccdd8fbfbdb88ec6de4e8a97de5d6d0d60b58f4c3212,2026-09-16,2026-09-16,2026-09-16,237,,
zone_56e20d71ea,近碧桂园·茶马古镇凤凰台,历史街区,"[""amap:近碧桂园·茶马古镇凤凰台""]","[""88400c380bfffff"",""88400c381dfffff"",""88400c3851fffff"",""88400c3853fffff"",""88400c3857fffff"",""88400c3859fffff"",""88400c3aadfffff""]","[""hotel_ctrip_60981103"",""hotel_ctrip_8557937"",""hotel_ctrip_72171124"",""hotel_ctrip_8557990"",""food_40b94ef1-17fe-435d-9677-371717b04198""]",7,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近碧桂园·茶马古镇凤凰台""]",,,needs_review,ac71aac2d50c0767c914dab270c053aaf5eec23a75b776b58d9c1ebc7200009c,2026-09-16,2026-09-16,2026-09-16,66,,
zone_6baa63693a,近开阳云山茶海 · 云上Home One露营基地,商圈,"[""amap:近开阳云山茶海 · 云上Home One露营基地""]","[""88400c4c81fffff"",""88400c4c85fffff"",""88400c4ca1fffff"",""88400c4ca5fffff"",""88400c4cadfffff"",""88400c4ce3fffff"",""88400c4cebfffff""]","[""area_amap_B0I1498KGS"",""hotel_ctrip_1115740""]",7,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近开阳云山茶海 · 云上Home One露营基地""]",,,needs_review,6949e1cef14f94e36f66ce9332792dee7248977c10a38c5e502b7ad83b221b45,2026-09-16,2026-09-16,2026-09-16,9,,
zone_1efe765bf3,近南江大峡谷 · 峰糖关,商圈,"[""amap:近南江大峡谷 · 峰糖关""]","[""88400c4891fffff"",""88400c4897fffff"",""88400c4d09fffff"",""88400c4d0dfffff"",""88400c4d41fffff"",""88400c4d43fffff"",""88400c4d4bfffff""]","[""area_amap_B0KRMRYTNC"",""hotel_ctrip_134336734"",""food_094c844b-cffd-41f4-b867-27266205bfea""]",7,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近南江大峡谷 · 峰糖关""]",,,needs_review,cc35299e019f06dda79ecf0358d79658e71410d75b795277dcc50ceb0f322863,2026-09-16,2026-09-16,2026-09-16,10,,
zone_dea6c135d0,息烽 · 距开阳中心直线距离21.5公里,商圈,"[""amap:息烽 · 距开阳中心直线距离21.5公里""]","[""88400ea193fffff"",""88400ea197fffff"",""88400eae41fffff"",""88400eae45fffff"",""88400eae61fffff"",""88400eae65fffff"",""88400eae6dfffff""]","[""hotel_ctrip_8558064""]",7,,,admin_520122,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:息烽 · 距开阳中心直线距离21.5公里""]",,,needs_review,27b6539d4f862ec70378eb782c8d1aa0c4b31ba4f97e1552cffa094c46ec1beb,2026-09-16,2026-09-16,2026-09-16,8,,
zone_5587f3f382,息烽 · 距开阳中心直线距离28公里,商圈,"[""amap:息烽 · 距开阳中心直线距离28公里""]","[""88400c6901fffff"",""88400c6905fffff"",""88400c6907fffff"",""88400c6909fffff"",""88400c690bfffff"",""88400c690dfffff"",""88400c691dfffff""]","[""area_amap_B0HRVASYNM"",""area_amap_B0L1V9BJQF"",""hotel_ctrip_131310197""]",7,,,admin_520122,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:息烽 · 距开阳中心直线距离28公里""]",,,needs_review,9f5502c8f39be86c05ddf8bc8d84db31ac9b7ec73cfba468c45585c4237a3030,2026-09-16,2026-09-16,2026-09-16,10,,
zone_71d4bf3d83,息烽 · 距开阳中心直线距离21.7公里,商圈,"[""amap:息烽 · 距开阳中心直线距离21.5公里"",""amap:息烽 · 距开阳中心直线距离21.7公里"",""amap:息烽 · 距开阳中心直线距离21.8公里""]","[""88400ea609fffff"",""88400ea60dfffff"",""88400ea641fffff"",""88400ea643fffff"",""88400ea647fffff"",""88400ea66bfffff"",""88400eb593fffff""]","[""area_amap_B0G336RV1I"",""area_amap_B0K0JHACK2"",""area_amap_B0K2CS1RKD"",""hotel_ctrip_118854453"",""hotel_ctrip_28336095""]",7,,,admin_520122,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:息烽 · 距开阳中心直线距离21.7公里""]",,,needs_review,db8d0253c4d1b5dcc2001cf1022e995980c984db993a4fc80c7f15243f8cae9c,2026-09-16,2026-09-16,2026-09-16,66,,
zone_e905481bc0,黔灵公园/省政府,商圈,"[""amap:黔灵公园/省政府"",""amap_regeo:二桥""]","[""88400c0c07fffff"",""88400c0c23fffff"",""88400c0c2bfffff"",""88400c0c35fffff"",""88400c0c39fffff"",""88400c0c3dfffff""]","[""hotel_ctrip_116633585"",""hotel_ctrip_78099891"",""hotel_ctrip_128480519"",""hotel_ctrip_129737924"",""hotel_ctrip_134131246""]",6,,,admin_520103,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:黔灵公园/省政府""]",,,needs_review,cf323b2ef6b018a55a56f7f2f246d168f65e28002ccd21cfd22adba9c2e06190,2026-09-16,2026-09-16,2026-09-16,171,,
zone_10662a26ec,北京路,商圈,"[""amap:中华北路"",""amap:北京路"",""amap:友谊路"",""amap:喷水池"",""amap:喷水池/太平路"",""amap:大营坡(商圈)"",""amap:宅吉路"",""amap:宝山北路/宝山南路"",""amap:市北路"",""amap:延安中路"",""amap:普陀路"",""amap:永乐路"",""amap:环城北路"",""amap:贵乌路"",""amap:贵开路"",""amap:黔灵公园/省政府"",""amap_regeo:中华北路"",""amap_regeo:北京路"",""amap_regeo:宅吉路"",""amap_regeo:市北路"",""amap_regeo:永乐路"",""amap_regeo:环城北路"",""amap_regeo:贵乌路""]","[""88400c0c21fffff"",""88400c0c29fffff"",""88400c0c2dfffff"",""88400c0c65fffff"",""88400c0c67fffff"",""88400c0d59fffff""]","[""sa_6479802"",""area_amap_B03530337F"",""area_amap_B03530P200"",""area_amap_B03530P3L7"",""area_amap_B03530Q06L""]",6,,,admin_520103,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:北京路""]",,,needs_review,938c53984e042349492b503afe4e0d4026917801088c3d65c6ccce99892dffad,2026-09-16,2026-09-16,2026-09-16,407,,
zone_bef9bedb4b,近贵阳杉杉奥特莱斯广场,商圈,"[""amap:近贵阳杉杉奥特莱斯广场""]","[""88400c3821fffff"",""88400c3825fffff"",""88400c382bfffff"",""88400c382dfffff"",""88400c3953fffff"",""88400c395bfffff""]","[""hotel_ctrip_92888294"",""hotel_ctrip_124070477"",""hotel_ctrip_120776210"",""food_77cf1fe2-6254-4a0f-8a65-d9143d7f9c8b"",""food_3065bf6c-9a5b-413c-8a54-df66f357d1e3""]",6,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近贵阳杉杉奥特莱斯广场""]",,,needs_review,d66d5d99031b5f164a2796039f1c3e5e5d0b0a137bcf068c57a2d2281d214128,2026-09-16,2026-09-16,2026-09-16,78,,
zone_4597d796f4,近扰绕露营基地 · 高坡扰绕村梯田,商圈,"[""amap:近扰绕露营基地 · 高坡扰绕村梯田""]","[""88400c1461fffff"",""88400c1469fffff"",""88400c146bfffff"",""88400c146dfffff"",""88400c1711fffff"",""88400c1715fffff""]","[""hotel_ctrip_129353474"",""hotel_ctrip_130332673"",""hotel_ctrip_65149219"",""hotel_ctrip_72990204"",""hotel_ctrip_120255413""]",6,,,admin_520111,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近扰绕露营基地 · 高坡扰绕村梯田""]",,,needs_review,78e19d3c4f3a8aa811d746061d12965a378e91dcb987aa129129dedb767651b3,2026-09-16,2026-09-16,2026-09-16,21,,
zone_a7641c6b43,近青龙十里画廊旅游区 · 水东文化广场,商圈,"[""amap:近青龙十里画廊旅游区 · 水东文化广场""]","[""88400c4d81fffff"",""88400c4d8bfffff"",""88400c4d95fffff"",""88400c4d9bfffff"",""88400c4db9fffff"",""88400c4dd7fffff""]","[""area_amap_B0FFFS8XZQ"",""area_amap_B0HARS173Y"",""hotel_ctrip_128561059"",""food_ee873fe0-6cf5-4928-8575-6bd4a9aa36aa"",""food_c785dc8c-1dc2-4952-986e-c4d9e2ce47f0""]",6,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近青龙十里画廊旅游区 · 水东文化广场""]",,,needs_review,5600c70b2b7e750abade3e2d19752396849eb0d2cb0c9aa3269f00873b71e90b,2026-09-16,2026-09-16,2026-09-16,13,,
zone_057c126128,近南江大峡谷 · 凤凰寨旅游点,商圈,"[""amap:近凤凰寨旅游点 · 南江大峡谷"",""amap:近南江大峡谷 · 凤凰寨旅游点"",""amap:近南江大峡谷 · 舍凤凰寨""]","[""88400c4d33fffff"",""88400c4da5fffff"",""88400c4dc5fffff"",""88400c4de5fffff"",""88400c4de7fffff"",""88400c4dedfffff""]","[""area_amap_B0FFIYX7V3"",""hotel_ctrip_124749032"",""hotel_ctrip_123914650"",""hotel_ctrip_131322818"",""hotel_ctrip_2014801""]",6,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近南江大峡谷 · 凤凰寨旅游点""]",,,needs_review,b8afd96245059a62e5e424eff403d923716bac4b3563bbd60d72a21a2e23eb38,2026-09-16,2026-09-16,2026-09-16,17,,
zone_80bb0cd70d,修文 · 近珍珠岛度假村 · 迪乐尼主题乐园,商圈,"[""amap:修文 · 近珍珠岛度假村 · 迪乐尼主题乐园""]","[""88400c6849fffff"",""88400c684bfffff"",""88400c6857fffff"",""88400c6a27fffff"",""88400c6b13fffff"",""88400c6b1bfffff""]","[""area_amap_B0LK9Z9TMJ"",""hotel_ctrip_99976795""]",6,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:修文 · 近珍珠岛度假村 · 迪乐尼主题乐园""]",,,needs_review,f3e328b96ebe7d61a82c988b218bacd65fece9f1522a65e4d0e9ca50a39a65bf,2026-09-16,2026-09-16,2026-09-16,8,,
zone_41786aa596,近中国阳明文化园 · 贵州中医药大学时珍学院,商圈,"[""amap:修文 · 近中国阳明文化园 · 中国阳明文化园龙场悟道园"",""amap:近中国阳明文化园"",""amap:近中国阳明文化园 · 修文老客车站"",""amap:近中国阳明文化园 · 李宁(凯悦鑫城店)"",""amap:近中国阳明文化园 · 贵州中医药大学时珍学院""]","[""88400c6001fffff"",""88400c600dfffff"",""88400c6063fffff"",""88400c6069fffff"",""88400c606bfffff"",""88400c6317fffff""]","[""area_amap_B0FFKY99D2"",""hotel_ctrip_135430799"",""hotel_ctrip_127347531"",""hotel_ctrip_82410826"",""hotel_ctrip_6301436""]",6,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近中国阳明文化园 · 贵州中医药大学时珍学院""]",,,needs_review,54d4a933350412444f1db309384b0c6115567bcca0602d5106660519c0616864,2026-09-16,2026-09-16,2026-09-16,118,,
zone_4e0d3f128d,近青岗岭,商圈,"[""amap:近青岗岭""]","[""884008c253fffff"",""884008c257fffff"",""884008d521fffff"",""884008d527fffff"",""884008d563fffff"",""884008d567fffff""]","[""hotel_ctrip_122360406""]",6,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近青岗岭""]",,,needs_review,b2c693afd2c6b8c1d137567a627f183bdd6403441b0ff422dc3f29772e3f2367,2026-09-16,2026-09-16,2026-09-16,7,,
zone_e6b2799d90,近贵州森林野生动物园-白虎山 · 金鸡山,商圈,"[""amap:近贵州森林野生动物园-白虎山 · 金鸡山""]","[""88400c6a59fffff"",""88400c78b1fffff"",""88400c78b3fffff"",""88400c78b5fffff"",""88400c78b9fffff"",""88400c78bbfffff""]","[""hotel_ctrip_85074386"",""food_becf8f6f-6a74-48e4-b873-d8783db1adde""]",6,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近贵州森林野生动物园-白虎山 · 金鸡山""]",,,needs_review,772257c0514fdeb97c3dbef04c5dc4fd5c1002e0ae5b9aee24c67d6c9881bb59,2026-09-16,2026-09-16,2026-09-16,8,,
zone_ce28aefd77,近幸福村银杏树林 · 中国阳明文化园,商圈,"[""amap:近幸福村银杏树林 · 中国阳明文化园""]","[""88400c6021fffff"",""88400c6025fffff"",""88400c6029fffff"",""88400c602dfffff"",""88400c6061fffff"",""88400c6067fffff""]","[""hotel_ctrip_6341978"",""food_3dbeb7cf-4b5e-4343-b9e1-165e6c2e47d8"",""food_f71acff3-b783-4121-a395-1182139d17f5"",""food_72b2edeb-202a-4bdb-995f-83aec89d8802"",""food_7e047d20-79a6-4a10-a14a-209abf6ecbb2""]",6,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近幸福村银杏树林 · 中国阳明文化园""]",,,needs_review,a76b7b89a41bc68f217880650512b88f074722ac8422a9c2d8eb6713ebd59e9e,2026-09-16,2026-09-16,2026-09-16,16,,
zone_22af7edfee,近清镇市卫城镇客车站 · 镇西卫城垣遗址,交通枢纽片区,"[""amap:近清镇市卫城镇客车站 · 镇西卫城垣遗址"",""amap_regeo:卫城""]","[""8840089349fffff"",""88400c2985fffff"",""88400c29a3fffff"",""88400c29abfffff"",""88400c29b9fffff"",""88400c29bdfffff""]","[""hotel_ctrip_120190586"",""hotel_ctrip_127346312"",""hotel_ctrip_131563728"",""hotel_ctrip_134297080"",""hotel_ctrip_135321815""]",6,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近清镇市卫城镇客车站 · 镇西卫城垣遗址""]",,,needs_review,61ec878740f8e76f9669aedd929c671603fd49720c0038c2126cf8580a9e82e1,2026-09-16,2026-09-16,2026-09-16,25,,
zone_798a36d63f,大营坡(商圈),商圈,"[""amap:大营坡(商圈)"",""amap:大营路"",""amap:沙河"",""amap:贵乌路"",""amap:贵阳东站/新添寨/乌当地区"",""amap_regeo:东山"",""amap_regeo:中天花园"",""amap_regeo:大营坡(商圈)"",""amap_regeo:大营路"",""amap_regeo:未来方舟"",""amap_regeo:沙河"",""amap_regeo:贵乌路""]","[""88400c0d0dfffff"",""88400c0d41fffff"",""88400c0d43fffff"",""88400c0d49fffff"",""88400c0d4bfffff""]","[""area_amap_B0FFH25Y11"",""area_amap_B0K2SZ1F0G"",""area_amap_B0KR16E49N"",""hotel_ctrip_114720775"",""hotel_ctrip_123334042""]",5,,,admin_520103,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:大营坡(商圈)""]",,,needs_review,457a9f2e0c6ad805d81c62134f9d904048db58c740c45d597be22b7a7d46d96f,2026-09-16,2026-09-16,2026-09-16,178,,
zone_36098bddce,诚信南路,商圈,"[""amap:观山湖会展城/金融城"",""amap:诚信南路""]","[""88400c0d91fffff"",""88400c0d93fffff"",""88400c7645fffff"",""88400c7669fffff"",""88400c766bfffff""]","[""area_amap_B03530OTN0"",""area_amap_B0HRVL37FV"",""area_amap_B0K2ZA02OG"",""area_amap_B0KUCCP7QS"",""area_amap_B0L2BAJ7AS""]",5,,,admin_520115,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:诚信南路""]",,,needs_review,261205c31a3baa3fab89a952bbe7db83b87556180367d5804761bae0bd29bfa3,2026-09-16,2026-09-16,2026-09-16,180,,
zone_1b44a04335,云峰大道,商圈,"[""amap:云峰大道"",""amap:白云公园/白云地区"",""amap:艳山红"",""amap_regeo:云峰大道"",""amap_regeo:大山洞"",""amap_regeo:艳山红""]","[""88400c770bfffff"",""88400c771dfffff"",""88400c7743fffff"",""88400c7755fffff"",""88400c775dfffff""]","[""area_amap_B03530OT3N"",""area_amap_B0FFH45EZC"",""area_amap_B0FFHCXPX6"",""area_amap_B0FFHJ9Y2M"",""area_amap_B0FFHOBCK2""]",5,,,admin_520113,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:云峰大道""]",,,needs_review,cdbb596089514046f3792d5545e37442a264a3dfe6dc6b0a6a91f98b12ecb184,2026-09-16,2026-09-16,2026-09-16,239,,
zone_f12f026dcf,近南江大峡谷 · 南江盐泉小镇,商圈,"[""amap:近南江大峡谷 · 南江盐泉小镇""]","[""88400c4d19fffff"",""88400c4d1bfffff"",""88400c4d51fffff"",""88400c4d57fffff"",""88400c4d59fffff""]","[""hotel_ctrip_134821824""]",5,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近南江大峡谷 · 南江盐泉小镇""]",,,needs_review,633743d4da08d9cc6ba855dc41359e823174cb57afe75f544f8febf2c5a8ecde,2026-09-16,2026-09-16,2026-09-16,6,,
zone_16e6aed3a6,近溯溪公园 · 开阳县长官司老汪葡萄园,商圈,"[""amap:近溯溪公园 · 开阳县长官司老汪葡萄园""]","[""88400eb299fffff"",""88400eb2d1fffff"",""88400eb2d7fffff"",""88400eb2d9fffff"",""88400eb2ddfffff""]","[""hotel_ctrip_77190726""]",5,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近溯溪公园 · 开阳县长官司老汪葡萄园""]",,,needs_review,52e0171c475bcb86a3c8ed3c8fb66a0a397e9bde3930ca5e069c39688b0bc608,2026-09-16,2026-09-16,2026-09-16,6,,
zone_78084feb10,近贵州中医药大学时珍学院,商圈,"[""amap:近贵州中医药大学时珍学院""]","[""88400c604bfffff"",""88400c605dfffff"",""88400c6235fffff"",""88400c6237fffff"",""88400c623dfffff""]","[""hotel_ctrip_117958687""]",5,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近贵州中医药大学时珍学院""]",,,needs_review,9b829d9aa7e059cf652f3a1a5fd53a34532b93f7f308608d27da41a7fc34701c,2026-09-16,2026-09-16,2026-09-16,6,,
zone_3e39da4906,扎佐街道,商圈,"[""amap:扎佐街道"",""amap:近扎佐街道"",""amap:近扎佐街道 · 扎佐供销社消费品综合市场"",""amap:近扎佐街道 · 扎佐客运站"",""amap:近扎佐街道 · 永升大厦"",""amap:近扎佐街道 · 沐子"",""amap:近扎佐街道 · 贵州森林野生动物园"",""amap:近海创Ai英语训练中心(木兮文创书店)"",""amap:近贵州森林野生动物园 · 扎佐街道"",""amap_regeo:扎佐镇""]","[""88400c78c3fffff"",""88400c78cbfffff"",""88400c78d5fffff"",""88400c78ddfffff"",""88400c7ab7fffff""]","[""area_amap_B0FFKLM0CH"",""area_amap_B0FFL1SS39"",""area_amap_B0KRD7OQQG"",""area_amap_B0L1CY4N9X"",""area_amap_B0MASCGKXW""]",5,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:扎佐街道""]",,,needs_review,165d96a5cc252f7d1993ab447cbff53d4d29e7eb7ffe7c3bd98d5e832decd30b,2026-09-16,2026-09-16,2026-09-16,224,,
zone_a8367ca7d1,宝山北路/宝山南路,商圈,"[""amap:东山"",""amap:中华北路"",""amap:北京路"",""amap:友谊路"",""amap:喷水池/太平路"",""amap:团坡"",""amap:大十字/小十字/省人民医院"",""amap:大营坡(商圈)"",""amap:大营路"",""amap:宅吉路"",""amap:宝山北路/宝山南路"",""amap:护国路"",""amap:文昌北路"",""amap:普陀路"",""amap:未来方舟地区"",""amap:火车站/沙冲路/鸿通城购物中心"",""amap:省府路"",""amap:西湖路"",""amap:贵乌路"",""amap:贵开路"",""amap:黔灵公园/省政府"",""amap_regeo:东山"",""amap_regeo:中华北路"",""amap_regeo:团坡"",""amap_regeo:大营坡(商圈)"",""amap_regeo:大营路"",""amap_regeo:宝山北路/宝山南路"",""amap_regeo:市南路"",""amap_regeo:文昌北路""]","[""88400c0f03fffff"",""88400c0f0bfffff"",""88400c0f37fffff"",""88400c0f3bfffff""]","[""area_amap_B035302WLQ"",""area_amap_B0353032AU"",""area_amap_B0353033NC"",""area_amap_B03530Q0RK"",""area_amap_B0FFFGLV23""]",4,,,admin_520103,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:宝山北路/宝山南路""]",,,needs_review,b958ddded9d440f7675e613fb265b374a90693d96e368076bb029fd93d7e556a,2026-09-16,2026-09-16,2026-09-16,549,,
