酒店ID,房型ID,房型名称,房型价格,币种,房型URL,床型,窗户,面积,楼层,可住人数,加床政策,吸烟政策,网络,剩余数量,房型设施,房型图片数,来源URL
702669,979077188,豪华房（特大床）,786,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702669&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,28平方米,14-19层,3,,禁烟,Wi-Fi免费,51,清洁服务:每日打扫、熨衣设备|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、用餐区、连通门|食品饮品:小食、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴袍、毛巾、浴巾、24小时热水、拖鞋、深泡浴缸、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、有线频道|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
702669,1599389307,豪华房 - 2张单人床,859,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702669&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,2张0.8米单人床,有窗,28平方米,14-19层,3,,禁烟,Wi-Fi免费,29,清洁服务:每日打扫、熨衣设备|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、用餐区、连通门|食品饮品:小食、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、有线频道|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
702669,1575624610,豪华尊贵特大床间,774,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702669&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,28平方米,22-24层,3,,禁烟,Wi-Fi免费,30,清洁服务:每日打扫、熨衣设备|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、用餐区|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、有线频道、音响|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
702669,1647634206,豪华转角房 - 1张特大床,935,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702669&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,30平方米,,3,,禁烟,Wi-Fi免费,12,清洁服务:每日打扫、熨衣设备|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、用餐区|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、有线频道、音响|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
702669,1599388819,豪华转角房 - 2张单人床,841,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702669&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,2张0.8米单人床,有窗,30平方米,,3,,禁烟,Wi-Fi免费,4,清洁服务:每日打扫、熨衣设备|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、用餐区|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、有线频道、音响|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
702669,1678873877,豪华三人房 - 3张单人床,1307,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702669&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,3张0.8米单人床,有窗,42平方米,14-21层,4,,禁烟,Wi-Fi免费,2,清洁服务:每日打扫、熨衣设备|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、用餐区|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、有线频道、音响|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
702669,1575624605,开间， 1 张特大床,1012,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702669&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,封闭窗,48平方米,14-24层,3,,禁烟,Wi-Fi免费,10,清洁服务:每日打扫、熨衣设备|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴袍、毛巾、浴巾、24小时热水、拖鞋、深泡浴缸、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、有线频道、音响|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
702669,1575624607,传统套房 - 1张特大床,1093,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702669&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,43平方米,,3,,禁烟,Wi-Fi免费,4,清洁服务:每日打扫、熨衣设备|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、用餐区|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴袍、毛巾、浴巾、24小时热水、拖鞋、深泡浴缸、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、有线频道、音响|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
702669,1599389047,一室房，2单人床,1225,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702669&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,2张0.8米单人床,有窗,48平方米,14-24层,3,,禁烟,Wi-Fi免费,4,清洁服务:每日打扫、熨衣设备|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、有线频道、音响|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
702669,1599390190,传统套房，2单人床,1316,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702669&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,2张0.8米单人床,有窗,43平方米,,3,,禁烟,Wi-Fi免费,3,清洁服务:每日打扫、熨衣设备|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、用餐区|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、有线频道、音响|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
703132,1649100367,高级房 禁烟,308,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=703132&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 或 2张单人床,封闭窗,36平方米,,3,,禁烟,Wi-Fi免费,,清洁服务:每日打扫、熨衣设备|无障碍设施:无障碍通道|客房布局和家具:衣柜/衣橱、书桌、连通门|洗浴用品:洗发水、护发素、香皂、浴帽、梳子|网络与通讯:客房WIFI、电话、国际长途电话|卫浴设施:浴缸、浴缸或淋浴、私人浴室、吹风机、淋浴、浴室化妆放大镜、毛巾|媒体科技:智能客控、液晶电视机、有线频道、卫星频道、智能门锁|食品饮品:瓶装水、电热水壶|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：毯子或被子|厨房用品:冰箱|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
703132,1476648527,高级plus房,626,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=703132&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 或 2张单人床,封闭窗,36平方米,,3,,禁烟,Wi-Fi免费,10,客房布局和家具:沙发、衣柜/衣橱、书桌|网络与通讯:客房WIFI、电话、国际长途电话|卫浴设施:浴缸、吹风机、浴室化妆放大镜、24小时热水|洗浴用品:梳子|媒体科技:智能客控、液晶电视机、有线频道、智能门锁|食品饮品:瓶装水、电热水壶|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：毯子或被子|厨房用品:冰箱|便利设施:多种规格电源插座、220V电压插座,12,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
703132,1614101665,行政房,632,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=703132&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 或 2张单人床,封闭窗,38平方米,,2,,禁烟,Wi-Fi免费,10,清洁服务:每日打扫、熨衣设备|无障碍设施:无障碍通道|洗浴用品:牙刷、牙膏、洗发水、护发素、香皂、浴帽、梳子|客房布局和家具:衣柜/衣橱、书桌|网络与通讯:客房WIFI、电话、国际长途电话|卫浴设施:浴缸、浴缸或淋浴、私人浴室、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、24小时热水、拖鞋|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶|媒体科技:智能客控、液晶电视机、有线频道、卫星频道、智能门锁|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：毯子或被子|厨房用品:冰箱|便利设施:电子秤、房内保险箱、针线包、衣架、多种规格电源插座、220V电压插座,7,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
703132,2262691577,尊贵房,576,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=703132&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 或 2张单人床,封闭窗,38平方米,,3,,禁烟,Wi-Fi免费,,客房布局和家具:衣柜/衣橱、书桌|网络与通讯:客房WIFI、电话、国际长途电话|洗浴用品:梳子|媒体科技:智能客控、液晶电视机、有线频道、智能门锁|食品饮品:瓶装水、电热水壶|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：毯子或被子|卫浴设施:吹风机、浴室化妆放大镜、24小时热水|厨房用品:冰箱|便利设施:多种规格电源插座、220V电压插座,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
703132,1549227543,精致套房,670,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=703132&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,封闭窗,60平方米,,2,,禁烟,Wi-Fi免费,,清洁服务:每日打扫、熨衣设备|无障碍设施:无障碍通道|洗浴用品:牙刷、牙膏、洗发水、护发素、香皂、浴帽、梳子|客房布局和家具:沙发、衣柜/衣橱、书桌、壁炉、用餐区、阳台|网络与通讯:客房WIFI、电话、国际长途电话|卫浴设施:浴缸、浴缸或淋浴、私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、24小时热水、拖鞋|食品饮品:咖啡壶/茶壶、茶包、瓶装水、电热水壶|媒体科技:智能客控、液晶电视机、有线频道、卫星频道、智能门锁|客房设施:空调、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：毯子或被子|室外景观:城景|厨房用品:冰箱|便利设施:电子秤、房内保险箱、针线包、开夜床、衣架、多种规格电源插座、220V电压插座,7,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
703137,1298441684,一室房,736,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=703137&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,45平方米,,3,,禁烟,Wi-Fi免费,3,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区、私人入口、挂墙装饰画/字画|无障碍设施:无障碍通道、天花吊机、门铃/电话提示|清洁服务:每日打扫、干衣机、洗衣用品、熨裤机|食品饮品:速食品、小食、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|厨房用品:厨房、炉灶、抽油烟机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、毛巾、浴巾、24小时热水、拖鞋|客房设施:空调、手动窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:电视机、有线频道|便利设施:房内保险箱、衣架、220V电压插座,6,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
703137,1624320030,一室房（带阳台）,530,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=703137&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,45平方米,,3,,禁烟,Wi-Fi免费,3,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区、私人入口、挂墙装饰画/字画、阳台、露台|无障碍设施:无障碍通道、天花吊机、门铃/电话提示|清洁服务:每日打扫、干衣机、洗衣用品、熨裤机|食品饮品:速食品、小食、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|厨房用品:厨房、抽油烟机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、毛巾、浴巾、24小时热水、拖鞋|客房设施:空调、手动窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:电视机、有线频道|便利设施:房内保险箱、衣架、220V电压插座,15,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
703137,1624320034,一卧室行政房,606,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=703137&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,65平方米,,3,,禁烟,Wi-Fi免费,3,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区、私人入口、挂墙装饰画/字画、阳台、露台|无障碍设施:无障碍通道、天花吊机、门铃/电话提示|清洁服务:每日打扫、干衣机、洗衣用品、熨裤机、熨衣设备|食品饮品:速食品、小食、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|厨房用品:厨房、厨房用具、炉灶、微波炉、烤箱、抽油烟机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、毛巾、浴巾、24小时热水、拖鞋|客房设施:空调、手动窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:电视机、有线频道|便利设施:房内保险箱、衣架、220V电压插座,11,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
703137,1624320032,两卧室行政大床房,901,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=703137&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 及 1张大床,有窗,90平方米,,4,,禁烟,Wi-Fi免费,5,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区、私人入口、挂墙装饰画/字画、阳台、露台|无障碍设施:无障碍通道、天花吊机、门铃/电话提示|清洁服务:每日打扫、干衣机、洗衣用品、熨裤机、熨衣设备|食品饮品:速食品、小食、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|厨房用品:厨房、炉灶、烤箱、抽油烟机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、毛巾、浴巾、24小时热水、拖鞋|客房设施:空调、手动窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:电视机、有线频道|便利设施:房内保险箱、衣架、220V电压插座,14,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
703137,1826058812,两卧室行政双床房,1250,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=703137&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,4张1米单人床,封闭窗,90平方米,,4,,禁烟,Wi-Fi免费,1,洗浴用品:牙刷、牙膏、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区、私人入口、挂墙装饰画/字画|无障碍设施:无障碍通道、天花吊机、门铃/电话提示|清洁服务:每日打扫、干衣机、洗衣用品、熨裤机、熨衣设备|食品饮品:速食品、小食、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:私人浴室、私人卫生间、浴袍、毛巾、浴巾、24小时热水、拖鞋|厨房用品:抽油烟机、餐具、厨房清洁用品|客房设施:空调、手动窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:电视机、有线频道|便利设施:房内保险箱、衣架、220V电压插座,10,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
703137,2257770213,两卧室尊贵房,1791,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=703137&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 及 1张大床,有窗,137平方米,,4,,禁烟,Wi-Fi免费,3,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区、私人入口、挂墙装饰画/字画、阳台、露台|无障碍设施:无障碍通道、天花吊机、门铃/电话提示|清洁服务:每日打扫、洗衣机、干衣机、洗衣用品、熨裤机、熨衣设备|食品饮品:速食品、小食、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|厨房用品:厨房、炉灶、烤箱、抽油烟机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、浴袍、毛巾、浴巾、24小时热水、拖鞋|客房设施:空调、手动窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:电视机、有线频道|便利设施:房内保险箱、衣架、220V电压插座,20,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
703137,1624320035,三卧室顶层房,2982,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=703137&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 及 1张大床 及 2张双人床,有窗,239平方米,,6,,禁烟,Wi-Fi免费,1,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、餐桌、用餐区、私人入口、挂墙装饰画/字画、阳台、露台|无障碍设施:无障碍通道、天花吊机、门铃/电话提示|清洁服务:每日打扫、洗衣机、干衣机、洗衣用品、熨裤机、熨衣设备|食品饮品:速食品、小食、咖啡壶/茶壶、茶包、软饮、酒精饮料、瓶装水、电热水壶、迷你吧|厨房用品:厨房、抽油烟机、餐具、厨房清洁用品、冰箱|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:私人浴室、私人卫生间、吹风机、浴袍、毛巾、浴巾、24小时热水、拖鞋|客房设施:空调、手动窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:电视机、有线频道|便利设施:房内保险箱、衣架、220V电压插座,14,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
