酒店ID,房型ID,售卖方案ID,方案序号,早餐,取消政策,确认政策,支付方式,入住人数,原价,当前价,税费,币种,优惠标签,其他权益,库存提示,来源URL
711107,1456183974,1456183974_N1P1QT-D-B5-D,56,4份早餐,当地时间09月27日 15:00前可免费取消,立即确认,到店付,4,,2306,,CNY,到店付(需担保)|立即确认|消费凭证|担保|1张特大床 及 1张大床|4人入住|4份早餐|限时取消|代理,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|当地时间09月27日 15:00前可免费取消|酒店或代理商提供的限时低价房型，房价和数量随时有变。,仅剩8间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820912186,1820912186_TDD7T1-E-BO-E,57,无早餐,不可取消,立即确认,在线付,6,,2749,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|6人入住|无早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820912187,1820912187_TDD7TC-B-9-B,58,1份早餐,不可取消,立即确认,在线付,1,,2847,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|1人入住|1份早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820912187,1820912187_TDD7TC-1-Z-1,59,2份早餐,不可取消,立即确认,在线付,2,,2944,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|2人入住|2份早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820912187,1820912187_TDD7TC-C-U-C,60,3份早餐,不可取消,立即确认,在线付,3,,3042,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|3人入住|3份早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820912187,1820912187_TDD7TC-D-B5-D,61,4份早餐,不可取消,立即确认,在线付,4,,3139,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|4人入住|4份早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820912187,1820912187_TDD7TC-5-B6-5,62,5份早餐,不可取消,立即确认,在线付,5,,3236,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|5人入住|5份早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820912187,1820912187_TDD7TC-E-BO-E,63,6份早餐,不可取消,立即确认,在线付,6,,3821,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|6人入住|6份早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820914155,1820914155_TDDI0R-B-9-B,64,1份早餐,当地时间09月27日 15:00前可免费取消,立即确认,在线付,1,,3152,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|1人入住|1份早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 15:00前可免费取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820914155,1820914155_TDDI0R-1-Z-1,65,2份早餐,当地时间09月27日 15:00前可免费取消,立即确认,在线付,2,,3250,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|2人入住|2份早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 15:00前可免费取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820914155,1820914155_TDDI0R-C-U-C,66,3份早餐,当地时间09月27日 15:00前可免费取消,立即确认,在线付,3,,3347,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|3人入住|3份早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 15:00前可免费取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820914155,1820914155_TDDI0R-D-B5-D,67,4份早餐,当地时间09月27日 15:00前可免费取消,立即确认,在线付,4,,3445,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|4人入住|4份早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 15:00前可免费取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820914155,1820914155_TDDI0R-5-B6-5,68,5份早餐,当地时间09月27日 15:00前可免费取消,立即确认,在线付,5,,3542,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|5人入住|5份早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 15:00前可免费取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820914155,1820914155_TDDI0R-E-BO-E,69,6份早餐,当地时间09月27日 15:00前可免费取消,立即确认,在线付,6,,4127,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|6人入住|6份早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 15:00前可免费取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1820914156,1820914156_TDDI0Y-E-BO-E,70,无早餐,当地时间09月27日 15:00前可免费取消,立即确认,在线付,6,,3055,,CNY,白银贵宾价|仅剩3间|在线付|立即确认|可开普通发票|1张特大床 及 1张大床 及 2张单人床|6人入住|无早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 15:00前可免费取消,仅剩3间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1636483851,1636483851_R1983R-B-9-B,71,1份早餐,不可取消,立即确认,在线付,1,,866,,CNY,雅诗阁会员价|在线付|立即确认|可开普通发票|1张1.81米特大床|1人入住|1份早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1636483851,1636483851_R1983R-1-Z-1,72,2份早餐,不可取消,立即确认,在线付,2,,964,,CNY,雅诗阁会员价|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|2份早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1636483851,1636483851_R1983R-C-U-C,73,3份早餐,不可取消,立即确认,在线付,3,,1244,,CNY,雅诗阁会员价|在线付|立即确认|可开普通发票|1张1.81米特大床|3人入住|3份早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1695422020,1695422020_YB4Y3D-B-9-B,74,1份早餐,当地时间09月27日 15:00前可免费取消,立即确认,在线付,1,,925,,CNY,雅诗阁会员价|在线付|立即确认|可开普通发票|1张1.81米特大床|1人入住|1份早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 15:00前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1695422020,1695422020_YB4Y3D-1-Z-1,75,2份早餐,当地时间09月27日 15:00前可免费取消,立即确认,在线付,2,,1018,,CNY,雅诗阁会员价|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|2份早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 15:00前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1695422020,1695422020_YB4Y3D-C-U-C,76,3份早餐,当地时间09月27日 15:00前可免费取消,立即确认,在线付,3,,1286,,CNY,雅诗阁会员价|在线付|立即确认|可开普通发票|1张1.81米特大床|3人入住|3份早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 15:00前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1625335557,1625335557_QUNJWW-1-Z-1,77,无早餐,不可取消,立即确认,在线付,2,,734,,CNY,雅诗阁会员价|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|无早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1625335557,1625335557_QUNJWW-C-U-C,78,无早餐,不可取消,立即确认,在线付,3,,909,,CNY,雅诗阁会员价|在线付|立即确认|可开普通发票|1张1.81米特大床|3人入住|无早餐|不可取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1456183945,1456183945_N1P1QB-1-Z-1,79,无早餐,当地时间09月27日 15:00前可免费取消,立即确认,到店付,2,,979,,CNY,到店付(需担保)|立即确认|消费凭证|担保|1张1.81米特大床|2人入住|无早餐|限时取消|代理,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|当地时间09月27日 15:00前可免费取消|酒店或代理商提供的限时低价房型，房价和数量随时有变。,仅剩8间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1456183956,1456183956_N1P1Q0-B-9-B,80,1份早餐,当地时间09月27日 15:00前可免费取消,立即确认,到店付,1,,1076,,CNY,到店付(需担保)|立即确认|消费凭证|担保|1张1.81米特大床|1人入住|1份早餐|限时取消|代理,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|当地时间09月27日 15:00前可免费取消|酒店或代理商提供的限时低价房型，房价和数量随时有变。,仅剩8间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1456183956,1456183956_N1P1Q0-1-Z-1,81,2份早餐,当地时间09月27日 15:00前可免费取消,立即确认,到店付,2,,1174,,CNY,到店付(需担保)|立即确认|消费凭证|担保|1张1.81米特大床|2人入住|2份早餐|限时取消|代理,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|当地时间09月27日 15:00前可免费取消|酒店或代理商提供的限时低价房型，房价和数量随时有变。,仅剩8间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1556459826,1556459826_OQN0CE-1-Z-1,82,无早餐,当地时间09月27日 15:00前可免费取消,立即确认,在线付,2,,832,,CNY,雅诗阁会员价|在线付|立即确认|可开普通发票|1张1.81米特大床|2人入住|无早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 15:00前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
711107,1556459826,1556459826_OQN0CE-C-U-C,83,无早餐,当地时间09月27日 15:00前可免费取消,立即确认,在线付,3,,1007,,CNY,雅诗阁会员价|在线付|立即确认|可开普通发票|1张1.81米特大床|3人入住|无早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 15:00前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
7143654,1821208956,1821208956,6,无早餐 当地时间09月26日 23:59前可免费取消 立即确认 在线付,无早餐 当地时间09月26日 23:59前可免费取消 立即确认 在线付,无早餐 当地时间09月26日 23:59前可免费取消 立即确认 在线付,无早餐 当地时间09月26日 23:59前可免费取消 立即确认 在线付,2,2166,2166,税,CNY,优惠74,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956,28,,,,,,2166,2166,税,CNY,优惠74,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_37_b8qknl,37,,,,,,2166,2166,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_38_w29y2w,38,,,,,,,2166,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_40_hua4rc,40,,,,,,,2092,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208955,42,1份早餐 当地时间09月26日 23:59前可免费取消 立即确认 在线付,1份早餐 当地时间09月26日 23:59前可免费取消 立即确认 在线付,1份早餐 当地时间09月26日 23:59前可免费取消 立即确认 在线付,1份早餐 当地时间09月26日 23:59前可免费取消 立即确认 在线付,1,2203,2203,税,CNY,优惠76,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208955,63,,,,,,2203,2203,税,CNY,优惠76,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_72_7dqn6o,72,,,,,,2203,2203,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_73_w29xhg,73,,,,,,,2203,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_75_hua46j,75,,,,,,,2127,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208955,77,2份早餐当地时间09月26日 23:59前可免费取消立即确认在线付,2份早餐当地时间09月26日 23:59前可免费取消立即确认在线付,2份早餐当地时间09月26日 23:59前可免费取消立即确认在线付,2份早餐当地时间09月26日 23:59前可免费取消立即确认在线付,2,2241,2241,税,CNY,优惠77,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208955,99,,,,,,2241,2241,税,CNY,优惠77,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_108_1pmikt,108,,,,,,2241,2241,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_109_w29xe2,109,,,,,,,2241,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_111_hua436,111,,,,,,,2164,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956,113,无早餐当地时间09月26日 23:59前可免费取消立即确认在线付,无早餐当地时间09月26日 23:59前可免费取消立即确认在线付,无早餐当地时间09月26日 23:59前可免费取消立即确认在线付,无早餐当地时间09月26日 23:59前可免费取消立即确认在线付,3,2542,2542,税,CNY,优惠87,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956,136,,,,,,2542,2542,税,CNY,优惠87,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_145_sgtsl2,145,,,,,,2542,2542,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_146_w29v5y,146,,,,,,,2542,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_148_hua1vx,148,,,,,,,2455,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208955,150,3份早餐当地时间09月26日 23:59前可免费取消立即确认在线付,3份早餐当地时间09月26日 23:59前可免费取消立即确认在线付,3份早餐当地时间09月26日 23:59前可免费取消立即确认在线付,3份早餐当地时间09月26日 23:59前可免费取消立即确认在线付,3,2655,2655,税,CNY,优惠91,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208955,173,,,,,,2655,2655,税,CNY,优惠91,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_182_7mj7co,182,,,,,,2655,2655,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_183_w29ueb,183,,,,,,,2655,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_185_hua14e,185,,,,,,,2564,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_187_m0hpfr,187,无早餐当地时间09月26日 23:59前可免费取消立即确认到店付 · 需担保,无早餐当地时间09月26日 23:59前可免费取消立即确认到店付 · 需担保,无早餐当地时间09月26日 23:59前可免费取消立即确认到店付 · 需担保,无早餐当地时间09月26日 23:59前可免费取消立即确认到店付 · 需担保,2,,2747,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_209_9z8s6y,209,,,,,,,2747,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_210_9z8s6y,210,,,,,,,2747,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_211_9z8s6y,211,,,,,,,2747,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_212_qzljko,212,,,,,,,2747,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_213_qzljko,213,,,,,,,2747,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_215_hu9zon,215,,,,,,,2747,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_217_qflvx0,217,1份早餐当地时间09月26日 23:59前可免费取消立即确认到店付 · 需担保,1份早餐当地时间09月26日 23:59前可免费取消立即确认到店付 · 需担保,1份早餐当地时间09月26日 23:59前可免费取消立即确认到店付 · 需担保,1份早餐当地时间09月26日 23:59前可免费取消立即确认到店付 · 需担保,1,,2795,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_238_9z5mqp,238,,,,,,,2795,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_239_9z5mqp,239,,,,,,,2795,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
7143654,1821208956,1821208956_rate_240_9z5mqp,240,,,,,,,2795,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7143654&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
