采集时间,酒店ID,主酒店ID,酒店中文名,酒店英文名,城市ID,城市,区域/商圈,地址,纬度,经度,星级,钻级,开业时间,装修时间,客房数,酒店类型,榜单/排名,评分,评分描述,点评总数,收藏数,图片总数,最低价,币种,交通信息,特色标签,热门设施,评分明细,卫生评分,设施评分,环境评分,服务评分,点评标签,电话,酒店简介,原始详情URL,PC详情URL,移动详情URL
2026-08-31 21:29:43,101212523,101212523,天阁胶囊酒店(Tiang Capsule),,359,,,,,,,,2022,,76,,,4.5,很好,408,,,,CNY,,,,,,,,,,0066-886522635,邮箱： rsgm@tiangandtang.com 天舱胶囊旅馆地处曼谷中心，距离是乐园和泰尼亚广场不到 15 分钟步行路程。 此青年旅馆距离MBK 购物中心 1.1 英里（1.8 公里），距离暹逻百丽宫购物中心 1.6 英里（2.5 公里）。 您可利用免费 WiFi和公共区电视等便利服务和设施。 您可以到服务天舱胶囊旅馆住客的小吃吧/熟食店随便找点吃的。每天 08:00 至 10:00 提供收费的外卖早餐。 特色服务/设施包括行李寄存、洗衣设施和公共区咖啡/茶。 有 18 间空调客房提供智能电视；您定能在旅途中找到家的舒适。提供免费无线网络，方便您与朋友保持联系；有线频道可满足您的娱乐需求。浴室提供淋浴设施、免费洗浴用品和坐浴桶。便利设施包括可存放笔记本电脑的保险箱和免费瓶装水；而且每次住宿一次提供客房服务。 订房必读 儿童不能住 该酒店不允许携带儿童入住 城市通知 禁止携带榴莲进入酒店。 客房收费 请注意，以下项目可能会产生现场收费，您可以根据需要联系酒店了解具体金额：外带早餐,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=101212523&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=101212523&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/101212523.html
2026-09-04 01:58:06,101482459,101482459,ABC@48酒店及服务式公寓(ABC@48 Hotel & Service Apartment),,359,,,,,,,,2022,,103,,,,,346,,,,CNY,,,,,,,,,,0066-851956662,邮箱： abc48hs@gmail.com ABC@48酒店和服务式公寓坐落于曼谷汇狂，距离曼谷中央世界购物中心和水门市场不到 10 分钟车程。 此公寓距离拉加曼加拉国家体育场 5.3 英里（8.5 公里），距离Terminal 21 购物中心 5.3 英里（8.5 公里）。 这个公寓拥有 1 座楼，共 9 层，并提供指定吸烟区。 您可以在公寓的咖啡馆享用美味餐点，或者去小吃吧/熟食店找点吃的。每天一次免费招待会举行免费招待会，您可以借此结识其他住客。 特色服务/设施包括快速入住、24 小时前台服务和行李寄存。酒店提供免费自助停车。 50 间空调客房提供备有冰箱和微波炉的厨房；您定能在旅途中找到家的舒适。带有数码频道的智能电视可满足您的娱乐需求；同时提供免费无线网络，方便您与朋友保持联系。便利设施包括保险箱和免费瓶装水。 订房必读 儿童不能住 该酒店不允许携带儿童入住 城市通知 禁止携带榴莲进入酒店。 罚款信息 酒店不允许在客房内吸烟，否则将收取额外费用。(提示有效期：2023年05月16日至2099年12月31日),https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=101482459&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=101482459&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/101482459.html
2026-08-31 01:04:17,1027224,1027224,Ratchadapisek朱比利众望酒店(Jubilee Prestige Hotel Ratchadapisek),,359,,,,,,,,2025,,407,,,4.5,很好,2297,,,645,CNY,距酒店直线260米 · 拉查达比瑟区 1小时前有人预订 ¥384 含税/费 ¥271 起 4.6 258 点评 云朵客栈酒店(近辉煌夜市,,,卫生:4.5|设施:4.3|环境:4.4|服务:4.4,4.5,4.3,4.4,4.4,有图(495)|视频(8)|有图/视频(498)|偏好相似(42)|交通便利(190)|早餐很棒(183)|近地铁站(102)|泳池干净(85)|泳池很赞(85)|适合出差(46)|酒店豪华(21)|自助餐棒(16)|差评(91),0066-2-6942222,邮箱： Mhrs.bkkjr.reservation@marriotthotels.com 朱比利威望酒店，让您在曼谷的的旅行感到无比的舒适，不论您是在泰国旅行，经商，组织活动，研讨会还是接待VIP宾客。 ่酒店地理位置优越，位于快速发展的新中央商务区的中心，从Ratchadapisek 路向外辐射，步行可到达曼谷的公共交通系统。通过城市道路，高速公路和捷运地铁系统轻松可达，该系统是对轻轨系统的补充，绕过曼谷的主要道路是一件轻而易举的事情。距离Huay Kwang 地铁站仅 3 分钟步行路程，可以轻松到达最重要的企业，外交机构，国家会议展览中心和医院，以及主要的购物，餐饮和娱乐区。 酒店附近范围内的著名景点包括Central Plaza Rama 9，充满活力的 Sukhumvit Asoke 区， Terminal 21 21，Sukhumvit 路，Silom 路， MBKMBK，Siam 广场， Jatujak 市场，唐人街。 订房必读 城市通知 禁止携带榴莲进入酒店。 其他限制 不允许吸食大麻。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/1027224.html
2026-09-04 02:36:50,102936632,102936632,J实体公寓THONGLOR 8(J Residence Thonglor 8),,359,,,,,,,,2009,,23,,,,,18,,,,CNY,,,,设施:1,,1,,,,0066-81-8500669,邮箱： jresidence2022@gmail.com J实体公寓THONGLOR 8位于曼谷素坤逸路，距离Terminal 21 购物中心和曼谷中央世界购物中心不到 10 分钟车程。 此豪华公寓酒店距离暹逻百丽宫购物中心 4.2 英里（6.7 公里），距离暹罗购物中心 4.2 英里（6.8 公里）。 您可充分利用酒店提供的度假设施，例如室外游泳池、室内游泳池和健身中心。 特色服务/设施包括免费高速有线上网、洗衣设施和电梯。酒店提供免费自助停车。 25 间空调客房提供备有烤箱和微波炉的厨房；您定能在旅途中找到家的舒适。您的卧床备有高档床上用品且所有客房均提供沙发床。免费提供有线和无线上网，此外，36 英寸液晶电视提供数码频道，可满足您的娱乐需求。浴室提供浸泡浴缸和大花洒淋浴喷头。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=102936632&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=102936632&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/102936632.html
2026-08-31 00:52:26,103003672,103003672,S3 暹罗曼谷酒店(S3 Siam Bangkok Hotel),,359,,,,,,,,2022,,62,,,4.5,很好,1327,,,,CNY,,,,卫生:4.1|设施:3.8|环境:4.1|服务:4.0,4.1,3.8,4.1,4.0,有图(314)|视频(3)|有图/视频(315)|偏好相似(42)|购物方便(81)|泳池干净(128)|泳池很赞(128)|交通便利(92)|在市中心(42)|景观很棒(35)|酒店离暹罗非常近(15)|隔音一般(106)|差评(187),0066-992522991,装修：2022 邮箱： s3siambangkok@gmail.com 位于曼谷市中心 Siam Square 的全新豪华且实惠的酒店。 步行 5 分钟即可到达 MBK、暹罗广场和暹罗百丽宫。 订房必读 城市通知 禁止携带榴莲进入酒店。 其他限制 不允许吸食大麻。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103003672&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103003672&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/103003672.html
2026-09-04 02:25:41,103247597,103247597,莱昂拉萨尔酒店及公寓(Leon Lasalle Hotel and Residences),,359,,,,,,,,2022,,78,,,,,135,,,,CNY,,,,,,,,,,0066-822226868 0066-639259232 0066-811236868,邮箱： hello@leonresidences.com 里昂拉萨尔酒店及住宅位于曼谷挽那，距离曼谷国际贸易和会展中心只有 4 分钟车程，且距离是乐园有 10 分钟车程。 此酒店距离挽那大型购物中心 6.6 英里（10.6 公里），距离曼谷医院 7.8 英里（12.5 公里）。 您可充分利用室外游泳池等度假设施，此外还有免费 WiFi和大堂壁炉等。 特色服务/设施包括24 小时前台服务和行李寄存。酒店设有收费的限时从机场到酒店的班车，此外还提供免费自助停车。 有 78 间客房提供备有冰箱和微波炉的简易厨房；您定能在旅途中找到家的舒适。客房设有私人阳台。提供免费无线网络，方便您与朋友保持联系；另提供 50 英寸智能电视，可满足您的娱乐需求。便利设施包括书桌和茶具/咖啡用具；而且每周一次提供客房服务。 订房必读 城市通知 禁止携带榴莲进入酒店。 设施供应 连住期间，酒店每7天常规清扫一次，其他详情请咨询酒店前台。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103247597&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103247597&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/103247597.html
2026-09-04 01:58:27,103565011,103565011,曼谷班加隆酒店(Benjarong Hotel Bangkok),,359,,,,,,,,2023,,97,,,4.5,很好,1063,,,,CNY,,,,,,,,,,0066-997892626,邮箱： reservations@benjaronghotel.com 曼谷本贾龙酒店位于曼谷加都加周末市场，距离曼谷中央拉普劳和札都甲周末市集不到 5 分钟车程。 此酒店距离水门市场 5.2 英里（8.4 公里），距离Terminal 21 购物中心 5.6 英里（9.1 公里）。 享受健身中心等度假设施，或者到花园欣赏美景。此酒店的其他特色包括免费 WiFi和礼宾服务。 在曼谷本贾龙酒店，您可以去餐厅享用美餐。在忙碌的一天后，不妨去酒吧/酒廊轻松一下。每天 06:30 至 10:30 提供收费的自助式早餐。 特色服务/设施包括干洗/洗衣服务、24 小时前台服务和电梯。酒店提供免费自助停车。 有 97 间空调客房提供迷你吧和智能电视；您定能在旅途中找到家的舒适。提供免费无线网络，方便您与朋友保持联系；数码频道可满足您的娱乐需求。浴室提供淋浴设施、免费洗浴用品和吹风机。便利设施包括保险箱和书桌；而且每天提供客房服务。 订房必读 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103565011&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103565011&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/103565011.html
2026-08-31 22:54:16,103744971,103744971,拉差达维兹公园酒店(Hotel Wizpark Ratchada),,359,,,,,,,,,,50,,,,,283,,,,CNY,,,,设施:1,,1,,,,0066-2-2478787 0066-816398888,邮箱： rsvn@hotelwizpark.com Wizpark酒店Ratchada坐落于曼谷中心地段，距离Terminal 21 购物中心和水门市场不到 5 分钟车程。 此酒店距离曼谷中央世界购物中心 3.1 英里（5 公里），距离暹逻百丽宫购物中心 3.2 英里（5.2 公里）。 您可到花园欣赏美景，还可利用免费 WiFi等服务和设施。 每天 08:00 至 10:00 提供收费的欧陆式早餐。 酒店提供免费自助停车。 有 50 间空调客房提供冰箱和迷你吧；您定能在旅途中找到家的舒适。客房设有私人阳台。带有数码频道的智能电视可满足您的娱乐需求；同时提供免费无线网络，方便您与朋友保持联系。配备淋浴设施的私人浴室提供大花洒淋浴喷头和吹风机。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103744971&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103744971&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/103744971.html
2026-09-04 02:35:35,103753365,103753365,曼谷纯十一酒店(Pure Eleven Hotel Bangkok),,359,,,,,,,,2023,,77,,,,,453,,,,CNY,,,,设施:1,,1,,,,0066-2-2552228,邮箱： rsvn@pureelevenhotel.com 曼谷Pure Eleven酒店地处曼谷中心，距离水门市场和白金时尚购物中心不到 10 分钟步行路程。 此酒店距离暹逻百丽宫购物中心 0.7 英里（1.1 公里），距离曼谷中央世界购物中心 0.8 英里（1.3 公里）。 您可利用免费 WiFi、礼宾服务和酒店内购物等便利服务和设施。 特色服务/设施包括快速入住、干洗/洗衣服务和24 小时前台服务。酒店提供免费自助停车。 有 78 间空调客房提供LED 电视；您定能在旅途中找到家的舒适。提供免费无线网络，方便您与朋友保持联系；数码频道可满足您的娱乐需求。浴室提供淋浴设施、吹风机和浴袍。便利设施包括电话，以及书桌和茶具/咖啡用具。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103753365&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103753365&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/103753365.html
2026-08-31 01:51:49,103766000,103766000,"曼谷 Public House 酒店，Design Hotels 成员酒店(Public House Hotel Bangkok, a Member of Design Hotels)",,359,,,,,,,,,,79,,,4.5,很好,51,,,,CNY,,,,卫生:4.6|设施:1|环境:4.4|服务:4.5,4.6,1,4.4,4.5,所有点评(51)|值得推荐(49)|有图(11)|有图/视频(11)|偏好相似(1)|位置很好(15)|服务很好(17)|干净卫生(10)|有设计感(6)|泳池干净(4)|泳池很赞(4)|差评(2),0066-812352036 0066-26277500,开业：1991 邮箱： info@publichouse-hotels.com 简体中文：曼谷 Public House 酒店，Design Hotels 成员酒店坐落于曼谷市中心，距离 Terminal 21 购物中心和 CentralWorld 尚泰世界购物中心不到 5 分钟车程。酒店距离伦披尼公园约 4.4 公里，距离暹罗百丽宫购物中心约 4.4 公里。入住期间，您可以享用户外游泳池和健身中心等休闲设施。酒店还提供免费 WiFi 和礼宾服务。您可以在酒店餐厅 SWD 享用美食，餐厅营业至晚上 11:30。结束一天的行程后，不妨前往酒吧享用饮品，放松身心。酒店每天 07:30 至 11:00 提供收费的单点早餐。酒店提供 24 小时前台服务、行李寄存以及干洗和洗衣服务，并设有免费自助停车场。酒店共有 79 间客房，配有迷你吧和智能电视，为您提供舒适的住宿体验。床铺配有羽绒被和高品质床上用品。酒店提供免费 WiFi，方便您随时保持联系；浴室内配有免费洗浴用品和吹风机。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103766000&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103766000&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/103766000.html
2026-08-31 21:27:36,103861260,103861260,丽丽特邦伦普酒店-靠近考山路(Lilit Bang Lumphu Hotel),,359,,,,,,,,2023,,43,,,4.6,很好,126,,,,CNY,,,,,,,,,,0066-947986234,邮箱： res@lilithotel.com 莉莉特庞鲁姆普酒店位于曼谷曼谷市中心，距离考山路和昭披耶河不到 5 分钟车程。 此酒店距离暹逻百丽宫购物中心 2.9 英里（4.7 公里），距离MBK 购物中心 3.1 英里（4.9 公里）。 不妨享受室外游泳池等度假设施，或者试试免费 WiFi等服务和设施。 每天 07:30 至 10:00 提供收费的欧陆式早餐。 特色服务/设施包括24 小时前台服务、行李寄存和ATM/银行服务。酒店提供免费自助停车。 有 44 间空调客房提供迷你吧和液晶电视；您定能在旅途中找到家的舒适。您的客房备有记忆海绵床垫卧床。提供免费无线网络，方便您与朋友保持联系；卫星频道可满足您的娱乐需求。浴室提供淋浴设施，配有大花洒淋浴喷头和免费洗浴用品。 订房必读 儿童不能住 该酒店不允许携带儿童入住 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103861260&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103861260&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/103861260.html
2026-09-04 02:33:53,103862197,103862197,素坤逸娜娜富居酒店(The Rich Residence Sukhumvit Nana),,359,,,,,,,,2023,,169,,,,,207,,,,CNY,,,,设施:1,,1,,,,0066-909706262,邮箱： staff@therichresidences.com 富人公寓素叻他那那坐落于曼谷中心地段，距离康民医院仅咫尺之遥，距离娜娜广场也只有 4 分钟步行路程。 此SPA酒店距离Terminal 21 购物中心 0.9 英里（1.4 公里），距离曼谷中央世界购物中心 1.2 英里（2 公里）。 您可到 SPA 慰劳一下自己，这里提供按摩。您可以充分利用室外游泳池和健身中心等度假设施。 在富人公寓素叻他那那，您可以去餐厅享用美餐。每天 07:00 至 10:00 提供收费的自助式早餐。 特色服务/设施包括24 小时前台服务、前台保管箱和公用微波炉。酒店提供免费自助停车。 有 169 间空调客房提供冰箱和微波炉；您定能在旅途中找到家的舒适。带有有线频道的 45 英寸平板电视可满足您的娱乐需求；同时提供免费无线网络，方便您与朋友保持联系。浴室提供淋浴设施，配有大花洒淋浴喷头和免费洗浴用品。便利设施包括书桌和电热水壶；而且每天提供客房服务。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103862197&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103862197&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/103862197.html
2026-08-31 01:24:12,103972382,103972382,斯里瓦里素萬那普機場飯店(Le Srivaree Suvarnabhumi Airport Hotel),,359,,,,,,,,2024,,350,,,4.6,很好,559,,,150,CNY,,,,卫生:4.3|设施:4.0|环境:4.0|服务:4.2,4.3,4.0,4.0,4.2,所有点评(559)|值得推荐(518)|有图(134)|有图/视频(134)|偏好相似(1)|性价比高(35)|房间很大(57)|交通便利(47)|去机场方便(42)|周边方便(32)|床很舒适(12)|多次入住(8)|隔音一般(28)|差评(41),0066-24949600,邮箱： RSVN@LESRIVAREEHOTEL.COM Le Srivaree素万那普机场酒店位于挽披邦查隆，距离挽那大型购物中心和华侨崇圣大学不到 15 分钟车程。 此酒店距离曼谷国际贸易和会展中心 13.1 英里（21.1 公里），距离昭披耶河 16.5 英里（26.6 公里）。 这个酒店提供指定吸烟区。 酒店设有多家餐饮设施，包括 2 间餐厅和咖啡馆。您可以任选一家，简单吃一点。每天一次免费招待会举行免费招待会，您可以借此结识其他住客。在忙碌的一天后，不妨去酒吧/酒廊轻松一下。每天 06:30 至 10:00 提供收费的自助式早餐。 特色服务/设施包括24 小时前台服务、电梯和公共区咖啡/茶。酒店提供免费自助停车。 有 437 间空调客房提供液晶电视；您定能在旅途中找到家的舒适。提供免费无线网络，方便您与朋友保持联系；卫星频道可满足您的娱乐需求。浴室提供淋浴设施，配有大花洒淋浴喷头和免费洗浴用品。便利设施包括电话，以及免费瓶装水和遮光窗帘。 订房必读 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103972382&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103972382&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/103972382.html
2026-08-31 22:07:11,104262057,104262057,健康酒店-素坤逸107号(Wellness Stay & Hotel Sukhumvit 107),,359,,,,,,,,2023,,153,,,,,710,,,,CNY,,,,,,,,,,0066-2-3939888,邮箱： rsvn@wellnessstayandhotel.com Sukhumvit 107健康住宿与酒店位于北榄府三隆挪，距离圣安德鲁斯国际学校素坤逸和邦纳海军高尔夫球场不到 5 分钟车程。 此豪华公寓酒店距离曼谷帕塔纳学校 1.5 英里（2.4 公里），距离三榕皇家世界购物中心 1.7 英里（2.7 公里）。 您可利用酒店的按摩慰劳一下自己，或者享受健身中心等度假设施。如果想去购物，您可以搭乘免费班车。 每天 06:00 至 10:30 提供收费的自助式早餐。 特色服务/设施包括干洗/洗衣服务、24 小时前台服务和行李寄存。计划在北榄府举办活动？这家公寓酒店拥有 80 平方米（861 平方英尺）的空间，包括会议场地和3 间会议室。酒店提供免费自助停车。 136 间空调客房提供备有大冰箱和微波炉的简易厨房；您定能在旅途中找到家的舒适。带有有线频道的 36 英寸智能电视可满足您的娱乐需求；同时提供免费无线网络，方便您与朋友保持联系。便利设施包括书桌和免费瓶装水；而且每天提供客房服务。 订房必读 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104262057&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104262057&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/104262057.html
2026-09-04 02:27:53,104439405,104439405,曼谷诺恩运河边酒店(NORN Canalside Bangkok Hotel),,359,,,,,,,,2023,,69,,,,,461,,,,CNY,,,,设施:1,,1,,,,0066-0629762222 0066-0888845989,邮箱： norn_99@hotmail.com NORN Rimklong 曼谷酒店位于曼谷曼谷莲县，距离考山路和昭披耶河不到 10 分钟车程。 此酒店距离暹逻百丽宫购物中心 6.7 英里（10.8 公里），距离MBK 购物中心 6.9 英里（11.1 公里）。 您可到花园欣赏美景，还可利用免费 WiFi等服务和设施。 您可享受酒店的部分时段客房送餐服务。每日 07:00 至 10:00 提供免费的自助早餐。 特色服务/设施包括免费高速有线上网、24 小时前台服务和行李寄存。酒店提供免费自助停车。 有 76 间空调客房提供智能电视；您定能在旅途中找到家的舒适。您的卧床备有羽绒被和高档床上用品。提供免费有线和无线上网，方便您与朋友保持联系；另提供卫星频道，可满足您的娱乐需求。浴室提供淋浴设施，配有大花洒淋浴喷头和吹风机。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104439405&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104439405&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/104439405.html
2026-08-31 01:15:10,104448865,104448865,是隆遗忘旅舍(Forgotten Hostel Silom),,359,,,,,,,,2023,,30,,,4.5,很好,1132,,,55,CNY,,,,卫生:4.2|设施:4.1|环境:4.5|服务:4.3,4.2,4.1,4.5,4.3,有图(302)|视频(1)|有图/视频(302)|偏好相似(2)|交通便利(88)|近地铁站(47)|床很舒适(33)|购物方便(27)|床品洁净(11)|多次入住(8)|卫生间大(6)|在朱拉隆功大学旁边(3)|隔音一般(24)|差评(54),0066-926636694,装修：2026 邮箱： Forgotten.hostel@gmail.com 被遗忘的希洛旅舍地处曼谷中心，距离是乐园和泰尼亚广场不到 15 分钟步行路程。 此青年旅馆距离MBK 购物中心 0.9 英里（1.5 公里），距离暹逻百丽宫购物中心 1.3 英里（2.1 公里）。 这个青年旅舍提供指定吸烟区。 在被遗忘的希洛旅舍，您可以去餐厅享用美餐。在忙碌的一天后，不妨去酒吧/酒廊轻松一下。 特色服务/设施包括干洗/洗衣服务、24 小时前台服务和多语言服务。 8 间空调客房定能让您在旅途中找到家的舒适。在公用厨房中做饭。提供免费无线网络，方便您与朋友保持联系。配备淋浴设施的私人浴室提供免费洗浴用品和吹风机。 订房必读 城市通知 禁止携带榴莲进入酒店。 客房收费 请注意，以下项目可能会产生现场收费，您可以根据需要联系酒店了解具体金额：折叠床；洗衣服务,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104448865&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104448865&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/104448865.html
