证据ID,候选ID,问题ID,采集轮次,来源阶段,POI名称,小红书帖子ID,标题,URL,帖子正文,命中名称,帖子类型候选,帖子类型审核,证据片段,证据审核状态,审核备注
EV-5A5CB3195226E04A,POICAND-457C23EC2D2FD8B8,GYTRAVEL-S4-F021,1,20260914_贵阳特色热门美食体验_六区一市,何记冰粉,685ed1b9000000001502041b,深夜放毒之贵阳美食,https://www.xiaohongshu.com/explore/685ed1b9000000001502041b?xsec_token_redacted=1&xsec_source=pc_dots,"图2：野山舂酸汤火锅
以前是老凯里酸汤鱼，酸汤锅底很有特色，蘸料品种很多也很新鲜，可以说超越贵厨在我榜单上的地位了[赞R]凉拌卷粉真的很好吃
图1、3：辣家小龙虾
我榜单上贵阳小龙虾的No.1，小龙虾的个头挺大，口味有很多种，好吃也比较干净，吃了没有chuanxi，爆炒土豆也很好吃[赞R]
图4：笔记夺夺粉
最喜欢的一家夺夺粉，醒狮路店人很多，去的话可以提前拿号，不然要等很久，我更喜欢去小河龙湾万达广场吃，不用排队[害羞R]
图5：玉珍酸笋火锅
也是超爱的一家火锅店[大笑R]就是吃完身上味道有点上头，锅底是用西红柿做的，不能吃辣的也可以尝试一下，银海元隆和喷水池两家店
图6：正山铁签烤牛肉
在贵阳壹号后面，牛肉烤得很嫩，蘸水也很好吃，酱爆牛黄金是灵魂[偷笑R]
图7：茉莉小馆
在正山隔壁，适合拍照打卡
图8：姜JIANGS餐厅
泰式酸辣虾很好吃，适合拍照打卡吃漂亮饭
图9-图10：喜宝野臭豆腐米线
爱吃臭豆腐的真的可以尝试一下[doge]又臭又上头的那种hhh
图11：杨郎铁板烧
在一中后面，以前上高中还没吃过，味道还可以
图12：三桥红牌铁板烧
以前没那么火的时候经常去吃，现在很少去吃了，太难排队了，味道还是🉑，就是服务态度太差了
图13：旺留茗烫菜
生意太好了，要早一点去，不然很难排，老板一锅一锅的煮[失望R]真的好想劝老板多搞几个火，酸汤挺好吃
图14：静艳毛肚火锅
挺好吃的，又麻又辣
图15：清镇谢记烙锅
我榜单上的烙锅No.1 ，每次去还可以吃碗何记冰粉
图16：马颖穆斯林烤鱼
跟留一手烤鱼的味道稍微有点差别，味道也还可以
图17：火上鲜烤鱼
味道挺好吃，就是上菜速度有点慢，饭点好难等
图18：贵厨
老朋友了～
#贵阳美食[话题]#",何记冰粉,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-0CC6CF0480D6948F,POICAND-457C23EC2D2FD8B8,GYTRAVEL-S4-F021,1,20260914_贵阳特色热门美食体验_六区一市,何记冰粉,6902d5aa000000000400413f,"美丽的清镇，美食推荐
| 良辰故里糯米饭 |📍清镇市西班牙风情街小区门口
|",https://www.xiaohongshu.com/explore/6902d5aa000000000400413f?xsec_token_redacted=1&xsec_source=pc_dots,"美丽的清镇，美食推荐
| 良辰故里糯米饭 |📍清镇市西班牙风情街小区门口
| 雷家卷粉 |📍清镇市前进路101号（原粮食局对面）
| 冉记卷粉 |📍清镇市新民巷2号（海通步行街）
| 小燕子羊肉粉 |📍清镇市前进路口（多家分店）
| 马老太牛肉粉 |📍清镇市四季贵州椿堂府二期
| 张家奇盘化牛肉粉 |📍清镇市红枫大街43
| 焦记怪噜粉
| 雄霸肠旺面 |📍清镇市云岭东路阳光市场门口
| 宋记丝娃娃 |📍清镇市水沟边巷口
| 小云凤丝娃娃|📍清镇市水沟边巷口
| 马老太牛肉粉 |
店铺推荐：
| 清镇第一家特色豆豉火锅 |📍清镇市百花路百花新城三期1栋4号
| 王马儿辣子鸡 |📍清镇市云岭东路98号
| 卫城段家辣子鸡 |📍清镇市中环国家步行街
| 邱伯辣子鸡 |📍清镇市塔峰路52号
| 马记清镇牛肉馆 |📍清镇市锦绣蓝湾小区门口（多家分店）
| 土庄豆米火锅 |📍清镇市人民广场红旗路H3栋
| 憨农坛子鱼 |📍清镇市水岸尚城小区门口
| 苗侗老凯里酸汤鱼 |📍清镇市时光贵州一
| 烙锅 烧烤 冰粉 |
要说最有烟火的夜生活，那必须是与三五好友约一场夜宵，在贵阳，烙锅烧烤便是首选。
烙锅，万物皆可烙。肉类蔬菜小吃，点上自己爱吃的，在锅里烙上，油滋滋地冒着声响，将烙好的肉菜放在灵魂蘸料里滚一圈，好友间围坐一边动手一边聊天，丝毫不影响。
夜晚牵动人味蕾的，还有烧烤。华灯初上，街头巷尾的烧烤店便愈加热闹，烤串儿，烤脑花、烤豆皮……再配上清镇独有的冰粉、冰浆，放下疲惫，与友闲聊，食色相伴，唇齿留香。
店铺推荐：
| 清镇中环国际美食广场 | 📍清镇市中环国际
| 何记海通刘烙锅 |📍清镇市海通步行街
| 骆玉冰粉 |📍清镇市海通步行街
|何记冰粉 |📍清镇市中环国际美食城外
| 小胡子烤鸡 |📍清镇市御府壹号云岭北街
| 老奶烤肉 |📍清镇市新民路3号
| 王记鱿鱼 | 📍清镇市海通步行街口
| 谭记鸭块面 |📍清镇市红旗巷6号
#今日份菜单#清镇同城 #清镇美食 #走进寺庙古镇[话题]# #寺庙旅行[话题]# #清镇朝凤寺[话题]#",何记冰粉,混合贴候选,,"| 何记海通刘烙锅 |📍清镇市海通步行街
| 骆玉冰粉 |📍清镇市海通步行街
|何记冰粉 |📍清镇市中环国际美食城外
| 小胡子烤鸡 |📍清镇市御府壹号云岭北街
| 老奶烤肉 |📍清镇市新民路3号",待审核,候选混合贴：核实是否描述多个可定位实体；若是，只保留当前POI连续原文片段。
EV-4B25CD502B9EC787,POICAND-457C23EC2D2FD8B8,GYTRAVEL-S4-F021,1,20260914_贵阳特色热门美食体验_六区一市,何记冰粉,694f3895000000002202c9dc,在清镇吃到的美食合集🤩,https://www.xiaohongshu.com/explore/694f3895000000002202c9dc?xsec_token_redacted=1&xsec_source=pc_dots,"1、庙儿山唐记猪脚粉
2、红枫湖韩李吃粉面（大排粉和猪脚粉都好吃😋）
3、三角花园安顺酸汤砂锅粉
4、倾国倾城下来坡坡上鸡丝豆花面
5、中环国际段家辣子鸡对面新开的螺旋桨螺蛳粉
6、中环国际菜场入口旁边的牛肉粉
7、红旗路沿河卤粉
8、三角花园夜市摊菌子炒饭
9、东门桥农贸市场川味烤鱼
10、海通豆米火锅
11、何记冰粉
12、盛源新天地洒野韩食屋（推荐他家的杂酱面）
13、吾悦广场泰莱花园餐厅椰子鸡火锅
14、百花路大龙井冷锅鱼（好像闭店了）
15、中环国际笔记夺夺粉
16、百花新城雅玲铁板烧
#美食合集[话题]# #美食推荐[话题]# #小县城美食[话题]# #我的宝藏美食集[话题]# #被美食治愈[话题]#",何记冰粉,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-A711012E78D70DC9,POICAND-B1677CDBF60A8FEB,GYTRAVEL-S4-F021,1,20260914_贵阳特色热门美食体验_六区一市,何记烙锅,6a1918d7000000003700d484,重生之我在贵阳清镇大开吃戒,https://www.xiaohongshu.com/explore/6a1918d7000000003700d484?xsec_token_redacted=1&xsec_source=pc_dots,"P1:老谭煎饼果子奶茶(二中店)
P2:杰岑竹签烤肉(云岭中路店)
P3:苗老七酸汤砂锅粉
P4:骆玉冰粉冰浆
P5:原三角花园何记烙锅
P6:夜猫子小黄鱼(阳光水岸店)
P7:九化夜市的蛋包糯米饭
P8:丁姨妈冰浆(九化)
P9:九化夜市的洋芋丸子
#贵州美食[话题]##贵州探店[话题]#
#贵阳美食[话题]##贵阳探店[话题]#
#清镇美食[话题]##清镇探店[话题]#",何记烙锅,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-8CD5437048D3E322,POICAND-B1677CDBF60A8FEB,GYTRAVEL-S4-F021,1,20260914_贵阳特色热门美食体验_六区一市,何记烙锅,6a64ab17000000000402a086,自驾打卡清镇何记烙锅｜客观真实体验,https://www.xiaohongshu.com/explore/6a64ab17000000000402a086?xsec_token_redacted=1&xsec_source=pc_dots,"自驾来到贵阳清镇中环烙锅美食街，打卡大家推荐的何记烙锅一分店，分享真实用餐感受。
店内肉类都是提前卤制熟透，直接放锅上烙，很难烙出焦香口感。炉子用的是卡式炉，火力偏弱，整体烤制速度很慢。土豆要烙非常久，吃到尾声才能吃到一点点锅巴。
对比之前吃的生肉现烤烙锅，少了油脂焦香，风味平淡。整体味道不算难吃，但没有让人印象深刻的特色。
总结：顺路路过肚子饿可以浅吃，专门绕路打卡不太值得。
#清镇美食[话题]#
#贵州烙锅测评[话题]#
#贵阳周边探店[话题]#
#贵州自驾美食[话题]#
#本地小吃分享[话题]#",何记烙锅,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-83F1A95DAC0B2A55,POICAND-FA1FC258F9498BFA,GYTRAVEL-S4-F021,1,20260914_贵阳特色热门美食体验_六区一市,冉记卷粉,6902d5aa000000000400413f,"美丽的清镇，美食推荐
| 良辰故里糯米饭 |📍清镇市西班牙风情街小区门口
|",https://www.xiaohongshu.com/explore/6902d5aa000000000400413f?xsec_token_redacted=1&xsec_source=pc_dots,"美丽的清镇，美食推荐
| 良辰故里糯米饭 |📍清镇市西班牙风情街小区门口
| 雷家卷粉 |📍清镇市前进路101号（原粮食局对面）
| 冉记卷粉 |📍清镇市新民巷2号（海通步行街）
| 小燕子羊肉粉 |📍清镇市前进路口（多家分店）
| 马老太牛肉粉 |📍清镇市四季贵州椿堂府二期
| 张家奇盘化牛肉粉 |📍清镇市红枫大街43
| 焦记怪噜粉
| 雄霸肠旺面 |📍清镇市云岭东路阳光市场门口
| 宋记丝娃娃 |📍清镇市水沟边巷口
| 小云凤丝娃娃|📍清镇市水沟边巷口
| 马老太牛肉粉 |
店铺推荐：
| 清镇第一家特色豆豉火锅 |📍清镇市百花路百花新城三期1栋4号
| 王马儿辣子鸡 |📍清镇市云岭东路98号
| 卫城段家辣子鸡 |📍清镇市中环国家步行街
| 邱伯辣子鸡 |📍清镇市塔峰路52号
| 马记清镇牛肉馆 |📍清镇市锦绣蓝湾小区门口（多家分店）
| 土庄豆米火锅 |📍清镇市人民广场红旗路H3栋
| 憨农坛子鱼 |📍清镇市水岸尚城小区门口
| 苗侗老凯里酸汤鱼 |📍清镇市时光贵州一
| 烙锅 烧烤 冰粉 |
要说最有烟火的夜生活，那必须是与三五好友约一场夜宵，在贵阳，烙锅烧烤便是首选。
烙锅，万物皆可烙。肉类蔬菜小吃，点上自己爱吃的，在锅里烙上，油滋滋地冒着声响，将烙好的肉菜放在灵魂蘸料里滚一圈，好友间围坐一边动手一边聊天，丝毫不影响。
夜晚牵动人味蕾的，还有烧烤。华灯初上，街头巷尾的烧烤店便愈加热闹，烤串儿，烤脑花、烤豆皮……再配上清镇独有的冰粉、冰浆，放下疲惫，与友闲聊，食色相伴，唇齿留香。
店铺推荐：
| 清镇中环国际美食广场 | 📍清镇市中环国际
| 何记海通刘烙锅 |📍清镇市海通步行街
| 骆玉冰粉 |📍清镇市海通步行街
|何记冰粉 |📍清镇市中环国际美食城外
| 小胡子烤鸡 |📍清镇市御府壹号云岭北街
| 老奶烤肉 |📍清镇市新民路3号
| 王记鱿鱼 | 📍清镇市海通步行街口
| 谭记鸭块面 |📍清镇市红旗巷6号
#今日份菜单#清镇同城 #清镇美食 #走进寺庙古镇[话题]# #寺庙旅行[话题]# #清镇朝凤寺[话题]#",冉记卷粉,混合贴候选,,"| 良辰故里糯米饭 |📍清镇市西班牙风情街小区门口
| 雷家卷粉 |📍清镇市前进路101号（原粮食局对面）
| 冉记卷粉 |📍清镇市新民巷2号（海通步行街）
| 小燕子羊肉粉 |📍清镇市前进路口（多家分店）
| 马老太牛肉粉 |📍清镇市四季贵州椿堂府二期",待审核,候选混合贴：核实是否描述多个可定位实体；若是，只保留当前POI连续原文片段。
EV-920E9634C61B02CD,POICAND-FA1FC258F9498BFA,GYTRAVEL-S4-F021,1,20260914_贵阳特色热门美食体验_六区一市,冉记卷粉,6a70266800000000330090fc,手机里的吃吃喝喝——贵阳清镇,https://www.xiaohongshu.com/explore/6a70266800000000330090fc?xsec_token_redacted=1&xsec_source=pc_dots,"卫城段老三辣子鸡
火锅式的辣子鸡，鸡拐拐果然很赞，软糯，一口下去很实在～
点了盐菜肉（正常味道），小份荞饭（挺多的），想点鸡胗没有，杨梅汁也没有～～
后面图片5-9都是配的，泡萝卜和拌萝卜丝还是啥的？挺好吃
煮菜煮到后面汤汁拌荞饭，挺香的
饭前等待的半小时还去路口买了冉记卷粉和恋爱豆腐果，7元一份的素卷粉口感很好，5元两个的豆腐果除了小点也还行，里面流心的～还看到一家李姨妈青椒粉人挺多，有机会再来试试
#日常吃吃喝喝[话题]##贵阳美食[话题]##贵阳火锅[话题]##辣子鸡[话题]#",冉记卷粉,混合贴候选,,"后面图片5-9都是配的，泡萝卜和拌萝卜丝还是啥的？挺好吃
煮菜煮到后面汤汁拌荞饭，挺香的
饭前等待的半小时还去路口买了冉记卷粉和恋爱豆腐果，7元一份的素卷粉口感很好，5元两个的豆腐果除了小点也还行，里面流心的～还看到一家李姨妈青椒粉人挺多，有机会再来试试
#日常吃吃喝喝[话题]##贵阳美食[话题]##贵阳火锅[话题]##辣子鸡[话题]#",待审核,候选混合贴：核实是否描述多个可定位实体；若是，只保留当前POI连续原文片段。
EV-66D15AFF781F720F,POICAND-E55D0CB147AB2D0E,GYTRAVEL-S4-F021,1,20260914_贵阳特色热门美食体验_六区一市,卫城段老三辣子鸡,6a70266800000000330090fc,手机里的吃吃喝喝——贵阳清镇,https://www.xiaohongshu.com/explore/6a70266800000000330090fc?xsec_token_redacted=1&xsec_source=pc_dots,"卫城段老三辣子鸡
火锅式的辣子鸡，鸡拐拐果然很赞，软糯，一口下去很实在～
点了盐菜肉（正常味道），小份荞饭（挺多的），想点鸡胗没有，杨梅汁也没有～～
后面图片5-9都是配的，泡萝卜和拌萝卜丝还是啥的？挺好吃
煮菜煮到后面汤汁拌荞饭，挺香的
饭前等待的半小时还去路口买了冉记卷粉和恋爱豆腐果，7元一份的素卷粉口感很好，5元两个的豆腐果除了小点也还行，里面流心的～还看到一家李姨妈青椒粉人挺多，有机会再来试试
#日常吃吃喝喝[话题]##贵阳美食[话题]##贵阳火锅[话题]##辣子鸡[话题]#",卫城段老三辣子鸡,混合贴候选,,"卫城段老三辣子鸡
火锅式的辣子鸡，鸡拐拐果然很赞，软糯，一口下去很实在～
点了盐菜肉（正常味道），小份荞饭（挺多的），想点鸡胗没有，杨梅汁也没有～～",待审核,候选混合贴：核实是否描述多个可定位实体；若是，只保留当前POI连续原文片段。
EV-362C370A1662CFC7,POICAND-C0DD44FE249E39AF,GYTRAVEL-S4-F021,1,20260914_贵阳特色热门美食体验_六区一市,咔帕泰式料理餐厅,68e927b4000000000302f39b,美食分享,https://www.xiaohongshu.com/explore/68e927b4000000000302f39b?xsec_token_redacted=1&xsec_source=pc_dots,"店名：清镇市咔帕泰式料理餐厅
味道：🌟🌟🌟🌟
环境：🌟🌟🌟🌟
人均：4️⃣9️⃣rmb
位置在老城区北门桥路边，那一段路可以停车，打车也可直接到，喜欢拍照的姐妹可以带男朋友或者闺蜜来拍，吃完饭可以去旁边的livehouse 坐一坐，总体感觉还是很不错的，驻唱唱得都很好#清镇[话题]# #清镇同城[话题]##美食[话题]#",咔帕泰式料理餐厅,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-95541D41D2C5A77D,POICAND-9AE65F04A098B705,GYTRAVEL-S4-F021,1,20260914_贵阳特色热门美食体验_六区一市,小云凤热汤丝娃娃,69d8e9a7000000001a02c55a,谁家老店这么火啊！？,https://www.xiaohongshu.com/explore/69d8e9a7000000001a02c55a?xsec_token_redacted=1&xsec_source=pc_dots,"清镇小云凤热汤丝娃娃
看这个店面和深巷就知道是一家20多年的老店了 还是第一次跟着从小吃到大的姐姐来吃才知道原来贵州丝娃娃不止有酸汤还有原汤的热汤丝娃娃！也很美味😋并且超高性价比 最后一张有价位表
我们点了一份小盘的丝娃娃 一份怪噜饭 50串烤肉2串洋芋3串豆腐皮 结账的时候居然才75！！！！丝娃娃的原汤真的别有风味也很好喝 怪噜饭才10元一盘味道不输好吃的宵夜炒饭摊炒出来的 1元一串的烤肉和洋芋份量看图就知道了！！感觉现在在贵阳真的很难见到有这个份量的了
如果你喜欢吃热汤丝娃娃不妨来试试！#跟着本地人就对了[话题]# #只有本地人才知道的店[话题]# #老店老味道[话题]# #店还是老的好[话题]# #本地人常去[话题]# #丝娃娃[话题]#",小云凤热汤丝娃娃,混合贴候选,,"清镇小云凤热汤丝娃娃
看这个店面和深巷就知道是一家20多年的老店了 还是第一次跟着从小吃到大的姐姐来吃才知道原来贵州丝娃娃不止有酸汤还有原汤的热汤丝娃娃！也很美味😋并且超高性价比 最后一张有价位表
我们点了一份小盘的丝娃娃 一份怪噜饭 50串烤肉2串洋芋3串豆腐皮 结账的时候居然才75！！！！丝娃娃的原汤真的别有风味也很好喝 怪噜饭才10元一盘味道不输好吃的宵夜炒饭摊炒出来的 1元一串的烤肉和洋芋份量看图就知道了！！感觉现在在贵阳真的很难见到有这个份量的了",待审核,候选混合贴：核实是否描述多个可定位实体；若是，只保留当前POI连续原文片段。
