清单序号,酒店ID,酒店名称,采集状态,缺失模块,房型数量,售卖方案数量,原因代码,原因说明,待补采,补采状态,记录时间,入住日期,离店日期,详情URL
611,33430002,家庭旅馆(The Home Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 01:54:09,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=33430002&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
590,35090853,曼谷拉明特拉贝斯特韦斯特SureStay酒店(SureStay by Best Western Bangkok Ramintra),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 01:48:08,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=35090853&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
217,3732932,素坤逸万寿菊公寓(Marigold Sukhumvit),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:09:47,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=3732932&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
353,3929637,萨索恩我的床酒店(Mybed Sathorn Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 22:11:39,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=3929637&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
662,4123564,曼谷河畔安凡尼酒店(Avani Plus Riverside Bangkok Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 02:08:17,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=4123564&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
283,4298297,万达贝斯特韦斯特优质大酒店(Best Western Plus Wanda Grand Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:38:44,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=4298297&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
273,44164140,三森街酒店(Samsen Street Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:35:29,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=44164140&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
219,4590342,曼谷诺富特素坤逸20号酒店(Novotel Bangkok Sukhumvit 20),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:10:30,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=4590342&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
356,4590598,暹罗普里维联排别墅酒店(Townhouse Siam Privi Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 22:12:31,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=4590598&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
294,46114693,兰甘亨 50 快捷利沃特尔快捷酒店 曼谷- 无停车位(Livotel Express Hotel Ramkhamhaeng 50 Bangkok - No Parking),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:45:25,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=46114693&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
460,46185819,廊曼广场酒店(Donmueang Place Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 02:30:44,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=46185819&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
309,4641202,曼谷市集酒店 - MRT拉拋/拉差当碧沙(The Bazaar Hotel Bangkok - MRT Lat Phrao Ratchadapisek),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:53:04,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=4641202&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
577,46554625,曼谷素坤逸11巷十一酒店 -泰国金士顿酒店集团(Eleven Bangkok Sukhumvit 11 by Kingston Hotels),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 01:35:05,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=46554625&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
685,4661916,曼谷天空风景酒店 - Em District(SKYVIEW Hotel Bangkok - Em District),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 02:13:53,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=4661916&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
331,4690657,曼谷卡瑟特纳瓦闵利沃特尔酒店(Livotel Hotel Kaset Nawamin Bangkok),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 22:03:18,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=4690657&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
606,47124469,暹罗宫酒店(Siam Palace Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 01:53:27,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=47124469&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
547,48900753,阿曼塔酒店及公寓-沙吞(Amanta Hotel & Residence Sathorn),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 02:59:39,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=48900753&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
595,4971873,泰达法义公寓式酒店(Le Tada Residence),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 01:49:30,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=4971873&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
641,49991441,我行我素博物馆酒店(MeStyle Museum Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 02:02:53,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=49991441&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
498,5033287,曼谷素里翁可可特尔酒店(Kokotel Bangkok Surawong),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 02:42:16,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=5033287&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
231,52161242,卡奈里斯素万那普店 - 酒店至素万那普机场免费送机(Canalis Suvarnabhumi Airport Hotel – Free Scheduled shuttle from Hotel to Suvarnabhumi Airport),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:19:33,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=52161242&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
313,52169615,"洲至奢选曼谷新浩中央酒店(Sindhorn Midtown Hotel Bangkok, Vignette Collection by IHG)",部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:54:47,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=52169615&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
608,53297680,UHG The Quarter澎蓬酒店(The Quarter Phromphong by UHG),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 01:53:45,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=53297680&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
565,54294087,四猴酒店(4 Monkeys Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 03:05:34,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=54294087&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
528,54710576,福多酒店(Foodotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 02:53:02,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=54710576&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
297,54913120,乐活酒店(Viva la Vida Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:46:38,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=54913120&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
510,5524344,沙吞之星酒店(The Star of Sathorn),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 02:46:54,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=5524344&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
633,55958642,曼谷橡树套房酒店(Oakwood Suites Bangkok),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 02:00:13,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=55958642&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
520,56161658,曼谷索拉利亚西铁饭店(Solaria Nishitetsu Hotel Bangkok),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 02:49:17,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=56161658&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
269,56744067,曼谷快乐站酒店(Happy Station Bangkok),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:34:06,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=56744067&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
196,57352068,宜必思尚品曼谷是隆酒店(ibis Styles Bangkok Silom),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:01:21,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=57352068&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
466,57912440,@纳瑞斯酒店(@Nares Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 02:31:44,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=57912440&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
554,5798763,曼谷-里瓦阿伦酒店(Riva Arun Bangkok),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 03:01:37,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=5798763&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
420,58074764,棉花沙拉当酒店(The Cotton Saladaeng Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 22:40:34,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=58074764&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
507,58756209,曼谷日航城市酒店(Hotel JAL City Bangkok),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 02:46:04,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=58756209&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
620,5907269,曼谷 137 Pillars 公寓酒店(137 Pillars Residences Bangkok),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 01:56:56,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=5907269&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
632,5994318,考山路当德姆公园酒店(Dang Derm in the Park Khaosan),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 01:59:50,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=5994318&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
252,6002571,曼谷盛捷亿甲迈服务公寓(Somerset Ekamai Bangkok),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:27:17,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=6002571&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
185,6056283,廊曼酒店(Don Muang Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 20:57:41,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=6056283&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
187,6097350,OH旅舍-曼谷(OH Hostels - Bangkok),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 20:58:17,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=6097350&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
562,6137815,阿斯皮拉酒店-素坤逸33号(Aspira G Sukhumvit 33),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 03:04:45,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=6137815&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
296,61511399,弥泰雅拉玛九酒店(Maitria Hotel Rama 9 Bangkok - A Chatrium Collection),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:46:15,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=61511399&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
526,6231781,IMM 曼谷邦卡皮拉普绕酒店(imm hotel Ladprao Bangkapi Bangkok),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 02:52:30,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=6231781&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
482,6245068,曼谷寰庭氛围素坤逸酒店(Cross Vibe Bangkok Sukhumvit),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 02:38:07,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=6245068&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
320,6245174,旅程酒店(The Journey Hotel Laksi),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:57:37,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=6245174&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
303,6257258,拉差达无限酒店(Infinite Hotel @Ratchada),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:49:04,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=6257258&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
212,6335479,曼谷素坤逸 11 号美居酒店(Mercure Bangkok Sukhumvit 11),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:08:03,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=6335479&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
199,6425915,曼谷麦卡桑美居酒店(Mercure Bangkok Makkasan),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:02:09,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=6425915&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
287,6467684,曼谷130号酒店及公寓(130 Hotel & Residence Bangkok),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:42:24,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=6467684&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
316,68128599,UHG 隆路区酒店(The Quarter Silom by UHG),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:55:55,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=68128599&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
458,68343751,UHG四分之一隆齐酒店(The Quarter Ploenchit by UHG),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 22:56:35,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=68343751&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
625,700707,廊曼机场威乐48公寓式酒店(48 Ville Donmuang Airport),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 01:57:40,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=700707&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
681,700739,曼谷大使酒店(Ambassador Hotel Bangkok),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 02:13:15,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=700739&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
262,700747,"曼谷拉查丹利都喜套房酒店公寓(Dusit Suites Hotel Ratchadamri, Bangkok)",部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 21:30:22,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=700747&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
692,700748,曼谷河畔安纳塔拉度假村(Anantara Riverside Bangkok Resort),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-04 02:15:04,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=700748&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
488,700846,素坤逸爱瑞酒店(Arize Hotel Sukhumvit),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 02:39:40,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=700846&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
502,700859,萨拉丁伊斯 - 埃塔斯酒店(AT EASE saladaeng by AETAS),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-09-01 02:44:40,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=700859&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
339,700877,BU广场酒店(BU Place Hotel),部分完成,房型|售卖方案|房型图片,0,0,203,携程对应接口返回 203，已跳过不可信模块,是,待补,2026-08-31 22:06:20,2026-09-28,2026-09-29,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=700877&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
