采集任务ID,酒店ID,酒店名称,热度等级,标准平台ID,平台名称,原始平台名称,是否官网,平台酒店ID,详情URL模板,入住日期,离店日期,间夜数,成人数,儿童数,房间数,币种,POS,语言,采集通道,采集优先级,刷新周期小时,模板口径状态,模板口径问题,任务状态,不可执行原因,生成批次ID,任务哈希
task_cf5179ffe1ad4b68e683fa79,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,agoda,Agoda,Agoda,否,9747602,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=30&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=9747602&RoomID=618017926&masterRoomId=618017926&PriceTotal=34.35&PriceTax=2.25&PriceFee=0.00&RatePlan=bc3f9805-b19c-66e8-8b38-55089bbd588c&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=US&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=aDZURU1MenBMYjVlRWRjVmM4Z2NhVDl6WjBtbDB3a0pUdnU1cDA4VHdadE9BN0JhYXdYQ2dUV2h0ZEJvK2x6RGtGWFFiR2Y5SVRwM3JBPT0&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_true,2026-11-04,2026-11-05,1,2,0,1,THB,TH,en,precision,first,6,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,cf5179ffe1ad4b68e683fa79f532b9d431f5a62f9af8f640d2f011fec88c9db9
task_3bfc1a45cca2dbc394bbe1bb,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,hotels,Hotels.com,Hotels.com,否,46095460,https://www.hotels.com/Hotel-Search?selected=46095460&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.46095460.20261003.20261004.DDT.30.CID..AUDID.&adults=2&children=&mctc=10&mpf=24.86&mpg=USD&mpl=USD&mpj=2.26&mpr=2.26&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.46095460USen-20261003-D-ABW%3D30-camp%3D-aud%3D-N&rateplanid=400921157&mpm=24&mpn=326362057&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-06,2026-09-07,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,3bfc1a45cca2dbc394bbe1bb283d58fa21e6417f2d0e9c850316de7759f09456
task_4fd4c39cc4b058b15b79b808,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,hotels,Hotels.com,Hotels.com,否,46095460,https://www.hotels.com/Hotel-Search?selected=46095460&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.46095460.20261003.20261004.DDT.30.CID..AUDID.&adults=2&children=&mctc=10&mpf=24.86&mpg=USD&mpl=USD&mpj=2.26&mpr=2.26&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.46095460USen-20261003-D-ABW%3D30-camp%3D-aud%3D-N&rateplanid=400921157&mpm=24&mpn=326362057&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,4fd4c39cc4b058b15b79b808d692c6d793204722043b66253aaff9a5367dc041
task_2145f4d668f1afdb9a58d93a,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,hotels,Hotels.com,Hotels.com,否,46095460,https://www.hotels.com/Hotel-Search?selected=46095460&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.46095460.20261003.20261004.DDT.30.CID..AUDID.&adults=2&children=&mctc=10&mpf=24.86&mpg=USD&mpl=USD&mpj=2.26&mpr=2.26&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.46095460USen-20261003-D-ABW%3D30-camp%3D-aud%3D-N&rateplanid=400921157&mpm=24&mpn=326362057&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-12,2026-09-13,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,2145f4d668f1afdb9a58d93a38e3539599ea7bd5daf8294a442997994a5d7d9c
task_fa74f4060bc8a5ab22adb8ea,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,hotels,Hotels.com,Hotels.com,否,46095460,https://www.hotels.com/Hotel-Search?selected=46095460&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.46095460.20261003.20261004.DDT.30.CID..AUDID.&adults=2&children=&mctc=10&mpf=24.86&mpg=USD&mpl=USD&mpj=2.26&mpr=2.26&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.46095460USen-20261003-D-ABW%3D30-camp%3D-aud%3D-N&rateplanid=400921157&mpm=24&mpn=326362057&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-19,2026-09-20,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,fa74f4060bc8a5ab22adb8eae792311dd8dee5177a9bc442e8dd771ad7dde6d8
task_137d856328fb80fba378772f,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,hotels,Hotels.com,Hotels.com,否,46095460,https://www.hotels.com/Hotel-Search?selected=46095460&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.46095460.20261003.20261004.DDT.30.CID..AUDID.&adults=2&children=&mctc=10&mpf=24.86&mpg=USD&mpl=USD&mpj=2.26&mpr=2.26&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.46095460USen-20261003-D-ABW%3D30-camp%3D-aud%3D-N&rateplanid=400921157&mpm=24&mpn=326362057&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-26,2026-09-27,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,137d856328fb80fba378772f1bea9c8b0fc16f3312eac1e719cea6e7676116e5
task_f55e0b01a2c954b95cc9cb88,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,hotels,Hotels.com,Hotels.com,否,46095460,https://www.hotels.com/Hotel-Search?selected=46095460&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.46095460.20261003.20261004.DDT.30.CID..AUDID.&adults=2&children=&mctc=10&mpf=24.86&mpg=USD&mpl=USD&mpj=2.26&mpr=2.26&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.46095460USen-20261003-D-ABW%3D30-camp%3D-aud%3D-N&rateplanid=400921157&mpm=24&mpn=326362057&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-10-05,2026-10-06,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,f55e0b01a2c954b95cc9cb885317c76e0a0291d208bcd837cd0c61e607325a3f
task_3ff682f018af5fea5a450a5c,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,hotels,Hotels.com,Hotels.com,否,46095460,https://www.hotels.com/Hotel-Search?selected=46095460&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.46095460.20261003.20261004.DDT.30.CID..AUDID.&adults=2&children=&mctc=10&mpf=24.86&mpg=USD&mpl=USD&mpj=2.26&mpr=2.26&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.46095460USen-20261003-D-ABW%3D30-camp%3D-aud%3D-N&rateplanid=400921157&mpm=24&mpn=326362057&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-10-20,2026-10-21,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,3ff682f018af5fea5a450a5c89b9b85438529afd7d5f0a8aa741c55b6a75717c
task_14777a8e1084f6d58c7cc403,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,hotels,Hotels.com,Hotels.com,否,46095460,https://www.hotels.com/Hotel-Search?selected=46095460&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.46095460.20261003.20261004.DDT.30.CID..AUDID.&adults=2&children=&mctc=10&mpf=24.86&mpg=USD&mpl=USD&mpj=2.26&mpr=2.26&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.46095460USen-20261003-D-ABW%3D30-camp%3D-aud%3D-N&rateplanid=400921157&mpm=24&mpn=326362057&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-11-04,2026-11-05,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,14777a8e1084f6d58c7cc4031ad55239270f2773849b57c7383f0fb818dbc4b7
task_51f9b423516d98b1fa9faba5,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,booking,Booking.com,Booking.com,否,5483518,https://www.booking.com/searchresults.en.html?dest_id=5483518&highlighted_hotels=5483518&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=548351806_377421764_2_0_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=30.49&ext_price_tax=2.25&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788413827&no_rooms=1&edgtid=hkZshpfQSziWH2CyXWhBlQ&efpc=EAW5ShAFuUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-5483518&utm_content=dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B&aid=2127489&label=metagha-link-MRUS-hotel-5483518_dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B,2026-09-06,2026-09-07,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,51f9b423516d98b1fa9faba56b8955e58d5eb70b8302dae2df58e35ac36e19c9
task_d5552c4749287ad462da0cf9,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,booking,Booking.com,Booking.com,否,5483518,https://www.booking.com/searchresults.en.html?dest_id=5483518&highlighted_hotels=5483518&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=548351806_377421764_2_0_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=30.49&ext_price_tax=2.25&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788413827&no_rooms=1&edgtid=hkZshpfQSziWH2CyXWhBlQ&efpc=EAW5ShAFuUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-5483518&utm_content=dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B&aid=2127489&label=metagha-link-MRUS-hotel-5483518_dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,d5552c4749287ad462da0cf9c62f00a2bb1ee539519239ef05b390ca34689134
task_beba3b9aa02f72b07ca6a933,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,booking,Booking.com,Booking.com,否,5483518,https://www.booking.com/searchresults.en.html?dest_id=5483518&highlighted_hotels=5483518&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=548351806_377421764_2_0_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=30.49&ext_price_tax=2.25&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788413827&no_rooms=1&edgtid=hkZshpfQSziWH2CyXWhBlQ&efpc=EAW5ShAFuUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-5483518&utm_content=dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B&aid=2127489&label=metagha-link-MRUS-hotel-5483518_dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B,2026-09-12,2026-09-13,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,beba3b9aa02f72b07ca6a93327cb051e05920661b7581ce743828d60988190ba
task_2eb579b1eb557e6c34bd212b,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,booking,Booking.com,Booking.com,否,5483518,https://www.booking.com/searchresults.en.html?dest_id=5483518&highlighted_hotels=5483518&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=548351806_377421764_2_0_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=30.49&ext_price_tax=2.25&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788413827&no_rooms=1&edgtid=hkZshpfQSziWH2CyXWhBlQ&efpc=EAW5ShAFuUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-5483518&utm_content=dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B&aid=2127489&label=metagha-link-MRUS-hotel-5483518_dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B,2026-09-19,2026-09-20,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,2eb579b1eb557e6c34bd212bae11500586e475656c0a5a840e16c79d28366aa7
task_6153035e7921d3b9f5c6dd2e,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,booking,Booking.com,Booking.com,否,5483518,https://www.booking.com/searchresults.en.html?dest_id=5483518&highlighted_hotels=5483518&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=548351806_377421764_2_0_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=30.49&ext_price_tax=2.25&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788413827&no_rooms=1&edgtid=hkZshpfQSziWH2CyXWhBlQ&efpc=EAW5ShAFuUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-5483518&utm_content=dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B&aid=2127489&label=metagha-link-MRUS-hotel-5483518_dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B,2026-09-26,2026-09-27,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,6153035e7921d3b9f5c6dd2e0bddb2c4ea6dd8f1785b45b3413dd4ca457dd4a6
task_3024d2389d93780d5624dbea,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,booking,Booking.com,Booking.com,否,5483518,https://www.booking.com/searchresults.en.html?dest_id=5483518&highlighted_hotels=5483518&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=548351806_377421764_2_0_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=30.49&ext_price_tax=2.25&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788413827&no_rooms=1&edgtid=hkZshpfQSziWH2CyXWhBlQ&efpc=EAW5ShAFuUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-5483518&utm_content=dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B&aid=2127489&label=metagha-link-MRUS-hotel-5483518_dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B,2026-10-05,2026-10-06,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,3024d2389d93780d5624dbea770fc4f6db1aad23dbcf1915574b1d9b9f4989df
task_8d1061131d89c4c3d74b3f2a,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,booking,Booking.com,Booking.com,否,5483518,https://www.booking.com/searchresults.en.html?dest_id=5483518&highlighted_hotels=5483518&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=548351806_377421764_2_0_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=30.49&ext_price_tax=2.25&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788413827&no_rooms=1&edgtid=hkZshpfQSziWH2CyXWhBlQ&efpc=EAW5ShAFuUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-5483518&utm_content=dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B&aid=2127489&label=metagha-link-MRUS-hotel-5483518_dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B,2026-10-20,2026-10-21,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,8d1061131d89c4c3d74b3f2aae048e92e2507f82fed145a97da3f9eb0886e92a
task_ab702a75bc9342cad8089769,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,booking,Booking.com,Booking.com,否,5483518,https://www.booking.com/searchresults.en.html?dest_id=5483518&highlighted_hotels=5483518&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=548351806_377421764_2_0_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=30.49&ext_price_tax=2.25&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788413827&no_rooms=1&edgtid=hkZshpfQSziWH2CyXWhBlQ&efpc=EAW5ShAFuUp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-5483518&utm_content=dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B&aid=2127489&label=metagha-link-MRUS-hotel-5483518_dev-desktop_los-1_bw-30_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AFOr%24g_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261003_ppt-B,2026-11-04,2026-11-05,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,ab702a75bc9342cad8089769ddcc6b29429f291a6a38b2d5ee2eff01821c7997
task_a86761e2a352e4cd6cec0318,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,trip,Trip.com,Trip.com,否,47423829,https://us.trip.com/hotels/redirect?hotelid=47423829&city=359&shoppingid=M3SRs6I2_OAg&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=03_10_2026_1_mapresults_47423829_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Ny4mKSYBJi4mCUsuB4tu7gAjYhRiODJ4wW66MDOGYwXj10TmwHI9NFxsNfNWL6mWwdHjJqxvQf-vrC3uEF49b5DzsZF7AwSvH4GgcHFZt5GsX7O6YrMGp8P_fkCpsHYxCbmbOZs5FjlAwXc4iHk-DaQP6LL_hO2Usxhwa7KD4RkT359L6UQxJrap5uaHDGBLEuRiYPxlWM7FzMBkaGAkyfGPmRzY03NprExGgIAJMJ95qxAAAA]fgt[1]&br=31.91&tf=2.90&display=exavg&locale=en_us&crn=1&roomid=1678792550&allianceid=15214&sid=1209572,2026-09-06,2026-09-07,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,a86761e2a352e4cd6cec0318e6f6426b2e5a5d4ca584c32ccd7d9f803ab80626
task_817ebe4353ce1c6c6c1a8e54,ChIJw7soN-uZ4jARw3wx2wxTYWw,Yak Thai Poshtel,S,trip,Trip.com,Trip.com,否,47423829,https://us.trip.com/hotels/redirect?hotelid=47423829&city=359&shoppingid=M3SRs6I2_OAg&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=03_10_2026_1_mapresults_47423829_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Ny4mKSYBJi4mCUsuB4tu7gAjYhRiODJ4wW66MDOGYwXj10TmwHI9NFxsNfNWL6mWwdHjJqxvQf-vrC3uEF49b5DzsZF7AwSvH4GgcHFZt5GsX7O6YrMGp8P_fkCpsHYxCbmbOZs5FjlAwXc4iHk-DaQP6LL_hO2Usxhwa7KD4RkT359L6UQxJrap5uaHDGBLEuRiYPxlWM7FzMBkaGAkyfGPmRzY03NprExGgIAJMJ95qxAAAA]fgt[1]&br=31.91&tf=2.90&display=exavg&locale=en_us&crn=1&roomid=1678792550&allianceid=15214&sid=1209572,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,817ebe4353ce1c6c6c1a8e5471e4ee7c9f98d788f63538c9ba186f030d5b1e5e
