问题ID,图谱实体ID,目标实体类型,POI名称,行政区,小红书帖子ID,标题,作者,发布日期,URL,时间窗口,距离核查日天数,名称直接命中,名称弱锚点,名称弱锚点命中,分店或位置上下文命中,游客语境线索,本地日常线索,攻略清单风险,商家营销风险,经营状态风险,跨区行程上下文,异地同名风险,行政区冲突,空间冲突词,旧业务地域污染,疑似协同营销,近重复组ID,同作者多帖,正文字符数,机器分流状态,待审核原文上下文,正文SHA256
GYTRAVEL-HV-20260916-0150,food_3bae7b2d-8ce3-4022-a231-d09cf7479c1f,FoodAndBeverage,乡贤小院(花溪公园店),花溪区,695f7c1f000000001a02835d,溪畔食光集丨小院里藏着花溪的温柔烟火,溪畔·乡贤里,2026-01-08,https://www.xiaohongshu.com/explore/695f7c1f000000001a02835d?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,252,是,,否,否,否,否,否,是,否,否,否,否,,否,否,,是,402,待审核_分店上下文不足,"溪畔食光集丨小院里藏着花溪的温柔烟火
——贵阳之南 花溪河畔——

终于等到藏在贵阳溪畔乡贤里的乡贤小院出新品!暖融融的木质小院里,一桌融合了黔味与烟火气的新菜,直接戳中我的心巴~

海鲜捞粉丝裹着鲜味儿在锅里滋滋作响,每根粉丝都吸饱了汤汁,一口下去鲜掉眉毛

西红柿酸汤牛腩是贵州人的本命菜品!酸甜浓郁的汤底炖得牛腩软烂,连喝三碗都不够~

石锅蒜蓉虾、晚枫黑鸭煨煲、椒麻乌鸡...每一道都藏着惊喜,湘黔风味碰撞得恰到好处,连家",7299bf1b4c7b2156a1dbab8fe0ae1154dc36dbde96667d875a9fe9ddc95da7e7
GYTRAVEL-HV-20260916-0150,food_3bae7b2d-8ce3-4022-a231-d09cf7479c1f,FoodAndBeverage,乡贤小院(花溪公园店),花溪区,6a8e91340000000021032187,贵阳不踩雷的美食,爱吃肉的猫咪酱,2026-08-26,https://www.xiaohongshu.com/explore/6a8e91340000000021032187?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,22,是,,否,否,是,否,否,否,否,否,否,否,,否,否,,否,234,待审核_分店上下文不足,"贵阳不踩雷的美食
贵阳花果园美食[色色R][色色R]
乡贤小院
既可以喝下午茶(是真的茶哟~)
又可以吃美美晚餐,他家真的很休闲,环境也好
重点是,他家的菜味道确实很不错,每次都会点农家小炒肉,很下饭,还有他家的瓜尖,之前吃他家炝锅鱼有点太干了,这次吃这个麻椒大白条很嫩,个人感觉比炝锅鱼好吃。喜欢下次还去[派对R][派对R][派对R]
#美食不可辜负[话题]# #贵阳美食推荐[话",72dd62fd5442c7fbdf653c9e6d5785aadc25f6c8ecadbb7e7c1bb15f9ceef125
GYTRAVEL-HV-20260916-0150,food_3bae7b2d-8ce3-4022-a231-d09cf7479c1f,FoodAndBeverage,乡贤小院(花溪公园店),花溪区,691b1861000000001b02567a,贵阳宝藏炒菜馆!乡贤小院,珊瑚的旷野,2025-11-17,https://www.xiaohongshu.com/explore/691b1861000000001b02567a?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,304,是,,否,否,是,否,否,否,否,否,否,否,,否,否,,否,464,待审核_分店上下文不足,"贵阳宝藏炒菜馆!乡贤小院
藏在贵阳烟火里的乡贤小院!新中式原木风装修+满院绿意,推门就远离喧嚣,卡座和包房都雅致,拍照超出片,家庭聚餐或朋友小聚超合适~
菜品每道都不踩雷!强推东坡酱椒炒肉,肥瘦相间的猪肉裹着鲜辣酱椒,油润不腻,配米饭能炫两碗;洪湖脆藕脆嫩清甜,带着淡淡的锅气,完全不寡淡;宫保鸡丁酸甜平衡得刚好,鸡丁滑嫩不柴,花生米脆香十足,",c11dc4ab973be968d1f6ec88613d0f4def48b0a58af6008d498dd1563e0ac56f
GYTRAVEL-HV-20260916-0150,food_3bae7b2d-8ce3-4022-a231-d09cf7479c1f,FoodAndBeverage,乡贤小院(花溪公园店),花溪区,6a80662300000000080122a5,完美的一餐 乡贤小院,Phyder,2026-08-15,https://www.xiaohongshu.com/explore/6a80662300000000080122a5?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,33,是,,否,否,否,否,否,否,否,否,否,否,,否,否,,否,132,待审核_分店上下文不足,"完美的一餐 乡贤小院
感谢xhs认识的同学信任,今天一起去吃了奇妙纸包鱼和乡贤小院,奇妙纸包鱼肉质新鲜,味道不错;乡贤小院在人多需要排队的时候依旧保持高水准发挥,三道菜都很好吃!完美的一天,品尝贵州美食的目标又完成了俩。#贵阳美食[话题]# #奇妙纸包鱼[话题]# #乡贤小院[话题]#",a113d024e9ba164aaf486a9c4e4556b8dc8355d5a36d4ca9686bcbb849964d58
GYTRAVEL-HV-20260916-0150,food_3bae7b2d-8ce3-4022-a231-d09cf7479c1f,FoodAndBeverage,乡贤小院(花溪公园店),花溪区,68d7adfe000000000b01219b,花果园“乡贤小院”,zz学姐,2025-09-27,https://www.xiaohongshu.com/explore/68d7adfe000000000b01219b?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,355,是,,否,否,是,否,否,否,否,否,否,否,,否,否,,否,107,待审核_分店上下文不足,"花果园“乡贤小院”
贵阳花果园白宫附近,环境优美,地理位置方便,安安静静吃漂亮饭,菜品很好看,味道也不错,适合打卡拍照,有一种云南小院的赶脚,赶紧来出片吧!!!
#花果园[话题]##白宫[话题]##漂亮饭[话题]##乡贤小院[话题]#",30058307c9068c62f3ce05ffc529f55cac257bc257b7b59dd68334ea325286d7
GYTRAVEL-HV-20260916-0150,food_3bae7b2d-8ce3-4022-a231-d09cf7479c1f,FoodAndBeverage,乡贤小院(花溪公园店),花溪区,6a3cdab2000000001503c049,乡贤小院,拽根彐,2026-06-25,https://www.xiaohongshu.com/explore/6a3cdab2000000001503c049?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,84,是,,否,否,否,否,否,否,否,否,否,否,,否,否,,否,120,待审核_分店上下文不足,"乡贤小院
我的聚餐首选地[萌萌哒R][萌萌哒R]
太适合小聚聊天了

炝拌瓜尖 我的心头爱
毛肚血旺 看似很辣,实则很香不辣
铁板洋芋&酸菜豆米汤 贵州人都爱
#小院的时光[话题]# #小聚[话题]# #朋友聚餐地[话题]# #同学聚餐推荐[话题]#",710314edc45fa43399464eb4399ae1ab04b63feccab7d54322efea8d12df9330
GYTRAVEL-HV-20260916-0150,food_3bae7b2d-8ce3-4022-a231-d09cf7479c1f,FoodAndBeverage,乡贤小院(花溪公园店),花溪区,67664d1e000000000b017def,环境好好!,口水鸡,2024-12-21,https://www.xiaohongshu.com/explore/67664d1e000000000b017def?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,635,否,,否,否,否,否,否,否,否,否,否,否,,否,否,,否,165,排除_正文未直接命中名称,,0e6174d0010a5a57f9e15b25f6a5f5b36160dfc9160eebec4013f8cef12fc0de
GYTRAVEL-HV-20260916-0150,food_3bae7b2d-8ce3-4022-a231-d09cf7479c1f,FoodAndBeverage,乡贤小院(花溪公园店),花溪区,6aab7964000000002600a02b,花溪乡贤小院二进攻,🐾萤火虫之森 🐬,2026-09-17,https://www.xiaohongshu.com/explore/6aab7964000000002600a02b?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,0,是,,否,否,否,否,否,否,否,否,否,否,,否,否,,否,93,待审核_分店上下文不足,"花溪乡贤小院二进攻
上一次来吃就觉得蛮好吃的,性价比,环境都高,美团套餐也蛮多选择,下次我决定试试别的菜[偷笑R][偷笑R][偷笑R]
#斜杠小厨[话题]#
#不止是颗菜[话题]#
#汇聚一堂美食[话题]#",b1fbc525005b54728fcc1c3fffba146016985d3e3595bb2a963a6b1a7c050b22
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,69df0e6b0000000021038fe6,贵阳的!!!一周吃三次!!好吃s了!!!!,酸奶秋刀鱼,2026-04-15,https://www.xiaohongshu.com/explore/69df0e6b0000000021038fe6?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,155,是,黔布衣,是,否,是,否,是,否,否,否,否,否,,否,否,,否,424,待审核_分店上下文不足,"子鸡
每桌现点现炒,鸡肉嫩又入味,软糯肉香超浓郁
唯一缺点就是太费饭!
凤梨咕噜肉
凤梨清甜解腻,外酥里嫩,甜咸口太上头!
乡野大丰收
粉蒸肉、粉蒸排骨、贝贝南瓜、红薯、山药
四季豆一应俱全口感软糯鲜香
老少皆宜,老人小孩都超爱吃!
还有五彩糯米饭、洋芋粑、茶香肉...
真的盲点不踩雷
来花溪玩的姐妹,这家直接锁s!
黔布衣班家院子辣子鸡(花溪十字街店)
#贵阳美食[话题]# #黔菜推荐[话题]# #花溪必吃[话题]# #贵州特色菜[话题]# #班家院子[话题]# #贵阳吃喝玩乐[话题]# #辣子鸡[话题]# #班家院子[话题]# #踏春[话题]# #黔布衣[话题]# #来贵阳必吃的辣子鸡[话题]# #贵阳美食[话题]# #贵阳美食攻略[话题]# #花",f758d8cd306cc12b2a217f0f91543b70b47d03d8ea0f3ab69517d71916cba794
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,692831b9000000001e026b59,打卡花溪100家辣子鸡,elikuu,2025-11-27,https://www.xiaohongshu.com/explore/692831b9000000001e026b59?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,294,是,黔布衣,是,否,是,否,否,否,否,否,否,否,,否,否,,否,132,待审核_分店上下文不足,"打卡花溪100家辣子鸡
第一家———黔布衣班家院子
辣子鸡很软糯 推荐指数
P2小炒黄牛肉份量很足味道中规中矩(心中另有top1)
辣子鸡可以打卡,店里环境很好,氛围很适合约暧昧期的心动嘉宾[萌萌哒R][萌萌哒R](不要再回答“随便去哪”、“我都可以”)

人均60
欢迎评论区推荐美食!",41bf0319d9f9c6aa615e65ae302226a69d7f723586207b70d0296d5fcdc1b6e2
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,68ea0d1d0000000005013a4e,花溪环境优美的美食店,不晚✨,2025-10-11,https://www.xiaohongshu.com/explore/68ea0d1d0000000005013a4e?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,341,是,黔布衣,是,否,是,否,否,否,否,否,否,否,,否,否,,否,207,待审核_分店上下文不足,"花溪环境优美的美食店
[私信R]店名:黔布衣班家院子,在花溪十字街,周围其他可以选择的美食也挺多
[私信R]价格:是想去吃清蒸鱼和玉米粑粑,后面这两个都没有吃上,看到菜系比较像吃席,点了美团,55-65元/人
[私信R]推荐:菜都是家常菜,上菜也比较快,五彩糯米饭看着很有特色,为了玉米粑粑去的[笑哭R]没有吃上,吃着总觉得少了什么,但环境不错,2-10人用餐均可
#小众",b462550d7517852495a98358f19d39f5826e30fe6ba3179b5a1e9a925a00e63f
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,6a7e8ff5000000002800735a,贵州8日慢游记——第二天:翻车才是人间,🐻熊熊🐻,2026-08-14,https://www.xiaohongshu.com/explore/6a7e8ff5000000002800735a?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,34,是,黔布衣,是,否,是,否,否,否,否,否,否,否,,否,否,,否,1034,待审核_分店上下文不足,"竹影,补觉两钟头,血条回满。 下午就近去花溪公园,免费园子,树多水清。本想优雅散步,结果看见租电瓶车的摊子,直接刷一辆,化身""花溪最资深赛车手""。踩油门,出发。沿步道一圈吹着风,路边大爷遛鸟,小朋友追泡泡,俩个半百人滴着熊猫卡通电瓶车毫无违和感。这大概就是贵阳的魔力:山水不赶人,允许你突然幼稚[黄金薯R][偷笑R]。
晚餐在公园东门口的黔布衣班家院子,冲着招牌辣子鸡去的。端上来红彤彤一盘,结果——油大、味平,辣是辣,香没跟上,花溪辣子鸡该有的""糍粑辣椒糯香""差了半条街。
⭕Day2结论:天河潭的溶洞是真神仙,花溪的电瓶车是真快乐,两顿饭是真普通——但旅行嘛,又不是顿顿米其林,翻车才是人间。

#贵阳天河潭[话题]# #花溪公园[话题]# #肉饼鸡火锅[话题]# #",62ecc95e9b0df40aef09290acb95cfc3c0c2b957e8d516e9f36ef8414a4e5587
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,6860818b0000000012022734,贵阳!逛完花溪公园直奔的!好吃s了!!,夜猫子二,2025-06-29,https://www.xiaohongshu.com/explore/6860818b0000000012022734?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,445,是,黔布衣,是,否,是,是,否,否,否,否,否,否,,否,否,,是,548,待审核_分店上下文不足,"是他们自己养殖!鸡肉真的是嫩又糯的那种口感!!辣椒很香!!鸡肉很入味!必点!每次吃了都要打包走!带回家拌粉拌面!
稻香排骨、布衣茶香肉、布衣五彩糯米饭、布衣糟辣鱼、卤味拼盘、豆腐丸子!!!这些都是特色菜!好吃的!!
-
我们是中午些去吃的,吃完又去花溪公园河边的咖啡馆坐了一下午,走过去几十米!!一分钟!满足的一天!

黔布衣班家院子辣子鸡(花溪十字街)

#本地人才知道的美食[话题]# #辣子鸡[话题]# #本地人推荐[话题]# #黔布衣[话题]# #洋芋国[话题]# #花溪公园[话题]# #花溪美食[话题]# #夏天吃什么[话题]# #来贵阳必吃的辣子鸡[话题]# #贵阳美食[话题]# #贵阳旅游[话题]# #贵阳吃喝玩乐[话题]# #贵阳本地人吃什",594998e8313d2ca2d87f428e6964e67eacb9d0382dfa923043d3877eb10bfc71
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,683a87bf000000002102f012,黔布衣班家院子辣子鸡(花溪孟关店)坐落在贵阳市花溪区孟关苗族布依族乡孟关大道蓝光,小红薯DAEB5208,2025-05-31,https://www.xiaohongshu.com/explore/683a87bf000000002102f012?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,474,是,黔布衣,是,否,否,否,否,否,否,否,否,否,,否,否,,否,109,待审核_分店上下文不足,"黔布衣班家院子辣子鸡(花溪孟关店)坐落在贵阳市花溪区孟关苗族布依族乡孟关大道蓝光
黔布衣班家院子辣子鸡(花溪孟关店)坐落在贵阳市花溪区孟关苗族布依族乡孟关大道蓝光雍锦府旁,环境优美,干净整洁,特色辣子鸡香糯可口,味道鲜美,已经是第三次带家人来了!#最美人间烟火气[话题]# #山里的民宿餐饮[话题]#",1a387a372ef8a4234fdefb06835b08f502a3fb72d9167fa42248cb1e9ac0e8b1
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,678758250000000016023224,年胃慢慢享|贵州味的!!专属硬货来啦,HX花溪十字街,2025-01-15,https://www.xiaohongshu.com/explore/678758250000000016023224?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,610,是,黔布衣,是,否,是,否,否,否,否,否,否,否,,否,否,,否,372,待审核_分店上下文不足,"年胃慢慢享|贵州味的!!专属硬货来啦
#花溪十字街[话题]#

[暗中观察R]好吃下饭的贵州辣子鸡——专属【硬货】上线!
[黄金薯R]黔布衣班家院子辣子鸡
真空包装送礼/年夜饭预定
让年味浓起来~

!!天然养成鸡【山里溜达的鸡】
!!糍粑辣椒香【糍粑辣椒是灵魂】
!!布依炒鸡法【13年专注炒鸡】

年货卖场——甄选年味食谱
道道有新意 桌桌好彩头
黑毛猪腊肉、黑毛猪五花腊肉
黑毛猪腊排骨、黑毛猪腊猪脚
黑毛猪肉麻辣香肠、甜香肠
手工血豆腐、盐菜肉、小米渣
带点腊味 才",497005911302214845e0d0d0521cd57ec273d94c914f7384869a46e6b6fbd7e4
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,6a11962e000000003601df28,520来尝了花溪黔菜班家院子,Lynette,2026-05-23,https://www.xiaohongshu.com/explore/6a11962e000000003601df28?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,117,否,黔布衣,否,否,是,是,否,否,否,否,否,否,,否,否,,否,491,排除_正文未直接命中名称,,17a8ecde79dc980ff8c7a0c9810d81261d070feb300b67841975d6424e18ffeb
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,61e3f759000000000102cd43,留下民间好味道,闯关婆婆,2022-01-16,https://www.xiaohongshu.com/explore/61e3f759000000000102cd43?xsec_token_redacted=1&xsec_source=pc_dots,超过36个月,1705,否,黔布衣,否,否,否,否,否,否,否,否,否,否,,否,否,,否,91,排除_时间窗口,,aa1053f1d971618dbbfe9d38e81e2e78a0985eaeb6dafa3becc397f2d981555a
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,65ab7a98000000002d0364c3,贵阳郊区的超级辣子鸡庄园——班家院子。,玩转贵州,2024-01-20,https://www.xiaohongshu.com/explore/65ab7a98000000002d0364c3?xsec_token_redacted=1&xsec_source=pc_dots,24至36个月,971,否,黔布衣,否,否,否,否,否,否,否,否,否,否,,否,否,,否,19,排除_正文未直接命中名称,,836bf2df47ccdc19a2cce7a95a08d3fb2a1200c29dec3c61ad158b8428bd2193
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,6907ec78000000000700ab62,贵阳辣子鸡清单 | 软糯入味超下饭!!,贵阳旅发爽爽玩贵阳,2025-11-03,https://www.xiaohongshu.com/explore/6907ec78000000000700ab62?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,318,否,黔布衣,是,否,是,否,否,否,否,是,否,否,,否,否,,否,750,排除_正文未直接命中名称,,4f3290e9dbfd21cc4cfbab8923ff6469802ea1b12fa31987040f1f581d999781
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,69f4751e000000001a02d947,"花溪江南水乡的漂亮饭,就藏在孟关班家院子",我是S吖,2026-05-01,https://www.xiaohongshu.com/explore/69f4751e000000001a02d947?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,139,否,黔布衣,否,否,否,否,否,否,否,否,否,否,,否,否,,否,32,排除_正文未直接命中名称,,69aacece805e0104eaf04f3a4eed2a9ad0fbc085b057a7600df7ef3f33b1defe
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,6737403e000000003c0186b7,在花溪!!辣子鸡很nice,Echo,2024-11-15,https://www.xiaohongshu.com/explore/6737403e000000003c0186b7?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,671,否,黔布衣,否,否,否,否,否,否,否,否,否,否,,否,否,,否,211,排除_正文未直接命中名称,,068f9dfd108559b185bff1fd124ddb8342985bcbe02fdcf04898675da3e6207d
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,65df535e000000000b01541b,在贵阳!!满足三代同堂的欢乐之地——班家院子,四喜弟弟,2024-02-29,https://www.xiaohongshu.com/explore/65df535e000000000b01541b?xsec_token_redacted=1&xsec_source=pc_dots,24至36个月,931,否,黔布衣,否,否,是,是,是,否,否,否,否,否,,否,否,,否,574,排除_正文未直接命中名称,,f6737150fb499b3b266927b006c8e1d2e29c1563ccf1e1da348decc218ff8772
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,65a8a337000000002a007e1d,地铁三号线开通啦家人们来班家院子更加方便,贵阳吃货王,2024-01-18,https://www.xiaohongshu.com/explore/65a8a337000000002a007e1d?xsec_token_redacted=1&xsec_source=pc_dots,24至36个月,973,否,黔布衣,否,否,否,否,否,否,否,否,否,否,,否,否,,否,0,排除_正文不完整,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,68399a0b000000001101f78a,来贵阳一定要吃!!好吃到爆的一家.....!!,夜猫子二,2025-05-30,https://www.xiaohongshu.com/explore/68399a0b000000001101f78a?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,475,否,黔布衣,是,否,是,否,否,否,否,否,否,否,,否,否,,是,540,排除_正文未直接命中名称,,b6434f26ebeb3ac7732e4fa60bf19dfab2a458dd2271d41d2788f11729ac514c
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,687a718b000000002001b245,贵阳辣子鸡严选!!个人觉得无法超越的店!!,玉面小飞龙👻,2025-07-19,https://www.xiaohongshu.com/explore/687a718b000000002001b245?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,425,否,黔布衣,是,否,否,是,否,否,否,否,否,否,,否,否,,否,313,排除_正文未直接命中名称,,36f4176f73a578fee07a24379dc4e9cb9879656fe6df7e167ad6b92f28f98468
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,6873021400000000120213d4,黔布衣班家院子性价比,🔜🔜,2025-07-13,https://www.xiaohongshu.com/explore/6873021400000000120213d4?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,431,是,黔布衣,是,否,否,否,否,否,否,否,否,否,,否,否,,否,193,待审核_分店上下文不足,"黔布衣班家院子性价比
#小红书春日特派员[话题]# 班家院子有好几个店,主打辣子鸡。我们看推荐有个船房间,就大老远去了孟关店。 有2个船屋,氛围感有,但菜品真的一般,点了几个漂亮菜,都很预制的感觉。说实话不值这个价吧。
#休闲度假好去处[话题]# #古香古色小院子[话题]# #乡村小院儿[话题]# #班家院子辣子鸡[话题]# #美食[话题",c3d1b131f88f3d8c0d15aa4eb68eaaed4ef87ded77be849230ee6f0562ea6581
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,69ffe32d000000003502d540,"在花园里,小船上吃贵州菜,太有意境了!味道",Let李柒昱,2026-05-10,https://www.xiaohongshu.com/explore/69ffe32d000000003502d540?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,130,是,黔布衣,是,否,否,否,否,否,否,否,否,否,,否,否,,否,47,待审核_分店上下文不足,"在花园里,小船上吃贵州菜,太有意境了!味道
#贵州美食[话题]# #辣子鸡[话题]# #家常菜[话题]# #黔布衣班家院子辣子鸡[话题]#",02c1deebfd2a2feeb6f1ef7d92ff44c0a8692e0b8f1d15a7de71543e50b3f789
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,69f8918b000000003502356a,这样的江南小院谁不爱呢!,兔酱,2026-05-04,https://www.xiaohongshu.com/explore/69f8918b000000003502356a?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,136,否,黔布衣,否,否,否,否,否,否,否,否,否,否,,否,否,,否,0,排除_正文不完整,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,6a8418fd0000000033033027,咚|贵州贵阳班家院子,平凡普通人儿,2026-08-18,https://www.xiaohongshu.com/explore/6a8418fd0000000033033027?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,30,否,黔布衣,否,否,是,否,否,否,否,否,否,否,,否,否,,否,129,排除_正文未直接命中名称,,66794f4c9c5f53222699dc5ea0fd4b26ad7f97269b76a8504619c9af10a679d1
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,660cfcd1000000001b013c38,贵阳热闹程度堪比农村流水席的三大郊区美食,贵州吃货团,2024-04-03,https://www.xiaohongshu.com/explore/660cfcd1000000001b013c38?xsec_token_redacted=1&xsec_source=pc_dots,24至36个月,897,否,黔布衣,否,否,否,否,否,否,否,否,否,否,,否,否,,否,0,排除_正文不完整,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,687883430000000012022090,大女主一人勇闯贵阳(小记4),银河小铁皮,2025-07-17,https://www.xiaohongshu.com/explore/687883430000000012022090?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,427,否,黔布衣,否,否,是,否,否,否,否,否,否,否,,否,否,,否,1034,排除_正文未直接命中名称,,20b6edfc241206c2e5a8713d0037b222674d6482c026c1449cac9aea5aa688e5
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,6a0061420000000035031564,这是我在贵阳跟风坠成功的一家店,肚子圆滚滚的喵灿,2026-05-10,https://www.xiaohongshu.com/explore/6a0061420000000035031564?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,130,否,黔布衣,否,否,否,否,否,否,否,否,否,否,,否,否,,否,28,排除_正文未直接命中名称,,a91b8ac2787ffdbda84707bad6214020fa0232b4a2305c121c50845a7b0122d1
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,688f3f4b000000002500c405,贵阳一日三点:青岩古镇、夜郎谷、花溪公园,cathy lu,2025-08-03,https://www.xiaohongshu.com/explore/688f3f4b000000002500c405?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,410,否,黔布衣,否,否,否,是,是,否,否,否,否,否,,否,否,,否,455,排除_正文未直接命中名称,,fdfa63a6c05011e968c6e723687ca182b837e117c92f5888cbfc231c516c26a5
GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,6a00791b000000003700cfd3,我们贵阳也有自己的小江南啦!,是薇仔啊、,2026-05-10,https://www.xiaohongshu.com/explore/6a00791b000000003700cfd3?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,130,否,黔布衣,否,否,否,否,否,否,否,否,否,否,,否,否,,否,35,排除_正文未直接命中名称,,095d30909306ae5be0c4c4cf1b445b6e92156cfcf3c023729fd93423ac0e4856
GYTRAVEL-HV-20260916-0152,food_de97b496-e294-4a79-ac85-2a692d961e44,FoodAndBeverage,贵州龙(正德家邦店),乌当区,6a772e540000000033012c2e,便民福利!乌当社区嘉年华赶大集咯,瞧见贵州,2026-08-08,https://www.xiaohongshu.com/explore/6a772e540000000033012c2e?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,40,否,,否,否,否,否,否,是,否,否,否,否,,否,否,,否,133,排除_正文未直接命中名称,,22ca8a45dfe6f20e44758390b805e6176be33e869b02c995f24e0bdc03850608
