交通类型代码,交通类型中文,route_id,stop_id,最小stop_sequence,最大stop_sequence,经过行程数
3,公交车,487,2368,56,56,2
3,公交车,487,2369,57,57,2
3,公交车,487,2712,12,12,2
3,公交车,487,2713,14,14,2
3,公交车,487,2721,43,43,2
3,公交车,487,2905,11,11,2
3,公交车,487,3032,49,49,2
3,公交车,487,3427,55,55,2
3,公交车,487,3441,44,44,2
3,公交车,487,3982,46,46,2
3,公交车,487,3983,47,47,2
3,公交车,487,409,39,39,2
3,公交车,487,4154,15,15,2
3,公交车,487,4156,48,48,2
3,公交车,487,4173,1,50,4
3,公交车,487,4174,25,25,2
3,公交车,487,4179,13,13,2
3,公交车,487,4183,30,30,2
3,公交车,487,4184,42,42,2
3,公交车,487,4185,22,22,2
3,公交车,487,4421,20,20,2
3,公交车,487,4423,37,37,2
3,公交车,487,4425,38,38,2
3,公交车,487,4603,1,58,4
3,公交车,487,4698,15,15,2
3,公交车,487,4765,49,49,2
3,公交车,487,4772,2,2,2
3,公交车,487,4818,36,36,2
3,公交车,487,4819,39,39,2
3,公交车,487,4820,40,40,2
3,公交车,487,4821,41,41,2
3,公交车,487,4822,45,45,2
3,公交车,487,4823,16,16,2
3,公交车,487,4824,17,17,2
3,公交车,487,4827,10,10,2
3,公交车,487,5320,18,18,2
3,公交车,487,5321,19,19,2
3,公交车,487,835,2,2,2
3,公交车,487,836,6,6,2
3,公交车,487,837,7,7,2
3,公交车,487,838,9,9,2
3,公交车,487,839,10,10,2
3,公交车,487,843,43,43,2
3,公交车,487,844,44,44,2
3,公交车,487,845,45,45,2
3,公交车,487,846,46,46,2
3,公交车,487,847,47,47,2
3,公交车,487,848,48,48,2
3,公交车,487,849,3,3,2
3,公交车,487,877,4,4,2
3,公交车,487,878,5,5,2
3,公交车,487,879,8,8,2
3,公交车,487,880,11,11,2
3,公交车,487,881,12,12,2
3,公交车,487,882,13,13,2
3,公交车,487,883,14,14,2
3,公交车,487,884,16,16,2
3,公交车,487,885,17,17,2
3,公交车,487,886,18,18,2
3,公交车,487,887,19,19,2
3,公交车,487,888,20,20,2
3,公交车,487,889,21,21,2
3,公交车,487,890,23,23,2
3,公交车,487,891,24,24,2
3,公交车,487,892,27,27,2
3,公交车,487,893,28,28,2
3,公交车,487,894,29,29,2
3,公交车,487,898,30,30,2
3,公交车,487,899,31,31,2
3,公交车,487,901,26,26,2
3,公交车,487,902,27,27,2
3,公交车,487,903,28,28,2
3,公交车,487,904,29,29,2
3,公交车,487,905,31,31,2
3,公交车,487,906,33,33,2
3,公交车,487,907,35,35,2
3,公交车,487,908,36,36,2
3,公交车,487,909,38,38,2
3,公交车,487,910,40,40,2
3,公交车,487,911,41,41,2
3,公交车,495,1057,11,11,2
3,公交车,495,1270,44,44,2
3,公交车,495,13903,1,49,4
3,公交车,495,14287,10,10,2
3,公交车,495,14668,36,36,2
3,公交车,495,14775,21,21,2
3,公交车,495,14816,17,17,2
3,公交车,495,14828,42,42,2
3,公交车,495,16741,46,46,2
3,公交车,495,16827,4,4,2
3,公交车,495,17067,45,45,2
3,公交车,495,2158,2,2,2
3,公交车,495,2159,3,3,2
3,公交车,495,2625,5,5,2
3,公交车,495,2637,7,7,2
3,公交车,495,2638,8,8,2
3,公交车,495,2639,9,9,2
3,公交车,495,3099,12,12,2
3,公交车,495,3100,13,13,2
3,公交车,495,3101,14,14,2
3,公交车,495,3102,15,15,2
3,公交车,495,3103,16,16,2
3,公交车,495,3104,18,18,2
3,公交车,495,3105,19,19,2
3,公交车,495,3106,20,20,2
3,公交车,495,3107,21,21,2
3,公交车,495,3108,22,22,2
3,公交车,495,3109,24,24,2
3,公交车,495,3161,35,35,2
3,公交车,495,3162,37,37,2
3,公交车,495,3163,38,38,2
3,公交车,495,3164,39,39,2
3,公交车,495,3165,40,40,2
3,公交车,495,3166,41,41,2
3,公交车,495,3167,43,43,2
3,公交车,495,3168,45,45,2
3,公交车,495,3170,47,47,2
3,公交车,495,3171,48,48,2
3,公交车,495,3790,25,25,2
3,公交车,495,3791,26,26,2
3,公交车,495,3792,27,27,2
3,公交车,495,3793,28,28,2
3,公交车,495,3794,29,29,2
3,公交车,495,3795,30,30,2
3,公交车,495,3796,31,31,2
3,公交车,495,3797,32,32,2
3,公交车,495,3798,33,33,2
3,公交车,495,3800,34,34,2
3,公交车,495,3801,35,35,2
3,公交车,495,3803,36,36,2
3,公交车,495,3804,37,37,2
3,公交车,495,3805,38,38,2
3,公交车,495,3806,39,39,2
3,公交车,495,3807,40,40,2
3,公交车,495,3808,41,41,2
3,公交车,495,3809,42,42,2
3,公交车,495,3810,43,43,2
3,公交车,495,3811,44,44,2
3,公交车,495,3814,46,46,2
3,公交车,495,3815,47,47,2
3,公交车,495,3821,14,14,2
3,公交车,495,3822,15,15,2
3,公交车,495,3823,16,16,2
3,公交车,495,3824,17,17,2
3,公交车,495,3825,18,18,2
3,公交车,495,3826,19,19,2
3,公交车,495,3827,20,20,2
3,公交车,495,3829,22,22,2
3,公交车,495,3830,23,23,2
3,公交车,495,3831,24,24,2
3,公交车,495,3832,27,27,2
3,公交车,495,3833,28,28,2
3,公交车,495,3834,29,29,2
3,公交车,495,3835,30,30,2
3,公交车,495,3836,31,31,2
3,公交车,495,3837,32,32,2
3,公交车,495,3838,33,33,2
3,公交车,495,3839,34,34,2
3,公交车,495,391,6,6,2
3,公交车,495,3916,48,48,2
3,公交车,495,3917,49,49,2
3,公交车,495,3918,50,50,2
3,公交车,495,3919,51,51,2
3,公交车,495,3920,52,52,2
3,公交车,495,3921,53,53,2
3,公交车,495,3922,54,54,2
3,公交车,495,3923,55,55,2
3,公交车,495,3924,56,56,2
3,公交车,495,3925,57,57,2
3,公交车,495,3926,58,58,2
3,公交车,495,3984,2,2,2
3,公交车,495,3985,4,4,2
3,公交车,495,3986,5,5,2
3,公交车,495,3987,6,6,2
3,公交车,495,3988,7,7,2
3,公交车,495,3989,8,8,2
3,公交车,495,3990,9,9,2
3,公交车,495,3991,10,10,2
3,公交车,495,3992,11,11,2
3,公交车,495,4154,1,59,4
3,公交车,495,4613,12,12,2
3,公交车,495,4844,26,26,2
3,公交车,495,5194,23,23,2
3,公交车,495,5216,25,25,2
3,公交车,495,5337,13,13,2
3,公交车,495,5348,3,3,2
3,公交车,497,1057,28,28,2
3,公交车,497,1061,2,2,2
3,公交车,497,1296,3,3,2
3,公交车,497,1297,5,5,2
3,公交车,497,15231,2,2,2
3,公交车,497,15232,1,1,2
3,公交车,497,15947,10,10,2
3,公交车,497,15948,27,27,2
3,公交车,497,15949,11,11,2
3,公交车,497,15950,26,26,2
3,公交车,497,16741,30,30,2
3,公交车,497,2142,9,9,2
3,公交车,497,2286,18,18,2
3,公交车,497,2287,19,19,2
3,公交车,497,2288,20,20,2
3,公交车,497,2289,21,21,2
3,公交车,497,2291,23,23,2
3,公交车,497,2292,24,24,2
3,公交车,497,2293,26,26,2
3,公交车,497,2294,27,27,2
3,公交车,497,2295,29,29,2
3,公交车,497,2300,6,6,2
3,公交车,497,2302,7,7,2
3,公交车,497,2303,8,8,2
3,公交车,497,2304,9,9,2
3,公交车,497,2305,12,12,2
3,公交车,497,2306,13,13,2
3,公交车,497,2307,14,14,2
3,公交车,497,2308,15,15,2
3,公交车,497,2309,16,16,2
3,公交车,497,2310,17,17,2
3,公交车,497,2373,1,31,4
3,公交车,497,2376,10,10,2
3,公交车,497,3099,6,6,2
3,公交车,497,3101,7,7,2
3,公交车,497,3102,8,8,2
3,公交车,497,3105,34,34,2
3,公交车,497,3106,35,35,2
3,公交车,497,3164,3,3,2
3,公交车,497,3165,4,4,2
3,公交车,497,3168,29,29,2
3,公交车,497,3170,31,31,2
3,公交车,497,3171,32,32,2
3,公交车,497,3314,33,33,2
3,公交车,497,3412,5,5,2
3,公交车,497,384,11,11,2
3,公交车,497,4299,4,4,2
3,公交车,497,4778,30,30,2
3,公交车,497,4897,28,28,2
3,公交车,497,4905,18,18,2
3,公交车,497,4939,25,25,2
3,公交车,497,4990,22,22,2
3,公交车,497,5015,19,19,2
3,公交车,497,5016,20,20,2
3,公交车,497,5017,21,21,2
3,公交车,497,5093,22,22,2
3,公交车,497,5094,23,23,2
3,公交车,497,5095,24,24,2
3,公交车,497,5097,25,25,2
3,公交车,497,5145,12,12,2
3,公交车,497,5148,15,15,2
3,公交车,497,5149,16,16,2
3,公交车,497,5159,13,13,2
3,公交车,497,5161,14,14,2
3,公交车,497,5163,17,17,2
3,公交车,501,1194,9,9,2
3,公交车,501,1195,10,10,2
3,公交车,501,1205,53,53,2
3,公交车,501,1206,54,54,2
3,公交车,501,1207,6,6,2
3,公交车,501,14083,47,47,2
3,公交车,501,1410,20,20,2
3,公交车,501,1411,22,22,2
3,公交车,501,1433,39,39,2
3,公交车,501,1434,40,40,2
3,公交车,501,1435,41,41,2
3,公交车,501,1436,42,42,2
3,公交车,501,14938,40,40,2
3,公交车,501,14965,56,56,2
3,公交车,501,15002,46,46,2
3,公交车,501,15003,50,50,2
3,公交车,501,15004,51,51,2
3,公交车,501,15009,13,13,2
3,公交车,501,15052,1,63,4
3,公交车,501,15053,2,2,2
3,公交车,501,15054,3,3,2
3,公交车,501,15055,4,4,2
3,公交车,501,15056,5,5,2
3,公交车,501,15057,6,6,2
3,公交车,501,15058,7,7,2
3,公交车,501,15059,25,25,2
3,公交车,501,15060,26,26,2
3,公交车,501,15061,27,27,2
3,公交车,501,15063,28,28,2
3,公交车,501,15074,36,36,2
3,公交车,501,15645,35,35,2
3,公交车,501,1578,24,24,2
3,公交车,501,15951,37,37,2
3,公交车,501,15953,57,57,2
3,公交车,501,15954,23,23,2
3,公交车,501,15955,58,58,2
3,公交车,501,15956,59,59,2
3,公交车,501,15957,60,60,2
3,公交车,501,15958,61,61,2
3,公交车,501,15959,62,62,2
3,公交车,501,1787,26,26,2
3,公交车,501,1788,32,32,2
3,公交车,501,1789,33,33,2
3,公交车,501,1790,34,34,2
3,公交车,501,1995,29,29,2
3,公交车,501,1996,32,32,2
3,公交车,501,1998,33,33,2
3,公交车,501,2000,10,10,2
3,公交车,501,2091,25,25,2
3,公交车,501,2721,30,30,2
3,公交车,501,3036,27,27,2
3,公交车,501,3037,28,28,2
3,公交车,501,3172,49,49,2
3,公交车,501,3173,50,50,2
3,公交车,501,3174,51,51,2
3,公交车,501,3262,11,11,2
3,公交车,501,3263,12,12,2
3,公交车,501,3287,13,13,2
3,公交车,501,3339,24,24,2
3,公交车,501,3390,36,36,2
3,公交车,501,3391,37,37,2
3,公交车,501,3392,38,38,2
3,公交车,501,3441,31,31,2
3,公交车,501,3736,4,4,2
3,公交车,501,377,23,23,2
3,公交车,501,4045,14,14,2
3,公交车,501,4047,15,15,2
3,公交车,501,4049,17,17,2
3,公交车,501,4053,42,42,2
3,公交车,501,4054,43,43,2
3,公交车,501,4055,44,44,2
3,公交车,501,4056,46,46,2
3,公交车,501,4057,48,48,2
3,公交车,501,418,21,21,2
3,公交车,501,4267,45,45,2
3,公交车,501,4283,34,34,2
3,公交车,501,4290,16,16,2
3,公交车,501,4301,7,7,2
3,公交车,501,4313,8,8,2
3,公交车,501,4316,29,29,2
3,公交车,501,4318,30,30,2
3,公交车,501,4319,52,52,2
3,公交车,501,4320,55,55,2
3,公交车,501,4321,31,31,2
3,公交车,501,4326,3,61,4
3,公交车,501,4334,58,58,2
3,公交车,501,4335,1,59,4
3,公交车,501,4838,2,60,4
3,公交车,501,5085,18,18,2
3,公交车,501,5086,19,19,2
3,公交车,501,5087,20,20,2
3,公交车,501,5088,39,39,2
3,公交车,501,5089,38,38,2
3,公交车,501,5090,22,22,2
3,公交车,501,510,41,41,2
3,公交车,501,5349,19,43,4
3,公交车,501,617,5,5,2
3,公交车,501,625,8,8,2
3,公交车,501,626,9,9,2
3,公交车,501,627,11,11,2
3,公交车,501,628,12,12,2
3,公交车,501,629,14,14,2
3,公交车,501,630,15,15,2
3,公交车,501,631,16,16,2
3,公交车,501,632,17,17,2
3,公交车,501,633,18,18,2
3,公交车,501,634,44,44,2
3,公交车,501,635,45,45,2
3,公交车,501,636,47,47,2
3,公交车,501,637,48,48,2
3,公交车,501,638,49,49,2
3,公交车,501,639,52,52,2
3,公交车,501,640,53,53,2
3,公交车,501,641,54,54,2
3,公交车,501,642,55,55,2
3,公交车,501,643,56,56,2
3,公交车,501,644,57,57,2
3,公交车,501,650,35,35,2
3,公交车,501,652,21,21,2
3,公交车,502,14978,68,68,2
3,公交车,502,14985,11,11,2
3,公交车,502,15044,27,27,2
3,公交车,502,15045,37,37,2
3,公交车,502,15047,53,53,2
3,公交车,502,15048,54,54,2
3,公交车,502,15049,43,43,2
3,公交车,502,15050,47,47,2
3,公交车,502,15051,54,54,2
3,公交车,502,15075,7,7,2
3,公交车,502,15846,86,86,2
3,公交车,502,15847,85,85,2
3,公交车,502,15848,2,2,2
3,公交车,502,15849,3,3,2
3,公交车,502,15850,84,84,2
3,公交车,502,15851,4,4,2
3,公交车,502,15853,5,5,2
3,公交车,502,15854,7,7,2
3,公交车,502,15855,80,80,2
3,公交车,502,15856,8,8,2
3,公交车,502,15857,79,79,2
3,公交车,502,15859,10,10,2
3,公交车,502,15860,77,77,2
3,公交车,502,15861,11,11,2
3,公交车,502,15862,76,76,2
3,公交车,502,15863,13,13,2
3,公交车,502,15864,14,14,2
3,公交车,502,15865,15,15,2
3,公交车,502,15866,16,16,2
3,公交车,502,15867,71,71,2
3,公交车,502,15869,67,67,2
3,公交车,502,15870,68,68,2
3,公交车,502,15871,70,70,2
3,公交车,502,15873,75,75,2
3,公交车,502,15874,82,82,2
3,公交车,502,15875,83,83,2
3,公交车,502,17957,44,44,2
3,公交车,502,18056,1,87,4
3,公交车,502,18057,78,78,2
3,公交车,502,2295,81,81,2
3,公交车,502,2302,4,4,2
3,公交车,502,2303,5,5,2
3,公交车,502,2365,83,83,2
3,公交车,502,2367,84,84,2
3,公交车,502,2368,2,2,2
3,公交车,502,2369,3,3,2
3,公交车,502,3452,6,6,2
3,公交车,502,3453,9,9,2
3,公交车,502,3454,12,12,2
3,公交车,502,3523,73,73,2
3,公交车,502,3524,74,74,2
3,公交车,502,3526,81,81,2
3,公交车,502,3660,21,21,2
3,公交车,502,3662,22,22,2
3,公交车,502,3663,24,24,2
3,公交车,502,3664,25,25,2
3,公交车,502,3666,29,29,2
3,公交车,502,3668,30,30,2
3,公交车,502,3669,31,31,2
3,公交车,502,3670,32,32,2
3,公交车,502,3671,33,33,2
3,公交车,502,3672,35,35,2
3,公交车,502,3673,42,42,2
3,公交车,502,3674,55,55,2
3,公交车,502,3675,56,56,2
3,公交车,502,3676,57,57,2
3,公交车,502,3677,58,58,2
3,公交车,502,3678,59,59,2
3,公交车,502,3679,27,27,2
3,公交车,502,3681,61,61,2
3,公交车,502,3682,63,63,2
3,公交车,502,3683,64,64,2
3,公交车,502,3684,65,65,2
3,公交车,502,3685,66,66,2
3,公交车,502,3852,26,26,2
3,公交车,502,3853,32,32,2
3,公交车,502,3872,28,28,2
3,公交车,502,3873,45,45,2
3,公交车,502,3874,46,46,2
3,公交车,502,3875,50,50,2
3,公交车,502,3876,51,51,2
3,公交车,502,3877,60,60,2
3,公交车,502,3940,6,6,2
3,公交车,502,3941,8,8,2
3,公交车,502,3942,9,9,2
3,公交车,502,3943,10,10,2
3,公交车,502,3944,12,12,2
3,公交车,502,3947,13,13,2
3,公交车,502,3948,14,14,2
3,公交车,502,3949,15,15,2
3,公交车,502,3950,16,16,2
3,公交车,502,3951,17,17,2
3,公交车,502,3952,18,18,2
3,公交车,502,3953,19,19,2
3,公交车,502,3956,69,69,2
3,公交车,502,3957,70,70,2
3,公交车,502,3958,71,71,2
3,公交车,502,3959,72,72,2
3,公交车,502,3960,73,73,2
3,公交车,502,3961,74,74,2
3,公交车,502,3962,75,75,2
3,公交车,502,3964,76,76,2
3,公交车,502,3965,77,77,2
3,公交车,502,3966,78,78,2
3,公交车,502,3967,79,79,2
3,公交车,502,3968,80,80,2
3,公交车,502,4636,63,63,2
3,公交车,502,4637,85,85,2
3,公交车,502,4638,69,69,2
3,公交车,502,4640,72,72,2
3,公交车,502,4642,47,47,2
3,公交车,502,4646,1,87,4
3,公交车,502,4650,44,44,2
3,公交车,502,4651,55,55,2
3,公交车,502,4652,62,62,2
3,公交车,502,4653,24,24,2
3,公交车,502,4654,28,28,2
3,公交车,502,4655,29,29,2
3,公交车,502,4656,58,58,2
3,公交车,502,4686,23,23,2
3,公交车,502,4687,31,31,2
3,公交车,502,4688,34,34,2
3,公交车,502,4689,35,35,2
3,公交车,502,4690,36,36,2
3,公交车,502,4691,38,38,2
3,公交车,502,4692,62,62,2
3,公交车,502,4693,39,39,2
3,公交车,502,4694,40,40,2
3,公交车,502,4695,41,41,2
3,公交车,502,4696,42,42,2
3,公交车,502,4697,43,43,2
3,公交车,502,4699,46,46,2
3,公交车,502,4700,45,45,2
3,公交车,502,4701,48,48,2
3,公交车,502,4702,49,49,2
3,公交车,502,4703,50,50,2
3,公交车,502,4704,51,51,2
3,公交车,502,4705,52,52,2
3,公交车,502,4706,34,34,2
3,公交车,502,4707,36,36,2
3,公交车,502,4708,37,37,2
3,公交车,502,4709,38,38,2
3,公交车,502,4710,39,39,2
3,公交车,502,4711,40,40,2
3,公交车,502,4712,41,41,2
3,公交车,502,4714,48,48,2
3,公交车,502,4715,67,67,2
3,公交车,502,4716,33,33,2
3,公交车,502,4717,20,20,2
3,公交车,502,4720,26,26,2
3,公交车,502,4721,49,49,2
3,公交车,502,4722,53,53,2
3,公交车,502,4723,59,59,2
3,公交车,502,4724,61,61,2
3,公交车,502,4725,25,25,2
3,公交车,502,4726,52,52,2
3,公交车,502,4727,56,56,2
3,公交车,502,4728,57,57,2
3,公交车,502,4729,30,30,2
3,公交车,502,4730,17,17,2
3,公交车,502,4731,18,18,2
3,公交车,502,4732,20,20,2
3,公交车,502,4733,21,21,2
3,公交车,502,4734,22,22,2
3,公交车,502,4736,19,19,2
3,公交车,502,4737,64,64,2
3,公交车,502,4738,65,65,2
3,公交车,502,4739,66,66,2
3,公交车,502,4778,82,82,2
3,公交车,502,4940,60,60,2
3,公交车,502,5339,23,23,2
3,公交车,502,949,86,86,2
3,公交车,512,1245,57,57,2
3,公交车,512,1246,8,8,2
3,公交车,512,1247,9,9,2
3,公交车,512,1248,11,11,2
3,公交车,512,1249,12,12,2
3,公交车,512,1250,13,13,2
3,公交车,512,1251,14,14,2
3,公交车,512,1252,15,15,2
3,公交车,512,1253,16,16,2
3,公交车,512,1254,48,48,2
3,公交车,512,1255,49,49,2
3,公交车,512,1256,50,50,2
3,公交车,512,1257,51,51,2
3,公交车,512,1258,55,55,2
3,公交车,512,1259,56,56,2
3,公交车,512,1410,36,36,2
3,公交车,512,1411,38,38,2
3,公交车,512,1412,39,39,2
3,公交车,512,1413,40,40,2
3,公交车,512,1414,41,41,2
3,公交车,512,1415,43,43,2
3,公交车,512,1419,12,12,2
3,公交车,512,1420,50,50,2
3,公交车,512,1421,51,51,2
3,公交车,512,1422,52,52,2
3,公交车,512,1430,20,20,2
3,公交车,512,1431,21,21,2
3,公交车,512,1432,23,23,2
3,公交车,512,1433,24,24,2
3,公交车,512,1434,25,25,2
3,公交车,512,1435,26,26,2
3,公交车,512,1436,27,27,2
3,公交车,512,1438,22,22,2
3,公交车,512,1442,54,54,2
3,公交车,512,1444,55,55,2
3,公交车,512,1445,9,9,2
3,公交车,512,1447,10,10,2
3,公交车,512,14769,2,2,2
3,公交车,512,14771,10,10,2
3,公交车,512,14777,59,59,2
3,公交车,512,14778,61,61,2
3,公交车,512,14780,52,52,2
3,公交车,512,14781,54,54,2
3,公交车,512,14888,42,42,2
3,公交车,512,14892,19,19,2
3,公交车,512,15000,11,11,2
3,公交车,512,15001,15,15,2
3,公交车,512,15002,31,31,2
3,公交车,512,15003,35,35,2
3,公交车,512,15004,36,36,2
3,公交车,512,15008,21,21,2
3,公交车,512,15009,28,28,2
3,公交车,512,15012,53,53,2
3,公交车,512,1778,4,4,2
3,公交车,512,1779,5,5,2
3,公交车,512,1780,6,6,2
3,公交车,512,1781,7,7,2
3,公交车,512,1782,8,8,2
3,公交车,512,1796,56,56,2
3,公交车,512,1797,57,57,2
3,公交车,512,1798,58,58,2
3,公交车,512,1800,59,59,2
3,公交车,512,1801,60,60,2
3,公交车,512,18337,47,47,2
3,公交车,512,2000,25,25,2
3,公交车,512,2365,2,2,2
3,公交车,512,2367,3,3,2
3,公交车,512,2368,62,62,2
3,公交车,512,2369,63,63,2
3,公交车,512,3422,13,13,2
3,公交车,512,3427,61,61,2
3,公交车,512,418,37,37,2
3,公交车,512,4201,6,6,2
3,公交车,512,4205,7,7,2
3,公交车,512,4430,35,35,2
3,公交车,512,4433,47,47,2
3,公交车,512,4645,49,49,2
3,公交车,512,4772,1,64,4
3,公交车,512,5136,1,62,4
3,公交车,512,5349,28,34,4
3,公交车,512,622,19,19,2
3,公交车,512,623,20,20,2
3,公交车,512,624,22,22,2
3,公交车,512,625,23,23,2
3,公交车,512,626,24,24,2
3,公交车,512,627,26,26,2
3,公交车,512,628,27,27,2
3,公交车,512,629,29,29,2
3,公交车,512,630,30,30,2
3,公交车,512,631,31,31,2
3,公交车,512,632,32,32,2
3,公交车,512,633,33,33,2
3,公交车,512,634,29,29,2
3,公交车,512,635,30,30,2
3,公交车,512,636,32,32,2
3,公交车,512,637,33,33,2
3,公交车,512,638,34,34,2
3,公交车,512,639,37,37,2
3,公交车,512,640,38,38,2
3,公交车,512,641,39,39,2
3,公交车,512,642,40,40,2
3,公交车,512,643,41,41,2
3,公交车,512,644,42,42,2
3,公交车,512,645,43,43,2
3,公交车,512,646,45,45,2
3,公交车,512,647,46,46,2
3,公交车,512,648,18,18,2
3,公交车,512,649,53,53,2
3,公交车,512,661,3,3,2
3,公交车,512,662,4,4,2
3,公交车,512,663,5,5,2
3,公交车,512,664,17,17,2
3,公交车,512,666,44,44,2
3,公交车,512,667,44,44,2
3,公交车,512,668,45,45,2
3,公交车,512,670,46,46,2
3,公交车,512,671,48,48,2
3,公交车,512,677,14,14,2
3,公交车,512,678,16,16,2
3,公交车,512,680,17,17,2
3,公交车,512,681,18,18,2
3,公交车,512,684,58,58,2
3,公交车,512,685,60,60,2
3,公交车,517,1000,12,12,2
3,公交车,517,1001,13,13,2
3,公交车,517,1049,37,37,2
3,公交车,517,1055,6,6,2
3,公交车,517,14346,11,11,2
3,公交车,517,14394,41,41,2
3,公交车,517,1441,38,38,2
3,公交车,517,1442,40,40,2
3,公交车,517,1447,4,4,2
3,公交车,517,1448,5,5,2
3,公交车,517,1453,43,43,2
3,公交车,517,1470,28,28,2
3,公交车,517,14794,1,44,4
3,公交车,517,14931,43,43,2
3,公交车,517,15012,39,39,2
3,公交车,517,15025,31,31,2
3,公交车,517,15026,42,42,2
3,公交车,517,16643,3,3,2
3,公交车,517,18039,13,13,2
3,公交车,517,18094,14,14,2
3,公交车,517,18095,15,15,2
3,公交车,517,18096,16,16,2
3,公交车,517,18097,17,17,2
3,公交车,517,18098,18,18,2
3,公交车,517,18099,30,30,2
3,公交车,517,18100,31,31,2
3,公交车,517,18101,32,32,2
3,公交车,517,18102,33,33,2
3,公交车,517,18103,34,34,2
3,公交车,517,1823,2,2,2
3,公交车,517,1837,2,2,2
3,公交车,517,2446,30,30,2
3,公交车,517,2683,27,27,2
3,公交车,517,2716,10,10,2
3,公交车,517,2717,11,11,2
3,公交车,517,2735,32,32,2
3,公交车,517,2736,33,33,2
3,公交车,517,2888,20,20,2
3,公交车,517,2889,21,21,2
3,公交车,517,2890,22,22,2
3,公交车,517,2891,23,23,2
3,公交车,517,2892,24,24,2
3,公交车,517,2894,25,25,2
3,公交车,517,2895,26,26,2
3,公交车,517,2896,27,27,2
3,公交车,517,2897,28,28,2
3,公交车,517,2898,29,29,2
3,公交车,517,2906,12,12,2
3,公交车,517,2909,14,14,2
3,公交车,517,2910,15,15,2
3,公交车,517,2911,16,16,2
3,公交车,517,2912,17,17,2
3,公交车,517,2913,18,18,2
3,公交车,517,2914,19,19,2
3,公交车,517,2915,20,20,2
3,公交车,517,2916,22,22,2
3,公交车,517,2917,23,23,2
3,公交车,517,2919,25,25,2
3,公交车,517,2920,26,26,2
3,公交车,517,3034,34,34,2
3,公交车,517,3035,36,36,2
3,公交车,517,370,19,19,2
3,公交车,517,3730,1,44,4
3,公交车,517,3744,42,42,2
3,公交车,517,4036,36,36,2
3,公交车,517,4038,37,37,2
3,公交车,517,4039,38,38,2
3,公交车,517,4040,40,40,2
3,公交车,517,4063,4,4,2
3,公交车,517,4064,5,5,2
3,公交车,517,4065,6,6,2
3,公交车,517,4066,7,7,2
3,公交车,517,4067,8,8,2
3,公交车,517,4068,9,9,2
3,公交车,517,4069,10,10,2
3,公交车,517,4250,24,24,2
3,公交车,517,4288,39,39,2
3,公交车,517,4562,21,21,2
3,公交车,517,4571,29,29,2
3,公交车,517,4826,9,9,2
3,公交车,517,4834,35,35,2
3,公交车,517,4950,8,8,2
3,公交车,517,689,41,41,2
3,公交车,517,691,3,3,2
3,公交车,517,783,7,7,2
3,公交车,517,784,35,35,2
3,公交车,520,1065,35,35,2
3,公交车,520,1066,34,34,2
3,公交车,520,1067,36,36,2
3,公交车,520,1340,31,31,2
3,公交车,520,1341,32,32,2
3,公交车,520,1343,33,33,2
3,公交车,520,1346,37,37,2
3,公交车,520,1347,38,38,2
3,公交车,520,1349,39,39,2
3,公交车,520,1403,57,57,2
3,公交车,520,14094,5,5,2
3,公交车,520,1424,3,3,2
3,公交车,520,14663,20,20,2
3,公交车,520,14788,5,5,2
3,公交车,520,14789,8,8,2
3,公交车,520,14938,54,54,2
3,公交车,520,14947,65,65,2
3,公交车,520,15197,63,63,2
3,公交车,520,15381,48,48,2
3,公交车,520,15382,49,49,2
3,公交车,520,15424,38,38,2
3,公交车,520,15462,58,58,2
3,公交车,520,15521,69,69,2
3,公交车,520,15523,72,72,2
3,公交车,520,1561,49,49,2
3,公交车,520,1562,50,50,2
3,公交车,520,15768,28,28,2
3,公交车,520,1580,16,16,2
3,公交车,520,15801,40,40,2
3,公交车,520,1581,17,17,2
3,公交车,520,1582,18,18,2
3,公交车,520,1583,19,19,2
3,公交车,520,1643,66,66,2
3,公交车,520,1644,67,67,2
3,公交车,520,1646,68,68,2
3,公交车,520,1676,9,9,2
3,公交车,520,1678,10,10,2
3,公交车,520,1679,11,11,2
3,公交车,520,1709,29,29,2
3,公交车,520,1710,30,30,2
3,公交车,520,1716,41,41,2
3,公交车,520,1717,42,42,2
3,公交车,520,1719,44,44,2
3,公交车,520,1721,45,45,2
3,公交车,520,1755,47,47,2
3,公交车,520,1808,9,9,2
3,公交车,520,2026,39,39,2
3,公交车,520,2027,40,40,2
3,公交车,520,2028,27,27,2
3,公交车,520,2029,28,28,2
3,公交车,520,2030,29,29,2
3,公交车,520,2040,63,63,2
3,公交车,520,2208,34,34,2
3,公交车,520,2446,21,21,2
3,公交车,520,2447,46,46,2
3,公交车,520,2448,23,23,2
3,公交车,520,2449,45,45,2
3,公交车,520,2450,22,22,2
3,公交车,520,2451,47,47,2
3,公交车,520,2452,48,48,2
3,公交车,520,2650,30,30,2
3,公交车,520,2651,31,31,2
3,公交车,520,2652,32,32,2
3,公交车,520,2653,33,33,2
3,公交车,520,2671,36,36,2
3,公交车,520,2672,37,37,2
3,公交车,520,2763,64,64,2
3,公交车,520,2902,51,51,2
3,公交车,520,3417,41,41,2
3,公交车,520,3418,43,43,2
3,公交车,520,3419,44,44,2
3,公交车,520,3431,2,2,2
3,公交车,520,3443,24,24,2
3,公交车,520,3444,25,25,2
3,公交车,520,3445,26,26,2
3,公交车,520,3547,50,50,2
