酒店ID,详情URL,失败原因,尝试次数,时间
114057723,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=114057723&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:33:39
996698,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=996698&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:33:46
996750,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=996750&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:33:53
702473,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702473&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:33:59
701061,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701061&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:34:07
701178,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701178&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:34:13
104439405,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104439405&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:34:20
996021,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=996021&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:49:52
702572,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702572&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:49:58
6412858,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=6412858&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:50:04
3929693,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=3929693&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:50:37
54794192,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=54794192&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:51:11
133079953,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=133079953&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:51:19
1729988,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1729988&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:51:27
23499113,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=23499113&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 15:51:36
701834,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701834&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 16:07:10
24312179,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=24312179&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 16:07:18
702094,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702094&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 16:07:26
924201,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=924201&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 16:07:36
2921653,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=2921653&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 17:10:36
22118795,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=22118795&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 17:10:44
756545,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=756545&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 17:10:51
9341541,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=9341541&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 17:11:01
25606293,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=25606293&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 17:11:10
132853075,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=132853075&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 17:18:23
701030,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701030&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 17:18:33
701063,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701063&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 17:18:41
1517773,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1517773&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 17:18:47
75500611,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=75500611&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 17:18:54
108616248,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=108616248&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 17:19:03
1522186,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1522186&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:19:25
19828735,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=19828735&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:19:33
7624626,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=7624626&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:19:41
9316838,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=9316838&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:19:48
35589169,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=35589169&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:19:58
86167102,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=86167102&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:20:04
702558,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702558&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:21:04
5702247,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=5702247&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:21:11
701125,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=701125&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:21:19
711801,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=711801&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:23:12
103862197,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103862197&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:23:19
131833640,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=131833640&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:23:29
122442069,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=122442069&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:23:38
702334,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702334&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:23:45
1738393,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1738393&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:23:54
702357,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702357&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:24:04
702201,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702201&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:24:14
1457632,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1457632&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:24:22
13674268,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=13674268&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:24:29
703006,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=703006&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:24:39
10116850,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=10116850&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:24:48
1573826,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1573826&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:24:58
702441,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702441&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:25:07
103753365,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=103753365&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:25:15
76394801,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=76394801&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:25:25
1011479,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1011479&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:25:34
108840105,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=108840105&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:25:41
1513097,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1513097&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:25:51
5218158,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=5218158&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:25:57
1500545,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1500545&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:26:57
102936632,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=102936632&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:27:04
46300190,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=46300190&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:27:13
25405838,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=25405838&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:27:19
702305,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=702305&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:27:28
909890,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=909890&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:27:37
118878690,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=118878690&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:27:44
48670965,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=48670965&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,"PageDisconnectedError: 
与页面的连接已断开。
版本: 4.2.0b2",1,2026-09-01 18:27:51
