行政区,POI业务类型,POI名称,POI细分类型,外文/地图名,地理位置描述,游客需求场景,名称直接命中帖子数（非热度）,来源阶段,证据URL,证据内容,重要口径
春蓬府,购物商业,BIG ONE superstore,超市,BIG ONE superstore,市区,购物,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：🇹🇭春蓬｜三天三夜吃喝住行全攻略
正文：就在BIG ONE superstore旁边
非常正宗的泰餐，价格实惠
💰人均80🐷",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
春蓬府,购物商业,Chumphon Food Market,菜市场,Chumphon Food Market,市区,买水果/本地体验,2,20260901二三线目的地缺口续采,"https://www.xiaohongshu.com/explore/683b202d000000002102cc1b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6838707e000000002101b9d1?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：🇹🇭小众旅行地➡️春蓬，榴莲爱好者速来
正文：📍 Chumphon Food Market

「2」
标题：我竟然吃到了7块钱一斤的榴莲
正文：在泰国🇹🇭春蓬
📍Chumphon Food Market

夜市和外面水果店看到比较多是150铢一公斤
觉得有点贵，毕竟这里可是泰国最大的榴莲产地之一

于是来到这个本地人买菜的菜市场，随便找了个摊问价，老板比了个☝️🖐️，我以为150铢呢，结果老板计算机一按，60铢（13块多人民币）一公斤，直接拿下

拿回来开了四房肉，熟得过了点是它唯一的缺点，不过还没有到产生发酵味的程度，纯甜，一个人全干光了，好吃！爱吃榴莲的一定要来！！

#开榴莲[话题]# #水果自由[话题]# #报恩榴莲[话题]# #泰国[话题]# #泰国旅行[话题]# #春蓬[话题]# #春蓬府[话题]# #旅行大玩家[话题]# #小众旅行地[话题]#",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
春蓬府,购物商业,Chumphon Public Market,公共市场,Chumphon Public Market,市区,买水果/本地体验,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/683b202d000000002102cc1b?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：🇹🇭小众旅行地➡️春蓬，榴莲爱好者速来
正文：📍 Chumphon Public Market
相隔不远，我买到了50铢和60铢一公斤的价格（人民币10-13元左右），这边卖水果都是算公斤，早上去会比较好，我第一天晚上去就只有开口的，熟的比较过了，第二天白天就买到了新鲜现劈开的",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
春蓬府,购物商业,Ocean Mall,商场,Ocean Mall,火车站附近,购物/逛街,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/6a67f142000000001d00cffe?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：春蓬不止是中转站，军舰火车美食在等你
正文：Chumphon春蓬府是我一直想去打卡的地方，首次听说这个府是因为泰国一直在推的路桥项目[笑哭R]
自驾选手建议先打卡现代海军之父纪念馆，入住城区酒店，逛一逛火车站附近可以看到退役的火车头，周边步行就是ocean mall。如果想买特产可以去商场里的Big One超市，真的是又便宜又好(一袋40株60株)。
想逛夜市也在附近，但是我们选了个人超级多的路边小馆，没有英文名字也没有英文菜单，果然菜品口味独特且实惠，炒花甲和鱼是真心推荐！
#泰国旅行[话题]# #泰国旅游[话题]# #春蓬府[话题]# #隐藏式美食[话题]# #小众旅行体验[话题]# #跟着本地人玩就就对了[话题]# #跟着本地人吃[话题]# #炒花甲[话题]#",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
春蓬府,购物商业,Ruam Charoen Market,本地市场,Ruam charoen market,离市区较远,买榴莲/本地体验,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/65df30730000000003036527?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：泰国小众地春蓬🇹🇭千字旅游攻略真心大放送
正文：2️⃣Ruam charoen market绝对本地的市场，离市区比较远，什么小吃都有非常便宜，更重要的是也能买到榴莲，如果要在这里买榴莲要早点去，不然卖光了就收摊了。
-",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
春武里府,购物商业,芭提雅夜市,夜市与市集,pattaya night bazaar,5 巷和 6 巷之间,夜市逛吃/本地体验,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a75ea9f0000000008013f7c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69cfaf910000000023020f7e?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a78ac840000000025003b14?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：芭提雅夜市推荐
正文：#芭提雅[话题]##夜市[话题]##Thepprasit[话题]# Market
从格兰岛回来饥肠辘辘，误打误撞来了个超级好吃的夜市[派对R][派对R]来之前搜了一下芭提雅夜市，没有哪个是大家特别推荐的，褒贬不一，所以来之前也没抱很大期待，结果大超预期，超级满意！✌️以至于发了第一篇小红书，推荐给姐妹们[害羞R][害羞R]
这个夜市据说是芭提雅最大的夜市，我们下车后有一条很长的服装饰品摊位，面积很大，应该也很好逛，但我们直奔美食区了
[赞R]随机选的小吃都没踩雷，图3鸡腿超级好吃，强推！图4左上角生腌虾和蟹都很新鲜，打抛饭也地道好吃😋最后买的榴莲超级甜，摊主热情帮我们挑了一个4房肉的榴莲，400泰铢（80rmb）物价感人。最后我们4人吃到扶墙出，一共花了不到1000铢
[赞R]除了口味赞，这个夜市还很干净卫生，每条街出口都有大的垃圾桶，这点也很棒～
[赞R]芭提雅很多公共卫生间都要收费，这个夜市的卫生间免费🆓且有人一直在打扫，很干净
总之，想去芭提雅夜市逛的姐妹们，直接冲！

「2*混合贴」
标题：芭提雅夜市大测评🍔
正文：📍中天夜市 🌟🌟
✅在中天海滩旁边 p1p2环境好 紧邻海边 可以边吃东西边看海 看晚霞 前半部分是小吃 后半部分是义乌商城
❌但是纯纯一个白人夜市 饭菜都是油炸物 糖分超标甜品 全是白人在逛 食物重复率高
尝了一下白人排队半小时的 mr boom pad thai p3p4 炒米粉 酸酸甜甜的 有点腻 不值得排队

「3*混合贴」
标题：芭提雅必冲！免费观景台保姆级拍照攻略📸
正文：离芭提雅夜市车程10分钟，顺路打卡超方便

⏰黄金拍照时段（重点！出片核心）",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,购物商业,飞机夜市,夜市与市集,runway market,芭提雅第二路,夜市逛吃/本地体验,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a0a509b0000000006021df0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6978deb0000000000b0093da?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68b97ce0000000001d02c27e?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：Runway Market Pattaya
正文：今天又发现芭提雅一个吃饭的好地方
Runway Market Pattaya（也叫 Runway Street Food，俗称“飞机夜市”）。

[红书R]它最标志性的就是这架退役的波音747飞机，被改造成了特色餐饮区，旁边还有新增的摩天轮“The View Pattaya”，是芭提雅超火的网红夜市。夜市里小吃、酒、饮料、小商品摊一应俱全，从昆虫餐到海鲜烧烤都能找到，竟然还有烤鳄鱼（图8），真是长见识了。
[买爆R]我点了一份海鲜桶（图3）超级好吃，400🐷，一瓶冰镇泰国小啤酒（图4）70🐷。吃的超级满足。
[蹲后续H]地址：芭提雅第二路（Second Road）上
夜市马路对面就是我们大中国的茶颜悦色（图7）和重庆火锅（图6）。芭提雅还开了好多家蜜雪冰城，没想到走到全世界的竟然是雪王，出息了。
#芭提雅旅游[话题]##芭提雅夜市[话题]##芭提雅攻略[话题]# #芭提雅夜生活[话题]#

「2」
标题：芭提雅飞机夜市专坑游客
正文：刚进去就买了一人一瓶鲜榨果汁，80泰铢一瓶，当时觉得价格也一般般吧，就是觉得果汁还是好喝的～和朋友一起在摊位边上拍照聊天～
很不巧，一个当地人来买两瓶果汁，给了老板100泰铢，老板找了他20泰铢。。。。。。
当地人40泰铢，游客80泰铢～
我整个人都大无语住了～老板也看见我看见了他的操作，不动声色继续自己的工作。。。。。。呵呵了，我们后续没有在飞机夜市买任何东西～
#飞机夜市[话题]# #飞机夜市坑人[话题]# #飞机夜市避雷[话题]# #芭提雅夜市[话题]# #芭提雅飞机夜市[话题]#

「3」
标题：芭提雅有很多夜市，都很热闹，这次我们去的是位于5巷和6巷之间的飞机夜市（runw
正文：芭提雅有很多夜市，都很热闹，这次我们去的是位于5巷和6巷之间的飞机夜市（runway market也叫runway street food），特色就是夜市中间停了一架波音747飞机。这个夜市感觉是芭提雅市区这圈最大的夜市了，各种吃的喝的选择非常多。
Tips
[向右R]📍夜市位置在芭提雅南往北单行主街（pattaya sai song rd），6巷和5巷之间。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,购物商业,风月步行街,商业街与步行街,,芭提雅,街区漫游/购物餐饮,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a79d8b2000000002500d9b0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69e22843000000001a0281c9?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6984b26a00000000210325e5?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：芭提雅攻略｜除了1️⃣8️⃣❌还有这些好玩的！
正文：成人秀不推荐，看完恶心好久，酒吧风月步行街可以看一眼涨涨见识就出来，体验的话小心被坑，尽量找明码标价的店[doge]

「2」
标题：🎠刚从曼谷回来📢带娃5天4晚这样玩！
正文：曼谷刚回，曼谷太适合遛娃了，我家娃6岁，在曼谷玩儿的完全不想回，可玩儿的太多了，而且性价比贼高，还能跟世界各地的小朋友一起玩儿，真的还会再去！

Day1： 10：00[一R]乍都乍周末市场Chatuchak Weekend Market（坐 BTS 轻轨到 Mo Chit 站1号口，一定要去宠物市场！）→12：00[二R]曼谷儿童探索博物馆children's discovery museum（护照登记免费）→[三R]原路返回酒店休息，顺路参观楼下四面佛lumphini→19：00步行至[四R]朱拉隆功夜市（可以坐BTS轻轨到National Stadium站，吃网红mama面）→宿曼谷拉差阿帕森万丽酒店Renaissance Bangkok Ratchaprasong Hotel

DAY2：[一R]9：00包车曼谷野生动物园Bangkok Safari Park→[二R]16：00芭提雅假日酒店Holiday Inn PATTAYA →[三R]酒店儿童乐园→[四R]17：30Mermaids美人鱼餐厅落日（打车grab去 ）→[五R]芭提雅风月步行街→沿着海滩路走回来【一路上吃夜市、买水果车、看火焰表演等】

DAY3：[一R]9：00酒店儿童泳池→12：00[二R]芭提雅沙滩（酒店楼下）挖沙玩儿水→[三R]1 4：00terminal21吃午餐→包车回曼谷酒店→【坐酒店接驳船到沙吞码头再换乘免费去河滨夜市交通船】→18：00[三R]侏罗纪公园Jurassic World ：The Experience （现场买票）→[四R]Asiatique河滨夜市吃晚餐（坐摩天轮，转3圈）→宿千禧希尔顿曼酒店Millennium Hilton Bangkok

DAY4： [一R]10：00坐船去大皇宫和卧佛寺Grand Palace in Bangkok【坐船攻略：酒店接驳船30分钟一班到沙吞码头Sathorn换普通渡轮到大皇宫/iconsiam码头直接坐船】→13：00[二R]考山路Khao San Road（体验嘟嘟车过去）→16：00[三R]水门大佛船游（靠近 BTS Wutthakat 站附近河边坐船游览，谈好价格）→20：00[四R]iconsiam商场G层水市场吃晚餐和7层泡泡玛特和星巴克菠萝美式→宿千禧希尔顿酒店Millennium Hilton Bangkok

DAY5：10：00[一R]伦披尼公园（Lumpini Park）看巨蜥→12：00步行至[二R]暹罗海洋世界sea life bangkok ocean world（暹罗百丽宫B1层 ）（坐 mrt blue线到 siam站）→15：00[三R]iconsiam附近马杀鸡massage→[四R]湄南河夜景游轮奥比林号（19：30前换票登船，22：00结束）→宿千禧希尔顿酒店Millennium Hilton Bangkok#带娃出国旅行[话题]#  #曼谷亲子游[话题]# #带娃儿看世界[话题]# #泰国旅游推荐[话题]# #泰国旅游住宿[话题]# #曼谷旅游[话题]# #遛娃好去处[话题]# #出去走走colorwalk[话题]# #轻松带娃旅行[话题]#

「3*混合贴」
标题：芭提雅三日游攻略篇😎
正文：手工皂，尝椰子冰淇淋。傍晚去芭提雅海滩躺椅看日落，橘粉色海面超治愈。晚上逛风月步行街，感受热闹夜生活，吃火山排骨

Day2️⃣：格兰岛跳岛+自然文化

早起从Bali Hai Pier乘船上格兰岛，船程40分钟，票价30泰铢。岛上租摩托（200泰铢/天）环岛，Tien Beach果冻海清澈见底，适合浮潜、游泳，玩拖曳伞、摩托艇（人均300泰铢）。中午在岛上吃海鲜炒饭、冬阴功面。下午返程后去东芭乐园，看大象表演、泰式舞蹈，逛热带植物园。傍晚登帕山观景台，俯瞰芭提雅全景与海湾晚霞。

Day3️⃣：休闲收尾+购物按摩

上午去热带水果园，乘观光车免费吃榴莲、山竹、芒果，实现水果自由。下午逛芭提雅海滩购物中心，买伴手礼、泰式服饰，价格亲民。傍晚做正宗泰式按摩（300泰铢/小时），缓解旅途疲劳。晚上去兰坡海鲜市场，现买现加工海鲜，椒盐皮皮虾、碳烤龙虾新鲜实惠，人均150泰铢。

[红书R][红书R]实用贴士

• 交通：市内坐双条车（招手即停）跨区打Grab更划算。

• 住宿：首选芭提雅海滩/中央区，景点集中、交通便利；想安静选中天海滩。

• 注意：寺庙着装得体，夜间娱乐区看管好财物，防晒必备SPF50+。

• 小费：按摩、导游给20-50泰铢，无需强制。

这份攻略涵盖芭提雅核心玩法，节奏适中，新手也能轻松玩转，真实体验不踩坑！",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,购物商业,兰坡海鲜市场,本地市场,lan pho na kluea market,北芭提雅Naklua区,本地采购/生活体验,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a81e0510000000033032bcd?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7363e60000000032022830?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8d62c200000000170005e2?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：芭提雅兰坡海鲜市场旁，宝藏海鲜餐厅
正文：我们又去海鲜市场急头白脸吃海鲜啦，这次找了在市场旁边的一家看着就很有氛围的新店oh!seafood，味道真是绝了

炒功比绝大多数泰国餐厅要帮，恍惚间以为是广东大厨的手艺，太适合我们的中国胃了，绝对对得起这些新鲜的海鲜食材，还没吃完就想着下次什么时候再去了

#芭提雅美食[话题]# #芭提雅旅游[话题]# #芭提雅海鲜[话题]# #海鲜[话题]# #泰国美食[话题]#

「2」
标题：兰坡海鲜市场吃了
正文：我们是下午6:00左右去的，这个时间很多商家都已经收摊了，只有入口处这条小巷的商家还在处理当天剩下的海鲜。螃蟹都挺新鲜的，大的龙虾和皮皮虾看着也挺新鲜的，但是这个时间罗氏虾基本没有活着的了。
我们买了2只青蟹420株，1公斤蛏子180株，1公斤罗氏虾280株（冰鲜），在市场出来靠近海边一侧的大排档，找了一个有泰国本地人排队的加工档口，两个泰国小哥帮我们加工的。
加工费一共是370株，咖喱蟹相当相当好吃！如果要做咖喱蟹的话，建议买不带膏的，带膏的适合清蒸。泰式辣炒蛏子也很好吃，他们是直接把壳剥掉炒的，吃起来嫩嫩弹弹的，和着香料叶子一起吃，特别香。
烤罗氏虾是我的最爱，在曼谷和巴提海滩夜市都买过，很好吃，浓浓炭烤香。但是这次去得晚没有买到活虾，买的冰鲜虾，烤出来肉明显松散，不推荐买冰鲜虾！
我们在海鲜市场的门口还买了两把空心菜，让小哥一起加工了。大排档旁边就是大海，坐在海边，八月的晚风十分凉爽，如果天气合适的话，还可以一边享受绝美的晚霞，一边吃海鲜，实在是美哉。#兰坡海鲜市场[话题]#

「3*混合贴」
标题：芭提雅兰坡市场必冲海鲜加工🦞好吃到全员
正文：兰坡海鲜市场买完鲜活食材，直接冲隔壁的 Oh Seafood 加工
真实自费打卡无广，好吃到我们一桌人全部光盘，真心按头推荐💯
🛒买+加工一站式超省心
先逛兰坡市场挑生猛海鲜，皮皮虾、罗氏虾、花蟹、花螺…个个活蹦乱跳
选好直接拎去店里，步行两分钟就到，超方便
加工费明明白白标在门口：海鲜加工30฿起，泰国菜60฿起
完全不用担心被宰，这点真的太拉好感了✅
🍤每一口都是泰式鲜辣爽
我们按喜好选了好几种做法，全程零踩雷",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,购物商业,乔德夜市,夜市与市集,jomtien night market,中天海滩附近,夜市逛吃/本地体验,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a795a36000000002800909c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6fec530000000024024249?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a69c8bb0000000001000b21?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：泰国芭提雅+曼谷7天实测行程🔥不绕路！
正文：新乔德夜市Jodd Fair
曼谷Day5
冠军咖啡+zeed station黄色太阳打抛饭
胜利纪念碑河边船面街｜网红船面Baan Kuay Tiew Ruathong
傍晚Phra Arthit码头坐湄南河渡船
直达Asiatique摩天轮夜市，18:30-19:00看日落绝佳
百丽宫负一楼美食随便吃
曼谷Day6
✅四面佛【免费】
✅水门寺大佛【免费】
大皇宫（门票102泰铢｜8:30-16:30入园，必须长袖长裤）
暹罗宫闲逛
可选湄南河银河号游轮
曼谷Day7 返程
中午退房，顺路王权免税店采购
素万那普机场飞回合肥
💡亲身总结小Tips

「2*混合贴」
标题：曼谷15个必打卡景点｜熬夜整理保姆级攻略
正文：🔥乔德夜市
16:00-24:00｜免费
1500+摊位超好逛！火山排骨和网红水果西施都在这儿

🙏水门寺大佛

「3」
标题：曼谷夜市到底选哪个呀
正文：做攻略做到头秃，曼谷夜市也太多了吧，而且信息各种打架，有的说A好有的说A已经没了，彻底晕了。有没有最近去过的姐妹来救救我！
先说我目前整理到的信息，求帮忙避雷👇

🔥 Jodd Fairs乔德夜市（争议最大）
小红书刷到最多的就是它。查到的信息说乔德夜市是原拉差达火车夜市升级版，主打游客友好，走道规划整齐、环境干净。
📍MRT泰国文化中心站4号口出来向左走80米就到
⏰17:00-01:00
💰人均150-250泰铢
必吃是火山排骨和水果西施沙冰。衣服据说20块起。

🚂 拉差达火车夜市（刚回归！信息最乱！）
最崩溃的是这个！很多攻略说拉差达火车夜市已经关了（2023年8月确实关了）。但最新消息是2026年3月27日正式回归了！新址在Ratchada Soi 6，MRT泰国文化中心站3号口出来走8分钟。
⚠️但开业第二天去的人说只开了80%，很多还在装修。而且评价是“比较游客型夜市，吃的买的没有很特别”。

🎡 Asiatique河滨码头夜市
曼谷最大夜市，超过1500个摊位。有摩天轮，环境干净整齐。BTS Saphan Taksin站2号出口换免费接驳船。

🥢 唐人街（耀华力路）
主打中式泰式融合+米其林街头美食。猪脚饭、蟹肉炒饭、燕窝甜品。MRT Wat Mangkon站步行2分钟。24小时营业。但店铺分散，有没有好吃的店推荐！

👨🎓 朱拉隆功美食街
大学附近的夜市，大学生严选，有很多平价米其林小吃。Jeh O Chula冬阴功mama面是必打卡，听说本地人去的多。

🚗 关于交通
看了一下泰国用滴滴🚗巨巨巨便宜还很方便，所以我应该会打车去，距离和时间不是什么问题，一天去两个夜市应该来得及。但是我在曼谷一共就待两个晚上，顶多去两三个夜市（不敢在夜市待太晚），蹲蹲真实体验和店铺推荐！
先谢谢大家了！在线等~

#曼谷夜市[话题]# #泰国旅游[话题]# #曼谷自由行[话题]# #夜市选择[话题]# #滴滴打车[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,购物商业,四方水上市场,水上市场,pattaya floating market,芭提雅；芭提雅市区；素坤逸干道往东约5公里,夜市逛吃/本地体验,0,既有全量候选,"https://www.xiaohongshu.com/explore/69989877000000000b012b90?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8d27090000000037034faa?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a5a0549000000001c0108dc?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：芭提雅四方水上市场不好玩，东西难吃，别去了
正文：如果不是住附近，或者顺路去，就千万别去了，[失望R][失望R][失望R][失望R][失望R][失望R]东西难吃，没啥好逛的，全卖的义乌小商品。饮品难喝，表演也不好看！另外还有一个水上泰拳，是互殴表演，看得尴尬症都犯了[石化R][石化R][石化R][石化R][石化R]#泰国菜[话题]#

「2*混合贴」
标题：泰国🇹🇭
正文：2. 下午：四方水上市场，逛吃小吃，可坐船体验

「3*混合贴」
标题：曼谷+芭提雅7天6晚松弛攻略｜新手直接抄作业
正文：Day6 芭提雅人文休闲｜上午逛纯木雕真理寺，下午打卡四方水上市场；傍晚悬崖海景餐厅吃海鲜，看海边落日。

Day7 返程曼谷｜早起逛兰坡海鲜市场囤伴手礼，王权免税店采购，傍晚机场返程。

🍤必吃美食清单
曼谷：打抛猪肉饭、船面、火山排骨、泰式奶茶
芭提雅：咖喱蟹、炭烤虎虾、椰子冻、青木瓜沙拉
本地Tips：海鲜市场买食材现场加工，价格比餐厅便宜一半。

⚠️避坑总结",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
