Google地点ID,地点名称,入住日期,退房日期,入住人数,供应商,是否官方,当前价格数值,原价数值,含税价格数值,币种,价格说明,预订链接
ChIJcZl8ESiZ4jARrDpFbQREPVs,"Mandarin Hotel Bangkok, managed by Centre Point",2026-09-05,2026-09-06,2,Wego,否,61,,61,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsxK06T1HaAxh8IvyhtQtOzXO_6txD6tVvldE8X7Nzq9-0onrqx_W9ZKhW1ciiX2WaKn4ZYVYnZUsjqLlRgMZ2ncyWSCKWWDhJeeu7HAsKI4d1BDw8FnPvJEV7ezstePbH0puwV9tXxElR05vIWIEkeZRz4ylsyo240H17Q1hsqPUN88yA&pcurl=https://www.wego.com/hotels/searches/BKK/2026-09-05/2026-09-06?guests%3D2%26wego_hotel_id%3D34709%26bow_only%3Dtrue%26ts_code%3D2f2fc%26wg_source%3Dmeta_distribution%26wg_medium%3Dgha%26wg_campaign%3Dfbl%26wego_currency%3DUSD%26ulang%3Dzh%26wego_price%3DVVNEOjYwLjk3OmU5OTRlODRjYjRhYzcyZjY5YmE0M2M4ODgwYzA2YTE5ZmYxNTVmZWM4YzlkODc4ZTcwYzdhOGQ0N2U5YTQxYjc6aHByeG90ZHBvc3E6MTc4NzkwMDgzMjpEOlVTOmE3YmMyOGZhYmM4MWYzNWI6MjowOnRydWU6ZmFsc2U6Ug%253D%253D%26provider%3DaG90ZWxzLndlZ28uY29t&s=AD1XQnkPYf47Q2y56V1H-K5hwB_u
ChIJcZl8ESiZ4jARrDpFbQREPVs,"Mandarin Hotel Bangkok, managed by Centre Point",2026-09-05,2026-09-06,2,dealbase.com,否,50,,53,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsyW1eMC0dnB0HvIoamfqqfUEmDfk1QAxeYx50RFNZsnEcwadawbRPoqzxIbE1f-YlidO1uiPrlg4AC6OvJfb2hmkgMrfVCdzV_tMOlM6P9dSQIoz3yG-d7F3O_r_tQL6E4WQycQeTVlMnqzLWn25mjt-4luysiAtlLSb2GmLu3soz2xtSsUCBYeS1WfJBIkemRSwg&pcurl=https://deals.dealbase.com/?sig%3Dd24b78db5ff27b2a7633c125e8c1eb65fcdd29bfbe8d2468da3702f8e475011131373338383435313339%26turl%3Dhttps%253A%252F%252Fwww.dealbase.com%252FHotel%252FSearch%253FcheckIn%253D2026-09-05%2526checkOut%253D2026-09-06%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D1043101%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D53.07%2526deviceType%253Ddesktop%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D1043101%252526day%25253D05%252526month%25253D09%252526year%25253D2026%252526los%25253D1%252526price%25253D53.07%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DVcLSKfLfA-6_VjMQChEI3yEQoAUYvAIiA1VTRFIBMhIaFaGHz-saC1ZmaUtlTW5xR0NrKAIwmMzE1AY&s=AD1XQnnurBvcC2othUKtdNQgaKd2
ChIJcZl8ESiZ4jARrDpFbQREPVs,"Mandarin Hotel Bangkok, managed by Centre Point",2026-09-05,2026-09-06,2,Stayforlong.com,否,57,,61,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsxT346EXk8FNpM3U2P369FcjxYoFSu1eVgoviZ8mYPlni9PYuzyF5uNH5VGYBeZyXvRzaoVCrA5anBkxdW7rcCKpG-Q-UbibCOIh7qKXTKnlVRUHN5-2byxJVb-J27Rgt7zcW-DdDnSICO_dONxm0JX2NXZ1mnEk6NAqJedlhg21Yu83nBaHMzRVNbUPA&pcurl=https://www.stayforlong.com/hotel-detail/22446?checkin%3D2026-09-05%26checkout%3D2026-09-06%26adults%3D2%26metadevice%3Ddesktop%26aid%3Dgha%26market%3Dus%26lang%3Dzh%26total%3D61%26query_type%3Dpull%26ch%3D0%26adclick%3Dfree%26defaultdate%3Dtrue%26googlesite%3Dmapresults%26p%3Dd5f31db37e629924f98da415261725b8%26rate_token%3Dv2.z6a9131fd00b4238b039fee10090c0ca2%26source%3Dmeta&s=AD1XQnnzvHqSducVacTQUm5CVmjO
ChIJcZl8ESiZ4jARrDpFbQREPVs,"Mandarin Hotel Bangkok, managed by Centre Point",2026-09-05,2026-09-06,2,Evendo,否,53,,57,USD,,"https://www.google.com/travel/lodging/clk?pc=AA80OswbM23fkyAneSvWBlX8FPYvxt4fyVqxcxRHL-lvkWasPQJTSts2-wvvyx8pPs6Crl3UiXix5Gr2hJgqgnP4gMNeOHlwegw_UrqzR7F31LeU858dGtmectBIXgoFsZWDV6Nb3-5h11agjGdB-ztIXOWp0W1YvnaKpfjscUikYl5yo4cVixSIQobGVWMUuUFPSg&pcurl=https://evendo.com/stays/mandarin-hotel-managed-by-centre-point/02040050?check_in%3D2026-09-05%26check_out%3D2026-09-06%26who%3D%255B%257B%2522adults%2522:2,%2522children%2522:%255B%255D%257D%255D%26currency%3DUSD%26language%3Dzh%26country%3DUS%26utm_source%3Dgoogle%26utm_medium%3Dgooglehotels%26utm_campaign%3Dmapresults%26pdtax%3D8.53%26pdtotal%3D56.72%26prid%3D&s=AD1XQnky_RzdymGOUW9gjXJ7Ga2v"
ChIJcZl8ESiZ4jARrDpFbQREPVs,"Mandarin Hotel Bangkok, managed by Centre Point",2026-09-05,2026-09-06,2,Traveloka.com,否,48,,56,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsxQ7LQ4rLDQTCtTXR2PsOqvuQ2-5FLXuA5_3ULBG87lzf1L45hwYI9TYPP_zn4qlZgcm9sGc1Ey84KBlu9pVoKY_Q2C6gplPZ16lrYSgO6VQ0xsrUVxQFr4QxL9AEdrunfwsSN_XsZi8y_eQM4HT76eEkvgcd_817cmBOVLCpd0yqJBYPnwox91&pcurl=https://www.traveloka.com/en-en/hotel/search?spec%3D05-09-2026.06-09-2026.1.1.HOTEL_GEO.10000045.Bangkok.2%26hotelId%3D1000000441728%26contexts%3D%257B%2522accessCode%2522:%252290975GHAD1305desktop%2522%252C%2522metasearchRequestId%2522%253A%2522560c2a02-8cda-47b9-a91d-d700a3f268c3%2522%252C%2522dateSelectionType%2522%253A%2522default%2522%252C%2522plc%2522%253A%2522AMQtOm6rzVNbMza5mA64ZbFcTZ8P%252F6WjvcbHUXlLX%252Bnp7vP%252FXlwl6mfEbI%252Fd6CLAoXw1AxCnJDCIMxPxibrfyA%253D%253D%2522%252C%2522pvlc%2522%253A%2522UVWY5AxD4QwyPgfs%252Fv%252Byqydm5yBP59UBp5rT2kr3cRR2%252BbsTinmKHjFxI3ErQ5X1%2522%257D%26metasearchId%3DGoogleHotelAdsUser%26metasearchRateId%3Ddesktop%26metasearchRatekey%3DsgyUU2M0LrnnpXh1LPwoI%26priceDisplay%3DTOTAL%26metasearchRefid%3D12345678910abcdefghijk@-%26adType%3D0%26PPA%3D0%26hotelCampaign%3D1%26cur%3DUSD&s=AD1XQnlB9UqekIM5kJKUaUsT3qTt
ChIJcZl8ESiZ4jARrDpFbQREPVs,"Mandarin Hotel Bangkok, managed by Centre Point",2026-09-05,2026-09-06,2,Clicktrip.com,否,54,,57,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsxVOcGtASgWDKurOvMRs8B5SZFXn_EhnYyT0rbQWotd-av0g75f25kaiH429YSBWzFlZY812c1i0JtSj-HKf7W7QsGqouIl4Z3I9IknyhfWBG9Dm_L1AQiTcmAuk-mCL3B_FKBRmc3ksDUGo9zIpAru4e746nFpII_F8mxxtxwI5V32aTWQBGMPgMqUt1YUTCLRbNEixjU&pcurl=https://clicktrip.com/hotels/details/GsjKuuZRZC4aHFtSzRA3hZ7XDMXVWwGMx66sjR0xABx-sReq8EY3g4u6BNCu14Fq0eAJX2kVPTruN9yW3yzlLxS_O1GJ_2r6KHFKrGaAYq1PJPxvqXtCOvN6rh0GxOeV0?locale%3Dzh%26currency%3DUSD%26pos%3DUS%26date_type%3Ddefault%26taf%3Dsh-4YdYKZx55HcOF-ul0V9uEaGHy_wDH47MJTtit9FD93TT2oWTO-fwbaq7KrfGi0%26verification%3Dfalse%26clk_src%3D%26utm_source%3Dgha%26rate_rule_id%3D&s=AD1XQnlw1XIrq3LX4Qr6uELUgPAc
ChIJcZl8ESiZ4jARrDpFbQREPVs,"Mandarin Hotel Bangkok, managed by Centre Point",2026-09-05,2026-09-06,2,Tiket.com,否,80,,94,USD,免费取消截止日期：8月29日,https://www.google.com/travel/lodging/clk?pc=AA80OswJPoM9svw9_VqTpcEYzk4ZSEMYgtnyuui--SnEh7lyjCJB1uNZMlrJu0YMhpTP-nEM-_mwjSI8ln3GqBkTYtSB1p1LQpBh_WS-0f5fe1PCOSf9w8bnw8yxmn0DgxLQM0JJlpADD_1-FJ_l7j-FIMZ7P6kmxPG3u2icPq-JKcKiVcVFU7Y&pcurl=https://www.tiket.com/en-us/hotel/thailand/mandarin-hotel-managed-by-center-point-412001639976856513?hotelID%3D1609750a-736f-45ad-a889-224d53a1cbf8%26checkin%3D2026-09-05%26checkout%3D2026-09-06%26adult%3D2%26country%3DUS%26device%3Ddesktop%26lang%3Den%26isAat%3Dfalse%26utm_source%3Dgoogle-hotel%26utm_term%3D1609750a-736f-45ad-a889-224d53a1cbf8%26utm_medium%3Daff-meta%26utm_campaign%3DGoogle-Hotel-0023-B2B-none-hotel%26utm_external%3Daff%26tag_meta_id%3D34412887%26tag_meta_type%3Dgoogle-hotel%26isRedirect%3Dtrue%26currency%3DUSD&s=AD1XQnlH_wRcGibdDoymXV6Vb7uH
ChIJcZl8ESiZ4jARrDpFbQREPVs,"Mandarin Hotel Bangkok, managed by Centre Point",2026-09-05,2026-09-06,2,eDreams,否,65,,70,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osx_CdQ2PHXQCgkzNfA2wvHS0wf3lPnkJqUQSsAWFX8NWTk0iQf2jjUBWqw6E-gu7SMT36Ylyjf5St_L-UHnEyN0AwtY7qobZimUX6ZLM-Ahh9AqGl9-WNIgwn0IK3WCU-W0-RwuKVmPwRU_moem0GPYyhzNYndLOJ3X4bIEcqtFvouXHOit&pcurl=https://accommodation.edreams.net/Hotel-Search?selected%3D6641611%26startDate%3D2026-09-05%26endDate%3D2026-09-06%26adults%3D2%26children%3D%26mpf%3D69.74%26cur%3DUSD%26mpj%3D11.46%26MDPCID%3DeDreams-US.DPS.Edreams.MetaSearch-GHA.HOTEL%26mpl%3DUSD%26numberOfRooms%3D1%26locale%3Den_US%26rffrid%3Dh4p.hcom.US.ghaodigeo.000.000.kwrd%3D%26pos%3DEDREAMS_US%26rateplanid%3D%26mctc%3D10%26utm_medium%3Dmetasearch%26utm_campaign%3D441728%26utm_term%3Dhotel%26utm_source%3DFREEBOOKING&s=AD1XQnnuoBTDMdQbcKZ8Ch7w72YN
ChIJcZl8ESiZ4jARrDpFbQREPVs,"Mandarin Hotel Bangkok, managed by Centre Point",2026-09-05,2026-09-06,2,Qantas Hotels,否,71,,71,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OszXbVLrJHJV6SDIlO4we7c_Vr8lXGfX_XHLzypEBcDyImkDTwXbUQGmsjQz74xiOaKsor7W5EIh6jsiFKp2OXkISANG0-Fgh5HAsW_rR4zZoJjkwiJVORCpdfxRy6rlhPG93mOADU187yegg0UnslCGr3Z1qDkz8nANPJ38CsMQ6xIDZ2Rv&pcurl=https://www.qantas.com/hotels/properties/110058?adults%3D2%26children%3D0%26infants%3D0%26checkIn%3D2026-09-05%26checkOut%3D2026-09-06%26utm_campaign%3DGoogleHotels%26adType%3D0%26utm_medium%3Dorganic-search%26utm_source%3DGoogle-Hotels%26utm_term%3D110058%26hotelID%3D110058%26hotel_campaign%3D&s=AD1XQnmytAlpr1CwJkpUxRzBqsLY
ChIJcZl8ESiZ4jARrDpFbQREPVs,"Mandarin Hotel Bangkok, managed by Centre Point",2026-09-05,2026-09-06,2,müv AI,否,63,,74,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsxMcHQrotGLwkfUPZ3UWCrK0nW4Kn8Bk8zARKHAqiCyq1kZmrtEZB6RSj5ldoRj3-tvGIPJ79xlXFK1d_H6IuE80eaoeXPqvY_FmfAau4RSby2pp0cUY7ZGqT3b-KhiI168yJ2G1C_LA6qmv4Uz9l72OuMct_Ier98POVX44qUSpTpVgy4zCfoOTPDsfA&pcurl=https://muvtravel.com/muv-hotel?hotelID%3D105218399%26checkinDay%3D05%26checkinMonth%3D09%26checkinYear%3D2026%26nights%3D1%26num-guests%3D2%26checkoutDay%3D06%26checkoutMonth%3D09%26checkoutYear%3D2026%26SUP%3DEP%26RATE%3DMER%26PROMO-CODE%3D98010&s=AD1XQnkNc_bu3WjyWS6NEul0IVAM
ChIJcZl8ESiZ4jARrDpFbQREPVs,"Mandarin Hotel Bangkok, managed by Centre Point",2026-09-05,2026-09-06,2,Tripening Hotels,否,130,,130,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsxPgvXlnt8aa_kKMG9SDYj3dBDGecQa5ynERQvKMdRTJ-ctf1dWAp7dtHSpi43KLanZpW1uFJGm4UpNPnCJB_7nuXs2oaEK0D-bfUdUaYqd8QkWplFioiw6ElAAa5EMUaKrSjUlQJS0mHCnhF1_wEcWn4aQ9bPeyo69Y_AlSKAeflTtmUzMdEW_W1xOvg&pcurl=https://www.tripening.com/hotels/-/4662031-mandarin-hotel-managed-by-centre-point?checkin-date%3D2026-09-05%26checkout-date%3D2026-09-06%26adults%3D2%26currency%3DUSD%26lang%3Dzh%26google-package-id%3D%26rate-rule-id%3D%26google-displayed-price%3D130.09%26children%3D0%26google-displayed-tax%3D0.00%26google-displayed-currency%3DUSD%26utm_source%3Dgoogle_hotel_ads%26utm_medium%3Dfree%26utm_campaign%3Dgha_property&s=AD1XQnkIECR20QVdYbk3nGE2_yqK
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,Booking.com,否,103,,109,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwiCiaH05cKWAxV4FK0GHesmPdIYACICCAEQARoCcHY&co=1&ase=2&gclid=EAIaIQobChMIgomh9OXClgMVeBStBh3rJj3SEAoYASABEgLz1vD_BwE&cid=CAASygHkaDmkMEZPgWqDodmF0dDyIEZSAe4RKDwATTRLYI8cq2KbcnHqmzKa8M01dHkjlRzmQmebXnCaqYSOcCqgggBUNfKDYH1zr2VIHOnr5_RN33J62urnm4C-BRtsFerLX5nR7j1RoaEnegtJRBUk5482KF8WNVy-LeKRuNfBMQV8slfpzThLVsAXLqOmqE-pRQ7aI5kB_Do5mxHRrFiES6mVZGe8SSjYafAdKMbHLb2vYrjPJFAHRxOVdeGLo7tbNgW7yApn9qd4rNfp&cce=2&category=acrcp_v1_32&sig=AOD64_1QYsfYHrHp_Ran7RQjxta7TRxUyA&nis=4&adurl
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,Expedia.com,否,102,,110,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwiCiaH05cKWAxV4FK0GHesmPdIYACICCAEQKhoCcHY&co=1&ase=2&gclid=EAIaIQobChMIgomh9OXClgMVeBStBh3rJj3SEAoYAiABEgJn2vD_BwE&cid=CAASygHkaDmkMEZPgWqDodmF0dDyIEZSAe4RKDwATTRLYI8cq2KbcnHqmzKa8M01dHkjlRzmQmebXnCaqYSOcCqgggBUNfKDYH1zr2VIHOnr5_RN33J62urnm4C-BRtsFerLX5nR7j1RoaEnegtJRBUk5482KF8WNVy-LeKRuNfBMQV8slfpzThLVsAXLqOmqE-pRQ7aI5kB_Do5mxHRrFiES6mVZGe8SSjYafAdKMbHLb2vYrjPJFAHRxOVdeGLo7tbNgW7yApn9qd4rNfp&cce=2&category=acrcp_v1_32&sig=AOD64_3BZTbvHI3kB3d2nuQn9IxHeOIUGw&nis=4&adurl
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,Hotels.com,否,102,,110,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwiCiaH05cKWAxV4FK0GHesmPdIYACICCAEQLBoCcHY&co=1&ase=2&gclid=EAIaIQobChMIgomh9OXClgMVeBStBh3rJj3SEAoYAyABEgJoTPD_BwE&cid=CAASygHkaDmkMEZPgWqDodmF0dDyIEZSAe4RKDwATTRLYI8cq2KbcnHqmzKa8M01dHkjlRzmQmebXnCaqYSOcCqgggBUNfKDYH1zr2VIHOnr5_RN33J62urnm4C-BRtsFerLX5nR7j1RoaEnegtJRBUk5482KF8WNVy-LeKRuNfBMQV8slfpzThLVsAXLqOmqE-pRQ7aI5kB_Do5mxHRrFiES6mVZGe8SSjYafAdKMbHLb2vYrjPJFAHRxOVdeGLo7tbNgW7yApn9qd4rNfp&cce=2&category=acrcp_v1_32&sig=AOD64_26sFavK0ZnqZT3BmwPCmdcDyHQuw&nis=4&adurl
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,EaseMyTrip.com,否,84,,99,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OszO8FvPWUKMA1hNcaEmGkqdXwaaRXM3LkrdywpJCgjaulYEtALlfwNcCkjH044bM3M6YoCYydULBJA5Cn1ErOFAEZ7innP7PUlyOh1kuV7NIeXEWa9_Xoo_BKSpqGXJeigBiHxw-lGkMQRMxt5cijilORNRSy8C4dm03Tb5hdBYUYrOpnAUy9si4w&pcurl=https://www.easemytrip.com/hotels/metasearch.aspx?hotelID%3DEMTHOTEL-3595488%26checkinDay%3D06%26checkinMonth%3D10%26checkinYear%3D2026%26nights%3D1%26adlts%3D2%26p%3D98.64%7C14.84%7CUSD%26pl%3DUS%7Cdesktop%26curr%3DUSD%26clickId%3D%26wlcode%3DGoogle%26children%3D0&s=AD1XQnkrKu0P9eEALTB48Ufn709Q
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,Agoda,否,102,,109,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsxiQ0LJP-K-R3FyGs6PltB2VK9hV4WE21EXB-c_NLKgeZBvdYvmr24tjXQQzTpI7RgA7TFNnxFz12XxBqWNN1LQuLguHdt2tj26qbrj557ZT-mLcL6dMoBokXQPXNBUob5wYfvCcSrmhBeWzcMnI5S-7AB8R12vEUxvjjMJjNwZz2iDiCXydr1NTxMc_w&pcurl=https://www.agoda.com/zh-zh/partners/partnersearch.aspx?site_id%3D1917614%26CkInDay%3D06%26CkInMonth%3D10%26CkInYear%3D2026%26CkOutDay%3D07%26campaignid%3D%26CkOutMonth%3D10%26CkOutYear%3D2026%26SearchDateType%3Ddefault%26NumberOfAdults%3D2%26LT%3D39%26NumberOfChildren%3D0%26childages%3D%26NumberOfRooms%3D1%26gsite%3Dmapresults%26los%3D1%26PartnerCurrency%3DTHB%26hid%3D37696964%26RoomID%3D623899804%26masterRoomId%3D623899804%26PriceTotal%3D109.24%26PriceTax%3D16.43%26PriceFee%3D9.28%26RatePlan%3D16c7be64-6405-8dd7-85b0-a138962d1f4f%26UserCountry%3DUS%26Currency%3DUSD%26UserDevice%3Ddesktop%26Verif%3Dfalse%26rr%3DUS%26audience_list%3D%26mcid%3D332%26booking_source%3Dcpc%26adType%3D0%26mpt%3DQWtqb0U4K09ESDltWm1GT1VsYTZDQXBVSEgwUzI5bGw1akxGdGh5bXhaU3ZLbzhXRWwrWkZsWmcrMVp3QlRFN2dROTlMQ0xJV0VaRXJBPT0%26original_rr%3DUS%26gaClickSrc%3D%26clickType%3Dhotel%26lang%3Dzh%26pkgId%3DNoBreakfast_NoDinner_true&s=AD1XQnkk7KWawA_m8CjGqewpLf4X
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,Trip.com,否,103,,109,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OswXJ_vLwKpq9HhAsFgSF6eX_4DLGEfuk0sZ5JIWGXKFGaXiPYHcRKJhZRvyvIIfY_rpLgwpbPd7nuPLFF2BWiU4srwlWnpaGcgPaVGnyLN1Y6rO0wFhD8xFiSUI8_7pgROoI1-Ya9uC8yoOjO4l5SBeAQO_fpthJ7a2krh5d13QKdZ0v5U&pcurl=https://us.trip.com/hotels/redirect?hotelid%3D105726959%26city%3D359%26shoppingid%3DMZaZbab_OWtE%26adult%3D2%26children%3D0%26ages%3D%26checkin%3D2026-10-06%26checkout%3D2026-10-07%26curr%3DUSD%26Allianceid%3D15214%26Sid%3D1209572%26prid%3DLANG_US%26trip_sub1%3D06_10_2026_1_mapresults_105726959_US_desktop_default___0_0-LANG_US-landing%26hpaopts%3Dstand%5BH4sIAAAAAAAA_-Oy4WKSYBJi4mCUMuJY2__lN6vFb8EAjhmM79u3Gu1gZLrIGNN_6KuGTbjDQ8ZZM4EgMtrhBeP2Z7PPMC5gYZTi8Y1KjEpKTIr3Dy9xVWDU-P_2yBU2D8YgNgNnMxdnkygZLuYQDyfBsqM9H74pnLKXYg4NdlEMzJ5VPueRlEMSa2qebmhwxmSxLkYmD8ZVjOxczAZGhgJMnxj5kM2NNwUAU11p1aYAAAA%5Dfgt%5B1%5D%26br%3D109.40%26tf%3D16.46%26display%3Dexavg%26locale%3Den_us%26crn%3D1%26roomid%3D1602029485%26allianceid%3D15214%26sid%3D1209572&s=AD1XQnkjGKCst9T-Ewum4UUsuVXs
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,Expedia.co.th,否,102,,110,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osz33_rfTVg1q6NRIBqlLa8ILMppxzUwMe4oppjPUIavn12lpDT0-oHNhiGYOf0HuwQq_K62gYW3HirbpELg2E08tES2iAefCLkm2J0UiqgG5ZCRjffLijpDRb6_NSaK0z8N40DfQlEmnpkJhdu7cYxFb8kS6YdSaO-wdrvpdPP_xykSp1zokoI5a9vLlcpO&pcurl=https://www.expedia.co.th/Hotel-Search?selected%3D92379035%26startDate%3D2026-10-06%26endDate%3D2026-10-07%26MDPCID%3DUS.META.HPA.HOTEL-ORGANIC-desktop.HOTEL%26MDPDTL%3DHTL.92379035.20261006.20261007.DDT.39.CID..AUDID..RRID.bex_us_desktop%26adults%3D2%26children%3D%26mctc%3D10%26ct%3Dhotel%26mpg%3DUSD%26mpf%3D109.57%26mpj%3D16.48%26mpr%3D9.31%26mpl%3DUSD%26exp_pg%3Dgoogle%26langid%3Dzh%26ad%3D2%26tp%3D%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_term%3D92379035%26utm_content%3Dmapresults%26utm_campaign%3DHotelAds%26rateplanid%3D389883936%26mpm%3D24%26mpn%3D321942172%26mpo%3DEC%26mpp%3D1&s=AD1XQnntlUtc69k0MSKz5qQ2qZG_
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,Booking.com,否,103,,109,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osy2M1Ycs2nJQAyz5_t-tOHmVHPGwGDQUFMV7dmlPhPG-biX5-SnXENLIvMvzmBr2hMJsiZeOxVPNjfpueqNFE5BkemkesgL0pRbfwidCiyPab3z2_gcWG0eHazPbvvcOqfNt9hZXMfXX8A8Ar0DAGbX2OLt0wcRf_oqqpbgXgvGR_biLnrrq6GUZ8bSL1HDJhViDg&pcurl=https://www.booking.com/searchresults.zh.html?dest_id%3D9648060%26highlighted_hotels%3D9648060%26dest_type%3Dhotel%26checkin%3D2026-10-06%26checkout%3D2026-10-07%26group_adults%3D2%26req_adults%3D2%26show_room%3D964806001_369011285_2_2_0_455582%26lang%3Dzh%26selected_currency%3DUSD%26exrt%3D0.03033244%26ext_price_total%3D109.24%26ext_price_tax%3D16.43%26xfc%3DTHB%26hca%3Dm%26group_children%3D0%26req_children%3D0%26%26no_rooms%3D1%26ts%3D1787901377%26edgtid%3DMTFk3CIpQ0-E82w-edAy0A%26efpc%3DNgG2KjYBtip2%26utm_source%3Dmetagha%26utm_medium%3Dmapresults%26utm_campaign%3DUS%26utm_term%3Dhotel-9648060%26utm_content%3Ddev-desktop_los-1_bw-39_dow-Tuesday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261006_ppt-%26aid%3D2127489%26label%3Dmetagha-link-MRUS-hotel-9648060_dev-desktop_los-1_bw-39_dow-Tuesday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261006_ppt-&s=AD1XQnmyR0V-3FIP0k0ExRTXx-Ti
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,Hotels.com,否,102,,110,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsxSOgH_Xl09u4io5iRI2A3XCNAUu6SODmY2l9YkVnhN0G37VhlAANKS1HDn3bh8u_RKdI7TbDlzpzouRmmlTnqw181OuaZ2OXtMiYTPtH8cyyV1SONvC5Y8g6iIz8QtSCQQLYM37BvR1ambDkemzRlpHkE_yuxtmIhDWP50ZeM-UX5Rbv7vJFmLDozwD58&pcurl=https://th.hotels.com/Hotel-Search?selected%3D92379035%26startDate%3D2026-10-06%26endDate%3D2026-10-07%26mdpcid%3DHCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL%26MDPDTL%3DHTL.92379035.20261006.20261007.DDT.39.CID..AUDID.%26adults%3D2%26children%3D%26mctc%3D10%26mpf%3D109.57%26mpg%3DUSD%26mpl%3DUSD%26mpj%3D16.48%26mpr%3D9.31%26rffrid%3Dsem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.92379035USzh-20261006-D-ABW%3D39-camp%3D-aud%3D-N%26rateplanid%3D389883936%26mpm%3D24%26mpn%3D321942172%26mpo%3DEC%26mpp%3D1&s=AD1XQnkoHMws7ESlud8pkFIb-0Cu
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,Tripbtoz,否,96,,113,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OswIBdc5bWOkth4FH3MwHN_2Nek3DUBRQ7v7hNVgYztnQgdc5mSkSFWjyiHUfyGxFoIeUSKBS0UwWZ9YQIXysrFbUEBLVSUS-nrv6Vm0QgKiPSeJruyQXdho3WJns23vdNm40uW3ionP5kGW2elEnIFl7RMvEYscUKA60g1FzRVZbD73Xp-2IEk&pcurl=https://www.tripbtoz.com/hotels/30013714?check-in%3D2026-10-06%26check-out%3D2026-10-07%26room-0-adults%3D2%26room-0-children%3D0%26rooms%3D1%26utm_source%3DGHA%26userAgentType%3Ddesktop%26countryCode%3DUS%26language%3Dzh%26currency%3DUSD&s=AD1XQnkNLvKeL9nGlktGnnGJFgjK
